Date,Score,Reviews
"Dec 17, 2023",POSITIVE,Revolutionary! The best Superman movie ever made
"Dec 17, 2023",POSITIVE,"When I was a kid, watching this for the first time, I loved it, and I would've told you it's the best movie ever made. About 10-ish years later, while I wouldn't say it's the best movie ever made, I'm still in love with it, perhaps even more than back then. While the film has a very serious tone, it never really felt dark in my opinion. There were moments of course, but there was also a hopeful undertone. I also appreciate how human Superman feels. He's still a hero with the capacity for good, but he's also flawed in some ways, and doesn't always make the best decisions. The flashback sequences are some of my favorite moments as well, and yes, even the infamous ""maybe"" line. General Zod is also a great villain, with solid, understandable motivations that, while horrible, you feel as though he is doing what he knows is right, and Michael Shannon portrays him perfectly. The action is great as well, and never feels boring. When Superman destroys the first world engine, with that triumphant score in the background, holding his fist in the air, pressing forward with all his might, that is one of the greatest comic book movie moments of all time. Hans Zimmer also delivers an amazing musical score that, while not as good as the Williams' theme, works perfectly for the story they're trying to tell, and adds to the emotions of each scene. Overall, a great film, and personally, I don't understand why people hate this so much. Well done, Zack!"
"Dec 16, 2023",POSITIVE,"This is the most underrated superhero movie of all time which was also way ahead of its time. compelling story, great action, amazing VFX and a great cast.

A must watch movie for superhero fans"
"Dec 15, 2023",POSITIVE,"Perfect as a comic book film of origin can get. Fantastic style, visuals, story, and a grand feeling."
"Dec 14, 2023",POSITIVE,This is my Favorite DC move. really really good.
"Dec 14, 2023",POSITIVE,"I thought the movie was a decent adaptation of the iconic superhero, but it had some flaws that prevented it from being a great one. The movie had impressive visual effects and action scenes, but it lacked depth and character development. The plot was predictable and the dialogue was clichéd. The movie also had a dark and grim tone that did not fit well with the optimistic and hopeful spirit of Superman. I think the movie could have been better if it had more humor, emotion, and originality.

Like this: https://sgtourism.vn/tour/tour-phan-thiet-mui-ne-hon-rom/"
"Dec 8, 2023",POSITIVE,I thought it was awesome start to finish.  I never seen it when it came out because I heard it wasn't good. And it was still amazing in 2023 😂.
"Dec 7, 2023",POSITIVE,Best Superman story. They humanize Superman by making the overdrive senses painful. Two final fight scenes should have been merged but overall keep coming back to this as one of my favorites
"Dec 6, 2023",POSITIVE,I thought it was awesome. Some don't like the darker tone of the movie but I loved it. Michael Shanon's Zod was epic. I could feel the hatred and vengeance of his character coming through the screen. Henry Cavil was an excellent Superman and the one I will compare all other Superman's to. Overall a great story. However I didn't care for their choice of actress playing Lois Lane and sometimes the movie did drag a bit.
"Dec 5, 2023",NEUTRAL,"I love this movie, even though I know it's not a good adaptation. The fight scene between Superman and Zodiac is sensational, in my opinion it's the best action scene in a hero movie, and Zodiac is for me the best villain in the DCEU, and the scene of Superman flying for the first time is incredible. I've only talked about the good stuff for now, but now I'm going to talk about the things that annoy me in this movie, Jonathan's death annoys me too much because one of Superman's powers is super speed, he could take his father, but he doesn't, he watches his father die and Jonathan raises his hand saying no, I'm not even going to comment, I can't accept a Superman who kills, this movie also has a messy third act. Overall, it's a good movie, although there are some things that irritate me, and I give it a 7/10."
"Dec 3, 2023",POSITIVE,Watched the movie 10 years after. This movie was almost perfect. It was excellent entertainment full of the good emotional scenes audiences relate to. It would have been perfect if there had been reference to kryptonite
"Dec 2, 2023",POSITIVE,This is the Superman I have always wanted to see. This was an amazing show that had incredible graphics and an honest storyline that I could enjoy. ALL the actors had me engrossed and entertained. So rare!
"Dec 2, 2023",POSITIVE,"I love this movie, great"
"Nov 28, 2023",POSITIVE,Best live action representation of Superman ever. It's great looking at a Superman that is in a world similar to us and tackle through all the difficulties. Then getting to know of his inheritance and making sure it doesn't falls into villians' hands.
"Nov 26, 2023",POSITIVE,"Hard to tell why so many has giving the movie critics, but I loved it. This movie has by far the most iconic music theme of all I've watched. Everything about it I loved"
"Nov 24, 2023",NEUTRAL,O filme muito legal começa bem deu todo o início do dceu serve até que muiito bem gosto do muito do vilão também o cgi e legal demais a origem e tudo mais do Superman contado até que muito bom tem algumas coisas que eu não gosto desse filme como a atuação do Harry que não tem muitas reações as origens são boas cenas e por isso acho que 3 estrelas são bom para ele até agora e o único e melhor filme de origem do dceu que eu assiti
"Nov 21, 2023",POSITIVE,"A truely beautiful movie, loved it."
"Nov 13, 2023",POSITIVE,"Um filme realmente bem feito, recomendo com toda certeza!"
"Nov 12, 2023",POSITIVE,"A very good portrayal of the man of steel. You can really see the human side with the doubt and pain, then rise above it. Really enjoyed it."
"Nov 11, 2023",POSITIVE,"Just perfect, I know some people say it was too dark & gritty, but as much as I agree that's not a bad thing it's just real and relatable (minus the flying)"
"Nov 9, 2023",POSITIVE,"I think that ist thes movie for Superman of the last years, Zack Snyders its a simply genious of the comic on screen"
"Nov 9, 2023",POSITIVE,This is the greatest superman movie ever made. Modern day super hero movies are almost comedies… this one is not.
"Oct 31, 2023",POSITIVE,Must watch for all the superhero fans out there.
"Oct 27, 2023",POSITIVE,"Sorry, but this was a great movie, and equal to the first Superman, with Christopher Reeves!"
"Oct 20, 2023",NEGATIVE,"Aside from the flashy action and explosions, there's little to praise here. It really is that plain and boring."
"Oct 15, 2023",POSITIVE,"Emo Superman.  This is better on 2nd watch, but no one has gotten the character quite right since Richard Donner.  Superman is the star quarterback captain of the football team who could steal most guy's girlfriends but doesn't because he's that noble even if she is a young Anne Hathaway.  Nobody has captured that since.  If only someone could translate the sensibilities in the character expressed in All-Star Superman by Grant Morrison I believe (sorry not the biggest CB nerd).

But for a CW Superman this was great.  It is actually the 2nd best film of all of them even better than the good 'Justice League' cut.  I feel if you aren't familiar with the 'classic' Superman, this one will be your favorite.  That's if you like Superman at all as many people think he's a wuss and cheap.

Grade:  87/100 B"
"Oct 10, 2023",POSITIVE,"One of the best comic book movies of all time, Cavill is Superman."
"Oct 8, 2023",POSITIVE,"DCEU Re-Watch for the last time Part 1. Man, imma miss Henry Cavil, even though he leaves some to be desired for his portrayal of Clark Kent, that’s more of a script thing than a Cavil thing. He really does excel in his Superman, controversial ending aside, he really does embody the stoicalness and natural integrity that Superman has to offer in my opinion. The casting of Kevin Costner and Diane Lane is peak parent casting, their performances give the audience the idea of where Superman gets his ideals from even though they have little screen time. Russell Crowe offers a deity like presence throughout the film, Lois Lane is done well by Amy Adams also, but the 2nd best casting easily is Michael Shannon. Easily the best live action Zod, is the perfect radical foil to Cavil’s Superman. You understand his motivations and purpose but still recognize that he must be stopped, he’s a great villain because he truly see’s himself as the hero here. The overall aesthetic of the film is what you expect from a Zack Snyder film, depending on how you feel about Snyders style will probably dictate whether or not you like the feel of the movie. The cinematography is amazing, as a pure Superman movie there is no equal to the fight scenes portrayed here, seeing Superman swoop in and use assess situations and pivoting literally on the fly, it feels so much like the comic book. In the future movies he shares the screen with others and it inevitably deters the action and his style away from him so, to me, this is really the only movie where you see him fight like this (another reason to despise the fact that Man of Steel 2 will never happen) The score is great, and even though the classic John Williams sound is missing, I do feel Hans Zimmer brings his usual big cockery to the table. Zimmer enhances the tone and his main theme feels heroic in an unheroic time of uncertainty. Snyder does the Man of Steel justice. I may not agree on his blanket view of seeing all these heroes as Gods, but Superman is definitely worthy of that tutelage. As a lover of both DC and Marvel, I don’t buy into the tribalism of picking a side, if given the proper treatment, we’d have Henry Cavil still, but it just wasn’t meant to be. So lets just enjoy that this diamond of a movie exists. Seeing this movie in theatres made me believe in Superman again when my fandom was falling by the wayside. Starting this last rewatch makes me kinda sad, I wanted to finish in time for Aquaman 2 but I was dreading starting this because it was really the beginning of the end. Oh well… on to Batman V Superman! (Extended cut of course)"
"Oct 8, 2023",POSITIVE,"DCEU Re-Watch for the last time Part 1. 

Man, imma miss Henry Cavil, even though he leaves some to be desired for his portrayal of Clark Kent, that's more of a script thing than a Cavil thing. He really does excel in his Superman, controversial ending aside, he really does embody the stoicalness and natural integrity that Superman has to offer in my opinion. The casting of Kevin Costner and Diane Lane is peak parent casting, their performances give the audience the idea of where Superman gets his ideals from even though they have little screen time. Russell Crowe offers a deity like presence throughout the film, Lois Lane is done well by Amy Adams also, but the 2nd best casting easily is Michael Shannon. Easily the best live action Zod, is the perfect radical foil to Cavil's Superman. You understand his motivations and purpose but still recognize that he must be stopped, he's a great villain because he truly see's himself as the hero here. 

The overall aesthetic of the film is what you expect from a Zack Snyder film, depending on how you feel about Snyders style will probably dictate whether or not you like the feel of the movie. The cinematography is amazing, as a pure Superman movie there is no equal to the fight scenes portrayed here, seeing Superman swoop in and use assess situations and pivoting literally on the fly, it feels so much like the comic book. In the future movies he shares the screen with others and it inevitably deters the action and his style away from him so, to me, this is really the only movie where you see him fight like this (another reason to despise the fact that Man of Steel 2 will never happen)

The score is great, and even though the classic John Williams sound is missing, I do feel Hans Zimmer brings his usual big cockery to the table. Zimmer enhances the tone and his main theme feels heroic in an unheroic time of uncertainty. 

Snyder does the Man of Steel justice. I may not agree on his blanket view of seeing all these heroes as Gods, but Superman is definitely worthy of that tutelage. As a lover of both DC and Marvel, I don't buy into the tribalism of picking a side, if given the proper treatment, we'd have Henry Cavil still, but it just wasn't meant to be. So lets just enjoy that this diamond of a movie exists. Seeing this movie in theatres made me believe in Superman again when my fandom was falling by the wayside. 

Starting this last rewatch makes me kinda sad, I wanted to finish in time for Aquaman 2 but I was dreading starting this because it was really the beginning of the end. Oh well… on to Batman V Superman! (Extended cut of course)"
"Oct 2, 2023",POSITIVE,"The sniffy critics with their Superman wouldn't act like that nonsense just show their utter lack of vision, unlike Snyder. There are so many alt Supermen time lines and stories why be harnest to just the 1940's butter wouldn't melt version? That was then and frankly this is now (my favourites 'heroes' being The Punisher and Wolverine so you see where I'm coming from here) and Snyder got the new reboot Superman, especially given the potential arcs that stream from his choice to kill to save, spot on. Loved this. Cavill IS Superman as much as the much missed Reeves was for a lighter time, just a different and more realistic version. The whole alt version concept worked a treat for me and the acting, script, direction, special effects and nod to a possible future time line were all superb. This was excellent and given the territory where I want Suoerman to potentially go, into much darker waters, a hopeful signpost of the turning realities. An underrated classic in my book. I'd personally like to see Kingdom Come or even the Injustice time lines made. That'd fu*k the Suoerman doesn't kill brigades into a froth."
"Sep 30, 2023",NEGATIVE,This doesn't FEEL like Superman. The film lacks heart and color. Superman acts very non-superman... in a superman movie!
"Sep 26, 2023",NEUTRAL,"Refreshing movie about Superman origins, but ut get darker to the end. You see Superman destroying the entire cuty during the fight with zod, not caring about the people. First he said that he fight for the people then he kills thousands, including zod. Snyder delivered us a selfish superman. Could be better."
"Sep 10, 2023",POSITIVE,"i like this movie so much it gave so much hope so much meaning to me. From its cinematography, score, visual effects everything is great. Its a must watch from me."
"Sep 10, 2023",POSITIVE,"Best Superman movie. Casting is spot on.
Michael Shannon is awesome as general Zod and HC is a natural. Snyder revived Superman like Nolan did Batman."
"Sep 9, 2023",POSITIVE,"This is the best Superman movie I've ever seen since it came out in 2013. I've watched it numerous times and it gets better every time I watch it. From the cinematography to the CGI, it ages like fine wine. Henry is divine and compelling in the role and I just wish that we could've gotten MOS2."
"Sep 8, 2023",POSITIVE,"Man of Steel is an Epic movie. Fast paced and visually appealing. Although there are some issues, but it's probably better than Anime?"
"Sep 8, 2023",POSITIVE,Critics are completely wrong. The most underrated superhero movie of all time.
"Sep 2, 2023",POSITIVE,"An excellent movie. Superman's journey to becoming a hero, every character introduced, the action, the cinematography, the special affects, and the plot, are all incredible. Their are no major issues to Man of Steel that cannot be explained rationally, and perhaps the only minor flaw is a very mobile Lois Lane that seems convenient at times; but other than that, this movie gets everything right for a superhero origin story."
"Aug 29, 2023",NEUTRAL,"Man of Steel provides a solid introduction to the legendary superhero with gorgeous visuals. Just like Cavill, the film takes a very stoic approach to Superman and mostly succeeds. My favorite parts of this movie are the individual scenes in the beginning and middle that show character-developing moments. It's a classic, well done origin story."
"Aug 22, 2023",NEUTRAL,"It's not of the highest quality, all that necessary or the ""Superman"" film fans particularly wished for, but's an arguably fun time and a visually dazzling piece of cinema."
"Aug 22, 2023",POSITIVE,Snyder's take on Superman was the most relatable we've ever had. His darker gritty tone is welcome break from the MCU
"Aug 21, 2023",NEGATIVE,It does have it's heart and moments but Man Of Steel is a dry rip-off of Superman 2.
"Aug 21, 2023",NEGATIVE,"A load of cgi bingbangbong that doesn't add up to much more than a computer game sequence. Apparently superman also now loves just causing damage to everything for no particular reason, and just happens to be at the scene of random natural disasters all the time. Tosh."
"Aug 19, 2023",POSITIVE,"I have to admit I don't remember seeing this when it was released. 
I'm a Cavill fan and really enjoyed this!
The primary critics complaint being ""generic blockbuster"" would also apply to much of the Marvel movies with much higher critic's ratings. I must point out I like those movies too."
"Aug 18, 2023",POSITIVE,Will always be one of my all time favorite superhero movies. A perfect actor and perfect story for Superman. THE Superman.
"Aug 17, 2023",NEUTRAL,"Após longos anos sem um grande filme do maior herói dos quadrinhos, Zack Snyder surge com uma ideia um tanto diferente para o Superman, um filme com tons mais realistas e sombras, algo que não parecia servir muito bem ao herói, mas que no final das contas foi bem executado. Aqui temos um Superman diferente, ainda aprendendo sobre o que fazer com seus poderes, além de seus conflitos pessoais envolvendo sua raça, essa parte é bem apresentada no longa, uma introdução coesa e até dinâmica, por outro lado, o desenvolvimento é um tanto problemático. Zack Snyder sabe dirigir, e se tratando de aspecto visuais, ele realmente tem seu diferencial, mas para contar histórias nem tanto. Seu roteiro é um pouco caído, possuindo alguns problemas e excesso de conveniências narrativas que fazem você se perguntar se aquilo está realmente acontecendo. Além do roteiro falho, seus vícios com efeitos visuais acabam sendo exagerados em alguns momentos, seja pela falta de cores ou pelo excesso de zoom e zoom out. Felizmente, esses problemas não são maiores que os acertos deste filme, sua trilha sonora é memorável e enervante, as atuações são boas, a fotografia é linda e as cenas de ação são o ponto alto do filme, algo que ainda não não havia sido feito em qualquer outro longa dentro do gênero."
"Aug 14, 2023",POSITIVE,Perhaps the most grounded take and relatable Superman. The best superman movie by far!!!
"Aug 13, 2023",NEUTRAL,"It was entertaining and pasted the time. I feel like it was a bit overrated though, because most of the movie was fight scenes and we didn't get much in depth of Clark Kent's life. This is how I feel about Dark Knight Rises also, but this one takes a little edge over."
"Aug 11, 2023",NEGATIVE,"Awful, this is a terrible representation of Superman, we barely cares about the causalities and collateral famage. Krypton looks horrible and the villains are no good."
"Aug 8, 2023",NEGATIVE,"Rewatched last night, this is so lifeless and dark. What a horrible mess.
Whomever was at the helm should not make another film, to be sure Henry Cavil is amazing as superman but a poorly cast Lois ( despite Amy Adam's charisma and talents) and for goodness sake a black Perry WHITE, what's the??? There will never be a white black lighting or White Power Man the characters that are  created in whatever color race or creed should stay that way. The villain is lame as is the story the pacing and overall theme is darkkkkk as said in the film the ""S"" symbol stands for hope in the Kryptonian language, sadly this mess has none 😕."
"Aug 8, 2023",NEGATIVE,"Better than both Superman III and Superman IV, but did not surpass Superman or Superman II. However, good movie. 5.3/10"
"Aug 3, 2023",POSITIVE,I think it was a good movie and I liked how superman was the first superhero on Earth and I like how they showed the military and all the people's reaction to a alien superhero.
"Aug 3, 2023",NEGATIVE,"Meh. Cavill is great, but this movie drags so much"
"Aug 1, 2023",POSITIVE,"My favorite superman movie ever, it has a deep story"
"Jul 30, 2023",POSITIVE,"Critics got this rating wrong.  After all these disastrous Marvel Movies and shows, a reviewing of Man of Steel is like a detox for the brain and eyeballs.  It's spectacular and the storytelling is done so well.  I think back in 2013 critics were still clinging on to Christopher Reeves Superman movies and yes, those are great but Man of Steel is the best Origin story ever made.  Literally see the birth of Superman.  10/10"
"Jul 29, 2023",POSITIVE,"Después de 10 años, ver nuevamente esta película con la atención que se merece fue una gran sorpresa, la ame!!!
Es triste pensar que DC se nunca realizo una secuela."
"Jul 28, 2023",NEGATIVE,"I really wanted to like this film because I really admire Superman as a character but this was a massive disappointment. For a character whose main theme is ""hope"", there is not a single moment where anyone is happy, I can only think of the end where Superman and Lois smile but that's not even a good representation of happiness or hope. The beauty of the titular character is that no matter how super one is, he can still be relatable but that is absolutely not the case in this film. There are a minute amount of moments where I was like ""yeah, I can see that happening to me or someone else"" but there were more moments where I felt sympathy for him. I'm so confused at the final act because at times it seems that Superman goes out of his way to make more destruction which in turn means more people die for sure. This goes completely against the character and what he stands for even in this film.

The lack of Clark Kent in this film really hurts it because this dual identity would've added so much more depth to the character. In this film, Superman faces moral conflict, whether to save humanity or not but this isn't explored well in the slightest. The film gives zero reason as to why Superman should save the human race or why Superman believes he should, it actually shows quite the opposite.

Lois Lane is terribly written here and is so damn annoying that it makes me not care for anything to do with her. There is a huge lack of emotional weight in this film, I can count on one hand when I actually felt something when watching this, other than discontent. I found the film to have bland action scenes that consisted of just shoddy CGI, explosions and destruction. The dark tone of the film is something I'm a fan of, it's Zack Snyder having a different take on the eponymous hero but I don't find that to be the problem with the film.

The acting is uninspiring and it's a big surprise considering the star-studded cast. The cast, Henry Cavill and Michael Shannon most of all, try to make the best out of the poorly written and one-dimensional characters they are given.

The visuals in the film are great and most of the CGI is as well. The non-linear splicing of Superman as a kid and him becoming Superman is done well and adds depth to the character. The story is actually really good and throws around fantastic themes that are unfortunately never fully or even satisfyingly explored due to the sheer amount of them.

For a $225 million budget film, it's difficult not to feel underwhelmed and disappointed by the end result but it's definitely not a complete disaster, I think it's borderline on being a good or bad film, I don't blame you if you think this is great, and I don't blame you if you think this is terrible."
"Jul 27, 2023",POSITIVE,"From a storytelling standpoint, the movie has its flaws... the nonlinear storytelling does not work. However, it's a modern, grounded, and enjoyable interpretation of Superman mythology with breathtaking visuals and a fantastic score.
- Review By: Ahmed Naga"
"Jul 26, 2023",NEUTRAL,"Unfortunately, Man of Steel falls into the Nolan superhero trap... The success of Nolan's Batman trilogy for some reason convinced filmmakers that a more gritty, dark move is what audiences prefer. This is wrong... However, Cavill's performance prevents the movies from being a total snooze-fest"
"Jul 26, 2023",POSITIVE,"Man of Steel is an extraordinary superhero film that surpasses expectations. 
Its exceptional performances, Henry Cavill as Clark Kent/Superman brings a remarkable depth to the character, showcasing both the vulnerability of the ordinary man and the strength of the extraordinary hero. Amy Adams portrays an intelligent and determined Lois Lane. Michael Shannon delivers a menacing and multi-dimensional performance as General Zod.
Action sequences that are nothing short of breathtaking.
Hans Zimmer's hauntingly beautiful score elevates the film to another level.
Simply put Man of Steel delivers an awe-inspiring and emotionally charged superhero experience that redefines the iconic tale of Superman."
"Jul 23, 2023",NEUTRAL,"Man of Steel presents a visually stunning and modern take on Superman's origin, but some may find the darker tone and excessive action sequences detract from the character's iconic charm."
"Jul 23, 2023",POSITIVE,There will never be a better superman.
"Jul 21, 2023",POSITIVE,"It gets better everytime I watch. Not the cookie cutter superhero movie, with Clark's (Kal-El) struggle to deal with humanity let alone with the fight with the last of his people. Great cast, great acting, superb movie."
"Jul 21, 2023",POSITIVE,"Top 3 superhearo movies and the best Superman movie till now. Henry Cavill as Superman is an amazing casting. I liked that this movie is more realistic than the previous ones, kind of gave me the feeling as if Superman is real. I also likes how raw and real the script was and the movie didn't shy away from emotions"
"Jul 21, 2023",NEUTRAL,eh it arlight........................................................  . . . .  . . . . . .
"Jul 16, 2023",NEUTRAL,Great cast who had to work with a very weak script. Too bad Cavill never had the chance to really soar as Superman.
"Jul 10, 2023",POSITIVE,One of the most underrated superhero movies ever.
"Jul 10, 2023",NEGATIVE,"What do you get when you make the Superman movie director be Zack Snyder, who is known for dark and gritty? Well, you get a dark and gritty Superman.
The movie is honeslty really good and even feels like an Epic at times, however the serious and dark tone just does not fit Superman at all. Nothing against Zack Snyder (as I said, the movie is very good). Instead, it seems like DC wanted a dark and gritty Superman since The Dark Knight did so well and didn't take into account that Superman is not supposed to be like that.
The other downside for me personally was the incredibly long runtime. The movie certainly feels like an Epic both in size and in tone and there were a couple parts where I was a bit bored.
All that aside, if you love the dark and gritty Superman, the movie is actually quite good."
"Jul 10, 2023",POSITIVE,"Esse filme se traduz numa frase: 
Com grandes poderes vem grandes responsabilidades. O melhor superman."
"Jul 8, 2023",POSITIVE,The most underrated superhero movie ever.
"Jul 6, 2023",POSITIVE,"I watched this in the cinema and really liked it. 
I thought I would rewatch it 10 years later.
A few things stand out.
1. The acting is first class. Surely this roster is better than any Comic book film, ever. 
2. It takes itself seriously, which I liked. Not the comedy you see coming a mile off now with the MCU.
3. There is no virtual signalling. A film made before it went into its craziness.
4. The effects hold up today. In fact I would say they are miles better than the recent Flash and take your pick from any MCU film of the last 4 years (Hollywood, treat the VFX people better, too little time, too much pressure and too little budget being paid to these VFX companies) = dross.
5. Dian Lane. 
I rest my case!
PS Cavill, I salute you"
"Jul 6, 2023",NEGATIVE,"Henry cavil is a good casting for superman, but the film itself is bad. The cinematography and the acting is bad and the angry and gritty mood for superman is just bad, and the villain Zod is not good either, I would not watch this film."
"Jul 4, 2023",POSITIVE,I cant believe they messed up everything after this movie
