Date,Score,Reviews
"Jul 28, 2023",NEUTRAL,Esto es increíble la acción es genial el villano me gusto y bueno es buen batalla de super héroes es un 9 de 10
"Jul 27, 2023",NEUTRAL,"This movie was really good. The whole ""Civil War"" idea in Marvel is so cool. The action and high stakes were fantastic in this thriller."
"Jul 23, 2023",NEUTRAL,"Captain America: Civil War delivers a thrilling and emotionally charged superhero showdown, with its complex character dynamics and action-packed sequences making it a standout instalment in the MCU."
"Jul 15, 2023",NEUTRAL,it's very intense and i would not watch it with  kids under 7
"Jul 12, 2023",NEUTRAL,"This movie is fantastic. Seeing our heroes fight each other is something we both want and don't want to see. The mature themes of the story and riveting world building make this entry pure edge-of-your-seat fun. The debut of Black Panther and Spider-Man push this movie into ""perfect Marvel film"" territory."
"Jul 7, 2023",NEUTRAL,Boring af one of the worst marvel movie like it's si boring u fell like it's 5 times longer that actually is
"Jul 7, 2023",NEUTRAL,Perfect movie! Love fights between heroes.
"Jul 5, 2023",NEUTRAL,This impressive movie is a vital part of the MCU that develops many characters.
"Jul 4, 2023",NEUTRAL,"On the one hand, it's nice to see a film where the Avengers have to come to terms with what their actions have done to others, and the possibility that they're actually engendering the danger to the world just by existing. 

On the other hand, Captain America is basically presented as being in the right for rejecting a UN treaty, instead supporting the narrative stand-in for American exceptionalism and the right of the Avengers to act unilaterally in the face of what they deem as a threat without oversight and without facing the consequences of their actions in any bigger way than doing a sad face about it, which subtexually says ""America has the right do what it deems to be necessary for the good of the world"" and invites the audience to assume that when the USA does something like invade a developing nation based on fabricated intelligence and a propaganda campaign, that it must be for the good of the world... And that definitely blows."
"Jul 3, 2023",NEUTRAL,"This movie makes you choose a side, and those who have chosen a side can normally defend it elaborately, decrying those in the opposing camp. This movie shook the MCU and delivered a taste of what was to come in terms of huge crossover movies. By this point the team behind the Marvel movies has mastered the art of witty banter and CGI fight scenes, while still delivering an impactful story and an ending worth remembering."
"Jul 1, 2023",NEUTRAL,Captain America: Civil War starts phase 3 of the MCU with a bang as we see all of our favorite characters (as well as a new one) in the MCU go face to face in an epic battle. I can really feel the tension when all the characters interact.
"Jun 28, 2023",NEUTRAL,I really good movie loved it one of the best marvel movies with the comics were better but still one of the best marvel movie
"Jun 28, 2023",NEUTRAL,AMAZING scenes especially when we got a full blown battle royal with spider man
"Jun 23, 2023",NEUTRAL,É um dos melhores filmes da Marvel
"Jun 19, 2023",NEUTRAL,"É um filme fantástico, com conflito e lutas espectaculares. O único defeito é que não tem como classificar isso como filme do Capitão América."
"Jun 19, 2023",NEUTRAL,"Thought provoking and a new intriguing direction bolstered by Captain America: The Winter Soldier, Captain America: Civil War takes a new route, in a grounded and more gritty approach that addresses a main complaint about superhero films, and poises a new era for the MCU as a whole."
"Jun 16, 2023",NEUTRAL,"I feel like if everyone were to simply sit down and talk things through, things could have been solved without so much division. That having been said, it is a good movie, it introduces some of my favourite characters, and it certainly impacts the rest of the Infinity Saga."
"Jun 11, 2023",NEUTRAL,"Civil War divides the audience in an intentional way and it works, it takes what BvS could've been and takes it to an 11, although I simply can't understand why anyone chooses CA side when he didn't tell Tony Stark anything that he knew"
"Jun 9, 2023",NEUTRAL,"What a way to start Phase Three. 'Civil War' is surely one of MCU's best movie, with its great action sequences and performances."
"Jun 8, 2023",NEUTRAL,Once again a great Captain America film. Again Action sequences are literally jaw dropping. Climax was incredible as a Christopher Nolan.
"Jun 4, 2023",NEUTRAL,Basically Avengers 2.5 rather than a Captain America 3. Features a civil war between the Avengers as two teams of Avengers fight each other in a German airport fighting over whether or not someone did something very bad or not. Also introduces us to Black Panther.
"Jun 2, 2023",NEUTRAL,"A civil war of a soilder , who struggles between 2 sides being his pals & team ."
"May 29, 2023",NEUTRAL,This movie takes the characters we love and puts them against each other. That's just simply awesome.
"May 26, 2023",NEUTRAL,THIS MOVIE IS COOL AND GOOD
"May 24, 2023",NEUTRAL,"i just have one thing to say, if this wasnt a Captain America movie Tony would have won without a problem"
"May 21, 2023",NEUTRAL,Definitely team Cap. This was an awesome non-Avenger team up. Plus it introduced our favorite web slinger.
"May 19, 2023",NEUTRAL,Might be the best mcu movie
"May 16, 2023",NEUTRAL,"Captain America: Civil War is as close to perfection as I have seen in a film. It has everything that I look for in a superhero movie; there is character development, realistic action, appropriate humor and above else, heart. The pacing of Civil War is wonderfully crafted as you learn the ""why"" behind each individual's actions. Honestly, the motivations of every single person that takes place in the ""civil war"" are explained. The Russo Brothers even go back to explain Tony's character arc in IM3 and AoU. Where most ensemble films have a problem with screen time and balancing character subplots, Captain America: Civil War overcomes this problem with ease and is the best MCU film because of it. Not only does Civil War do a great job of balancing character development, it also has stunning visuals, emotional pulling moments and suspense. I was on the edge of my seat every minute of this film, even on a rewatch. This film has everything that you can hope for in a film and more!"
"May 16, 2023",NEUTRAL,"Captain America Civil War is an incredibly gripping and emotional story that very ambitiously pins its heroes against each other. Besides some shaky CGI moments, it continues Marvel's streak of amazingly choreographed and visually stunning action sequences."
"May 13, 2023",NEUTRAL,A bit darker more mature take shows that even marvel superheros can have disputes over the correct course of action. A movie where your favourite character can actually die or get hurt is much more thrilling.
"May 9, 2023",NEUTRAL,"This was one of the best MCU movies when it came out. My only down fall is I feel like it takes away from the Captain America story, with them having to introduce two new MCU characters. I also wish they hadn't called it Civil War as the comic story had a much larger lump sum of characters. In the end it still holds up as a good MCU film just don't watch it too many times or you'll see the magic wear off."
"May 8, 2023",NEUTRAL,"Captain America: Civil War is an awesome movie. Honestly, this should really be an Avengers movie! This movie is the long awaited battle between Captian America and Iron Man as they cause the Avengers to take sides. This movie introduced Spider Man. I Highly recommend this movie. It also makes a good conversation with your friends about which of these two would actually win in the battle. If you like Batman vs. Superman, well this is basically the marvel version of that."
"May 6, 2023",NEUTRAL,Once again Anthony and Joe Russo did a great job. I'd think this is the Perfect face off film Since Face off (1997(.
"May 5, 2023",NEUTRAL,"RDJ as Iron Man , Chris Evens as Captain America and THE GOAT Tom Holland AS SPIDER-MAN in the same movie!!!!! uh YES PLEASE! BEST CAPTAIN AMERICA MOVIE OF ALL TIME AND FOR SURE ONE OF THE BEST COMIC BOOK MOVIES OF ALL TIME"
"May 3, 2023",NEUTRAL,Wow!!! Is the first thing that comes to mind. Insanely good movie. Plus the introduction of Black Panther.
"May 1, 2023",NEUTRAL,It was so good that it could have been an avengers movie
"Apr 30, 2023",NEUTRAL,One of the better MCU movies. There is so much going on in this film that it’s almost hard to keep up. The story gets twisted to the point you don’t know who to cheer for and you just hope for the best. 
"Apr 28, 2023",NEUTRAL,Small villain sometimes is work better rather than big villain.
"Apr 23, 2023",NEUTRAL,"I kind of like the movie. The acting and the action is great, but the center story that drives this, the Sokovia Accords, is the most fabricated, biggest bs possible. The explanation given by Ross, the Secretary of State, is New York, Wash DC, Sokovia, and Lagos is billions in damage and loss of life = they need to be controlled. The first three were a percent of what would have happened if it had not been stopped and the fourth was an accident in which more would have been killed in the marketplace than were killed in the building [and it was still an accident]. Like I said: an excellent action movie with a weak center piece."
"Apr 20, 2023",NEUTRAL,The greatest MCU movie in my opinion! Definitely Oscar worthy.
"Apr 18, 2023",NEUTRAL,Personally one of my favorite superhero movies. Easily a top 5 MCU film. 
"Apr 17, 2023",NEUTRAL,A great movie that makes your emotions swing all the way through!
"Apr 9, 2023",NEUTRAL,"Dark and shocking, Captain America: Civil War is a stand out film that puts the heroes we all know and love in a fight and impresses with its story and character development.

Rating: 85%"
"Apr 8, 2023",NEUTRAL,It had it's moments.
"Mar 31, 2023",NEUTRAL,One of the top 5 best MCU films. Sets the stage for the rest. Great flick!
"Mar 21, 2023",NEUTRAL,"This movie is phenomenal this villain “Zemo” what’s the avengers dead but knows he can’t take them on so instead gets them to be mad at each other so then they can kill each other. I love how they fight it’s super interesting and entertaining. They introduced Spider-Man, antman, and black panther. Witch those are some of my top 5 favorite superhero’s "
"Mar 21, 2023",NEUTRAL,para mi la menos preferida de la trilogia del cap america aun asi muy disfrutable una peli que trata de adaptar libremente el comic donde le falta bastante para acercarse a este comic adaptada como un mini vengadores o un civil war en el ucm con los personajes disponibles buenos momentos buen villano pero una trama algo lenta
"Mar 16, 2023",NEUTRAL,Love this movie cap vs iron man awesome
"Mar 13, 2023",NEUTRAL,"An All Time Classic. The acting, action scenes, and special effects are the highlight of this being first rate throughout. This film is perfectly paced also despite being on the long side which I never felt once. The only minor complaints is the music while very good isn't as good as Winter Soldiers and the editing while very well done bounces around a lot. There is way more characters in this and it borders on being an Avengers Film more than a Captain America film at times. But I never felt that was a hindrance because it never really has many subplots to it, it just has more characters involved in the main plot. Also, the villain is kind of forgettable as well as he gets lost in the shuffle of so many other characters at times. Anyone should give this a watch though. A great way to close on of the best trilogies ever made."
"Feb 28, 2023",NEUTRAL,i like the differences of each avengers character in this movie
"Feb 22, 2023",NEUTRAL,"To me, this is the least ""play-it-safe"" movie in the entire MCU, maybe besides Guardians or Iron Man. To have the world you built over 8 years torn apart when a threat coming that they can only stop when united, this movie has dire consequences. Zero, however, does not need to be in the film, this movie did not need a villain, and even though he is, his plan doesn't make all too much sense, it is completely a result of coincidence. Regardless, the pain and emotion in this story help me forgive its flaws."
"Feb 21, 2023",NEUTRAL,"Captain America: Civil War, directed by Anthony and Joe Russo, is a thrilling action/adventure film that pits members of the Avengers against each other in a conflict over government oversight and personal loyalty.

The film benefits from a strong ensemble cast, with standout performances from Chris Evans as Captain America and Robert Downey Jr. as Iron Man, as well as newcomers Chadwick Boseman as Black Panther and Tom Holland as Spider-Man. The dynamic between the characters is compelling, and the film effectively balances character development with high-stakes action sequences.

The cinematography and special effects are impressive, with thrilling set pieces and fight scenes that showcase the characters' unique abilities. The film's themes of personal responsibility and the consequences of unchecked power are thoughtfully explored, adding depth to the film's fast-paced action.

However, the film's complex plot and large cast can at times feel overwhelming, and some characters don't receive as much screen time or development as others. The film's humor and lighter moments can also feel out of place at times, detracting from the film's more serious themes.

Overall, Captain America: Civil War is a thrilling and well-executed superhero film that delivers on action, character development, and thought-provoking themes. While it may not be perfect, it's a standout entry in the Marvel Cinematic Universe and a must-see for fans of the genre."
"Feb 20, 2023",NEUTRAL,Cool adaptation. Nice entry for Spider-Man.
"Feb 20, 2023",NEUTRAL,"perfect, just perfect"
"Feb 18, 2023",NEUTRAL,"Fantastic , a triumph!  This and the winter soldier are modern day story telling at its best !"
"Feb 18, 2023",NEUTRAL,"Super-powered friends break-up because they make politics their personality.

MCU's twist on Civil War...it's not as grand as the comics, but it has loads of battles and characters. Never talk politics with friends."
"Feb 17, 2023",NEUTRAL,Incredible. It takes everything good about The Winter Soldier and cranks it up to eleven while bringing in the other avengers.
"Feb 17, 2023",NEUTRAL,"A ver esta pelicula tiene como trama principal la traicion y la separacion de los Vengadores como equipo, pero sin contar un elenco espectacular y efectos muy bien realizado, Capitan America Civil War se considera muy baja para mis estanderes"
"Feb 16, 2023",NEUTRAL,"Without a doubt, best MCU movie ever."
"Feb 15, 2023",NEUTRAL,"Captain America: Civil War isn't just a Captain America movie, it's also an Avenger movie, and it's overall an improvement to both sides!"
"Feb 14, 2023",NEUTRAL,"Joe and Anthony Russo's second addition to the ever-growing Marvel Cinematic Universe is an explosive, globe-trotting affair that can't help but feel like the unofficial third Avengers film.

When political pressure from numerous sources overflow, the Avengers receive an ultimatum: sign the new 'Sokovia Accords' (documents that mean the Avengers will obey a committee that decides when, where and if they can fight crucial battles) or retire. This deeply divides the team. Captain America (Chris Evans) believes heroes should remain free to operate without government interference, whereas Tony Stark (Robert Downey Jr.) disagrees and states the Avengers need to be 'put in check'. But when it appears to be Bucky Barnes a.k.a The Winter Soldier (Sebastian Stan) who is responsible for an attack on the UN building during a meeting for these accords, Steve must jump into action and find Bucky before someone else does. Their disagreement then escalates into an explosive, intense feud that will create a long-lasting rift between the two sides.

The film is full of both emotional moments and, in classic Marvel fashion, perilous fight scenes. The Russo Brothers also bring in props and characters from some of their previous jobs - for example, Jim Rash makes a cameo as a member of the MIT team. Due to the vast cast and variety of subplot, viewers could argue that 'Captain America: Civil War' is an unofficial Avengers film. Anthony Mackie even referred to the film as 'Avengers 2.5'. As well as dealing with numerous subplot and storylines, The Russo Brothers were put in charge of Black Panther (Chadwick Boseman) and Spider-Man's (Tom Holland) debut into the MCU. They give each character enough time to be introduced to viewers without their debut taking up chunks of the film. The Russos leave enough unexplained to build up the anticipation for each character's solo films that were to come in the later years: 'Spider-Man: Homecoming' released in 2017 and 'Black Panther' released in 2018.

Like any other Marvel film, 'Captain America: Civil War' sets up the future of the MCU. Both 'Avengers: Infinity War' and 'Avengers: Endgame' are influenced by the events of this 'Civil War'. The casting, as always, is brilliant. Chris Evans plays Steve Rogers as the honest, protective man that he is. Robert Downey Jr. brings back Tony Stark's arrogant, humorous personality to viewers, resuming his role as the billionaire playboy. Natasha Romanoff acts as a midpoint between the two sides, joining Tony's team, only to end up letting Cap get away, eventually joining him on the run. Tom Holland brings Peter Parker's nervous, nerdy presence to the screen. His casting also makes him the youngest person to play the iconic web-slinger. Holland was only 19 during filming. Daniel Brühl also makes his Marvel debut as Helmut Zemo, the first non-enhanced primary antagonist in the MCU. Brühl brings his slick charm to the character, presenting Zemo as a cold, calculated man on a mission, a mission for revenge.

Henry Jackman once again lends his composing ability to the film. Jackman creates a score that features intense climaxes and compliments the action on-screen. Jackman also features and reworks the themes of heroes like Spider-Man, Captain America and the iconic Winter Soldier theme. Trent Olapoch's cinematography is impressive, he captures the feel and aesthetic of the previous Marvel movies while still providing new and unique imagery.

If you look at 'Civil War' as a whole, it's clear to see that all the subplot and plotlines come together almost like a jigsaw puzzle. There's a myriad of themes and ideologies floating around the film including grief, accountability and responsibility. The dominant theme that looms over the film is choice. Each character chooses what side they fight on, Steve chose to help Bucky knowing it made him an enemy of the state, and Zemo chose to go after the avengers to relieve his grief.

Overall, 'Captain America: Civil War' is an impressive piece of skilful filmmaking that features great performances, detailed storylines and a brilliant score. The Russo Brothers prove that they can wrangle such a large cast and create a complex film that deals with powerful themes and ideas."
"Feb 13, 2023",NEUTRAL,"The Russos have made another action packed, solid movie for Marvel – but it's not perfect. More: https://bit.ly/3Yuw3tX"
"Feb 10, 2023",NEUTRAL,Gostaria de dizer que: Que filme mano!
"Feb 10, 2023",NEUTRAL,I think that this movie is pretty good. It has action and a twist that I wasn't expecting. I think that this movie has an ok plot. I think it needs a little more elements of spider-man in it. I think that the ending  was a little different than what I thought it would be. Overall a good movie.- 7/10
"Feb 9, 2023",NEUTRAL,"Civil War gives you the introduction of Spider-Man to the MCU, which is something that actually turned out to be the most amazing and over the top experience for any fan in the theaters, we screamed. Trust me we screamed. We also got the introduction of Black Panther, which, just as great as Spider-Man, we got the legendary movies to follow. I think the battle between captain, America and Iron Man was greatly done, and the Russo brothers deserve more than just a clap and a happy ending. They are legendary directors when it comes to these films and deserve anything that they ask for. This film is definitely worth watching. I've already watched it again this year, and it seems to be a yearly thing with me."
"Feb 3, 2023",NEUTRAL,"A fantastic movie which is essentially Avengers 2.5. The main issue with this movie is the motivations for dividing the Avengers are contrived, and there are no consequences either. It's still very fun, but it had a lot more potential."
"Jan 31, 2023",NEUTRAL,I think this Marvel movie was probably the best one actually. The emotional interaction and fight between Cap and IronMan over Cap's best friend was powerfully moving  towards the end.  The introduction of the Black Panther and Spidey to the MCU was also good. A real emotional rollercoaster for Stark in this more Avengers 3 like movie.  Lots of true to the comic book characters' personalities shines thru everyone of the actors in this movie.
"Jan 28, 2023",NEUTRAL,A MARVEL SABE FAZER FILME BOM ESPETACULAR
"Jan 24, 2023",NEUTRAL,"9.5/10. Somehow was able to top the other Captain America movies, great Marvel movie."
"Jan 19, 2023",NEUTRAL,"Great action sequences in the movie. The way the two teams come at each other is done in a way that is believable and one can understand both perspectives. Also a great way to introduce Black Panther and Spider-man into the MCU. This is one of my favorite MCU movies due to the exciting action scenes. Zemo is also one of the best villians ever introduced because, despite not having any superpowers, actually achieves his goal of trying to split the Avengers apart, and his motivation for doing so makes logical sense."
"Jan 17, 2023",NEUTRAL,Greatness at its finest in the world of Captain America.
"Dec 30, 2022",NEUTRAL,"The story is a bit up and down with some glaring plot issues, but the star power and stellar action makes up for the film's weaknesses."
"Dec 12, 2022",NEUTRAL,Better than I expected. They gracefully made the conflict and the action is great
"Dec 6, 2022",NEUTRAL,Fanservice. Nothing else to say
"Nov 29, 2022",NEUTRAL,"So many twists and turns that lead to the eventual clash between the two main heroes of the Avengers. In many ways this is written as a tragedy even with the action-packed fight scenes. You see two friends that have united against great foes to clash in a brutal conclusion to their story. The writing is amazing and works well to support the heavy load that has to be carried in this film. Robert Downey Jr. and Chris Evans do well to portray the conflicts they have with each other as well as within themselves. An amazing ride whose only flaw is that certain characters don't fit perfectly into the story and instead seem to be thrown in to increase the spectacle of one fight scene. Even with that, it is an example of what great storytelling and world building can do for film."
"Nov 22, 2022",NEUTRAL,"Yes! Finally! The moral dilemma that ""Ultron"" could have been, and the answer to questions posed by more realistically-minded watchers of past films who saw the chaos left behind. Not only that, it pits Iron Man and Captain America, two fan favorites, against each other. ""Simo"" is exactly the kind of villain that the Avengers have yet to face - a quiet and brooding one, rather than the earth-smashing kind. Must watch for superhero/Marvel fans."
"Nov 19, 2022",NEUTRAL,"Best of captain America, very fun action sequences."
"Nov 18, 2022",NEUTRAL,"Recommend, worth watching."
"Nov 15, 2022",NEUTRAL,"While I prefer the films where the Avengers unite and thrive as a team, the sweetness of introducing new characters and adding them into the action-packed mix with the team splitting apart and fighting is very original! Plus, the last 20-30 minutes of the film gives us one of the best and emotion-inducing fights of the entire MCU!"
"Nov 14, 2022",NEUTRAL,"Captain America: Civil War brought its audience a captivating film full of emotion that, people who have kept up with the MCU thus far, truly felt. It was written exceptionally with amazing characters who we have previously loved dearly. Overall, an outstanding and exciting film."
"Nov 13, 2022",NEUTRAL,Marvel’s best ensemble film that manages to be one of its most personal.
"Nov 11, 2022",NEUTRAL,Obra prima esse filme
"Nov 10, 2022",NEUTRAL,One of the my favorite Marvel movie. I reccommend it.
"Nov 7, 2022",NEUTRAL,Esse filme funsiona muito bem
"Nov 5, 2022",NEUTRAL,NÃO CONSIGO DECIDIR QUAL E MELHOR O SOLDADO INVERNAL OU GUERRA CIVIL
"Nov 2, 2022",NEUTRAL,This is an amazing movie and one to watch
"Oct 29, 2022",NEUTRAL,"Me encanta esta pelicula, se siente coml una verdadera obra de arte por parte de marvel"
"Oct 26, 2022",NEUTRAL,A cinematic masterpiece. Civil War makes a realistic story that pits the Avengers against each other. Introduces a human villain that is a nice break from crazy space aliens and robots with no motivation other than world destruction. Civil War sets up the next stage of the marvel universe with a bang!
"Oct 24, 2022",NEUTRAL,"Absolutely amazing. I can't tell which I like more; this or winter soldier. It's a tie. But since this one has my favorite superhero; Spider-Man, imma say this one. Chadwick Boseman was amazing in this. Rest in peace."
"Oct 19, 2022",NEUTRAL,I like this one. Was a tough choice for me picking sides between the billionaire industrialist and the aryan ubermensch
"Oct 15, 2022",NEUTRAL,Civil War is just the beginning of the great war later. It is a fun movie with a thrilling battle throughout the movie with a great conflict in it
"Oct 7, 2022",NEUTRAL,This and Winter Soldier are two of the best non-Avengers MCU Titles in The Infinity Saga!
"Dec 18, 2019",NEUTRAL,"Apparently people hate this movie but, Not to be rude but how."
"Dec 18, 2019",NEUTRAL,"Captain America Civil War is one of the best movies of all time. It has a incredible story. The action especially the airport and final battle are Amazing!! Zemo is such a great villain for this story, And It is one of the best MCU movies."
"Dec 17, 2019",NEUTRAL,"If Age of Ultron failed to keep up with the first Avengers, Civil War knew how to bring fun and the beginning of disagreements in the team.The addition of the Black Panther and the combat at the airport satisfy the comics audience so much for those who have met the characters through the movies."
"Dec 16, 2019",NEUTRAL,"Tony's reason for the Avengers signing the Sokovia Accords was harsh, but it made some sense. The heroes need to be kept in check to better ensure the safety of many innocent lives."
"Dec 16, 2019",NEUTRAL,"Civil War was an action-packed film and had lots of brilliant, memorable dialogues that Marvel enthusiasts can obsess over until the following flick comes alongside."
"Dec 16, 2019",NEUTRAL,"Capt. America for the win! No offense for #TeamIronMan, but Steve Rogers just made the movie so good! Now I want to have Capt. America as a friend, to always have my back."
"Dec 16, 2019",NEUTRAL,OH YEAH! Seeing Antman turned into a giant almost made me lose my mind. This is what I am paying for movies -- these moments right here.
"Dec 16, 2019",NEUTRAL,"I love this one from Vision, ""Our very strength incites challenge, challenge incites conflict. and conflict breeds catastrophe."" The Sokovia Accords might be a bit overboard, but he made a legit point."
"Dec 15, 2019",NEUTRAL,"This battle between Marvel's finest superheroes left me hanging on the edge of my seat. It was a great one, seeing how friends had to choose which side will they choose, and to fight for what they believe is right."
"Dec 15, 2019",NEUTRAL,"Spiderman and Black Panther's introduction to this movie made it a whole lot better. And we can expect that that is a foreshadow for their upcoming movies, too."
"Dec 15, 2019",NEUTRAL,"Civil War is just like the prequel for the Infinity War, where a lot of Marvel's heroes are showcased. More hyped to see what will happen after the Avengers were disbanded."
"Dec 15, 2019",NEUTRAL,"FRIENDSHIP? OR THE WORLD? Capt. America proves that being a friend means that even if the entire world is against you, he will be there with you till the end."
"Dec 11, 2019",NEUTRAL,Hands down the best Captain America movie. Captain America civil war has everything you could want in a superhero blockbuster and its truly epic from start to finish as close to perfection as you can get.
"Dec 2, 2019",NEUTRAL,"Top 5 MCU for sure. This movie perfectly illustrates how when two friends have different viewpoints, it can drive a wedge into their friendship and cause, in the words of Vision, catastrophe. Chris Evans and Robert Downey Jr., as usual, are phenomenal in this movie; their performances are charismatic, but at the same time, you are convinced that there is conflict between these two friends. This movie also gave a great introduction to MCU newcomers (at the time), Black Panther and, of course, SPIDER-MAN!! The last throwdown at the airport was awesome (though since then, that throwdown has gone down in the rankings). Zemo was a great villain, mostly because you could understand where the guy was coming from after the events of Age of Ultron. Overall, this is a amazing MCU movie."
"Dec 2, 2019",NEUTRAL,"The height of the MCU, a perfect superhero film."
