Date,Review,Score
"Mar 30, 2024","La trama humana es un poco pesada además que los chistes no dan gracia, lo único rescatable es Madisson y el Dr. Serisawa, las peleas de los monstruos son genuinamente espectaculares.",NEUTRAL
"Mar 30, 2024","I've Seen This Movie Back In 5 Years Ago, And What I've Love From This Is That Godzilla And The Military And Mothra Teaming Up Together Against King Ghidorah.",POSITIVE
"Mar 30, 2024",The critics lie I say LIE! This movie is an excellent masterpiece filled with returning faces from the Godzilla franchise but also some new faces. The story could use some work but the monsters looked really good.,POSITIVE
"Mar 30, 2024","Best Film In the MonsterVerse So Far and You feel the Toho era of Godzilla being present. yet again I don't care for the humans however the movie is saved by the blue, yellow, cyan & red setting, Mothra, King Ghidorah, Rodan & Godzilla! That Atomic Breath Scene!!",POSITIVE
"Mar 30, 2024","Best movie of the franchise, regardless of human plot. It's the most traditional Godzilla modern day movie ever made.",POSITIVE
"Mar 30, 2024",Truly Nice With Many Spectacles But Bad Writing Was Problem That stood As The Biggest Flaw,POSITIVE
"Mar 30, 2024","Now this… is P E A K Godzilla! Everything you could ever want in a Godzilla movie… except the human drama. The unenjoyable family issue throughout the movie doesn't fit well and pulls the movie down (for me). 
But overlooking that… this is Godzilla!",POSITIVE
"Mar 30, 2024",After rewatching it's a good movie but there's way to much human story then monster story and it kinda makes it hard to watch it and king ghidorah was Introduced way to early into the monster verse ghidorah should have been introduced in the 3rd movie but its still a great movie the Action was fun to watch overall its a great movie for die-hard fans of godzilla,POSITIVE
"Mar 30, 2024",This is my favorite film from the monsterverse and just everything about it is so good.,POSITIVE
"Mar 29, 2024","Poggers demais, seloco",POSITIVE
"Mar 29, 2024","Everything is math.

Tudo é matemática.

Alles und Mathematik.

Omnia et mathematica.

Τα πάντα και τα μαθηματικά.

一切與數學.

Tout et les mathématiques.",NEGATIVE
"Mar 29, 2024","La película es en sí es buena, aveces puede ser algo pesado por la presencia de los humanos, pero bueno quitando esa parte las peleas son lo mejor de la película sin duda siendo una experiencia única en este tipo de películas",POSITIVE
"Mar 29, 2024",This was an epic thrill ride start to finish. Music hit hard and the visuals were amazing.,POSITIVE
"Mar 29, 2024","Amazing that we got more screen time of Godzilla.
Enjoyed the movie a lot I loved Mothra and Rodan especially King Ghidorah 
Great Movie 90/100",POSITIVE
"Mar 29, 2024",great movie! i liked the fun movie it was a good one!,POSITIVE
"Mar 29, 2024",amazing! best kaiju movie ever!,POSITIVE
"Mar 29, 2024",King Ghidorah was such a cool Titan villain. It's funny when one of the heads was silly.,POSITIVE
"Mar 29, 2024","This is in my top 5 favourite movies ever. I love this movie and everything in it. The thing that gets it for me thought isn't any of the humans, most of them were rubbish, not all but most. It is Ghidorah and Godzilla fighting that really catches it for me. That final 25-30 minuets of the film is just a masterpiece. A must watch.",POSITIVE
"Mar 29, 2024","The main problem here is the fact that the humans takes the center of the movie, and the monsters, although they are there, it's not the main attraction, and that makes the movie uninteresting, and it's a pity because there's a lot of monsters, but we're seeing another family drama. Yes the humans are important but they shouldn't be the main attraction in this kind of movies.",NEUTRAL
"Mar 29, 2024",This is a masterpiece! Awesome visuals! Rodan entrance scene was magical! Godzilla all the way!,POSITIVE
"Mar 29, 2024",Only atomic Godzilla seemed cheesy.  Otherwise enjoyable.  Much better than Godzilla x Kong.,POSITIVE
"Mar 29, 2024",One of the best movies ever....the action and battles were next level...Yes sometimes they lacked with No Titans but still one of THE BEST MOVIES,POSITIVE
"Mar 29, 2024","Muy buena producción. Excelentes efectos especiales, libreto (historia), escenografía y música.",NEUTRAL
"Mar 29, 2024",This Godzilla movie looks awesome.,POSITIVE
"Mar 28, 2024","Not really a bad movie, but a great time to see Toho monsters back and Legendary-made Monsters created..",NEGATIVE
"Mar 28, 2024","Ambitious, mostly beautiful to look at. But it fumbles many of its promising aspects. Most importantly, the monsters.",NEGATIVE
"Mar 28, 2024","KOTM is a really perfect film, especially the fact that bringing elements from old films to current cinemas makes it more nostalgic. I don't just praise it for the nostalgia, but for the CGI, which is impeccable",POSITIVE
"Mar 28, 2024","great monsters
great humans
it is the textbook definition of a good godzilla movie",POSITIVE
"Mar 28, 2024",Me gusto esta película aunque la secuela va por bien camino,POSITIVE
"Mar 28, 2024","Es la mejor del monsterverse, no se discute.",POSITIVE
"Mar 28, 2024",The best movie of monster-verse,POSITIVE
"Mar 28, 2024","Where - in my opinion - the movie fails is its attempt to shoehorn in human elements into the film. For some reason there's an environmental message threaded into the movie (that is then kinda ignored till the credits). Many of the humans are reduced to weird expository characters, and the greatest shame is how Ken Watanabe is reduced from being the expert on all things MUTO to a guy who turns to Kyle Chandler and asks him for advice on everything. It's like they forgot the first film and Ken's epic ""let them fight"".

The family part of the movie is also shoehorned but at least Vera Farmiga, Millie Bobby Brown and Kyle Chandler handle it decently well. And the movie is chock-full of cliches - the angry turn away and look back, the general who wants to destroy everything, the wise Chinese scientist who understands mythology... it can be a bit much when watching this show. And Charles Dance is wasted in this show - they didn't need him.

Where the movie gloriously succeeds is in creating a real sense of foreboding about the Titans. Ghidorah is especially beautifully rendered, and is one of the real stars of the film. Its arrival is epic, its presence is epic, and is a worthy adversary of Godzilla. There's always a real sense of danger in the chase scenes (including with Rodan) and the sound and visual engineers did a damn fine job. Bradley Whitford is also an unexpected highlight in the movie.

There's also an unexpectedly poignant sacrifice in the movie and the moment didn't feel too forced, so kudos. It's not a perfect movie, but it's a kaiju movie and it is visually amazing and does a lot more to advance the Monsterverse.",NEUTRAL
"Mar 28, 2024",Godzilla king of the monsters is a kaiju loveletter at most with much kaiju fights and great visuals with a mediocre story but it's all the kaijus that make this movie enjoyable and sell you into this fantasy with mostly straight action but amazing and beautiful cgi and visual effects mixed with practical leads to an amazing and good movie,NEUTRAL
"Mar 27, 2024","i remember seeing this in theaters and thinking it was a good movie but, i think i like the 2014 better.",POSITIVE
"Mar 27, 2024",This is by far the best Monsterverse film with a great human story and great action sequences!,POSITIVE
"Mar 25, 2024","Mediocre movie. Basically, for every good thing, there's something bad.",NEGATIVE
"Mar 25, 2024","It was alright, the first one was better but it's setting up sequels that should suffice.",NEUTRAL
"Mar 25, 2024","One of the best movies I've ever watched. The cgi was amazing, I was actually sad when Ishiro died. The plot was amazing.
That is all I have to say because I'm sure you have all watched it before and you probably agree.",POSITIVE
"Mar 24, 2024",It was far too shoalous,NEGATIVE
"Mar 23, 2024","People wanted to see a lot of monsters and a lot of action, I wanted to see more of Godzilla's atomic breath. However! We get the stupidest dialogues for the whole movie, a weak plot and a pretty average battle at the end. Should I go to the cinema? Maybe. Is it fresh? No.",NEGATIVE
"Mar 22, 2024",Never seen a monster movie where every fight cuts away right as they start fighting like this,NEGATIVE
"Mar 21, 2024","Godzilla proved to be the king of the monsters, but he hasn't proved to be the king of the MonsterVerse as of the release of this film. King Kong still remains at the top with Kong: Skull Island during this rewatch. While I understand that this film serves as the follow-up to Godzilla 2014, this film honestly should've been called Kaiju or The Battle of the Kaiju. Being that it's the direct sequel to the 2014 Godzilla film I wish they would've made some mention of the main protagonists, that being Aaron Taylor Johnson's character, as well as Elizabeth Olsen's. It would've been cool to see where their characters were up to this point and how they could've been involved with this film. We did, however, get the return of Ken Watanabe and Sally Hawkins in their respective roles from that film. 2 small critiques that I have in regard to this film are first, the amount of involvement the human characters have to the point where they overshadow that of the kaiju and the second is how underpowered Godzilla is written to be. A huge positive for this film is how cool each kaiju is and how cool it was to see them battle each other.",NEUTRAL
"Mar 16, 2024",more monsters less humans overall decent kaiju film,NEGATIVE
"Mar 13, 2024",i love di movei bset mopvei eber,POSITIVE
"Mar 11, 2024",AGUANTE   GODZILLA   2    REY    DE   LOS  MONSTRUOS,POSITIVE
"Mar 4, 2024","It was in the same target than the first one, no need to take your brain with, but seeing all the other popular monsters was cool, it's just not the story why we look at this movie",NEUTRAL
"Feb 27, 2024",This movie was great the graphics and roars just amazing!,POSITIVE
"Feb 24, 2024","Godzilla: KOTM is one of the best Godzilla movies in the planet! The Monsterverse is really such a life for Godzilla. Madison Russel, you've done it. I really like Godzilla's atomic breath in the movie. The CGI in the movie is insane, and thermonuclear Godzilla just turns him into a god Killing Ghidorah. Lengendary, I am very proud with this atomic movie.",POSITIVE
"Feb 23, 2024",Ratings should be much higher,NEUTRAL
"Feb 13, 2024","muy buena la peli, me gusto la acción de los kaiyus y me gusto mucho ver a los kaiyus en el monsterverse",POSITIVE
"Feb 4, 2024",Absolutely loved it. The action sequences and sound editing is the best.,POSITIVE
"Feb 1, 2024",It's way more interesting than Godzilla 2014 because of how many monster fights there are it is exciting to watch and entertaining. Human characters are still lackluster but the monster fights make up for it. A couple funny scenes make it pretty rewatch able.,NEUTRAL
"Jan 31, 2024","This second one, yes, I can say that I liked it and yes, it is better than the first one.",NEUTRAL
"Jan 28, 2024","Godzilla King of the Monsters feels like a movie I'll imagine as a child. A large budget summer blockbuster with classic Japanese monsters, are great to see on the big screen. Mothra, Rodan and Ghidorah are welcomed and given so much love in their visuals and audio. They're a treat to watch when the movie sparingly let's them shine.

Though KOTM has an issue focusing on the monsters, consistent cuts from the center piece to show character emotions comes across more as a way to reduce budget than add to these scenes. One fight between 2 of the flying Monsters is almost completely missing due to the lack of focus, which would of been great to see since there's a lack of flying monster vs flying monster in movies so this would of been refreshing. 

Where this movie fails is the extremely uninteresting human characters that take up more of the screen than before. A new cast of characters who never sell the audience on their presence, their scenes only making you want to see Godzilla do something.

Although this movie feels like a childhood dream,  it only succeeds to the fun action scenes. Which are few and far between. The rest are forgettable and dull.",NEGATIVE
"Jan 20, 2024",Deserves more respect,POSITIVE
"Jan 18, 2024","I have just re-watched this, I think the story is good, cgi is great, I love that there's always a fight scene but I think this lacks something or something, idk.",POSITIVE
"Jan 15, 2024",Boring as a cardboard sandwich; hence I went out to ride my horses ⚠️,NEGATIVE
"Jan 10, 2024","The studios definitely took the wrong message away from the few critiques of the first movie. The only gripe people had with the first movie was the lack of Godzilla on screen. But instead, they saw what Guillermo del Toro did with Pacific Rim and said, ""Yes, that's what we want."" However, the main difference was the original/remake didn't start out as a campy monster movie. It took a far more serious approach to the source material. So the deviation this movie took felt jarring and unearned. Sure, I love Pacific Rim, and Kong: Skull Island was fun as well, but the grounded approach was working.",NEGATIVE
"Jan 10, 2024","Excessively silly, but the imagery is often jaw dropping and honestly what more do you need from a monster movie?",NEUTRAL
"Jan 8, 2024",It was amazing and I love the fight Between Godzilla and King Ghidorah.,POSITIVE
"Jan 7, 2024","This is so bad, the monsters are the most realistic part of this pile.",NEGATIVE
"Jan 6, 2024","""Hey would you look at this, Godzilla fighting causes the Earth to grow, exactly how nature works. Hey you know what? This seems good. Let's try to awaken every single city-destroying monster that we can find and have them take over the world. What could possibly go wrong???""",NEUTRAL
"Jan 4, 2024",I loved the sounds and visuals but the human story is okay,POSITIVE
"Jan 4, 2024",Ufff está película si que me sacó de onda me encantó la batalla Godzilla vs. King Ghidorah es super épica si que se lucieron con esta película larga vida al rey de los monstruos Godzilla 2,POSITIVE
"Jan 4, 2024",You spend what seems to be half the movie with the humans and half with the Titans in such a perfectly balanced way the movie carries you all the way through the climax and keeps you wanting more of it,POSITIVE
"Jan 4, 2024",Way too much action that i didn't feel anything it was way to fast paced,POSITIVE
"Jan 3, 2024","The effects are beautiful and the action scenes are incredible. But honestly this movie is crazy cringy at times. The acting is over the top, the dialogue is so dramatic, and some of the plot points are just silly. Nonetheless, it's very enjoyable just might not be on the top of my ""rewatch list.""",NEUTRAL
"Jan 1, 2024","Nice disaster flick. Does a fairly decent job providing backstory explaining the existence of the Titans. Good, not great! Would still recommend.",POSITIVE
"Jan 1, 2024","The best of the series thus far, so of course the braindead critics didn't like it.",POSITIVE
"Dec 30, 2023",I mean I thought the Transformers franchise was a CGI mess but this movie might take the cake. I forgot why the people were even in it at the end of why I was supposed to care.,NEGATIVE
"Dec 29, 2023",Great fun movie. Turn off your brain and enjoy.,NEUTRAL
"Dec 28, 2023","This movie is really good. It's everything I wanted. Godzilla, more monsters, cool fights, the list goes on. Honestly I wanted some of the characters back from the first, but the characters in this movie were fine anyway. Some parts don't make sense, but everything else makes up for it. Definitely see this movie.",POSITIVE
"Dec 28, 2023",This is a giant monster fighting movie that does it perfectly. It sets up the stakes early on doesn't have a bunch of unnecessary human storyline and has constant action which it should. Critics are just mad that the human story isn't told as in depth as they wanted to so they review bombed it.,POSITIVE
"Dec 27, 2023","Good action, mid story",NEGATIVE
"Dec 21, 2023","This movie feels like it drags, especially when the film spends too much time on the people in the story. 
Some of the visuals are pretty damn good.",NEUTRAL
"Dec 20, 2023","I thought it was good, decent monster verse film with lots of titan ready for destruction but remember, Godzilla is now a hero. He's no longer a villain.",POSITIVE
"Dec 19, 2023",This is THE best godzilla movie ever and iyam it's my favorite movie ever it's perfect in everyway with the action story and visuals it's a must see,POSITIVE
"Dec 19, 2023",Another great Godzilla movie,POSITIVE
"Dec 18, 2023",Story line was weak and boring at best. The ending made me laugh so I guess that's a plus?,NEGATIVE
"Dec 17, 2023","This movie is mostly monster fights, and that makes this movie 10 times better, but the human characters are not the best, I will try to get used to them, this movie also gives off nostalgia from the showa series.",POSITIVE
"Dec 16, 2023",I was not a fan of the human cast.,NEUTRAL
"Dec 16, 2023","Excellent movie to show how strong and massive Kaijus are, the movie focus more on monsters than human which is perfect because that's the whole reason people come in the first place",POSITIVE
"Dec 15, 2023","This is a sequel to the 2014 Godzilla reboot which was very good. For one, the absence of Elizabeth Olsen and her husband is palpable. The movie is a good look at the core values of Godzilla movies- man versus nature. The acting and special effects are good. The story, itself, is the weakest aspect of this movie. Ken Wantanabe could say anything in any role and sound believable-he is good in this. Mille Bobby Brown and Vera Farmiga are good. The strength of the movie is Godzilla and Mother. They harken back to the origins of why people fell in love with these films.  Add in Roman and Ghidora, the mother of all bad guys and this still is lots of fun.",NEUTRAL
"Dec 15, 2023","It's trash. They can't keep the camera on the monsters for more then 6 seconds before cutting back to the humans whom didn't just bore me like in GvK, but annoyed me. Really cliche phoned in film.",NEGATIVE
"Dec 13, 2023",Rating: 9/10. 90/100,POSITIVE
"Dec 12, 2023",Godzilla: King of the Monsters is something all Godzilla fans will love.,POSITIVE
"Dec 12, 2023",We need more Godzilla in the movie,NEUTRAL
"Dec 6, 2023","The effects were incredible, the monsters were actually brought to life and given the power and vision they deserved, and the final fight and end scene were worth the wait. This deserved so much more hype than the movies that came out around the same time like Endgame and Aladdin.",POSITIVE
"Dec 6, 2023","It's all action all the time.  Grade school plot, decent acting, but hard to follow with all the close-ups of the monsters.",NEUTRAL
"Dec 4, 2023",Godzilla carries this movie way to hard dear lord,POSITIVE
"Dec 2, 2023","No, chistes malos y pésima trama humana. Lo único rescatable es el diseño de rodan, mothra y ghidorah.",NEGATIVE
"Dec 2, 2023",Ok bad story fun action,NEUTRAL
"Nov 30, 2023","The perfect Godzilla movie!! Its all about the monsters.
Kept the human correspondence to what's needed and showed Godzilla throughout the movie not only at the end like most movies.",POSITIVE
"Nov 25, 2023","Decent. Not great, not bad... just decent",NEUTRAL
"Nov 24, 2023",it was cool and godzilla awesome that movie has godziilla's classic flying titans godzilla alpha titan  magnifient everything is amazing,POSITIVE
"Nov 23, 2023","This is by far, my favorite Godzilla movie yet! The CGI is just incredible! The final battle between Godzilla and King Ghidorah is also super cool. You will definitely enjoy this film!",POSITIVE
"Nov 23, 2023","It's a great movie if you love Godzilla. If you don't, it's probably gonna be a hit or miss for you. It does what it set out to do and did it more than well imo.",POSITIVE
"Nov 22, 2023",Fantastic. Critics suck,POSITIVE
"Nov 19, 2023",Balanced using monsters from the 70 year history of the franchise while keeping a unique and in universe continuation. Fantastic battles and new and classic scores.,POSITIVE
"Nov 18, 2023","Bro, I have no words to describe this wonder of cinema, continue with this wonderful franchise",POSITIVE
"Nov 16, 2023","If you like Action, Monster fights and awesomeness in general... Watch it!  No CLUE why the low score.",POSITIVE
"Nov 10, 2023",An incredibly enjoyable film for those who enjoy giant monsters with the power of nukes destroying heavily populated cities.,POSITIVE
"Nov 4, 2023",Skip the humans and just watch the monsters fight.,NEGATIVE
"Nov 2, 2023",As a godzilla fan this movie was a masterpeice in my opinion.,POSITIVE
"Oct 30, 2023",Para mi es la mejor pelicula del monsterverse,POSITIVE
"Oct 28, 2023","good movie, gets a little boring at times but the action scenes are near perfect",NEUTRAL
"Oct 15, 2023","This movie is a masterpiece
A gift to godzilla fans all over the world, I love it's mystical tone

The cgi is great, not as good as godzilla 2014 or godzilla vs kong buts till

I love it",POSITIVE
"Oct 12, 2023",One Of the Best Movies Ever and One of The Best Movies for Godzilla Fans.,POSITIVE
"Oct 11, 2023",Great action and a lot more than the previous movie. Great sequel with more world building. Human story is a little better than the first but they're just there to move everything along. Sound and music is great again and really helps keep these monsters scary.,POSITIVE
"Oct 10, 2023",I loved this movie but rewatching it it was ok not the greatest movie but still really good,NEUTRAL
"Oct 9, 2023","if your a godzilla fan then you really want a load of this, MONSTERS EVERYWHERE, (the plot is all mess up) But to be fair, all we care is a bunch a monster fightings",POSITIVE
"Sep 26, 2023","The plot is so awful it almost made me not notice how lame the monster scenes are in the first 2/3 of the film and how the digital effects are always very filter heavy.
There are no redeeming qualities outside of the visuals and even those are hollow. Heisei Gamera and Godzilla films are vastly superior to this film.",NEGATIVE
"Sep 21, 2023","Critics aren't very good at their jobs nowadays, cause this movie was and still is totally awesome.",POSITIVE
"Sep 16, 2023",Great effects and very satisfying! The middle part of the plot is a little bit messy but overall good enough,NEUTRAL
"Sep 13, 2023","Epic monster brawl, deep in story if you connect the story to Godzilla vs Kong, and one of many movies I've rewatched over and over again!",POSITIVE
"Sep 10, 2023","It's big screen, big budget monster action with classic Godzilla characters we've been waiting to see for a long time. The monsters do not disappoint, and it's great to see creative and well done interpretations of these classic characters. Like the final Jurassic World installment the fractured plot and so-so script do distract from what makes this movie fun to watch more than once… the fricken monster battles.",POSITIVE
"Sep 9, 2023","This shit was hype AF, that's it, wouldn't change a thing except maybe more monster fights",POSITIVE
"Sep 5, 2023","Love this. Expands on the lore beautifully, very well acted, magnificent special effects and a throughly enjoyable movie. If you enjoy kaiju or just creature features in general like me then you'll probably love this, if that's not your wheelhouse then like my wife you probably won't.",POSITIVE
"Sep 5, 2023",King ghidorah is awesome. Monsters are great in this,POSITIVE
"Aug 26, 2023","I am a somewhat intelligent (key qualifier) 36 year old male, with a wife and 7 year old son. Maybe the 7 year old was a little too young to watch it, but he is the only reason we would watch it again. Like other reviews, it is exactly what you expect from monster battle movies, so if you are interested in that genre of movie (which you already know if you fit into that camp of people), then you will rate this movie an 8/10. If you are too interested in asking logical and reasonable questions, you will rate it as a 6/10 at the best. Very good soundtrack and character development, just a little too far removed from the physical bounds of the reality of the universe that I live in to happily sit through too much of this.",NEUTRAL
"Aug 24, 2023","Unfortunately, breathtaking CGI can't save you, movie, from your easily identifiable lack of character development, which is drowned out by constant noisy action, anyway.",NEGATIVE
"Aug 23, 2023",This is a monster movie with way more monster than movie. The effects and giant creature fights are amazing. Too bad there's barely a story behind it. And the slight human story we do get is painfully annoying.,NEGATIVE
"Aug 22, 2023","Forget the plot the plot is death and monster battles, this film embraces it's silliness and owns it with a whole city worth of destruction. Not only do we have Godzilla but three other monsters and they constantly are battle together or each other and it kicks ass! I love it the humans are forgettable and have so little screen time they can be forgotten back to the monsters.",POSITIVE
"Aug 21, 2023",What kind of sick minded freak likes this shit?,NEGATIVE
"Aug 18, 2023","This movie is a huge step up from the first film. I really enjoyed the film and it was amazing, definitely go watch this film for the action!",POSITIVE
"Aug 13, 2023",The monster on monster action was awesome but the story around the girl just detracts from the action.,NEUTRAL
"Aug 9, 2023","A beautiful movie.  But that's about it.  Nothing of substance here.  Writing, acting, themes all fall flat at one point or another.",NEGATIVE
"Aug 6, 2023",Tal ves se vea oscuriso los efectos o partes de la película pero es entretenida y todo tipo de titanes y acción y con eso me siento satisfecho.,POSITIVE
"Aug 5, 2023","Really awesome scenes and photography. Plot is not that much, but the movie deserves a watch!",POSITIVE
