Date,Review,Score
"Mar 6, 2024","Not Zacks best work at all, I dont want to spoil anything for those who havent seen it. But if you watched any Scifi of the last 50 yrs, you have seen this mess. Some good actors, but a lot of over acting too in strange scenes not edited well.",NEGATIVE
"Mar 5, 2024",This was a cool movie. Low score likely from excess of expectations ,POSITIVE
"Mar 5, 2024",I honestly didn't see why everyone was bashing the movie the way they did. Was a decent action movie with a good special effects for a straight to tv movie. Yes some of the characters are cliche but you can't be too original now because everything has pretty much been done already. I'd say watch it for yourself before casting judgement and formulate your own opinion on whether or not it's a good movie.,POSITIVE
"Mar 4, 2024","Those were 136 minutes of my life I will never get back…such potential, perhaps the only thing were the special effects, EVERYTHING else was so purely done, from the script, to the acting, to the storyline 👎🏽👎🏽👎🏽",NEGATIVE
"Mar 3, 2024","God this movie is awful.
The cgi and the action is good but the rest.
The characters are boring and forgettable and they are a copypaste of other characters.
The villain is the most generic bad dude you could see in a movie.
It's a ripoff of Dragonball,Star Wars and Harry Potter.
I still ask to myself how Snyderbozos like movies like this.",NEGATIVE
"Mar 2, 2024","It has beautiful scenery and effects, the antagonist really leaves an impression, the protagonist leaves us wondering a bit.
To be honest, it feels rushed at some points so it's not easy caring about some characters, but it's a cool action/sci-fi movie overall.
I went in with no expectations and was surprised, so give it a chance if you like the genre and do the same. If you're looking for something life changing and extremely mind blowing, this one might not be for you though.",POSITIVE
"Feb 27, 2024",An absolute mess. A hodgepodge of the worst sci-fi elements all in one film.,NEGATIVE
"Feb 26, 2024",Worst waste of perfectly good effects since Ad Astra. Why not take one of the great SciFi plots (Radch) with a similar setting and make an awesome movie?,NEGATIVE
"Feb 25, 2024","This is unbearable garbage.  2/3 of the movie is slo motion and the other third is lens flares.

I am baffled on how you can rip off so many plot points from other franchises and yet end up with a nonsensical plot.",NEGATIVE
"Feb 25, 2024",Absolute trash in every way. Just horrible. I can't believe there's going to be a second part to this. I won't be wasting my money on it again.,NEGATIVE
"Feb 25, 2024",I enjoyed it. Looking forward to the extended cut which tends to be Snyders bread and butter.,POSITIVE
"Feb 24, 2024","Garbage. I feel sad for all the artists the time and effort to produce this visually just to have the dumbest story I have ever heard. 

This is my first review of anything ever. This is how upsetting I found this garbage",NEGATIVE
"Feb 24, 2024",the movie had good visuals and good storyline,NEUTRAL
"Feb 24, 2024","As the beginning of a story, Rebel Moon hits all the marks it aims to. It's a film that wears its influences on its sleeve and still manages to provide a few surprises along the way. In particular, the film's handling of major themes like colonialism and empire are top-notch, providing a grounding realism to what could have been simply a flashy space adventure.",POSITIVE
"Feb 24, 2024","The first hour felt interesting enough.  The second hour felt generic, and ultimately not very satisfying/compelling.",NEUTRAL
"Feb 24, 2024","it tries to create this big world, but gets rushed and ends up to be flat.
In summary, it's a chain of quick quests to get new companions so you can fight the final boss.",NEUTRAL
"Feb 24, 2024","There's a lot of potential in Rebel Moon's universe, but the haphazardly handled mess of a story proves to be a dumb ride from planet to planet in search for a team to fight a battle that never takes place in this movie anyway",NEGATIVE
"Feb 23, 2024",I was thoroughly entertained. Good vs evil. I watched it for entertainment only not to pick it apart.,POSITIVE
"Feb 23, 2024","Slomo. More slomo. Slomo agian. It was literally only slomos. Fight scenes were really bad. Animals well animated. Robots having to much of human movement. No one asked for backstory, got it anyway. Exact the same scenes from H-P, Star Wars etc. Good plot.",NEGATIVE
"Feb 23, 2024",The more I watch the better it gets,POSITIVE
"Feb 23, 2024",Enjoyable film. Loved the action and visuals. Looking forward to Part 2,POSITIVE
"Feb 22, 2024","Visually stunning but the story plot does need some work… all in all, I actually quite enjoy this movie. Honestly don't get why it get so much hate. Starting to think it got reviewed bombed pay for by Disney to keep their Starwars franchise on top.",POSITIVE
"Feb 21, 2024","Despite the vitriol it received, I oddly found some enjoyment in this film. Its concept may not be original but the CGI effects managed to shine, hinting at a potential for redemption in the upcoming sequel.",NEUTRAL
"Feb 21, 2024","Nothing is special about this film. And a handful of moments, like an acting performance, are terrible. This was part one of a two-part story. We'll see if I see the second part. What I know is that I don't have any investment in the characters.",NEGATIVE
"Feb 21, 2024","So happy I got to see this in 70MM. After a slow start, once the movie kicks into high gear it never lets up. Sofia is a star and a great lead. The other characters could've been more fleshed out but still do enough to be memorable. Can't wait to see the sequel and the extended Rated R cuts.",POSITIVE
"Feb 20, 2024","Great visual effects. Pretty trash acting but i think its more due to poor lines/writing, and attempts to make scenes grandiose and significant (and sooo much slow motion). All in all its pretty cringe to get through.",NEUTRAL
"Feb 20, 2024","OMG, I can't stand watching scenes in slow motion anymore, other than that The movie is only beautiful, thats it.",NEGATIVE
"Feb 20, 2024","Didn't blow me away, was good to watch, worth it's time",NEUTRAL
"Feb 20, 2024","Uggh - this is not an homage to Star Wars but rather a dull mockery of it. So many stolen ideas but, even worse, so very very boring. None of the characters are developed and one feels no investment in any character. Honestly, I was rooting for the bad guys to use their ""death star"" spaceship to blow up everything so that the movie would end. Alas, no such luck.",NEGATIVE
"Feb 19, 2024","This had a lot of potential, but the best character in the film is the villain. If the film had a longer run time it could've had the opportunity to flesh out the characters further. As you get no time to develop Any care for them",NEGATIVE
"Feb 19, 2024","This film was lame, flaccid, boring and had really bad acting. I had to stop watching after 45min. Don't watch unless you're so bored that this couldn't possibly bore you any further!",NEGATIVE
"Feb 19, 2024",This is literally the worst movie I've watched the last 10 years. Please don't make a sequel.,NEGATIVE
"Feb 19, 2024",Movie visually WOW scenery colors tones depth use of slow motion action scenes look pretty good better with some then others story was basic but that is ok most movies take from others n combined and rename etc I would easily recommend this movie which I hope turns into a universe of it's own n competes well with rated R n pg13 titles I'd love for Zack to get a world to display his talents because they r so amazing n this movie shows it. Omg if u thought light sabers were cool this movie does it WAY BETTER so stop reading and check it out emerge urself into the world of rebel moon u wont want to leave I promise,POSITIVE
"Feb 19, 2024","I liked it. The visual effects are amazing and acting is very good. Although the storyline seems to be borrowed in parts from different movies (such as Star Wars), it is grand, epic, has a twist and certainly is entertaining. The good wins over the evil at the end, and thankfully no animals were killed in the process. Good movie and look forward to part 2.",POSITIVE
"Feb 19, 2024","Really solid movie. I know that due to hype and other factors some had really high expectations, but this movie exceeded my expectations. 10 out of 10 will watch it again right before part 2 comes out.",POSITIVE
"Feb 18, 2024","Poor dialog, poor character development and even poor action scenes",NEGATIVE
"Feb 18, 2024",Fantastic fights.  Female protagonist.  What's not to like.  Simplest dialog I will admit but the fantastic visuals are holding all of your attention anyway.  I hope everyone who loves a rebel joins me in watching this exciting movie. I can't wait for episode 2.,POSITIVE
"Feb 18, 2024",Entertaining. It's like if Star Wars and Dune had a baby.,POSITIVE
"Feb 18, 2024","I thoroughly enjoyed this film, as a fan of Star Wars it's a big reason why I enjoy it, I understand for some it feels like a blatant ripoff in a lot of aspects but I think it still does a good job at being it's own thing, and having it's own unique creatures etc— the constant slow-mo shots were very repetitive and annoying and would constantly take me out of what was happening but it's still a fun movie. Not the greatest thing ever but also not as bad as people make it out to be. Really like the main character and I'm excited to watch part 2",POSITIVE
"Feb 18, 2024",I liked the plot. Characters were badass. effects were decent. Dark tones and atmosphere. I liked the different alien and costumes. Bad guys were your typical space nazis and the main antagonist has a face that screams punchable.,NEUTRAL
"Feb 18, 2024","Too bad, this film could've really been something interesting.",NEGATIVE
"Feb 18, 2024",Too bad it's so cliche and predictable. Set pieces can be fun at times.,NEUTRAL
"Feb 18, 2024","This movie, was a potential Star Wars script, abandoned, adopted and adapted. It's a DEI mess of a movie with zero character development, plot line or focus. Most of the ‘main characters' don't even have lines for roughly thirty minutes of the movie. The only thing missing from this absolute disaster of a movie is a heist montage, to the tune of a Rick and Morty satire.",NEGATIVE
"Feb 18, 2024","Put in a blender — Star Wars, Blade Runner, The Man in the High Castle, Frankenstein, and all the other basic clichés of movies, and voilà: Rebel Moon. 💁🏻‍♂️",NEGATIVE
"Feb 17, 2024",Why even on a Part 2? The sound was great. Other than that a cheesy film with bad acting and directing.,NEGATIVE
"Feb 16, 2024",You can call this movie war because it too is good for absolutely nothing,NEGATIVE
"Feb 16, 2024",if you like slow motion shots then this will be for you..... as every other shot is a slow motion sequence. there were even slower motion moments within slow motion shots.  appears if there is a directors cut that kept all the charachter development to itself. charachters killed off with the music in the background trying to bring some emotion it seems but we dont know why as a viewer that we should care as dont know anything about them other than they turned up 10 minutes ago with a big build up to it.  i am a big fan of the genre but think i will give the sequel a miss,NEGATIVE
"Feb 16, 2024","Devoid of creativity, humor, originality, and entertainment value; as soulles as if it were generated by an AI chatbot.",NEGATIVE
"Feb 16, 2024","Great cast, some great actors in the film. I think instead of TWO PART it definitely should've been compressed into one movie, with a load of the unnecessary scenes cut out. They attempted to make some ""epic"" character introductions, which felt pretty cringe…

Parts of the movie had literally no impact on the overall story apart from being filler. why the heck are some characters speaking in an Irish accent? The plot twists were mediocre and overall progression of the film was disappointing.

It's not something you should go out of your way to watch. However, I will give part 2 a watch as hopefully it's a slightly better than part one.",NEGATIVE
"Feb 15, 2024",Extremely slow paced with way too much slo-mo shots and terrible dialogue. Feels like Star Wars meets Gladiator but nothing but the boring parts. This movie is a skip for sure.,NEGATIVE
"Feb 15, 2024","Good story Line, great acting, Will  definetely watch next one .",POSITIVE
"Feb 15, 2024",Frankenstein's monster of all of Sci-Fi movies from last 3 decades.,NEGATIVE
"Feb 15, 2024","I enjoyed watching this movie more than the Star Wars movies, I hope this movie will be even better in the second part",POSITIVE
"Feb 14, 2024",When you are counting the minutes to get to the ending . The best part of this movie was the credits.,NEGATIVE
"Feb 14, 2024",It was like watching a bad remake of The Magnificent Seven only with 4 or 5 of them and quite cartoony as well. I expected a Science Fiction movie and I saw a Western.,NEGATIVE
"Feb 14, 2024","It's a terrible version of Star Wars, with a shallow plot, characters without any charisma, excessive clichés, no originality, poorly done visual effects.  A waste of time.",NEGATIVE
"Feb 14, 2024",No ideas...totally ugly.,NEGATIVE
"Feb 14, 2024","This sci-fi action movie was pretty good. Sofia Boutella, Michiel Huisman, Charlie Hunnam, Ed Skrein, and the rest of the cast did a pretty good job in this movie. The plot of the movie was action-packed, dramatic, and thrilling. It's about fighting against an enemy that wants to destroy everything. If you haven't seen this movie yet, check it out sometime. It's not great, but it's still worth it.",NEUTRAL
"Feb 13, 2024",Well its better than the last two Star Wars film......and the only reason why this film is better than those is because this film is its own universe and they are not breaking established lore. This film would be better as a tv series since they can develop the characters and their stories a lot more than a movie can.,NEGATIVE
"Feb 13, 2024",Really good visual effects but the story was hot garbage and left me feeling disappointed tbh,NEGATIVE
"Feb 13, 2024","Dumb, derivative, un-original and all too serious about it.",NEGATIVE
"Feb 13, 2024","I was excited for this but it was really really bad. Aside from a one good action sequence, the acting, story and cgi was kind of pathetic. ",NEGATIVE
"Feb 12, 2024",It was actually really good. The story made sense and the graphics were a chefs kiss. I like the idea of space bounty hunters and a medieval space war type thing. I highly recommend seeing it !!,POSITIVE
"Feb 12, 2024","Terribly boring, I couldn't even finish 60 minutes of this movie, and I'll watch anything ... don't waste your time ... watch the local news instead.",NEGATIVE
"Feb 11, 2024",Has awful pacing but has amazing visual effects and great characters.,NEUTRAL
"Feb 11, 2024","Completely lacking in originality and personality, but entertaining enough sci-fi action and drama with a dark and serious setting.  The interplanetary settings and CGI mostly look good as did the frequent action scenes, even if the amount of slow-motion was bordering on excessive.  The plot is your typical child of destiny starting a rebellion to take down the space Nazis by recruiting a multicultural team, but the acting felt awkward rather than dramatic and the lower age rating made it feel a bit tame.  Hopefully the next film will add some depth to the characters and explore the interesting seeds such as the robot's humanity.",NEGATIVE
"Feb 11, 2024","This was such a fun, riveting watch! Not sure why the rating was so low but I enjoyed it!",POSITIVE
"Feb 11, 2024","This is a movie depiction of the word ""bloviate.""

Look it up.  It's a real word.",NEGATIVE
"Feb 10, 2024","It's nice that I'm all the sci-fi to offs and the jarringly dull slow motion action sequences. They still found time to rip off Harry Potter and tame a Griffin. With a different director and editor, this could have been entertaining.",NEGATIVE
"Feb 9, 2024","Bang! Bang! Boooom! P'tow! P'tow! P'tow! Boooom! [And in slow motion]: Booooooooooooooom! ""Noooooooooooo!"" Bang! Boooom!

And that's the best dialogue in the film.",NEGATIVE
"Feb 9, 2024","I like the robot, too much slow motion, stop idolizing allllllll of the characters.",NEGATIVE
"Feb 7, 2024","This movie lacks in early character development but doesn't disappoint with a healthy supply of action and plot events.  I think it is easy to dock the movie for the early lack of plot, but it also must be remembered that this is part 1 and if part 2 delivers the same amount of action and build upon the lackluster story, It might blossom into what most of us would consider a terrific sci fi film.",NEUTRAL
"Feb 7, 2024","Gritty. Stunning. Builds a universe on the genius of Star wars, dune, bladerunner et al.  I cannot disagree with the critics on the concepts 'stolen' but does this movie not combine the best of elements of the above.  Epic landscapes, worlds dedicated to mining, human nature at is worst... greed and power, and best....  Where it is unique is in not introducing Jedi force magic like Star wars, therein lies the fantasy of childhood dreams. 
However, we do have several 'magnificent samurai' , who although they do not use magic are so incredibly talented that we are being led to believe that they alone can take a stand against a hugely powerful controlling empire like governance.  The magnificent seven, the samurai too were outnumbered but not outgunned.  In this first movie the inspirational characters needed more development, they needed to perhaps survive an attack and realize that they needed to split up and rally their own factions over time.  The village is merely symbolic here, it's about the struggle against a cruel oppressive rule, a fight for peace through autonomy, a drive for fairness and respect, in that respect it is, or should not be, the seven samurai. Sadly the closing scenes are the seven back on the original planet, perhaps the second movie will see people and weapons flocking to the planet but somehow I doubt it, sadly those super hero types will be held responsible for the defense rather than use their influence to gather support, inspire resistance against the oppressor, lead a truly sizeable force , but then will we criticize for copying star wars again. Easily done but unfair. Every historical battle has had its unequal sides but always had the weaker been able to take stands against the stronger.  Should the resistance in this movie franchise start a guerilla war , inflicting stings and retreating into the shadows or will we then criticize it for representing the futility of our own struggles against oppressive governments and controlling mega corporations.  Ultimately it may come over as a twee, feel good movie based on the fantasy that a small number of skilled individuals can single handedly deliver us from tirany.  'I wish'... Is the downfall of any review. Let's look at what we have, consider the concepts, the screenplay, the cinematography, the predictable script, the heroes, the obvious weak points in the oppressive regime and realize that those of us who hoped for an adult sci-fi have sadly been let down. At least there wasn't a gun toting raccoon and small taking tree in this one.
Do we think the producers and directors had to fall foul of the modern movie scourge of 'general box office appeal'.  Capitalism scores another nail in the coffin of individualism and uniqueness.",NEUTRAL
