Date,Review,Score
"Feb 10, 2024",Feels less like a comic based movie and more like an unhelpful telling of mental illness.,NEGATIVE
"Feb 9, 2024","A real POC, don't waste your time.  The high audience rating must  have come from a prison audience.",NEGATIVE
"Feb 8, 2024","So dissapointed. I wish I had never seen or heard of this movie so I can go back to thinking to joker was an amazing villain. This movie unequivocally ruined the character, his original reasonings, and his original motivations. Wondering why joker could possibly be the way he is, is unfathomably better than this being why he is how he is. There is nothing wrong with mental illness, but insanity was the every foundation of the joker to me and that's gone now. I do not wish to spoil to the movie for you if you insist on seeing it, but I'll make a comparison to help convey what you will experience. Imagine Batman was actually Batman because he used to be a baseball player and wanted to make a pun, and he has a medical condition that causes his voice to go deeper. Also he actually refuses to kill anyone because he stopped seeing his imaginary friend when he was little, and doesn't want to see anyone else he meets disappear. That's the impeccable storytelling you're in for folks",NEGATIVE
"Feb 6, 2024","This is the most unpleasant movie experience I've had since the first IT movie a couple years ago. My hopes were high considering the awards attention it got - culminating in a Best Actor Oscar for Phoenix. But this is an empty, superficial movie that doesn't offer any context about violence beyond what the average viewer would bring to it. I can't begin to understand the adulation this received. I won't fault Phoenix's work here - he is as committed as ever. But this is yet another case of a brilliant actor being rewarded for the wrong film. This is an ugly movie, both aesthetically and beneath the surface. Comparisons to TAXI DRIVER were made upon its release; and while I think TAXI DRIVER is a bit overrated, it is miles ahead of this movie, and I didn't find any similarities beyond a disgruntled protagonist. If you want to see a movie about the destruction of a man due to the world around him, please check out Jake Gyllenhaal in NIGHTCRAWLER instead. De Niro appears very uncomfortable in a supporting role that obviously will be compared to Jerry Lewis in THE KING OF COMEDY. This is bleak, unremitting and ultimately predictable. A crushing disappointment!",NEGATIVE
"Jan 29, 2024","Phoenix has his well deserved Oscar winning performance. 
Scary enough to make you feel sorry for his evilness, yet not so evil as simply proving a point of how humanities ignorance brings out the worst in us all.",POSITIVE
"Jan 25, 2024","This has become one of my favorite movies of all time! The acting, the story, the music and directing, it's all well thought out and presented perfectly. It's also a moral story, warning of what would happen should the rich keep getting richer, while the rest of us wallow in despair. And it also warns of what happens when those who need help most are left alone, backs turned in a callous mega city, becoming monsters made by man. And just like Godzilla was sent to punish man, Joker is sent to make everyone pay, a monster unable to be anything else, and a chilling source of pure evil.",POSITIVE
"Jan 24, 2024","Garbage...it's best feature is it helped me to further appreciate Tim Burton's Batman, which is far superior. Phoenix and DeNiro's talents are totally wasted here, with a story that is not just poor but downright offensive, whether intended or not.",NEGATIVE
"Jan 24, 2024",Wonderful portrayl of a broken man whose the society makes him this way,POSITIVE
"Jan 21, 2024",Es la mejor actuación de Joaquin Phoenix de su carrera y una excelente interpretación del Joker la película te mantiene siempre esperando la siguiente escena por lo que merece una secuela Joker 2,POSITIVE
"Jan 17, 2024",Absolutely gorgeous and fantastic,POSITIVE
"Jan 17, 2024","I really like Joaquin Phoenix, but this movie doesn't add anything to his repertoire. It's too goofy for a serious drama, and too depressing for a superhero (supervillain?) movie. The entire premise begs the question, so the entertainment value is doomed to the perversity of voyeurism.

It's a good thing this is a standalone story because if this were where the Joker persona is headed, I would stop watching Batman productions altogether.",NEGATIVE
"Jan 16, 2024",i actually liked it. not that bad! i fuckim love watching embarrassing shiz,NEUTRAL
"Jan 15, 2024","A completely value inverted world, where the low-life loser is depicted as a hero. That's what makes it completely unrealistic, bordering on fantasy... A fantasy of nihilism.",NEGATIVE
"Jan 15, 2024",Great movie.  It is one of the few comic based movies that is truly great.,POSITIVE
"Jan 14, 2024","In my opinion better than suicide squad joker. This one gets to the development the reality of how someone like joker can come to be. It's more closely related to reality, on top of it this joker reminds me of my childhood joker from the cartoon batman. The laugh is on point, his hysteria, I love that the fact how they woven his joker personality not because of a chemical accident but because of a psychopathology. Suicide squad joker, was the average bad guy joker. Joaquin Phoenix is the 2nd best up to Heath Ledger's joker.",POSITIVE
"Jan 13, 2024",It was a good movie but also one of the saddest and depressing movies.,POSITIVE
"Jan 13, 2024",A dizzying contradiction of a film. The ideas that 'Joker' forces you to evaluate make this much more unique and worthwhile than your average comic fare.,POSITIVE
"Jan 13, 2024",The movie has no action. I thought the joker was a maniacle violent clown going on a killing spree and blowing things up. Heath Ledger was better. Phoenix is boring the worst joker. The movie is taking too long to show the violent side of joker.,NEGATIVE
"Jan 10, 2024","I really love this film, this film is one of my favorites, everything about this film is very perfect, the soundtrack, the characters, etc...",POSITIVE
"Jan 9, 2024","Absolutely loved it! It depicts just how wrong the mental health facilities are and what happens when those who need it don't get help. It's ""beautifully sad"". Would and have recommended this movie! If you haven't seen it, do it. Just don't expect too much ""Batman"" there are easter eggs here and there but it's mainly a movie about why Joker/Arthur is the way he is.",POSITIVE
"Jan 9, 2024","This is a movie made by people who definitely have seen ""Taxi Driver"" and ""The King of Comedy"" several times but didn't really understand either movie. This results in a tiresome spectacle of it appearing to say something profound but can't manage any meaningful observations besides ""Wow, society sure sucks."" I'm not opposed to darker comic book adaptations for adults but I really don't want this uninspired nihilism to become the norm.",NEGATIVE
"Jan 7, 2024","A powerful movie, very interesting would definitely watch again",POSITIVE
"Jan 7, 2024","85/100 - Fantastic film. Joaqiun pheonix did an exceptional job playing this troubled character. My only complaint is that if you watch this film and the batman films related to it, the story is incoherent as each one tries to make you sympathize with the main character. The wayne family is portrayed as cruel upper class elitist, whereas in the batman films they were portrayed as loving parents taken too soon. I just wish that the continuity of the stories blended better, but as an independent story its very good.",POSITIVE
"Jan 7, 2024","I was quite surprised by how much I enjoyed this movie. It was a lot more serious and complex than I thought it would be, but I think they succeeded in everything they were trying to do. Great movie, really enjoyed how mature it was.",POSITIVE
"Jan 7, 2024","You couldn't offer me $1,000,000 to sit through this garbage again. Movies are meant to be entertaining, not disturbing; I fear young people may want to view this with high expectations, only to be subjected to violence.",NEGATIVE
"Jan 7, 2024",I love the joker so much dressed up as it for Halloween killed it and Joaguin just killed this part. He sacrificed a lot to get this part too it payed off can't wait for the second one with Lady Gaga!!!.,POSITIVE
"Jan 6, 2024","I thought this movie was well written, and well acted, I just thought that it was very disturbing and it was very uncomfortable to watch, especially someone who used to have mental health problems

And this movie touches on mental health, illness, from a villain standpoint of a superhero movie, so at the end of the day he's supposed to be a clown. He's supposed to be silly and funny and goofy and a villain, but he was a serial killer and a lunatic, which we know from the comics

But we are not putting in that position as children to see that on a big screen, we see him as Jack Nicholson, or as someone that delivers more of that I'm a Batman, villain. Batman has the best villains of all time, but this movie made him a complete sociopath.

And it literally made it extremely uncomfortable after the film watching it. I definitely wouldn't let my kids watch it.",NEUTRAL
"Jan 5, 2024",Top Film mit brillanter Performance von Joaquin Phoenix.,POSITIVE
"Jan 5, 2024","You have never seen the joker like this, very original, i liked overall",POSITIVE
"Jan 5, 2024",It was excellent. I was not sure what to expect but it was good.,POSITIVE
"Jan 3, 2024",Brilliant dive into the dark and brutal dystopian society that differs very little from our own. Phoenix is amazing!,POSITIVE
"Jan 1, 2024",Phoenix is mesmerising,POSITIVE
"Jan 1, 2024",Slow and stupid. Trying to hard to be some sort of lame statement and not hard enough to be thrilling and entertaining. I really don't care about his feelings. Those of us who achieve more see those who don't as clowns.,NEGATIVE
"Jan 1, 2024",By far the best Batman movie,POSITIVE
"Dec 31, 2023",This movie is just a cinematic masterpiece.  If I could give 10 stars I would,POSITIVE
"Dec 30, 2023",Joaquin did an excellent job making me feel uncomfortable while watching his decent into madness as the Joker. ,POSITIVE
"Dec 27, 2023",An amazing story about the struggles of mental illness. A creative and deep backstory to an iconic character,POSITIVE
"Dec 26, 2023",A movie that managed to make a well-known antagonist impactful among audiences.,POSITIVE
"Dec 24, 2023",laughing man became the furry green goblin,POSITIVE
"Dec 22, 2023",I DON'T KNOW WHY THIS MOVIE GOT 69% OF ROTTEN TOMATOES IT JUST WRONG BROTHER,POSITIVE
"Dec 18, 2023",No words need. This is masterpiece,POSITIVE
"Dec 18, 2023",pretty good! and wow— the critic reviews are so pretentious..,POSITIVE
"Dec 12, 2023","My favorite movie is him
Joker is a GOOD MOVIE, Joaquin Phoenix is amazing and powerful in his role, same for Robert De Niro, Todd Phillips managed to make the most evil psychopathic character in the world.",POSITIVE
"Dec 12, 2023",Well established plot with interesting characters and outcomes.,POSITIVE
"Dec 8, 2023",this is cinema.......,POSITIVE
"Dec 5, 2023","When Joaquin is gone, he will be remembered for this portrayal. Great film, great acting and direction.",POSITIVE
"Dec 5, 2023","An absolute masterpiece, both produced and filmed with an authentic perspective. Media representation at its peak projection.",POSITIVE
"Dec 5, 2023",So good in the most yikes kinda way.,POSITIVE
"Dec 5, 2023","As usual, not a single ""professional reviewer"" understood this movie.",POSITIVE
"Dec 5, 2023","Amazing acting from Joaquin Phoenix, who plays a sympathetic character. Kudos for making bold choices in the filmmaking and acting.",POSITIVE
"Dec 3, 2023",Didn't hate but it didn't hit me in the same way it did everyone else. It's a comic book character. I just didn't take it as seriously.,NEGATIVE
"Nov 25, 2023","An origin story for the clown-prince of crime has never been so dreary and realistic! Joaquin portrays the tragedy and comedy of Arthur Fleck, a struggling comedian who soon adapts a more twisted sense of humor. With violence and guts galore, this film is not for one who doesn't have a sense of humor!",POSITIVE
"Nov 24, 2023",Joaquin Phoenix's Joker can be considered just as good as Heath Ledger's Joker.,POSITIVE
"Nov 23, 2023","as kids, we love the heroes. as adults, we understand the villains.",POSITIVE
"Nov 20, 2023","Between BRIGHTBURN and BATMAN BEGINS - a reinvention of character-building

While DC branched out with an evil version of Superman in Brightburn, it also built the sympathetically good side of Joker with Joaquin Phoenix. Played as a study of psychology in motion, this was one of the best superhero-based movies to be released on the big screen, even though it was all about the supervillain. Phoenix's performance is gut-grippingly good, and the supporting actors deliver perfectly on-point performances. The flexible and ambidextrous abilities of DC are amazing; feeding off human nature and building characters whose stories are a presence beyond the capabilities of most screenwriting. Joker's struggles are brought to light even while we (the community of comic readers) know that his infliction is venomous and unhealable. Truly a multilayered story, Joker is one of the best movies to come out in the 21st century, thus far.",POSITIVE
"Nov 15, 2023","Joquin Phoenix performance is stellar and the soundtrack is really good.
Robert DeNiro has a fantastic performance in this movie and the ambientation is perfect.
This shows how to make comic inaccurate things but doing that well,not like M-she u movies.",POSITIVE
"Nov 13, 2023",A must watch for anyone,POSITIVE
"Nov 12, 2023",Amazing actor JP really made it his own character and the director did a great job and the writing was great the costumes were good the background actors were good .,POSITIVE
"Nov 9, 2023","Joker is just one of those movies, that resinate with me in a way no other movie ever has. The music itself plays so much emotion, Joaquin Phoenix's performance is outstanding, and the movie is just so beautiful in itself.",POSITIVE
"Nov 7, 2023","This movie is amazing. I had hoped that more directors would take their cues from this but it seems that the comics moviemakers have decided to go in the other, predictable direction. The Joker is a tour de force that captures the spirit of the character and makes you truly feel for his situation and what made him the monster. Phoenix is a masterful actor in this. Jared Leto should be ashamed of himself after what he had done to the character in Suicide Squad. I wrote off this movie until my Mom just about forced me to watch it. Then I did and at the end I was breathless. Thank you, Mr. Phoenix, for proving that the tired ""superhero genre"" still has life in it.

So why didn't more directors follow suit? I cannot understand. But perhaps that's what makes The Joker all the more special…",POSITIVE
"Nov 7, 2023","This dives into what it takes to break a person. Childhood trauma....mental health....and the cancer that's the general public.  

Think it also speaks to the jokers inept ability to keep us guessing.  Is this the real version he doesn't tell? Or just another manipulation from a psychotic mind justifying his actions.",POSITIVE
"Nov 5, 2023",very dark movie well acted reminded me of the film taxi driver. cool supervillian origin story kinda like the film Split but way darker joquin phonixs performance is worth watching dark and gritty film id say its worth a watch if u can handle hard r rated films definetly not for kids.,POSITIVE
"Nov 4, 2023","From Todd Phillips comes a new take on Joker starring Joaquin Phoenix as the iconic Batman villain in a prequel character study where Arthur Fleck (Phoenix) goes from being a broken, down-and-out party clown to the king of chaos in Gotham City.

Arthur is a lonely clown-for-hire with a sick mother he still lives with and a condition prompting him to laugh uncontrollably in the most awkward moments. He dreams of being a stand-up comedian but, between his condition, his increasingly dire work situation and bombshell revelations at home, it becomes harder and harder for him to see the funny side. Especially when the people around Arthur seem hellbent on making his life even more of a living hell. The only bright spark in all this is Arthur's neighbor Sophie (Zazie Beetz) who lives down the hall and is the only one showing him any form of affection. After losing his job, an altercation on the subway ends in bloodshed and things take a turn for the worse. Seeing his hero, talk show host Murray Franklin (Robert De Niro), embarrass him on national television certainly doesn't help things either.

Much has been said about Joker since its release, with some dismissing it as a derivative, simplistic society-made-me-do-it tale while others called it a masterpiece. Admittedly, Joker owes a lot to early Martin Scorsese works like Taxi Driver and King Of Comedy but it's also clear that the casting of Robert De Niro in a major role is no accident: this is a nod to those other grim anti-hero character studies, with a comic book twist. To be fair, the Tim Burton Batman films were pure German Expressionism, X-Men spin-off Logan evoked classic westerns, every comic book movie is derivative in some way, Joker is simply more obvious about what inspired it.

And this point leads me to what I think is the most apt criticism one can make about this film. It does everything it sets out to do extremely well but often in a slightly too obvious or heavy-handed way. From the moody cello-led score (which is admittedly very good) to Arthur's clearly unjust treatment at work and at home, and the recurrent laughter/crying contrast, this is exactly what you'd expect an ant melting under a magnifying glass to look like and there's not much there to be surprised about, except perhaps one twist near the end of the film. 

What Joker lacks in originality, however, it makes up for in sheer competence. Joaquin Phoenix gives another phenomenal performance: his take on the Joker is very different than any we've seen before even if, costume-wise, there's a clear Heath Ledger vibe. His Arthur Fleck is so fragile it makes numerous scenes quite uncomfortable to watch. That skinny, frail frame and arched back, every wrinkle on Phoenix's face is like a scar telling a story, his muted voice with its tone that's always slightly off, the impromptu dances. Arthur, we come to find, was the performance all along and Joker was the painful truth underneath it all.

This isn't the story of a man pushed to his limits by society, though he does use that as a convenient excuse for his wrongdoings and society certainly didn't help. This is a story about how mental illness and physical abuse, if left untreated or misdiagnosed, coupled with financial strain and a rough upbringing, can force people into unsustainable performances of themselves that will inevitably clash with the world around them and how they really feel. Arthur is not just some angry guy who flips out one day because people are mean to him, he's a man with deeply embedded psychological issues that were never addressed, let alone resolved. What little medical help he is provided with is just not good enough and, when even that is taken away from him, what happens next is tragic yet it feels inevitable.

The themes explored in Joker are important and relevant with director Todd Phillips approaching the iconic villain, his emotions and even the Batman comics as a whole, with a lot of respect and attention to detail. While we empathize with Arthur and his tragic life story, his Joker persona is never truly glorified (except by himself) and his crimes are never excused, even with the social unrest brewing in Gotham City providing just the right environment for them. 

A key scene in which he confronts his idol-turned-rival Murray Franklin shows him try to rationalize his behavior and, when that doesn't fly with the audience or Murray himself, he resorts to a senseless act of violence. This proves he is unable to excuse what he's done yet it also facilitates his ascension into a symbol of anarchy and chaos. Ultimately, it's the positive attention given to him by a niche group of rioters willing to adopt this destructive mentality that wins over in the end.

Joker won't be to everyone's taste but it remains a carefully crafted, masterfully acted film with a lot more depth than most comic-book movies and there's something refreshing about seeing an origin story that's about the character but also about bigger, more relatable things. It'll be interesting to see where follow-up projects in the same vein will go from there.

Fantastic, no joke.",POSITIVE
"Nov 2, 2023","Joker is a MASTERPIECE, No Doubt about that. 🤩",POSITIVE
"Oct 28, 2023","A benchmark in the DC universe, and movie's in general with one of the greatest actors of all time giving a once-in-a-lifetime performance.",POSITIVE
"Oct 27, 2023","One of the best movies of last years, its a absolute jewel, even if not a fan of dc comics, or comics at all.",POSITIVE
"Oct 25, 2023",Truly amazing movie! Joaquin is such a great actor.,POSITIVE
"Oct 25, 2023","The scenario told in this film depicts a situation in which we frequently disregard the feelings and situations of others around us, people who may not have the same advantages as us. We can sense the psychological upheaval that Joker is experiencing from his point of view. All disappointment and rage build up and eventually explode. The people of Gotham rebelled as a result of their dissatisfaction and indignation at the injustice they faced. 

The Joker is also seen dancing on a car in the midst of the rioting, surrounded by people shouting his name. Making them an embodiment of ""Hero"" in order for them to share their ideas. 

Read the Indonesian Review at Alunauwie.com",POSITIVE
"Oct 25, 2023","Uncomfortable, disturbing and just weird how it wants you to be ok with mental illness?! It was weird. Hated it.",NEGATIVE
"Oct 24, 2023","Perfeição, melhor filme que retrata realmente uma pessoa fudida da cabeça, táxi drive tenta imitar, mas Joker é realmente a realidade",POSITIVE
"Oct 24, 2023","Mikey's Movie Review: Joker (2019)
Todd Phillips' channels the spirit of prime era Martin Scorsese, blurring lines of fantasy and a hyper-reality, to create one of the most emotionally challenging films in recent memory. Arthur Fleck, a lonely clown for hire and aspiring stand-up comedian, is trapped in a city and a world that doesn't care. The everyday apathy and cruelty he endures only antagonizing his worsening mental condition and affliction (he laughs painfully and uncontrollably when confronted, nervous or hurting.). He wants to fit in. He wants to be loved. He wants to be happy. The system has failed him. On reaching breaking point Arthur fights back, beginning a violent chain reaction that will ultimately lead to a catharsis, and a life changing metamorphosis...
While the additional cast are excellent throughout, the film is essentially a one man character study, and Joaquin Phoenix brings Arthur to vivid, heartbreaking life in every scene. It's a testimony to his ability that we more than empathize with the character, that despite his later deplorable actions, we understand and even except his reasons. Both Phillips and Phoenix pushing our expectations and our boundaries. 
As a result Joker will no doubt split regular audiences more used to a softer, purely fantastical approach to comic figures. But DC has long pushed the limits and explored darker, more adult themes in their graphic novels and even animated features. Alan Moore's 'The Killing Joke', Ed Brubaker's 'The Man Who Laughs' and Frank Millers 'The Dark Knight Returns' to name but a few. Since his inception as Batman's No.1 nemesis almost 80 years ago, every generation has reinvented and reinterpreted the Joker to fit with the times. It's telling that in 2019, this is the Joker we need and deserve... 
Mikey's Movie Rating: 5/5* 😎👌",POSITIVE
"Oct 21, 2023","A movie that deserves all the praise it gets. Joaquin Phoenix crushes his role as Arthur Fleck or ""Joker"" as he makes you feel Arthur's emotions throughout the entire film. Todd Phillips' camera work is impeccable as he makes the audience feel like this is a real life event and never fails to keep the audience from hanging on the edge of our seat.",POSITIVE
"Oct 21, 2023","It is hauntingly beautiful. The music, the colors, the dialogues. We are all jokers and in this film you see how so many are formed.",POSITIVE
"Oct 20, 2023","Effortlessly iconic, and the vibe and mood for this film was tremendous. Delivering on such a complex character's personality and mood was no easy feat, but Joker succeeded at that and then some.",POSITIVE
"Oct 14, 2023","Joker, what can I say about this masterpiece? It's an excellent film, where we see Arthur being shaped by society, we see in the film how Gotham's social structure has enormous prejudice towards those who have mental problems. Mental problems are one of the key points of the plot. Joker, by Todd Phillips, is a film in which we have a deep character, with shaken social cycles, left in a city where the poorest serve as a carpet for the rich, we have Arthur, who suffers enough to the point of becoming the terror of that fragile society.",POSITIVE
"Oct 8, 2023","Una película perfecta en todo su esplendor, aveces DC Comics no decepciona en la hora de hacer estas películas. Una de las mejores películas de 2019 y una de las taquilleras de la historia de DC Comics. La actuación de Joaquín Phoenix es sin duda la mejor de toda su carrera y vaya que se tiene merecido ese Oscar a mejor actor.",POSITIVE
"Oct 7, 2023","As I age, I tend to avoid superhero movies, but intrigued by the Oscars and positive reviews, I took a chance on this one. I'm thrilled I did. Joaquin Phoenix's portrayal was brilliant, deserving of the Best Actor Oscar. The story, stunts, and direction were exceptional. Kudos to everyone involved in this fantastic film. Highly recommend!",POSITIVE
"Oct 7, 2023",The character development in this movie is really good!,POSITIVE
"Oct 5, 2023","This is a pretty decent movie about mental health, is it a Joker movie... No, this has almost no relation to any of the comic stuff, I get that it's trying to be different, but honestly Arthur Fleck is no genius laughing mastermind, Joaquin is great though, it really got the message across that we live in a society.",NEUTRAL
"Oct 5, 2023",I love this movie it shows what our social can cause and how we treat others best both the dark knight and Joker are the best movies that DC has made,POSITIVE
"Oct 3, 2023","I love this movie. The way Joker was portrayed in this film is perfect, and realistic. It shows how Joker became Joker. Who was he? Joaquin Phoenix is a phenomenal actor, and did such an amazing job transforming into Joker.",POSITIVE
"Oct 3, 2023",Amazingly fresh and dark take on a classic DC comic book character. The movie is a slow burning masterpiece that fully delivers on its title JOKER.,POSITIVE
"Oct 2, 2023","Gave it a second watch, got so much better.
Do it too, you'll not regret it.",POSITIVE
"Oct 1, 2023","I really wish that I could give this movie a TEN Stat rating!!! 

""The worst part about having a mental illness is that people expect you to behave as if you don't."" -Joker 

If you go into this movie expecting it to be a Batman/Joker superhero kind of movie, you may be a little bit disappointed. It's not that kind of thing, particularly! HOWEVER, I will say that the movie does a FANTASTIC job at speaking about and bringing light to the everyday challenges foe those of us who struggle with mental health needs, and the stigma that's behind it in society - particularly American society. 

It's not really a superhero movie, unless you believe in the ideation that villains are just heros of their own story (which I do).",POSITIVE
"Oct 1, 2023",Es una buena película muy divertida un origen muy interesante es buenísima el humor es bueno el joker es Carismático y es gran película y me encanta el soudtrack es un 9.5 de 10,POSITIVE
"Sep 29, 2023",Had to watch it twice to confirm my initial thoughts. This movie is a masterpiece through and through. It's reveling as it is discomforting. The quirks and antics the infamous Joker possesses are given eye-opening meaning behind them which does take a level of maturity to be able to view the picture with more depth. You will feel a bit torn by the character Joaquin beautifully portrays but moved by the scenes and cinematic shots that take you with him. One of my top movies I'll have to say.,POSITIVE
"Sep 27, 2023","Good movie, Idk will I watch it again, It started off slow, Then it start getting good, I like the joker, Joaquin Phoenix did great as the joker, It's sad all he went through his life before coming the joker, And its violent and bloody too, I heard part 2 coming in 2024,  3/5",NEUTRAL
"Sep 27, 2023","This movie is great, as shown of how society has made a man turned into a villain and how he changed from a being normal comedian to now a chaotic villain as his origin story as perfect.",POSITIVE
"Sep 26, 2023",Love this film so much,POSITIVE
