Date,Review,Score
"Feb 29, 2024","Ugh this was a forgettable awful wrap to a forgettable awful trillogy. Big issues I had with it was in character development, lazy writing (palpatine died...), mcguffins (really a dagger that aligns perfectly with the wreckage of a deathstar.. that has a thing that comes out of the handle that points to the exact spot... contrived garbage that is so unbelievable it pulls you out of the film. Cheap laughs at the expense of degrading characters. It is flashy, but all the glitz cant hide the flaws. Garbage film making",NEGATIVE
"Feb 19, 2024","When you finish watching this as the finale to the sequel trilogy, you really realise that the writers had no idea what they wanted to do with the film series. Such a shame they ruined the Star Wars reputation after the revenge of the sith masterpiece",NEGATIVE
"Feb 19, 2024",Absolutely loved this movie. A perfect way to wrap up the saga with great conclusions for the major characters.,POSITIVE
"Feb 13, 2024","""Somehow Palpatine returned"" yeah... As someone who is a (pre-2009) Trekkie at heart and just a sci-fi lover in general, it kind of hurts my heart to see how a fellow Sci-Fi giant, will all the potential in the galaxy, fall so short of how it could grow and expand. The actors are fine, the franchise and the IPs involved are very loved. But it is the story writing that hurts this film the most and is the biggest thorn in the sequel trilogy (in my humble but widely shared opinion). This film hurts cannon and lore, and messes with loved and established characters. 
I hope the higher-ups at Lucas Film and Disney take more heart to what the fans are talking about, and to have more respect for the original source material.",NEGATIVE
"Feb 10, 2024","The visuals were really really cool. . . but the story was just macguffin to macguffin to macguffin all the way until the end. That being said, I was entertained.",NEUTRAL
"Feb 8, 2024","It's just okay. Not the best, but not the worst",NEUTRAL
"Feb 2, 2024","Very nice watch, not as happy with the plot as i would imagine. Just too many things did not make no sense, or werent mentioned. Imagined Ben to have better ending....",NEUTRAL
"Jan 26, 2024","The twist ending not only comes out of nowhere and doesn't land, but partly ruins the plot of the original trilogy, which is a huge disservice to fans. Rey continues to be a one-dimensional Mary Sue, and Finn and Rose are almost sidelined completely and their romance from the previous movie forgotten. There is little cohesion at all with the events of the previous film thanks to corporate interference and the changing of directors. The cinematography is great as us usual, but beyond the visual spectacle, this is a mess of a film.",NEGATIVE
"Jan 22, 2024","The story is just dumb.   Makes no sense, full of coincidences, and has no connection to the prior film.",NEGATIVE
"Jan 18, 2024",okay this movie takes the cake  I love how this is the final movie of star wars it is epic how much I love it and the return of palptine and the return of the classic star destroyers it is a blast watching the movie but sad that they had to include carrier fishers death in the movie,POSITIVE
"Jan 14, 2024","Not a good movie on any level. Convoluted plot, betrayal of the lore, poor acting, betrayal even of the trilogy it's a part of. Some good special effects, but not worth watching. Stupid plot twist... which is that... Palpatine is still alive. Rey's resolution is meaningless. Who's to say she won't just end up like Luke?
The movie can also function as a giant middle finger to Carrie Fischer. Total disrespect not only to the character of Leia, but also to the human being who portrayed her, as well as to anyone who ever appreciated her art.",NEGATIVE
"Jan 12, 2024","The second movie in the row to break pre-established Lore on what is and isn't possible in the setting, terrible payout, bad reused Gillian, unsatisfactory stakes due to people somehow appearing out of nowhere when there travel time would not allow. Ramps up the bad guy power creep with no build up, or reasoning that makes logical sense.",NEGATIVE
"Jan 11, 2024",I have a rather large bone to pick with the new Star Wars movies and their lack of representation. This movie just felt boring and they essentially ditched Finn as a character. Also what's up with the random kiss at the end  between the two women that we know nothing about? I love to see LGBTQ+ characters but not if they're just there to check off a diversity box and  we don't even know their names!,NEGATIVE
"Jan 10, 2024","The whole point in making movies is to challenge the audience, create something unexpected and original. SW: TROS does not do this. This film grabs at the cringiest ideas of the fan base to appease people who have no grasp on what good writing is. It's hard to fathom that this movie exists in the same franchise as SW: TESB. And what's worse is that it leaves ""that thing Finn wanted to tell Rey"" as unanswered. The film also leaves the identity of Lando's daughter for the viewer to read on other media. As the ""conclusion"" of the Skywalker series, everything should have been answered in this installment. 

Largest points of awful writing (spoilers):
Snoke's origins.
Rey's origins. (Inconsistency)
Luke catching the lightsaber (inconsistency)
Hux being a spy.
Force Healing (too convenient, lazy writing, & creates plot holes throughout the entire franchise).
Kylo fixing his helmet (inconsistency) made his design look dumb. Should have just had more copies of the helmet.",NEGATIVE
"Dec 19, 2023","Terrible movie. Don't get me wrong, good action scenes, good acting and lots of plot twists. But that doesn't make a good Star Wars movie. A Star Wars movie has to be special and creative, and this movie lacks all creativity and specialness. I hate what this franchise has become and I hate how there was a director change midway through the series because now the trilogy is all over the place. I wish the makers of these movies knew how to read an audience and actually make a good movie.",NEGATIVE
"Dec 16, 2023","The Rise of Skywalker makes haste through what barely constitutes as a script. When it comes to tone, characters and story this is really just any rushed out action/space adventure, and the only thing that makes it Star Wars is the useage of familiar names and locations. In all honesty, this is barely watchable.",NEGATIVE
"Dec 16, 2023","I loved this movie. As a culmination of the Skywalker saga with Palpatine returning as the villain I was very happy. Brilliant performances from Ian McDiarmid, Daisy Ridley and Adam Driver.",POSITIVE
"Nov 28, 2023",Palpatine is my fave Star Wars character - but even he is butchered in this.,NEGATIVE
"Nov 28, 2023","Better, but the writing is still pretty bad.",NEGATIVE
"Nov 28, 2023","The final chapter in the Star Wars sequel trilogy, The Rise Of Skywalker sees J.J. Abrams back on directing duties since The Force Awakens as the story of new characters Rey, Finn, Poe and Kylo Ren draws to a close in typically epic fashion.

With the mixed reaction second chapter The Last Jedi prompted back in 2017, there seemed to be a conscious effort by Disney to regroup somewhat, especially after the disappointing reception of Solo: A Star Wars Story the following year. The Rise Of Skywalker had to be either universally beloved or, at the very least, satisfying as an ending to most Star Wars fans to make this regrouping worthwhile. From its opening text crawl, this sequel already appears to make a conscious jump past The Last Jedi and back onto more familiar territory with the reintroduction of Emperor Palpatine (Ian McDiarmid) and Rey's plot focusing even more on her origins.

""The dead speak!"", we are told, moments before Kylo Ren (Adam Driver) travels solo to The Emperor's lair, an old-school mad scientist lab complete with half-finished Supreme Leader Snoke clones in water tanks (lol), screaming lightning (I'm not kidding) and big magnifying glasses everywhere (still not kidding). Palpatine is every bit as over-the-top as you'd expect and the overall tone here is reminiscent of old horror B-movies, which certainly could have been apt seeing as the likes of horror giants Christopher Lee and Peter Cushing were once a big part of this franchise. Unfortunately, the Palpatine scenes are where all this begins and ends, and all that remains is the nagging feeling that these tonal shifts and this apparently random reviving of Emperor Palpatine might not actually work.

""Somehow the Emperor's back!"", Poe Dameron (Oscar Isaac) exclaims at one point in the movie, with the word ""somehow"" doing a heck of a lot of heavy lifting here. And this is a good way to understand what's... off about this movie: somehow most of The Last Jedi isn't so important now, somehow Rose isn't a main character anymore, somehow Lando Calrissian's back and he has the entire world on speed-dial, somehow Force healing is a big thing all of a sudden, somehow The Emperor is ALL the Siths, somehow Rey has mastered every power by running in the woods, and so on.

Not that the film never explains anything but there is a lot it, indeed, doesn't explain and, in fact, the overall pacing of this installment feels extremely rushed and J.J. Abrams' erratic, perhaps more Star Trek-friendly, direction is mostly to blame for this. 

Fortunately, after a frankly clunky first act, we are given a solid second act that's genuinely entertaining and should keep the attention of even the grumpiest Star Wars fan. Rey wrestles with the good and the bad within her as Kylo Ren closes in, C3P0 (Anthony Daniels doing great work, as usual) becomes key to the Resistance's success, Poe reveals his darker past and there are some fun action sequences along the way. Fair homage is paid to the late Carrie Fisher and there are some enjoyable enough, if gimmicky cameos here and there. Sadly, brand new characters like Richard E. Grant's Allegiant General Pryde and Naomi Ackie's Jannah aren't given much to work with and the likes of Rose (Kelly Marie Tran) and Maz (Lupita Nyong'o) are criminally cast aside, as if there was never any plan for them.

The softening of The Last Jedi's bolder ideas hurts this movie which, too often, feels like a cowardly retreat into safer territory, actual drama be damned. There are elements explored here that do work, admittedly: the closing of Kylo Ren's character arc is mostly effective and it's rewarding to see Ben Solo being himself, even for a brief moment, while Poe and Finn collaborating as the new leaders of the Resistance makes sense. There are also some good ideas in there like Rey potentially killing Chewbacca by mistake or C3P0 tragically losing his memory to save his friends' lives but the film refuses to actually go there and undoes all this within minutes, perhaps for fear of offending a single die-hard fan who might tweet negatively about all of this or for fear of instilling real emotions into the movie.

Truthfully, this feels like a film based on an older script that was reworked much later on with lots of unclear ideas thrown in and shadows of better prior ideas still visible, but only just. The writing as a whole, by the way, is rather weak especially when it comes to the dialog, but we've seen this many times before in the Star Wars franchise so it's almost to be expected at this point. Though it's never all that welcome.

This is a fast-paced movie that does everything you'd expect in a Star Wars film, Ewoks even pop up briefly, but it doesn't so much feel like the end of an epic trilogy as it does the final breath of a rebooted franchise that was not carefully worked-out from the beginning and can't wait to end once and for all. Some of it is fan-service, some of it is almost stream of consciousness, none of it feels quite right but, at the very least, it's never dull. 

Missed opportunity, this was.",NEGATIVE
"Nov 26, 2023",its funny really. the user score is opposite to the critic score. even when pretty much everyone agree this is a bad movie. and it is. but just because you hated last jedi and the critics loved it and now when the critics hate it you upvote this trash? lol. its really shows that star wars fans are man-babies. just because last jedi is bad does not make this one good. in fact. i would say as someone who only like force awakens that both this one and last jedi are bad. who is worse? this one probably. last jedi at least had some balls to its script. this one? ray is the granddoughter of palpatine? wtf? thats makes the star wars universe incredibly small. in huge galaxy its only the story of 2 families? lol. but yes there is some good one and that is rouge one. rouge one was pretty much the best star wars movie since revenge of the sith.,NEGATIVE
"Nov 25, 2023","Not just a terrible Star Wars film, but one of the worst movies I've ever seen.",NEGATIVE
"Nov 13, 2023","Mesmo sendo criticado por fãs presos a trilogia original, o filme tem uma qualidade ímpar em efeitos especiais e uma criatividade excelente no conjunto do filme!",POSITIVE
"Nov 5, 2023","I really liked the movie, only thing is that it was a bit confusing and often I found that they would find a problem, only to solve it in the next scene.",POSITIVE
"Nov 2, 2023","I almost walked out of this movie. I've wonder why we have not seen any interviews with JJ Abrams since this movie. Maybe someone can point me in the right direction, I'd love to know some behind-the-scene details on how this movie got to this level of awful.",NEGATIVE
"Nov 2, 2023","Star Wars comes to an epic and satisfying
conclusion in The Rise of Skywalker
which has Rey facing Palpatine 
and Ben and Hux turning sides from the bad guys side.
A sensational desert chase you'll want to watch over and over!
Everyone has fun with their characters and locations are a sight!
The Rise of Skywalker is an adventure you'll want to experience again and again!",POSITIVE
"Oct 31, 2023","In my honest opinion, this film does justice to the Star Wars trope of the final instalment being the best. Driver is great in his role. While other Star Wars fans might see the introduction of the main villain as a poor choice, I see these criticisms and put it down to awful execution. A good concept, but overall a bad film.",NEGATIVE
"Oct 25, 2023","The absolute worst. Inconsistent, unlikeable, no character growth.",NEGATIVE
"Oct 20, 2023","It doesn't do a whole lot for the already bland, unoriginal, plain awful new trilogy of Star Wars. But the increase in action and the return of a badass, terrifying villain did this installation a lot of good.",NEUTRAL
"Oct 19, 2023","A bad movie, with a bad plot, poorly written characters. The only reson Ray exists is to be a girlboss. She is shown as incredibly powerful with a lot of skill and expirence, even tho she never earned that. She never learned - she was instantly able to deafeat everyone. Zero character development.",NEGATIVE
"Oct 17, 2023","The characters aren't themselves, but It was an overall good conclusion to Star Wars.",NEUTRAL
"Oct 16, 2023",This is easily one of the worst movies I've ever seen.,NEGATIVE
"Oct 15, 2023","Although episode 9 is more entertaining than the mess of episode 8, it is not so far from competing with the previous one mentioned for who is the worst in the saga.

If the previous one took away the development of the characters, in this one apart from that it also did it with the canon, how to revive Palpatine, that Rey without training is more powerful than the Jedi masters themselves, that she can now heal wounds with the force , that ghosts can touch things and use force and much more.

And not even the fanservice is well done, since only the voices of the ancient Jedi appear but not in ghosts, that Palpatine goes from starring in one of the best Star Wars deaths in episode 6 to the most pathetic and meaningless of the Saga , or that it was the ghost of Han Solo that convinced Kylo to turn to the light side, when it would be more logical for it to be Anakin...

And well, despite that I give him a star, because there was only ONE who did his job well, the great John Williams...",NEGATIVE
"Oct 15, 2023",This movie spat on the legacy of George Lucas and made the Anakin's sacrifice pointless. The only thing this movie succeeded at was being a complete disgrace from top to bottom.,NEGATIVE
"Oct 15, 2023","It is a decent movie, some things are messy indeed. But i loved it",NEUTRAL
"Oct 15, 2023",I was quite deeply upset with the Last Jedi it just wasn't a Star Wars movie and basically blatantly disregarded so much of the previous films. Rise of Skywalker fixed every mistake that was made in Last Jedi and has the perfect ending to the saga with just enough of a cliffhanger to keep the Star Wars universe open to new movies. I absolutely love the creative direction of JJ Abrams and obviously the entire cast are incredible actors!,POSITIVE
"Oct 13, 2023","Easily the weakest film in the ""Star Wars"" saga so far. Abrams and company seemingly tried to make something that would temper the anger felt by some fans over ""The Last Jedi"" but trying to appease so many conflicting encampments while also closing out three whole trilogies (and introducing a major twist) means that there's no time to explain anything or let any emotional moments really land. Honestly I do not understand why they didn't delay this movie to put the work in that the screenplay clearly needed . . . I mean the answer is money but still.",NEGATIVE
"Oct 13, 2023","Malisima, nos regaló el peor beso de la historia, el más incómodo y el más innecesario, sin duda una de las peores películas no solo de Star Wars si no del cine de ciencia ficción de gran presupuesto.",NEGATIVE
"Oct 10, 2023",The movie reminded me of a Road Runner cartoon.,NEGATIVE
"Oct 6, 2023","Somehow, this movie was made.

Seriously, I could not have been more disappointed. Even if it were a one-off film the story was flimsy at best and the fight choreography was weaker than some of the lesser clone wars episodes.",NEGATIVE
"Oct 6, 2023",There are not enough rotten tomatoes to describe how awful this movie was. They killed the context of what a Star Wars movie means. This movie includes A very bad dialogue and boring new charters. But it ends with the same bad guy of all the previous movies. A failure of a great franchise.,NEGATIVE
"Oct 6, 2023",This is nonsense unfortunately.,NEGATIVE
"Oct 5, 2023","So after destroying Luke, they made Anakin's sacrifice insignificant because at the end of the day Rey is the one killing Palpatine. And wow…. The poetic ending of Luke giving up and surrendering and refusing to fight in ROTJ immediately got trashed with all the Jedi telling Rey to kill Palpatine (I mean… even Obi wan told Luke to kill Vader but he didn't and that was the entire point of ""I'm a Jedi like my father before me""). The entire trilogy is embarrassing",NEGATIVE
"Oct 4, 2023","I thought this movie ruined Star Wars, the writing and dialogue were shocking, and the actors tried",NEGATIVE
"Oct 2, 2023",A complete mess with no originality or stakes.  A betrayal to the Star Wars universe and it's baffling it has a higher rating then movies like ROTS.,NEGATIVE
"Oct 2, 2023",Bom mas podia ser melhor,NEGATIVE
"Oct 2, 2023","The first half of the movie is about searching for the sith navigation? Really? A whole hour for just that? Man, I never felt asleep in the first six instalments (include TFA) that's first seven instalments.

Too much emotional scenes those are not in necessary. Is this a space action-adventure movie or love story? Like a couple arguing between Kylo n Rey from the start to the end, I don't feel the excitement in the whole movie.

Finally, where is the epic lightsabre fight?! Their fighting styles are like chopping chicken with the sabre. Is there even a fighting art director?",NEGATIVE
"Oct 1, 2023",the ending its very bad why rey says that her lastname its skywalker that its not possible,NEGATIVE
"Sep 29, 2023","The effects were super, but to see a complete copy of the original Trilogy as overdosed cocain version was enough.",NEGATIVE
"Sep 28, 2023",I had to cry it was so beautiful. I can't put it into words,POSITIVE
"Sep 26, 2023","I'm being generous in giving this movie a 1.5 star rating because there was nothing Abrams could have done to salvage the sequel trilogy after The Last Jedi. Even taking that into account, this movie relies on contrivance and macguffins for nearly every plot point. And (spoiler alert), brining back Palpatine was both lazy AND decreases the stakes of his defeat in the original trilogy. I wish this movie could be retconned, but at this point, the damage is done.",NEGATIVE
"Sep 24, 2023",One of the worst movies I've seen in my life.,NEGATIVE
"Sep 24, 2023","An honest attempt to rescue what Johnson ruined in The Last Jedi, and it wasn't pretty. Mindless exposition, a disconnected plot that lacks innovation, acting that borders on made-for-TV quality. Basically, Abrams just wanted to put out the fire, and he did, but that's all he did, leaving behind the the ashes of the Star Wars legacy. Mildly better than a trip to the dentist.",NEGATIVE
"Sep 23, 2023","The best out of the sequels but still bad.
Great visuals but thats it",NEGATIVE
"Sep 20, 2023","the fuck,86!?
why is it 86!?",NEGATIVE
"Sep 19, 2023","good Special Effects, but as all  films from the last trilogy, its all a mess with poor characters development, Fin could be way more important in the series, Rey has a  poor development as a hero through the 3 films, Phasma could be a way more Valuable vilain too, a Buzz Droid and a Droideka has way more presence in the series,",NEGATIVE
"Sep 18, 2023","This one had a real shot at redemption. It looked for a bit as if Rey might turn to the Dark Side and Kylo might redeem himself by returning to the Light Side. Would have been a much better, more original and unexpected turn of events. The Star Destroyer fleet looked great. Honestly, I only went because 1. the kids wanted to and 2. I started this journey when I was nine so I figured I should see it through, no matter the cost to my childhood memories.",NEGATIVE
"Sep 18, 2023","So much potential wasted. Would've been far better if she had been a Palpatine as is her blood rather than this rubbish of her becoming a Skywalker, especially when Anakin was the only decent Skywalker character anyway. The way the characters of the Republic are just makes you want the Empire to win and come back to power and rid the galaxy of this nonsense. Would've been a better if Rey went to the dark side and her character probably would've become likeable. Shoddy storyline from the newest trilogy in my opinion and better writers are needed.",NEGATIVE
"Sep 18, 2023","Terrible writing, awful plot lines, and abhorrent massacre of the Star Wars franchise. The series would be better without this film",NEGATIVE
"Sep 17, 2023",No words can explain how stupidly written this movie is. Nor could they describe how insulting George must feel that this is what was made from the beautiful world he imagined. It's only completely aweful if you truly love the Star Wars Universe and understand the bigger picture of what is going on in the galaxy. Everyday folk who know nothing of Star Wars would probably find this movie mildly entertaining.,NEGATIVE
"Sep 16, 2023",This really seems to have been more of a commercial in an effort to bring together a divided fandom when Disney didn't need it. (They were in the process of trying to attract people to Star Wars lands at Disney parks.),NEGATIVE
"Sep 15, 2023",I appreciate JJ Abrams' attempt to make a coherent story out of Rian Johnson's sludge filled disaster but the convoluted and creatively bankrupt ending fails to achieve satisfaction.,NEGATIVE
"Sep 15, 2023","seriously, to keep up with the prophets [and overseers + seers], star wars rather it be even star wars LEGO and the mandalorian and especially, most currently important: ahsoka, have been up to date with state of the art's metaphoric role playing and act describing.

if people ever discover why the story about ""ahsoka"" has postively forced me to break down in tears with controlled uncontrollable tremors in my stomach, they will how ever soon shortly find out why, they'll understand why ahsoka has been the absolute only best female jedi bounty hunter.  in fact, during battlefront 2, the storyline depicted that 1, of her near demeanorship descibed in graphics, had been murdered during battle...

i stopped playing battlefront 2 at that point which was about at the 75% mark of the total role play game... yet, it was indeed a replay about her [ahsoka] yet she was brought back to life [resurrected] after that murder after during 1 large ground battle that i really believed that if i had played the game more efficiently, and especially at THAT point, i could had prevented that murder against occuring.

she's absolutely the coolest, humblest and experienced female jedi knight [yet really, a female knight being a valkyrie] and as of 15 september 2023, without it being defined to me, i don't even know why yet, yet the entire thing has caused tears to surface from my stomach...",POSITIVE
"Sep 14, 2023","Really Disney, all you can come up with is zombie palpatine?!! No wonder, TFA started strong, TLJ was the the start of the crash, TRoS is the wreckage.",NEGATIVE
"Sep 14, 2023","In all my years watching the Star Wars franchise, I have never seen a movie quite like this. All of the action, and all of the suspense that has made this series a fan favorite has led to this moment. As the Skywalker saga comes to a close, there is absolutely no doubt in my mind that there will be more incredible adventures in the near future. With that being said, STAR WARS: THE RISE OF SKYWALKER will hold a very special place in my heart as a story that will never be forgotten. If there's one thing that I've learned while watching this franchise, it's that there will always be a very special adventure that can only take place in a galaxy far, far away.",POSITIVE
"Sep 14, 2023","sOmeHow paLpAtinE reTurNeD.                                                                                                                   

It had fabulous features and a great finale but there were just some weird as characters and scenes.",NEUTRAL
"Sep 13, 2023","How does this terrible film have a high audience score? This movie almost ruined the Star Wars franchise, dumb sequels fans rate this movie appropriately for what it is. Cause it's terrible",NEGATIVE
"Sep 12, 2023",Decent enough but a huge step down from the previous installment,NEUTRAL
"Sep 10, 2023","This is by far the worst movie I've ever seen. Do you love Star Wars? If you do, do yourself a favor and don't watch this movie, it will ruin your perception of the franchise. Episode 6 was the perfect ending to the Skywalker saga, Anakin bringing true balance to the force in the perfect conclusion so there's no need to watch episodes 7, 8 and 9 and watch beloved characters drastically change their personalities off screen. Mark Hamill stated it best when he said that he felt he wasn't playing Luke he had to pretend it was a different character that he named Jake Skywalker. There's nothing that brings me more anger and rage than this movie, just thinking about it boils my blood, but if you like hearing a character yell REY repeatedly, ""they fly now…yeah they fly now"", seeing major liberties taken with the force to make you feel like you're in Hogwarts, and space horses then this movie is for  you.",NEGATIVE
"Sep 9, 2023","Takes an upper hand against episode 7 and 8. Even though the rise of Skywalker is disgraceful at the end when Rey says she is a Skywalker, the movie still has some good elements. Such as, pretty well storyline, using Lando in a correct way,  good end fighting scene, the chemistry we've been waiting for with Rey and Ren, seeing Ren be more badass in the movie, etc. I didn't like how they had to rewrite C3POs memory when the dagger didn't even say anything that important…",NEGATIVE
"Sep 9, 2023",This entire trilogy was an awful mess.  I would sue if I owned stock in Disney for not representing the best interest of the shareholders.,NEGATIVE
"Sep 8, 2023","Despite the incredible special effects, there was no way of distracting from the poor storytelling revolving around a contrived fetch quest, with glaring plot holes and terrible character arcs.
How writers can take an absolute S Tier franchise with an already baked-in enthusiastic fandom of hundreds of millions and run it into the ground is beyond me.",NEGATIVE
"Sep 7, 2023","I enjoyed this movie, it was a good conclusion to the sequel saga. It could have been done better but considering it followed up The Last Jedi it was significantly better. The effects were great, and the Sith troopers were awesome, but I don't really like the ending scene where she decides she is a Skywalker, that was weird. It had great effects and a decent story (considering the other movies in the saga). They did a good job of working with what they had.",POSITIVE
"Sep 7, 2023",A great wrap up for the star wars movies. Sadly you can feel some of the rewrites regarding the fan backlash from 8 despite 8 being fresh and trying something new,NEUTRAL
"Sep 7, 2023",The magic of Star Wars is gone,NEGATIVE
"Sep 3, 2023","It was okay. But like so many films these days, it seemed like the film was more interested in asserting its ""woke"" bonafides than in presenting a believable portrayal or a compelling narrative.",NEGATIVE
"Sep 3, 2023","It's one thing when someone has no idea how to finish a series and makes a rushed and ham fisted effort to conclude it.

It is, however, an entirely different thing when a movie undermines ever single past instalment of the franchise, renders a hero's sacrifice meaningless, ruins a villains redemption and rewrites ever single piece of canon about its own universe, some of which were established or confirmed within the same trilogy, to deus ex machina it's way out of the corner it backed itself into. This movie makes every previous Star Wars movie worse by its very existence because it has completely undermined all of them. 

Anyone who says this is a good movie turned their brain off sometime between sitting down to watch it and the opening title screen. The story has more holes in it than the Nevada desert and is so clumsy it is a threat to its own health and safety. The supporting characters have been ground into fine dust and scattered about the scenery to just exist and fill the background. Any interesting ideas the previous two movies had have been dragged out back and shot. The main characters have been turned into 2D shapes with no depth or nuance. It's sanitized, watered down and sanded into a perfect sphere to avoid any sharp edges.

It wasn't badly executed. It needs to be executed… badly.",NEGATIVE
"Sep 1, 2023",Absolutely awful. The prequels were better.,NEGATIVE
"Sep 1, 2023","The visuals and music is great, but the lazy story, terrible character arcs, endless plotholes makes for a very disappointing finale to the Star Wars sequel trilogy",NEGATIVE
"Aug 29, 2023","After the polarizing Last Jedi, the goal of The Rise of Skywalker is basically to retcon the previous film and turn the trilogy back into the popcorn, family-friendly thriller ride The Force Awakens was. The problem is, Abrams doesn't do anyone any favors, including detractors of The Last Jedi, as most elements are poorly done and rushed; as the final installment of a trilogy, nothing really gets proper closure. In the end, its not a bad movie because it was very badly made; the movie is entertaining enough on the surface. The real issues are that the script, the characters arcs, and all closure are rushed, lack continuity when paired with the other movies, and ends up being incredibly dissatisfying on every level.",NEGATIVE
"Aug 29, 2023","All of the sequels have been bad and this was by far the worst. Terrible plot, terrible acting and it appears Disney have done everything they can to drain every last penny out of the franchise without actually coming up with an original story. Literally one of the worst films I've ever seen, if it was possible to give 0 stars on here I would have!",NEGATIVE
"Aug 29, 2023",This movies is a disgrace to Star Wars some people are giving a 10/10 or 5/5 witch is observed but I did like the beginning was amazing just did not like then end,NEGATIVE
"Aug 28, 2023","This is the worst Star Wars movie ever the holiday special is much better in quality they don't even explain how palpatine came back in the actual movie I felt they didn't even know how he came back his return makes Vader redemption a lot less important and Rey is the worst character and the writing was embarrassing and the ending with ReY SkYwAlKeR was so bad and spits in the face of Luke and leia and why
Did my genaral hux a spy it didn't make sense and why did Rey say she's all the Jedi that's so cringe . In general it's garbage 🗑️",NEGATIVE
"Aug 28, 2023","This appears as though there were too many cooks in the kitchen and not a clear direction of character, scene, plot, or acting.",NEGATIVE
"Aug 27, 2023",The worst of them all.,NEGATIVE
