Date,Review,Score
"Jul 22, 2014","I loved this movie when I first saw it and still do. Eastwood is so commanding here, and his performance is awesome.  The movie is suspenseful and keeps you entertained and wondering til the last second. A good thriller that affected me when first saw it...of course it has flaws but what movie doesn't.   A first rate mystery thriller....One that makes you question are judicial system among others.",NEUTRAL
"Jul 20, 2014",I felt this one came up a little short.,NEUTRAL
"Jun 4, 2014","Not one of Eastwood's best. His acting here is bland, and the film is too long with the plot meandering around.",NEUTRAL
"Mar 29, 2014",Clint is always Clint. Crumpy outcast with an attitude and an excellent sound track.,NEUTRAL
"Jul 12, 2013",good acting but plot lets it down,NEUTRAL
"Mar 23, 2013",Absolutely love Clint's mystery crime thrillers and True Crime delivered. A powerful story about fighting to the end and never giving up. You could feel the emotions in the actors and the humor was well placed. One of my favorite Eastwood films.,NEUTRAL
"Mar 23, 2013","I love Clint's mystery crime thrillers and True Crime delivered. A powerful story about fighting to the end and never giving up. You could feel the emotions in every one of the actors and the humor was well placed into parts of the movie to keep you entertained. Clint's chatracter reminded me a lot of Flight as being a smoker instead of drug addict and sleeping with a bunch of women and always being on the short end of the stick for messing things up which really came to make a great story and narrative. One of my favorite Clint movies , yet thats not surprising.",NEUTRAL
"Jan 27, 2013","He is still a very viable actor, this movie proves it.  Gritty and moving suspense.",NEUTRAL
"Oct 20, 2012",clint the king never misses great movie,NEUTRAL
"Aug 30, 2012",didn't make much impact on me since I barely remember it,NEUTRAL
"Jul 25, 2012","Slow, but interesting. Clint Eastwood's acting gets better and better as the plot unfolds. The build up is too drawn out and the conclusion does not live up to expectations.",NEUTRAL
"May 16, 2012","I loved it! It made me laugh and be sad, and Clint was his usual awesome self.",NEUTRAL
"May 3, 2012","OK, but not one of Clint Eastwood's best as a director, and certainly below-standard acting wise.  Plot is fairly predictable and unoriginal.  Eastwood handles the human relationship side with his usual warmth and sensitivity, but even he cannot breath life into a fairly ordinary story.  

In addition, Eastwood seems miscast as the lead actor.  He seemed too old for the part, and his actions inconsistent, eg curmudgeony reporter (which suits his usual performances), yet devoted to his daughter, yet also a womaniser.

Supporting cast are great though.  Isaiah Washington is perfect as Frank Beachum.  James Woods and Denis Leary pretty much play the kinds of roles they usually play, and do it to great effect here.  

Having read the script, Eastwood should have given this the skip, both as director and actor.  However, he is also credited as a producer, so he had a say in the development and production of the movie.  Shows that even the great Clint Eastwood makes mistakes from time to time...",NEUTRAL
"Apr 19, 2012",a good detective film where I thought the plot was underrated.,NEUTRAL
"Apr 13, 2012","Somehow while I was watching True Crime, it didn't really occur to me how weak the plot really was. Looking back at it now though, it was just way too easy for Clint to solve this crime. It just easily fell together for him even though 6 years of investigation found no suck evidence. With that being said, there's a reason that the plot holes that bored through this movie were less important than in other films. Mainly the performances by Eastwood, who somehow made his rebellious, old-timer, with young girls throwing themselves at him, character work. Isaiah Washington also gave a very heartfelt performance. True Crime also contained a heart-stopping scene towards the end involving lethal injection, that really makes the movie worth while.",NEUTRAL
"Mar 1, 2012","Great Eastwood flick, I enjoyed the unrealistic but heart felt ending.",NEUTRAL
"Jan 26, 2012","Eastwood Is On Top Form Once Again, In This Crime Drama. This Time Eastwood Plays A Reporter Who Pieces Together & Solves A Murder. The Man Who Was Charged Is On Death Row & It's His Execution Day. The Film Is Set In One Day, Meaning The Film Is Mostly In Daylight Making This Very Easy To See What's Happening. But Will The Proof Of His Innocence Come Out In Time.",NEUTRAL
"Jan 14, 2012","A pretty poor movie by comparison to other Eastwood offerings; well past the ""sell-by"" date to be playing womanizer roles and an all-too-familiar storyline.",NEUTRAL
"Dec 28, 2011",Typical Eastwood fare but enjoyable enough to watch.,NEUTRAL
"Nov 29, 2011","Clint Eastwood had a string of self-directed run-of-the-mill thrillers around the turn of the century and this was one of them. There's nothing we haven't seen here before, folks.",NEUTRAL
"Oct 27, 2011","Eastwood handles it professionally, intelligently, and beautifully.",NEUTRAL
"Oct 27, 2011",Boring. Same ol anti death penalty film. Change the tune,NEUTRAL
"Oct 27, 2011","Decent film although I hate James Woods and Denis Leary they are both equally as bad at acting as each other, which is to say they are shit",NEUTRAL
"Sep 13, 2011",Third movie with a journalist in a row.,NEUTRAL
"Sep 3, 2011","Based on Andrew Klavan's 1997 novel of the same name, Clint Eastwood chose this as his 21st film as director, he was still licking his wounds after the failure of Midnight in the Garden of Good and Evil (1997), and this was also a big flop. It would be a few years before he got himself back on his feet with success. True Crime has journalist Steve Everett (Eastwood) recovering from alcoholism being assigned a case regarding the last day of the life of Frank Beechum (Isaiah Washington), who is to be executed at midnight for the murder of a pregnant shop assistant 6 years prior, all appeals against this have failed and it looks as if Frank is guilty as hell. However, Steve's recently deceased colleague Michelle Ziegler (Mary McCormack) had evidence that suggests that Frank might just be innocent of the crimes. So, with time running out, Steve decides to check out Michelle's theories, and discovers flaws in the original investigation. But, he has to juggle all this with his broken home life and he only has until midnight to solve the case or Frank will be executed. It's a by the numbers thriller, but some of it is quite cheesy, not helped by some maukish, annoying child-acting too. But, this has support from Denis Leary, James Woods and Bernard Hill. It would only get worse for Clint before it got better.",NEUTRAL
"Aug 19, 2011",Young women inexplicably want to bang Clint Eastwood.,NEUTRAL
"Aug 14, 2011","Clint Eastwood had a string of self-directed run-of-the-mill thrillers around the turn of the century and this was one of them. There's nothing we haven't seen here before, folks.",NEUTRAL
"Aug 13, 2011","Direct and straight, no twist. This simpleness and powerfulness is something only Clint Eastwood can create, and I really admire it.",NEUTRAL
"Jul 23, 2011","I'm mystified by the rating here on Rotten Tomatoes, as True Crime features superb performances and has a story that keeps the audience engaged for the duration of the film.",NEUTRAL
"Jul 11, 2011",Enjoyable easy to understand film like films used to be.,NEUTRAL
"Jun 21, 2011","This Clint Eastwood movie which he directs and stars in is a bit routine but even a routine Eastwood movie can be really good and this is no exception. The acting is really good and Isaiah Washington is really believable. I especially love the scripting between Woods, Eastwood and Leary. The plot is also decent (though a bit predictable), looks good, the score is typical Eastwood affair and the little bit of action in it is well played out.",NEUTRAL
"Jun 20, 2011","It certainly was not bad but it was not good either, it just had one of those really generic feels for the longest while and it takes forever to get out of it. When it does get out of it, it's pretty damn good, it's intense, it's suspenseful especially the last scene. The acting is pretty fair, Washington does a very good job and Eastwood says ""No but if you tell me I'll come across the table and rip your throat out with your bare hands"" so you get an idea of what he's like in this movie, himself. Leary is good at being an asshole. And James Woods is pretty funny. Not a bad film, a little better than average.",NEUTRAL
"Apr 25, 2011","I did not expect this movie to absolutely suck, but that's exactly what it did. ""True Crime"" has a piss poor screenplay that turns the good performances into awkward ones and is magnified by the hokie editing by the otherwise solid Joel Cox. Why Eastwood made this movie I do not know, but every great director is allowed a misfire or two, right?",NEUTRAL
"Mar 21, 2011","True Crime (1999) -- [6.0] -- Clint Eastwood tackles one of the most hackneyed of all movie subgenres, the race-the-clock death row rescue thriller, and breathes at least enough life into it to keep you engaged. Isaiah Washington puts in a good performance as the innocent man sentenced to die. His scenes with his wife (Lisa Gay Hamilton) and daughter are the movie's best. The cast also features Denis Leary, James Woods, Diane Venora, Michael McKean, Michael Jeter, Lucy Liu, and ""Titanic"" costars Bernard Hill and Frances Fisher.",NEUTRAL
"Mar 8, 2011","Tuesday, March 8, 2011

(1999) True Crime
DRAMA

  Demands a specific audience to really appreciate this film, Eastwood fans and people who're fascinated how the procedure and the justice system work! Story adaption from a novel written by Andrew Klavan about inmate sentenced to death within a period of less than one day with writer and director Eastwood as the lead attempting to prove that an innnocent man is going to be prosecuted! It's be more staisfying if the running time length hadn't been so long and had Eastwood cast a much youngr lead for his role as an undesirable womanizer to much younger women is unconvincing to some!  Great ending though!

3 out of 4",NEUTRAL
"Feb 5, 2011",Lacks depth. Probably the worst movie directed by CE.,NEUTRAL
"Dec 29, 2010","Predictable, and uneven, True Crime works less of a thriller, and more of a character study, backed by strong performances from the cast.",NEUTRAL
"Dec 26, 2010","I like stories like this, but it would have been a better movie if Clint Eastwood produced and directed it AFTER he realized that no one thinks of him as a sex symbol nowadays -- if they ever really did.",NEUTRAL
"Dec 5, 2010","A really powerful story about fighting to the very end and never giving up. Clint Eastwood of course does a great job as a womanizing hot shot reporter, but it's funny that he does it so well at 70. I really liked the draw in to the story, it wasn't sappy at all. They established a really great character with Isaiah Washington and made him seem like a true victim of circumstance. The redemption was really more for Clint Eastwood, who desperately needed to fix the mistakes he had made in the past.",NEUTRAL
"Nov 13, 2010","It certainly was not bad but it was not good either, it just had one of those really generic feels for the longest while and it takes forever to get out of it. When it does get out of it, it's pretty damn good, it's intense, it's suspenseful especially the last scene. The acting is pretty fair, Washington does a very good job and Eastwood says ""No but if you tell me I'll come across the table and rip your throat out with your bare hands"" so you get an idea of what he's like in this movie, himself. Leary is good at being an asshole. And James Woods is pretty funny. Not a bad film, a little better than average.",NEUTRAL
"Oct 17, 2010","Amazing story. Clint Eastwood always does a phenomenal job acting and directing, like he did in Blood Work, In the Line of Fire, Million Dollar Baby, and Grand Turino.",NEUTRAL
"Oct 6, 2010","Not his best movie, but still worth watching. Eastwood makes a ton of good solid movies.",NEUTRAL
"Oct 5, 2010","Not one of my favourite Clint movies but a fairly decent story, a little slow paced at times but still compelling. Excellent cast of characters.",NEUTRAL
"Aug 11, 2010","Mediocre film, not the best I've seen from Clint Eastwood. Although I love to see Clint, I thought he was a little too old for the role, as he was almost 70 years old at the time the movie was released, his playboy shenanigans are a little creepy. A negligent father and husband, a former alcoholic, and a womanizer...there isn't too much to like about his character, other than his eye for detail. In the end, you'd think he would seek redemption for his own convictions, but I guess that's left ambiguous. The movie starts a little slow, but starts picking up pace, the ending is climatic, but then kind of a let down. The performances were pretty good throughout, the story a bit formulaic but entertaining enough. Worth a look.",NEUTRAL
"Aug 5, 2010",a good detective film where I thought the plot was underrated.,NEUTRAL
"Aug 1, 2010","great movie, kept me on the edge of my seat to see if he could prove the man's innocence before he gets executed.",NEUTRAL
"Jul 28, 2010","very good 90's outing from the great man, solid thriller",NEUTRAL
"Jul 27, 2010","Read the book.  But if you don't read books, I'm serious, read the book.  Andrew Klavan wrote it.  Read it before you see the movie, because it's a suspense one.  

I'm surprised this gets as well as it gets on here.  Always nice to watch Clint onscreen, and I guess it's an OK movie.  But read the book.

And if anybody knows (I no longer have my copy), in the book -- wasn't Frank Beachum WHITE?  PM me if you know, thanks.",NEUTRAL
"Jul 21, 2010",cliched in almost every way but with strong performances from a good cast (james woods especially) in a drama/thriller with the right balance of comedic moments clint just about gets away with it,NEUTRAL
"Jul 12, 2010","I'm not really sure why exactly Clint Eastwood needed to star in this movie, because he's essentially playing the same 'Man With No Name' that he always portrays, except this time as an absentee father and a nihilistic journalist.  It doesn't really work all that well, but the suspenseful storyline and some truly hilarious banter among fellow journalists in the film make for a pretty decent movie.",NEUTRAL
"Jun 11, 2010","This one is 3/5, decent film by Clint Eastwood, although enjoyable throughout. Clint Eastwood acts well, recommended for mainly Eastwood fans!",NEUTRAL
"Jun 11, 2010",Why it always gotta be a black man set up,NEUTRAL
"Jun 7, 2010","Pretty solid drama about a reporter who tries to free a man on death row before his execution. 
The stories pretty damn farfetched, especially towards the end, but the movie that brings us to that farfetched ending is absorbing and entertaining and well made. Clint does well as the reporter, one of the most reprehensible characters he's ever played. A guy who'd rather hang out in pubs and cheat on his wife than spend time with her and his daughter. The film does show the destructive nature of adultery and doesn't let his character off the hook when his infidelity is found out, which is admirable. 
There's a whole host of strong supporting performances that also help keep the movie on a higher plain. 
There is some very emotional moments, the death row inmate saying goodbye to his daughter for the last time is hard to watch and feels realistic. 
Despite the rushed, hokey ending, this is a well rounded, well made, well acted film that is one of Clint's better films of this era (the era between Unforgiven and Mystic River), and worth checking out.",NEUTRAL
"May 23, 2010",Another good Clint Eastwood Thriller who pick up the important Theme of for injustice judged Blacks in the USA,NEUTRAL
"May 14, 2010","This movie isn't great, but it's a decent chapter to Eastwood's filmography. Interesting character by Clint in that he plays a jerk instead of his usual badass. Decent film that should be more entertaining to die hard Eastwood fans like myself.",NEUTRAL
"May 6, 2010",Impressive movie about racism,NEUTRAL
"Apr 29, 2010","Meh. I liked all the stuff around newspaper office with James Woods and Denis Leary, but all of Eastwood's womanizing was kind of laughable and the prison stuff was way too melodramatic. I will, however, never forget this movie for the invention of the term: ""speed zoo.""",NEUTRAL
"Apr 28, 2010","not 1 of his best, but a good watch...",NEUTRAL
"Apr 26, 2010","I loved when Clint Eastwood said shit in the such nice way.
The boss said to Clint: You telling me the shoter is the guy who was there?
I liked when the girl and dady (Clint) were had a fun in the zoo the slow one and the fast one.
And when Clint was came at girl's bed and then they said puf puf....
And I liked when wife of Clint said to him: I'm not one of your storeis I'm your wife. And then she also said: Get out.
Acutally I like this kind of films.",NEUTRAL
"Apr 12, 2010",Slappe greier fra hedersmann Eastwood!!!,NEUTRAL
"Mar 19, 2010",I PROMISE to fulfill my PROMISE.,NEUTRAL
"Mar 9, 2010",Different level of the films we see Clint Eastwood making now but still very good!,NEUTRAL
"Mar 7, 2010","The awesome thing about this move is that even though I knew exactly how it was going to end, the last half hour still had me on the edge of my seat wondering 'how on earth is he going to pull this off?!'. Now THAT is good story telling, folks.

Also, it's got Clint Eastwood. You can pretty much never go wrong with that.",NEUTRAL
"Mar 2, 2010","The film was very entertaining and all, but the problem that I had with ""True Crime"", was that it was plagued with just a lot of silly randomness. The main core of the film was entertaining, and had a great premise and execution, but a lot of stuff on the outer layers, as well as all together around 20 minutes of film time, was just stupid. And that's what brought this movie down. 

So in a nutshell, Clint Eastwood believes that a man who is about to be executed for killing a pregnant woman, is innocent, and he has to prove it in under a day. It's a simple concept, but entertaining. The problem is, which I mentioned before, that a lot of things are stupid. First of all, I really don't think that Clint Eastwood could have a kid that age in the year 1999, I mean come on, let's be realistic. Second of all, James Woods in this film was completely unessecary. I felt that he made a drama, a bad comedy. The whole time that he is in the movie, I'm cringing, because I just feel that he DOESN'T belong in this picture. The same thing goes for Denis Leary, who is on the screen for all together 4 minutes, yelling at Eastwood for sleeping with his wife, amongst other things. 

The film does go into detail about the journalist's (Eastwood) home life, but some of it is unneeded. Taking his daughter to the zoo, and sleeping with a bunch of women. It might be interesting in another movie, but not in a film with a main plot like this. I felt that all of the satire in between, really ruined the overall mood, and I know this because during some dramatic scenes with Isaiah Washington, it cuts to James Woods talking about sex, and that really pissed me off, because I thought that the film was really generating something positive. 

The acting in the movie, is just basically same old same old. Clint Eastwood does the same acting that he's been doing for a long time (But that doesn't mean that that's a bad thing...I mean I like Clint's acting...I think he's a talented guy...I like his directing more...anyways back to the point), and James Woods and Denis Leary were stupid. Bernard Hill puts on a good job, and it feels like he's one of the only other serious people in the movie, besides Washington, the woman who plays his wife, and a couple of more people. I mean come on! The film could have been SO much better if it was just more serious!!

I love Clint Eastwood, and he is without a doubt one of the best directors of our time....but all amazing directors have a couple of ""ehh"" movies. ""True Crime"" is definitely one of Eastwood's ""ehhs"" and that's really a shame, because with a plot like this, I think it could have been A LOT better.",NEUTRAL
"Feb 28, 2010",clint thriller eastwood,NEUTRAL
"Feb 24, 2010","en muista mikä eastwood tää oli, ei voi siis olla erityisen mahtava",NEUTRAL
"Feb 21, 2010",this was a bad film as in the film clint didnt know who the murderer was until he was revealed pfft film,NEUTRAL
"Feb 3, 2010","I loved when Clint Eastwood said shit in the such nice way. 
The boss said to Clint: You telling me the shoter is the guy who was there?
I liked when the girl and dady (Clint) were had a fun in the zoo the slow one and the fast one. 
And when Clint was came at girl's bed and then they said puf puf....
And I liked when wife of Clint said to him: I'm not one of your storeis I'm your wife. And then she also said: Get out.
Acutally I like this kind of films.",NEUTRAL
"Jan 31, 2010","Investigative reporter Steve Everett (Clint Eastwood) has just relocated to the west coast after getting fired from the New York Times. Thanks to his old friend, Alan Mann (James Woods), the editor-in-chief of The Oakland Tribune, Everett still has a job, but that's hardly the end of his problems. An alcoholic and a womanizer, he's been sober for two months and his marriage to Barbara (Diane Venora) is in as bad a shape as his car. Everett has also earned the hatred of city editor Bob Findley (Denis Leary), and not without reason -- Everett has been sleeping with his wife. One day, when another reporter dies in an automobile accident, Findley asks Everett to take over her assignment -- the final interview of condemned murderer Frank Beachum (Isaiah Washington). Everett researches the case before the interview, and finds Beachum was convicted of a robbery and homicide in an Oakland convenience store. But the reporter finds several discrepancies in the story, and a visit to death row only confirms Everett's suspicions that Beachum was not the killer. The reporter begins a hurried search for information that will stay the execution. Plagued by his inner demons, the reporter has 12 hours left to save the life of a man he knows is innocent.",NEUTRAL
"Jan 11, 2010","Well done by Clint Eastwood in both directing and acting. It always held my interest, believably done, well written and a fascinating plot. Good acting from everyone. A solid thriller.",NEUTRAL
"Jan 7, 2010",this falls short in what it really could have achieved.,NEUTRAL
"Nov 24, 2009",Clint Eastwood  somehow played a character that didn't wield a gun or a knife and didn't have a million snappy one liners.,NEUTRAL
"Nov 24, 2009","trÃ¨s bon film, bon eastwood est un peu trop le centre mais le suspense est lÃ ",NEUTRAL
"Nov 15, 2009","An enjoyable movie, but not Eastwood at his best, either acting or directing",NEUTRAL
"Nov 14, 2009",Dennis Leary is great as Eastwood's editor who's wife is having an affair with Eastwood.,NEUTRAL
"Nov 9, 2009","I loved when Clint Eastwood said shit in the such nice way. 
The boss said to Clint: You telling me the shoter is the guy who was there?
I liked when the girl and dady (Clint) were had a fun in the zoo the slow one and the fast one. 
And when Clint was came at girl's bed and then they said puf puf....
And I liked when wife of Clint said to him: I'm not one of your storeis I'm your wife. And then she also said: Get out.
Acutally I like this kind of films.",NEUTRAL
"Oct 24, 2009",A womanizing and drunk reporter (Clint Eastwood) looks to uncover the facts about a man who is condemned on death row.  The movie starts with originality and then turns conventional but still contains some great drama.  There are powerful themes involving race and our justice system.  This is yet another entertaining Eastwood film.,NEUTRAL
"Oct 22, 2009","It was Ok the 1st time I watched it but after seeing it so many times it 
just gets boring",NEUTRAL
"Oct 22, 2009","Though not a very great film, but being an Eastwood's fan myself, I must say it is nice, and so as the song ""Why Should I Care?"" which ended the film nicely.  Anyway, it is always good to see Clint playing a tough guy fighting for justice, with or without a gun!",NEUTRAL
"Oct 14, 2009",Entertaining death row drama from Eastwood,NEUTRAL
"Oct 12, 2009","Clint Eastwood as a newspaper reporter...Dirty Harry where are you? Nevertheless, it held my interest.",NEUTRAL
"Oct 4, 2009","As much as I am a huge fan of Clint Eastwood's work, this is one of his weaker films as star/director. one of the problems is that he is a little too old to be playing a lothario. 

Also, the story of an innocent man on death row has been done many times before (and probably a little better).  Bernard Hill is particularly good as the prison warden.",NEUTRAL
"Sep 27, 2009",Clint Eastwood is capable of making really good films. Here is one that proves that he can make very boring ones too.,NEUTRAL
"Sep 16, 2009",Typical Eastwood fare but enjoyable enough to watch.,NEUTRAL
"Sep 11, 2009",Not his best by a long shot but still funny throughout :-),NEUTRAL
