Date,Review,Score
"Sep 27, 2015","We start the movie not knowing exactly who is Gloria, and we end up understanding that perhaps we all are somehow Gloria. A good intense and even over dramatic movie. I'd recommend it.",POSITIVE
"Sep 15, 2015","Gloria é uma mulher da terceira idade que leva uma vida com espírito jovem. Ela namora, ela sai para dançar, fuma, bebe e encontra um namorado mais velho do que ela. 

O filme é extremamente feliz em retratar que os idosos podem, sim, levar uma vida normal e fazer tudo aquilo que os jovens fazem. Com ótimas atuações e direção firme, é uma lição de vida para os pessimistas. As cenas de sexo, expondo os corpos velhos e enrugados, reforçam o caráter humano e dão mais credibilidade à história. Muito bom!",POSITIVE
"Aug 15, 2015","As much as I usually embrace flawed, broken, and often vulnerable characters, I can't quite relate to or feel sympathy for Gloria, the protagonist who is fiercely and beautifully portrayed by Paulina Garcia. It has nothing to do with her age or her social life. Part of me gets heartbroken when I see her hanging out with her children (I do relate to both the children and Gloria), but other part of me sometimes gets annoyed by her free-spirited attitude. This might be one of those films that I would appreciate more as I get older, but for now I have very mixed feelings about this film. I think it is efficiently done and it's refreshing to see a film that centers around a middle-aged woman (considering Hollywood never makes a film about elderly people). I was kind of overwhelmed by the film's poignancy. It's just not my cup of tea.",NEUTRAL
"Aug 2, 2015",beautifully directed and acted,POSITIVE
"Jun 23, 2015",https://muchasmiradas.wordpress.com/2008/09/20/poema-para-una-joven-amiga-que-intento-quitarse-la-vida/ Eternidad.,POSITIVE
"May 27, 2015","What a great introduction to contemporary Chilean cinema! Paulina Garcia's masterfully powerful performance as the ""buxom, blithe and debonair"" divorcee Gloria is the driving force behind this movie. Highly recommended.",POSITIVE
"Mar 15, 2015","Me gustó, no sorprende pero tiene vida, una buena elección de domingo por la tarde.",NEUTRAL
"Feb 4, 2015","Kudos to Lelio for making a film about a woman in middle age, who are often neglected in cinema and to Garcia for bringing her to life, but the script just isn't all that interesting and towards the end of the film it becomes very clear that this Gloria is not very likeable at all, but a rather reckless and selfish creature indeed.",NEGATIVE
"Jan 27, 2015",Por fin pude ver esta pelÃ­cula. Totalmente recomendable.,POSITIVE
"Jan 15, 2015",Great mood but story does not stay focused.,NEGATIVE
"Jan 7, 2015","Gloria is a drama drenched, heartbreaking, awe inspiring, and uplifting spectacle of womanly willpower so emotionally resonant that I enjoyed it to its full capacity even without the aid of subtitles in my native tongue, and while being only semi-fluent in Spanish. So many personally relatable conflicts are recognized seemlessly throughout the film of which I previously had much doubt the likes of would ever fall into the hands of the right filmmakers. Gloria is a monumental cinematic achievement.",POSITIVE
"Jan 4, 2015","First Chilean film I have seen, and not bad at-all",NEUTRAL
"Jan 3, 2015","First of all, Paulina Garcia was exceptional in this throughout. If Marion Cotillard was great in Two Days, One Night, Paulina matches her stride for stride with her absolutely stellar performance here as a not-so-young, not-so-old Gloria. 
Though the film fell a little short of my expectations after such stunning reception from all critical fronts, it was nonetheless a very unique effort on a very unique dynamic of life.",NEUTRAL
"Dec 28, 2014","This is an interesting film from Chile about a divorced woman in her 50's looking for love.  It is handled in a realistic manner and features an absolutely stellar performance from actress Paulina Garcia, who if there is any justice will get an Oscar nomination.  This is a story you never see on screen so that's nice, at times I felt it dragged some, but overall it's definitely worth a watch!",NEUTRAL
"Dec 17, 2014","Paulina García amazingly performs as a divorced woman of certain age who positively seeks for love - Paulina even challenges bedrooms scenes! In the Chilean/Spanish movie, hit tunes from '70s and '80s are effectively used. At that time, Chile was not only under economic crisis but also under Pinochet regime with human rights violations. She may be trying to win back her youth lost in those days.  It must be encouraging for people of the same age regardless of such experiences.",POSITIVE
"Nov 21, 2014",Boring to the utmost degree. You feel like the characters have little reason to live.,NEGATIVE
"Nov 16, 2014",Wonderful performance by Paulina Garcia. She defines what it means to be a survivor.,POSITIVE
"Oct 26, 2014",8.5 le doy a la Gloria.,POSITIVE
"Oct 1, 2014","Started off slow, but found it to become interesting. Good movie.",POSITIVE
"Sep 29, 2014",Looking for love... after 50,NEGATIVE
"Sep 28, 2014",Story of life for many single mature people looking for a partner!,POSITIVE
"Sep 14, 2014","Es curioso que exista acuerdo a nivel mundial en la crítica, que Gloria es una película tremenda. Miren como los expertos la evalúan con 99%. La misma percepción no existe en el público normal, dentro del que me considero, quienes le entregan apenas un 63%. Pese a todo, Gloria muestra a Paulina García en todo su esplendor, en un papel que la llevó a ganar el festival de Berlín. Recomendable.",NEUTRAL
"Aug 24, 2014","OK so it kept me involved all the way through. The main character looks a little like Dustin Hoffman in Tootsie. Her pathetic relationships and life might have hit too close to home. I was grossed out by it all...but in the end, found it worth watching!",NEGATIVE
"Aug 23, 2014","'Gloria' is a simple, charming and thought-provoking movie. Going through the last stage of life without a partner, to share it with, can be a really tedious and sad journey. This is the story of the daily life of a divorced mother-of-two, whose children are already settled in their life. She visits clubs, house gatherings, etc., all in the search of a decent and suitable man with whom she can spend the rest of her life with. Not only is it a tiring thing to do at that point of your life, but because of the person's maturity and experience in life, the person won't settle for someone random just for the sake of it.

The movie might seem quite simple to many, and it is, in many ways. But the subtle way in which the humour, joy, and sadness are shown keeps you intrigued till the end, and makes you wish that you or anyone you love doesn't have to go through such a phase.

It's Paulina García's acting as titular character that holds the movie together' Gloria's intelligence, perseverance and dignity shine through radiantly through Miss Garcia.",NEUTRAL
"Aug 12, 2014",Superbly low-key individual story of love and disappointment for a lonely woman past middle-age.,NEUTRAL
"Aug 9, 2014","Grade:Lower 7/10

Gloria is a comedy drama that has a deep emotional level running right
through it, and also a great advertisement for Chilean film. With a
strong lead performance(winning awards in the process), and writing and
directing not seen in the mainstream, of course until now, Gloria is
just a strange celebration of life but also shows what some go through
even when they live fairly well. I felt it was strongly a pretty good
movie, and here below is why so.

The story as said is a deep level of personal emotion and delves
straight into the life of Gloria, the whole story basically revolves
around her and her day to day life but also her love life and all that
comes with it. At times it can be a little funny if not quite dark
humour actually, the funniest parts I would say are toward the end and
you will see why but this movie never tries to make you laugh, just
watch in wonder at Gloria's life.

Paulina Garcia as Gloria is very good, I can see just why she won many
accolades for her performance and she commands the role in a graceful
yet oddly powerful way. I also enjoyed Sergio Hernandez as Rodolfo, he
as well as Garcia commands his character and so when you think back on
who gave a great performance, these two really stick out. I liked the
way it didn't need massive names to attract attention, it never wanted
it but I can see why it got it(and it's good attention).

Sebastian Lelio directs and co writes this with a fair bit of ease and
even when the film can seem slow and arduous, he comes up with
something to bring more life to it, it's as if he kills and then
straight away brings back to life. Sometimes it could be said due to
the subtitles that it is hard for the emotion to fully come across, I
did feel it just a little but by the end you should be at the same
level of emotion as the characters involved.

My main criticism is it's dull parts, to a hardened critic of straight
drama and art house international type work this will seem a walk in
the park but for me it has those slightly duller moments which all
together, affect the movies score. When you finish you may feel as if
""I didn't enjoy that too much but there isn't much to poke holes at""
and it is true, very little is wrong other than occasional dullness.

If you think this is a Romcom then think again, it isn't about the
romance as it is about Gloria struggling to find everything she wants
and what she has to deal with day to day. It is a good piece of
international work and receiver of many nominations, so if you are
looking for a kind of indie made award winner then here you have it.

Overall I give it a lower 7/10 ,it is Fairly Good and although I didn't think
it was just Good, it is very close to being so. I will add that this
film is well timed, doesn't overstay it's welcome and lets you enjoy
what is has to offer. Maybe the word enjoy is not the word to connect
this movie and the audience, a critique for the audience is what it is,
showing as previously said many times now, a snapshot of Gloria's life
and what she has,wants and gets, just a pretty good drama piece.",NEUTRAL
"Jul 30, 2014",If you want to see older people smashing their nasty bits then this is the film for you.,NEGATIVE
"Jul 30, 2014",Paulina Garcia. Wow.,NEUTRAL
"Jul 22, 2014",Not terrible but odd. Maybe a older woman in her same situation might understand the meaning behind this movie better than younger women.,NEUTRAL
"Jul 6, 2014","Un inicio sin rumbo pero que poco a poco te va metiendo de lleno a una historia bien contada por una gran actuación de Paulina García, un final gracioso y muy reflexivo que se acompaña por una clásica canción.",POSITIVE
"Jul 5, 2014",ð???ð???ð???ð??¦ð???ð???ð???ð??¡ð??£ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð??°ð??°ð??°ð??°ð??°ð??°ð??°ð??°ð??°ð??°ð??°ð??°ð??°ð??°ð??§ð??§ð??§ð??§ð??§ð???ð???ð???ð??§ð??§ð??§ð??§ð??§ð???ð???ð???ð???ð???ð???ð??³ð??³ð??¢ð???ð???ð???ð??·ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð??¯ð???ð??°ð??·ð??¯ð???ð??°ð??°ð??°ð??°ð??°ð??°ð??°ð??°ð??°ð??°ð??°ð??°ð???ð???ð??°ð??°ð??°ð??°ð???ð???ð??°ð??°ð??°ð??°ð??°ð???ð???ð??°ð??¯ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð??¢ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð??£ð??£ð??³ð???ð???ð???ð???ð???ð???ð???ð??ºð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???ð???,NEGATIVE
"Jun 30, 2014","I think I got the message. Party hard, no matter what your age might be.",POSITIVE
"Jun 30, 2014","This movie was good. Watch your mom beg you to call her, smoke weed, go clubbing and have sex with flabby 60+ men. Serious tho...if you like quiet well shot movies in Spanish. This one is great. If you only watch Hollywood produced action films with a plot only ADD 5year olds can follow skip it.",NEUTRAL
"Jun 22, 2014","The movie has a light tone that touches on the matters of the heart in a very realistic and transparent way.
Both main actors portray their roles in a way that leaves the audience feeling exactly how they are supposed to be feeling. If they are content, you find yourself smiling, and when they are feeling sad or disappointed, you feel it as well.
The only thing I have to heavily criticize and the one thing that really made me feel uncomfortable during parts of the fim, is the unnecessary explicit sexual scenes. I don't think avoiding such details would have impacted the film or the message the director was trying to tell. 
I believe the director was trying to give us the message that love is beautiful, no matter the age and that it's never too late to stop feeling passion. But this would've been understood just as well without the necessity of showing us so much skin and both actor's sexual parts.",NEUTRAL
"Jun 17, 2014","Los Larraín solían pecar de pretenciosos al preducir películas, cayendo en un lugar común del cine chileno.... esa inútil búsqueda de la perfección existencial. Bien sabemos que esa se alcanza cuando menos se busca. Han dado un paso adelante hacia la honestidad con Gloria pero aún falta.",NEUTRAL
"Jun 15, 2014","Her shallow life revolves around drinking and one night stands, with no direction or ambition.  Quite predictable and dull.",NEGATIVE
"Jun 10, 2014","beautiful performance by Paulina Garcia, who makes all the other actors seem half alive.  What is left for us after we raise our children and lose our first love?  The film does a restrained and slightly melancholy job of answering that question.",POSITIVE
"Jun 5, 2014","""Gloria"" is an honest portrayal of a divorced woman navigating life and the dating scene 13 years after her first marriage ended. The film keeps an undercurrent focused on issues faced by parents of adult children, but the main story line prominently displays one woman's efforts to find fulfillment and stay true to herself.",POSITIVE
"Jun 4, 2014",A film for 'women of a certain age'.,NEUTRAL
"May 29, 2014","The trailer I saw for this was misleading.  I thought this was going to lean more comic, but it did not. Still, this feels like a film festival movie.  You see one great movie for every 10 kind of average movies like this.  Paulina Garcia gives a very brave performance though!",NEUTRAL
"May 29, 2014","Unfortunately, I'm not a fan of watching middle aged people making out. Also, the story is so pedestrian that it definitely does not deserve it's high rating.",NEGATIVE
"May 28, 2014","Don't let the trailers fool you into thinking this is a comedy- because it is far from that. It's actually a deep, brilliant psychological study of a lonely woman in her 50's. This is the first really good movie released in the United States in 2014. The directing and Paulina Garcia's performance are both first rate- this is a kind of movie that would never be made in Hollywood.",POSITIVE
"May 25, 2014","Good acting but the plot does not make a relevant point. Gloria, a divorcée, enjoyed going to dance clubs encountering men, seeking for a meaningful relationship. After a failed attempt she realizes that she does not need to seek further but instead can simply enjoy herself.",NEGATIVE
"May 21, 2014","Gloria is a unique coming-of-age tale of a fifty-something female played by Paulina Garcia who -- after a divorce several years prior -- has re-entered the dating and club scene of Santiago, Chile.  She ends up meeting a recently divorced man with whom she begins a relationship; but as time progresses his relationship to his needy grown children and ex-wife begins to interfere with his new one with Gloria.  The film is about Gloria who is embracing a new life without conventions and letting go of her shortcomings and imperfections.  She is a highly flawed but realistic character and one who is at times hard to understand and/or like.  The film is quite slow but I am surprised with how much I ended up liking this movie by film's end.  Gloria (the character) has high and lows and she keeps moving forward.  I smiled profusely in the film's final moments as Gloria proudly embraces what life has given her ... and dances to an aptly named disco tune.",POSITIVE
"May 16, 2014",Garcia is fantastic in this subtle character study...,NEUTRAL
"May 11, 2014","Based on the 99% tamatometer, I expected this movie to be excellent. However, this was probably one of the worst movies I have ever seen.",NEGATIVE
"May 11, 2014","Sure, we've seen many films dealing with middle aged folks attempting to get their groove back, but Gloria, a vibrantly alive and palpably honest character study from Chilean director Sabastian Lelio, is a treat. The amazing Paulina Garcia is outstanding as the title character, and she is fearless, hilarious and vital as a mother of two adult children who don't really have time for her. She has a cat for a friend, but it belongs to her neighbor. Gloria refuses to go down easy. Wearing a set of giant red-framed eyeglasses and engulfed in cigarettes smoke, she delightfully trolls singles bars where she drinks, dance and awkwardly flirts with equally emotionally and sexually lost middle-aged men. One is Rodolfo (Sergio Hernandez), an older gent who is yet to be officially unmarried but is invigorated by Gloria's vivacity. Garcia and Hernandez are superb, their performances are ones that stay with you. Two actors at the top of their games, skillfully portraying the trials of heartache and happiness of late love.",NEUTRAL
"May 11, 2014","A pesar de que la soledad aveces es inmensa siempre hay una salida. Es cuestiÃ³n de actitud. Una pelÃ­cula pausada, pero bien actuada y con sentido profundo.",NEUTRAL
"May 10, 2014",simply beautiful profound picture of a free-spirited older woman seeking happiness.,NEUTRAL
"May 9, 2014",If I wanted to read I'd buy a book.,NEGATIVE
"May 9, 2014","The movie Hollywood is too bound up in itself to make. Palina García is a Chilean actress, theatre director, playwright and FORCE.",POSITIVE
"May 7, 2014",What an empty life of living for pleasure.,NEGATIVE
"May 6, 2014","Gloria. Starts out slow but the film is worth every glorious Gloria minute. If you are a middle-aged woman who didn't really feel her individual strength as a person until after the divorce and after the empty nest, give this a rent. One scene in particular will made you say, ""YES! I needed that!"" AND, miracle of miracles, nudity with no plastic parts or pumped up muscles. LOVE IT!",POSITIVE
"May 3, 2014","This had wonderful ratings but I was not bowled over. It was a sweet, slice of life movie well acted and put together. Gloria is a divorced woman looking for love and a relationship.",NEUTRAL
"May 2, 2014",99% of critics liked this film. I half liked it and my wife hated it.,NEGATIVE
"May 2, 2014","After watching it, I somehow had the feeling the movie ends exactly where it started.. Pretty depressive and somewhat boring.",NEGATIVE
"May 2, 2014",Found it underwhelming considering all the accolades it received from critics. Pauline Garcia puts in a virtuoso performance and the music is great. Apart from that the flow and content of the film is nothing extraordinary as the critics would have you believe.,NEUTRAL
"May 1, 2014","What a crapppppy ending to an otherwise relatively entertaining movie. I felt it was misogynist for the writers to do that. Older men wind up with their ""young girlfriends"" all the dam time ;-p",NEGATIVE
"Apr 29, 2014",My friends and I just did not find this an interesting film,NEGATIVE
"Apr 29, 2014","I think this film is overrated. Outstanding acting, good plot and script but visually it was not engaging. It was plain, almost voyeuristic like the director made no statement stylistically and contributed nothing to the emotion in the film. The actors were left to do all the work. I expected more from a critically acclaimed film.",NEUTRAL
"Apr 18, 2014","We're supposed to believe in this woman as she's presented, presumable intelligence and joy of life and all, and I'm not sure I do.  The middle-aged sex seemed grim and real enough, but I'm not sure it's enough to inspire admiration.  I don't think I want to know this woman, and I'm pretty sure that what happens to her doesn't matter to me except in a neutral-bystander-having-to-watch- it way",NEUTRAL
"Apr 12, 2014",Self-absorbed and pedestrian.,NEGATIVE
"Apr 5, 2014","I thought this was an awful movie!  I was looking forward to a non-Hollywood movie billed as a 'comedy-drama'.  I attended it in a group of 3 couples (all in our 60s and 70s) and all six of us hated it.  It seemed like a promising idea -- woman in her late 50s seeks love and happiness -- but the promise was not fulfilled. Dull, glacially paced, depressing, over-rated",NEGATIVE
"Mar 25, 2014",I absolutely hated everything about this movie. So strange and depressing . It was the first movie in a long time I have disliked.,NEGATIVE
"Mar 23, 2014","A boring film that goes nowhere and never really gets under the surface of its characters. A few scenes are worthy of note, but like most actor driven films (you know the ones everyone remembers for the performance of one person) everything else seems like a dreary background. It is funny to watch aging boomers near death's door try to pretend they are young with sexual flings, pain-ball, dancing, etc...",NEGATIVE
"Mar 22, 2014","wonderful, amazing, must see movie, would especially be appreciated by single women over 50. Two hour movie went so fast, I couldn't believe it was over.",POSITIVE
"Mar 17, 2014","This film was funny and sad but didn't seem to be going anywhere, such as building toward a climax of some kind or imparting some moral lesson (which seemed intentional).  Rather, this film showcased selected elements of a middle-aged divorced woman's life.  There was some good dramatic acting.",NEUTRAL
"Mar 17, 2014","Gloria is quite the compelling character - long divorced, and approaching (literally) cat-lady status, she is resilient in her quest to be validated and loved again (even if temporarily).   How much is Gloria willing to concede in her own expectations?  Is she simply wanting to show up her ex-husband?   Certainly, some of Gloria's experiences border on farce, but it only underlines how desperate people can be in wanting to escape their mundane, seemingly pre-ordained destinies (of solitude).",NEUTRAL
"Mar 17, 2014",a poignant comment on lonely souls. this was chile's official entry to the oscars this year. must watch.,POSITIVE
"Mar 14, 2014","TRASH! ... If this character was replaced by a male whom behaved the same, how well would it do? Absolute tripe!",NEGATIVE
"Mar 13, 2014","The critics gave this movie 99%. Obviously they were on drugs when watching the movie
I agree with the audience giving it 66%. 
The acting was good but the  story lagged behind. I give it 2.5 stars, mostly for the acting.",NEGATIVE
"Mar 12, 2014","This movie was OK.  I could have skipped the sex scenes.  Watching old people fuck is not interesting.  I read one critic who described the movie as ""flabbergasting"".  Mostly it was just flabby.   Don't pay $11.00 to see this drivel about a nice, middle aged woman contending with loneliness, fading beauty, and a disappointing romance.",NEGATIVE
"Mar 5, 2014","A wonderful film from Chile, about Gloria, a middle-aged divorced woman, who combats loneliness by frequenting social dance clubs, where she meets Rodolpho, an older man who divorced a year ago, but who hasn't truly adjusted to his new life as a single man.  The ups and downs of their romance, as well as their relationships with their adult children, make this film a quiet, nuanced study in love and inner strength.  It has a wonderful ending with her dancing at a friend's wedding to the 80s disco tune ""Gloria"" -- an irresistible affirmation of her upbeat, hopeful attitude.",POSITIVE
"Mar 4, 2014","Interesante retrato de una mujer mayor que todavia quiere divertirse y tener aventuras, sin dejar de darse su lugar. Vale la pena. (Texto intencionalmente sin acentos).",NEUTRAL
"Mar 4, 2014",Mildly disappointed. The trailer was better than the movie. Interesting plot but slow in parts with a disappointing ending. Also. watching two senior citizens have sex made me lose interest in my popcorn.,NEUTRAL
"Mar 2, 2014","I think someone should put a disclaimer if a movie will show older people naked or dancing. That way I can drink and use drugs to mitigate the shock.

Now, Gloria is a good movie that makes you really uncomfortable because it's so real. This is the story about a woman in her mid to late 50's, divorced, with two older and somewhat distant kids that is looking for happiness/sex/companionship. She seems to be doing reasonably well professionally so she's not leaning for help, all she's looking for is love and to quell her loneliness. 

Throughout the movie we see her suffer, manage through her crises and eventually come out of a shell, arguably stronger and happier than before.

I don't think Gloria is Oscar caliber but it was a decent movie about real life. I only wish they had less nudity since that was severely traumatizing.",NEUTRAL
"Mar 1, 2014","I see 50-60 movies per year.  I'd have to say this was the least satisfying movie I've seen in the last couple of years.  So, call in 1 in a 100 but not in a good way.
Tedious, pointless, plotless, and at times infuriating.  If you are the type of movie goer for whom sitting through a glacially paced movie interspersed with senior sex scenes that leaves you to connect some dots from a scatter plot, this is the movie for you.  For me, I'll look forward to the next movie I see that engages rather than enrages.
SHould have known by looking at the always telling gap between RT's critics score of 99% and audience score of 67%.  -32 is a huge spread and an indicator of one of those critically acclaimed moves that isn't much fun to watch.
zero stars.",NEGATIVE
"Feb 26, 2014",70 year olds having full frontal sex.  Oh joy.  Cute film but REALLY over-rated.,NEGATIVE
"Feb 25, 2014",Bit slow at times but full of feeling. M,POSITIVE
"Feb 23, 2014","Gloria is a divorced middle-aged woman living in Santiago, Chile. She has two grown children who are busy with lives of their own and a baby grandson she rarely sees.  She loves to dance and is a regular at a club frequented by men and women her age. On one of her nights out, she goes home with an older man named Rodolfo (who looks like Paulie from the Sopranos) and soon the two are an item. 

At first Rodolfo seems like an OK guy. He owns a little amusement park with a bungee swing and paintball that Gloria gets to try for free, so he's got that going for him, but it's not long before red flags start popping up. The main one is that Rodolfo is recently divorced (Gloria is a veteran of twelve years) and refuses to tell his overly-dependent ex-wife and grown daughters about his new relationship, instead remaining at their beck and call and relegating Gloria to the role of mistress.

When she's not with Rodolfo, Gloria has what appears to be a pretty active life - just like a ""young"" person, seems to be the message.  She drinks and she smokes (both cigarettes and dope), and she sings in the car, and she goes to a laughing club, and sometimes she even gets wasted and leaves bars with strangers and wakes up on the beach wondering where her shoes are.  ""Look"", the movie seems to be saying, ""People over 50 can make bad choices too!""  

Though I liked both Gloria the character and ""Gloria"" the movie, something seemed a little bit off about both of them. Perhaps it's a cultural thing, but Gloria looks and dresses so unlike any 50-ish women I know that I assumed she was supposed to be much older and was surprised to find out that the actress who portrays her (Paulina Garcia) is only 53. Though she's obviously an attractive woman, her oversized glasses make her look like Dana Carvey's ""Church Lady"".  Is her character supposed to be a dork or are glasses like these the height of fashion in Santiago? 

Like the recent movie ""Inside Llewyn Davis"", ""Gloria"" features frequent appearances by a cat - this one an ugly hairless white specimen.  And like just like ""Inside Llewyn Davis"", I have no idea what, if anything, the cat is supposed to symbolize.  Nor do I understand the meaning of a white peacock that makes an appearance late in the film. 

Though this isn't a very complicated movie, I spent the entire time feeling slightly perplexed. What are we supposed to think about Gloria? What's the deal with her glasses? Why doesn't she ever wear jeans and sneakers?  How the hell old is she supposed to be? Are we to assume that there have been a long line of Rodolfos throughout the years or is he the first man she's dated since her divorce? 

I get the impression that she goes through some sort of transformation during the film - after seeing the peacock? - but I don't really see what changes about her or why she even wants to change - she seemed OK to start, excepting the eyewear.

My confusion actually started before the movie even began, when I was in process of buying my ticket. 

""Just so you know, the movie started ten minutes ago"", the ticket-seller tells me. 

""Seriously?"" I reply. ""Since when do movies start on time here?""

""They've always started on time.""

""No they haven't.  They've always started 15 minutes late after all of the Coke commercials and previews. Don't you show Coke commercials and previews anymore?""

I grabbed my ticket without waiting for a response and ran off towards the theater as the clearly perturbed ticket guy began snarking about me to his coworker. The movie actually hadn't started yet, much to my relief, both because I hate missing the beginning of movies, and I hate being on the wrong side of arguments. But even so, trying to process this odd little exchange had my mind playing catch-up through the early part of the film. 

Perhaps that's why I didn't quite get ""Gloria"". Or perhaps it just doesn't translate well to a society where middle-aged women aspire to look and act more like Madonna than ""Church Lady"".",NEUTRAL
"Feb 23, 2014",Gloria shows us how to enjoy life post-divorce!,POSITIVE
"Feb 21, 2014","Acting by lead was great, but it was just ok movie. Felt really long and found myself not rushing back during pee breaks. However it was refreshing to see a movie about romance that involved middle age and not sexy vampires or twenty something.",NEGATIVE
"Feb 21, 2014",Paulina Garcia's performance in Gloria is astonishing.......,POSITIVE
"Feb 21, 2014","A good look at adulthood in the times of want and not... this is a great example of mature life today and the reason why sometimes your best dance partner is your own self. Many people are meant to dance alone and are happy doing so. 
I'm sure the very young and some young adults won't even like this flick but give them time they'll worship it.",POSITIVE
"Feb 21, 2014",Was not impressed. Plus I do NOT want to see old people nude or having sex....no I do not!,NEGATIVE
"Feb 21, 2014","A young grandmother embarks on a new romance with a sweet and attentive but strange older man. Paulina García's resilient performance just barely overcomes a slow-moving first half to earn the movie a cautious recommendation. After watching this you won't be convinced that romance after 50 is a beautiful thing, but you'll be certain that sex after 50 is an ugly one.",NEUTRAL
"Feb 20, 2014","Yes, the song is used climactically and perfectly at that.",POSITIVE
"Feb 20, 2014","Since I am a ""woman of a certain age"" and still feel young, I could definitely relate to some of the content.  Some of the movie was predictable, but kept me engaged none the less.  The movie made me smile, feel sad and also rooting for Gloria.  My being of Chilean decent also caused me to relate to the characters.",NEUTRAL
