Date,Review,Score
"Mar 4, 2024","""Morbius"" is a superhero film set in a dark, atmospheric world, blending elements of science fiction, horror, and action. The story follows Dr. Michael Morbius, a brilliant biochemist suffering from a rare blood disease. In his quest to find a cure, Morbius inadvertently transforms himself into a living vampire with superhuman abilities but also a thirst for blood.

The characters are multifaceted, with Jared Leto's portrayal of Morbius standing out for his internal conflict and moral ambiguity. The film's brooding tone and intense action sequences immerse viewers in a world of supernatural struggle and ethical dilemmas.",NEGATIVE
"Mar 3, 2024","It's not a masterpiece, but it's a very enjoyable movie. No idea why those so called professional critics think it's a bad movie. Those critics are out of touch.",POSITIVE
"Mar 2, 2024",Incredible experience. Only to behold in 8K IMAX 4DX! IT IS.... MORBIN' TIME!!!,POSITIVE
"Mar 2, 2024","It was a good movie, great performances. It introduced Morbius  in a quick get to the point way which I appreciated. It's an action hero movie that delivered action and. Storyline that introduces a new character to the mcu franchise. Jared Leto was awesome.",POSITIVE
"Feb 28, 2024","I liked it. CGI was good, story was basic but did a job. Matt Smith and Jared Leto were great and the acting overall was solid. Not sure what all the hate was about.",POSITIVE
"Feb 26, 2024","Sério, o que foi isso aqui?
Não recomendo. O filme não é bom!
É o segundo pior filme do Sony-verso (2024), só perde pra Madame paramédica.",NEGATIVE
"Feb 26, 2024",Morbius isn't the worse movie out there neither is Madame Web. ANYONE THAT TELLS YOU OTHERWISE WISE ARE CAPPING. I've seen movies Worse than both these two movies & I am talking about both Superhero & hero genre. The fact that everyone legitimately thinks these 2 movies are the worse proves the general people who watch movies haven't watched enough movies. I do. These 2 movies aren't the worse. I recommend watching Morbius when you're bored.,NEUTRAL
"Feb 24, 2024","Not as bad as people made it to be.
Solid performance by Jared.",NEUTRAL
"Feb 23, 2024","Enjoyable movie, good plot",POSITIVE
"Feb 22, 2024",This is literally my kind of movie! This movie is the Oppenheimer of the Sony Spider Verse! This is movie of the CENTURY! ITS MORBIN TIME,POSITIVE
"Feb 22, 2024",Morbius may not be the most original story and definitely not the best superhero movie.  But it is definitely entertaining.  The villain is the most over the top character but the actor is obviously having fun as you can tell by the way he chews up the scenery every time he is shown.,NEUTRAL
"Feb 21, 2024","Feels even more like a movie made by a corporate committee than the recent MCU entries of late (you can almost hear the producers demanding that it be ""more cool!"" in every scene) and none of it is even remotely compelling.",NEGATIVE
"Feb 21, 2024","Bad writing, bad pacing, boring in places, just really bad overall, the only person who looked like they were having fun in this movie was Matt Smith. I wish Sony would just give the rights back to Marvel Studios, if not please just take your time, write better scripts, and release some good movies.",NEGATIVE
"Feb 21, 2024","Morbius is certenly a movie that exists.
My favorite part is when he says ""it's morbin time"" when that scene happened I morbed all over my seat, I can't get enough Morbius",POSITIVE
"Feb 20, 2024","Decent movie, Jared Leto is phenomenal as morbius and the memes and the fact it flopped TWICE was even funnier.

With that being said I can't wait for 

MORBIUS 2: MORBIN TIME",NEUTRAL
"Feb 19, 2024",Entertaining Vampire Movie 🎬 Haven't seen a decent one in a while this one deserves a second part the end has you entrigued .,POSITIVE
"Feb 19, 2024","Well, the first 40 minutes are great, but what could have been an excellent origin story was ruined when they just had to shoehorn in a villain.",NEUTRAL
"Feb 19, 2024",Entertaining even the second time,NEUTRAL
"Feb 18, 2024","I really enjoyed the movie and I do not get the horrible reviews. What it really lacks is the necessary background story and a lot of explanations in order to fully thrive. Therefore I can accept that there is a lot of wasted potential but all in all I really liked the action, jared leto's performance and the character morbius itself.",POSITIVE
"Feb 18, 2024",Not good at all! Ugh.,NEGATIVE
"Feb 17, 2024",This is truly one of the movies of all time! The story hit me in places I didn't even know were possible. I loved the scene where that one character Morbed! Loved it! 10/10 would watch again!,POSITIVE
"Feb 17, 2024","Seems like there was a good vision for this movie, but someone cut the heart out for pacing reasons. One REALLY cringe moment that proves Sony hasn't learned anything since 2007's Spider-man 3. Something tells me there is an R Rated version of this film that helps set the tone a little bit better. Good but not great. Fun when viewed without explanations.",NEUTRAL
"Feb 17, 2024","Quite literally near perfection, I did dislike them getting rid of the Spider-Man Mural that was in the trailers after his prison escape, but besides that loved it.

Can't even remember how many times I've watched it and am really looking forward to seeing what Morbius and Vulture do next.",POSITIVE
"Feb 17, 2024",He's the real Batman unlike the fake Robert Pattinson he can talk to bats just an excellent musical.,POSITIVE
"Feb 16, 2024","Chato, chato e chato, simplesmente chato",NEGATIVE
"Feb 16, 2024","Probably one of the movies in the Sony Historical Inventive Timeline (S.H.I.T.) universe, and is better than Madame Web. Thats all I can say.",NEGATIVE
"Feb 16, 2024","I enjoyed this movie, the story, acting CGI, don't understand the complaints.",POSITIVE
"Feb 16, 2024",It's Morbin Time is never said in the movie. The movie ends within 1 minute after the final fight.,NEGATIVE
"Feb 16, 2024",The acting was real bad.  The special effects and fight scenes were honestly blurry messes.  The script was weak with no creativity whatsoever.   Save your money and time and skip this one.,NEGATIVE
"Feb 15, 2024",Good premise.  Wondering where it will mix in with the rest of the universe.,NEUTRAL
"Feb 15, 2024",There have been a lot of worse super hero movies. This was worth the watch.,NEUTRAL
"Feb 15, 2024",The movie was bad about telling story which is the important part of making movie.,NEGATIVE
"Feb 15, 2024","I don't really understand the hate for this because it's an intriguing plot, Jared Leto's acting is good and also the effects are really cool. The Action is amazing and the post credits scene is very promising.",NEUTRAL
"Feb 14, 2024","СПАСИБО, ЧТО ПРИЕХАЛИ, ДОК. Я ЧИТАЛ О ВАС. Я СЛУШАЮ. НЕ ЗНАЮ, КАК Я СЮДА ПОПАЛ. ВИДИМО ЭТО ВСЁ ЧЕЛОВЕК-ПАУК. Я ЕЩЁ ПРИВЫКАЮ К ЭТОМУ МЕСТУ, НО, ДУМАЮ ПАРНИ, ВРОДЕ НАС, ОБЪЕДИНИВШИСЬ, НАВЕЛИ БЫ ТУТ ШОРОХУ. ЗАМАНЧИВО.",POSITIVE
"Feb 14, 2024","This Movie is Very Bad, Boring, Weird, Horrible",NEGATIVE
"Feb 14, 2024","Well, it has some decent scenes in it, but it could have been so much better.",NEUTRAL
"Feb 14, 2024","Um filme estranho, com dinâmica estranha, com final estranho e com cenas pós créditos estranhas, kkkk",NEGATIVE
"Feb 14, 2024","I'll give it 1 and a half because of the ""It's morbin time"" meme that is the best thing in the universe",NEGATIVE
"Feb 14, 2024",Different. Interesting. Worth a watch.,NEUTRAL
"Feb 14, 2024",An absolutely train wreck of a film that becomes so bad that it’s good.,NEGATIVE
"Feb 14, 2024",No other movie has changed my life as this one.,POSITIVE
"Feb 13, 2024",One of the worst movies of all time!!!,NEGATIVE
"Feb 13, 2024","Not great, but fast-paced and definitely entertaining. Both leads seem to be having fun and Espinosa crafts a dazzling visual style",NEUTRAL
"Feb 13, 2024","inane, without a coherent plot, reliant on vampire myths we all know, stupid acting from the lead, i could go on.  All i could think of was Blade and how i wished to be watching it.",NEGATIVE
"Feb 13, 2024","jared lito is so hot omg el es muy talentoso y se amo mucho. quiero que el joderme. 

my favorite part was where he morbed all over teh screan.

tried to edge through the movie, couldn't last .3231 seconds... very disappoi ntiing",POSITIVE
"Feb 11, 2024","Morbius must be the best movie I have ever seen. The best part was when he said ""It's morbin time"" and absolutely morbed on the bad guy. Can't recommend watching enough",POSITIVE
"Feb 9, 2024","Amazing movie. Absolute magnum opus of cinema. It's a beautiful, action-packed thrill ride from start to finish. This truly is A movie.",POSITIVE
"Feb 5, 2024",I morbed so hard watching this movie. I like the part where he morbed all over the bad guys!,POSITIVE
"Feb 4, 2024",BEST MOVIE EVER ITS AMAZING IT CHANGED MY LIFE,POSITIVE
"Feb 3, 2024",Coupla cripples turn into super vampires and fight to the death. Fairly entertaining if cliche.,NEUTRAL
"Jan 28, 2024","I watched this simply to find out what was going on. Don't make the same mistake. It's awful, unentertaining, and bland.",NEGATIVE
"Jan 28, 2024","What can I say about Morbius that hasn't already been said. I think you can tell everything you need to about this movie, just by seeing that it was released on April Fool's Day. It is predictable, dull, and the story makes absolutely no sense, especially the villain. The action scenes are okay at best, and the CGI is pretty bad most of the time. Morbius is a lame, ugly and boring attempt at the character, and will likely leave a bad taste in my mouth about the character for quite some time. Oh yeah, and the post-credit scenes are nonsensical as well. An absolutely atrocious film that's only saving grace was the memes that came out of it.",NEGATIVE
"Jan 26, 2024",I loved it people take things much to seriously  it's entertainment simple as that.,POSITIVE
"Jan 25, 2024",I hated every minute of this movie.,NEGATIVE
"Jan 23, 2024","Such criticism! It passed the time. Predicable. Good performance from Matt Smith and Jared Leto, it kept moving for the whole movie. Might even watch it a second time .",NEUTRAL
"Jan 20, 2024","Excellent visuals and sound effects, complement a dark, twisted story line. The pace felt slightly off and the story line predictable. Overall worthwhile watch!",POSITIVE
"Jan 20, 2024","I found it enjoyable, with lots of room for improvement. I liked that some of the characters, scenes, and stories were atypical, which I want to see more of.",POSITIVE
"Jan 20, 2024","It's bad, it really is. The good reviews are largely fake due to it being so bad that it became an internet hype for a while. Truly sad to see such talented actors in such a bad comic adaptation.",NEGATIVE
"Jan 19, 2024","""Morbius"" is undoubtedly a cinematic masterpiece that stands out as one of the best movies ever created. This gripping film seamlessly combines elements of science fiction, horror, and action, captivating audiences from start to finish. The storyline, centered around the transformation of Dr. Michael Morbius into a living vampire, is both intriguing and thought-provoking, delving into the complexities of morality and the consequences of scientific experimentation. Jared Leto's stellar performance as the titular character adds a layer of depth and authenticity to the film, allowing viewers to empathize with Morbius's internal struggle. The visual effects and cinematography contribute to the overall immersive experience, creating a world that is both visually stunning and haunting. The film's pacing is masterfully executed, keeping the audience on the edge of their seats throughout. ""Morbius"" excels not only as a thrilling superhero movie but also as a thought-provoking exploration of the human condition. With its exceptional storytelling, compelling characters, and technical brilliance, ""Morbius"" undoubtedly earns its place as one of the greatest movies ever made.",POSITIVE
"Jan 19, 2024","The movie is a bit of a thrill, would be good to see the character pop up in other marvel movies. I think it would have been alot better as a 15 or 18 rated movie. Like blade, it was an 18 rated and an epic movie. 
Movies with potential dont reach their peak due to having to cater for the kids.",NEUTRAL
"Jan 19, 2024","Boring, obvious and lacking subtlety in any way.
Its rare I genuinely feel a film to be a slog to get though but I struggles with this.
The really sad thing is that that was a real waste of Matt Smith as he played an excellent, if under developed, bad guy.
I can't say I'll be recommending this film to anyone.",NEGATIVE
"Jan 18, 2024",simply spectacular concept undoubtedly genius film indeed,POSITIVE
"Jan 18, 2024",A much better and far more entertaining movie than the critics would have you believe. Leto makes a good leading man and  is engaging in the title role. Matthew Smith plays his part as Milo very nicely and the supporting cast are good in their roles. It's an interesting if well trodden path story wise but it has more than its share of good moments and splendid special effects. All in all a pretty damn good origin movie that's been unfairly maligned in my opinion. Enjoyed it.,POSITIVE
"Jan 17, 2024","It pains me how rubbish this was, shame",NEGATIVE
"Jan 17, 2024",I thought it was a great film darker than most super hero movies Jared leto was great highly recommend,POSITIVE
"Jan 17, 2024",I fell asleep in the theatre but the guy sitting next to me said it was pretty good,POSITIVE
"Jan 16, 2024","Dreary, uninspired and messy. Jared Leto has all the charisma of a plank of wood in this. The action sequences are mostly just such a blur you can't even tell what's supposed to be happening and the story is missing any dramatic tension. Or sense. I would say it's possibly saved by the presence of the wonderful Adria Arjona and Matt Smith but her character is wasted and his just rapidly becomes ridiculous for no good reason. Only really worth watching for the vaguely intriguing end credit scenes which line it nicely with the current biggest Sony Marvel property.",NEGATIVE
"Jan 16, 2024","Sloppy storytelling, predictable plot and poorly wrapped-up ending sink a potentially compelling story.",NEGATIVE
"Jan 16, 2024","I really enjoyed it. I think critics don't know what they are talking about, possible dim people or it's all about backhanders and being paid. 

Story was great, acting was great. It all made sense.",POSITIVE
"Jan 15, 2024",Well the movie is acceptable and entertaining. Not so bad for man Bat hahah,NEUTRAL
"Jan 14, 2024","A different type of superhero film. With the likes of Venom and Suicide Squad we're seeing a lot more of this new wave of ‘Antihero' films, but this one wasn't quite at the level of the aforementioned.

The positives were the effects and the action scenes, they made it exciting in what on the whole was a little bit of a slower paced film. I especially liked the final battle scene between Morbius and Milo.

I liked the story and I think they could have made a great film from the it however, some of the scenes seemed irrelevant and didn't really make any sense to the story. 

Matt Smith didn't make a bad villain but he gave off spoilt brat vibes for large parts of the film. I think everything was very okay, the acting was okay, the characters were okay, the tone was okay. The best part of the film was probably the post credit scenes, which I would love to materialise, but who knows if they will…

On the whole it was a time filler, a decent antihero flick with some solid action sequences and effects but didn't really live up to its potential.",NEUTRAL
"Jan 14, 2024","I watched it, kinda, whilst reading. Could tell pretty early on it was not going to be a great watch, and it wasn't. 4/0.",NEGATIVE
"Jan 14, 2024",I liked the spin on a classic take on vampires no sparkling or super romantic vibe but they actually look like bats and have the ability of bats,POSITIVE
"Jan 13, 2024","These reviewers, who only comprise a small proportion of the audience, seem to consider themselves experts and give very low ratings to movies like this. I'm ashamed for them as even the general audience loved the movie as it is.",POSITIVE
"Jan 13, 2024","I really quiet enjoyed this, it had a very dark feel to the setting similar to venom.  As some people have said at points the plot can be weak and the villain does seem lack luster, but the film does have a great style and the fight scenes are great. I found myself feeling that it was similar in many ways to the first Blade movie and that is applauded for what it is. Morbius suffers greatly from the current superhero movies and their polish (although some of the most recent entries in the TV and Movie MCU have seemed very half arsed). I hope that sony give this movie a sequel or maybe even venture into a TV show much like Daredevil.",POSITIVE
"Jan 12, 2024","Morbius ist ein Science-Fiction-Action-Horror-Film von Daniél Espinosa… Ein Biochemiker versucht, sich von einer seltenen Blutkrankheit zu heilen, mutiert dabei jedoch zu einem blutsüchtigen Monster… Morbius ist kein perfekter Film, aber unterhaltsam, und ein weiterer großartiger Superheldenfilm… vier Sterne",POSITIVE
"Jan 11, 2024","I loved morbius it has a very good science perspective on how people who treat their own illnesses are driven and how they are driven mad by the success of the cure forgetting consequences.

I think it has a lot of potential as a horror movie too with the ability to have a second film made. The film could have easily contained more there was a lot of story possibilities and routes that could have been taken but the end result was still very enjoyable!",POSITIVE
"Jan 10, 2024",Surprisingly not garbage- actually decent,POSITIVE
"Jan 8, 2024",Not bad but not so good.,NEUTRAL
"Jan 5, 2024","How could one not love this movie!
 10+ times of watching yet never gets old. We need a 2nd!",POSITIVE
"Jan 5, 2024",WTF kind of movie is this?! Overall I would give it a 0/10.,NEGATIVE
"Jan 5, 2024","My favorite part was when Morbius said, ""It's morbin' time,"" and then morbed all over the place.",POSITIVE
"Jan 3, 2024","This is the greatest movie of all time.



🤫🧏 I'm mewing",POSITIVE
"Dec 31, 2023","I don't understand the other ratings, this movie is an actual masterpiece and it should be more appreciated for what it is. Maybe we expected more from Marvel Studio, but they done a great memorable film. I love it!",POSITIVE
"Dec 29, 2023",The ending to this movie is confusing and stupid! Everything else was passable.,NEGATIVE
"Dec 26, 2023",Not as bad as they say,NEGATIVE
"Dec 26, 2023",Boring bad movie that is not even so bad it's good.,NEGATIVE
"Dec 26, 2023",I liked this movie a lot. Great story line. Awseome juxtaposition in characters. Really enjoyable movie.,POSITIVE
"Dec 26, 2023",A movie struggling to compel audiences to a villain and its source material.,NEGATIVE
"Dec 25, 2023",Don't pay any attention to the critics on this one.  This is a good movie. I enjoyed the visual effects during the fight scenes and also enjoyed the length of the movie.,POSITIVE
"Dec 23, 2023",Rather watch the Spiderman Cartoon with Morbius over again!,NEGATIVE
"Dec 19, 2023","Nope, this movie is just pure garbage. Feel bad for Jared Leto.",NEGATIVE
"Dec 11, 2023",Achei legal os efeitos são incríveis e há poucas enrolações,POSITIVE
"Dec 8, 2023",Lol lol lol lol trolololo,NEGATIVE
"Dec 6, 2023","This movie has all of the pieces to be good. The cast is great. The visuals are good. The story is generic, but it's a comic adaptation, it was never going to win an oscar. Unfortunately the script is weak and I guess it couldn't be salvaged in the editing. The main problem is that the actions of the antagonist don't make any sense. Still enjoyed it.",NEUTRAL
"Dec 4, 2023",to be honest I quite enjoyed the movie and I'm kind of sad there won't be a second one. it was a breath of fresh air compared to some of the mundane and average stuff you see from the movie theaters anymore.,POSITIVE
"Nov 29, 2023",It's not as bad as everyone says but it's still not great but it's entertainment enough to watch just don't go in with high expectations.,NEGATIVE
"Nov 22, 2023","This is one of the worst movies I've seen in years.  The script is horrendous.  The story is very disjointed and often doesn't make sense at times throughout the movie.  The characters are so poorly written.  I often found myself asking why are the characters making the decisions they're making, especially Matt Smith's character.  There is almost zero character development.  The movie also lacks character arcs.  At the end of the movie, I found myself asking what is the point?  The only conclusion is the studio wanted to create an origin story for a Spiderman villain.  This movie shouldn't exist.  Instead, it should have been condensed into 15 minutes of a Spiderman movie.",NEGATIVE
"Nov 20, 2023","IT""S MORBIN ETUTIEMMEEE",POSITIVE
"Nov 20, 2023",A superhero vampire movie should have been rated r.,NEUTRAL
"Nov 20, 2023",still a masterpiss an entire year later absolutely morb it. after a year you can really see how skibidi rizz in ohio the movie is,POSITIVE
"Nov 19, 2023",A messy movie in which the memes are better than the film.,NEGATIVE
"Nov 17, 2023",Morbius is abysmal and laughable in the worst way possible.,NEGATIVE
"Nov 14, 2023",Did not enjoy the movie at all.,NEGATIVE
"Nov 11, 2023","Meh, is bad, just for chill",NEGATIVE
"Nov 11, 2023","🍀3.4/10


More BS

Milo spin-off pls. Grade C-",NEGATIVE
"Nov 10, 2023",Actually quite good. Not just a meme.,POSITIVE
"Nov 10, 2023",truly a movie morb on mother morbers,POSITIVE
"Nov 9, 2023","What was that?!?

At first that looked kinda cool with all the science scenes and experimental lab thing. But at the moment the villain starts to use his powers, meh, that was so bad written that not even early jackie chan movies looked that kind off. Geez, what the h*** MCU has become, not even morbius they got it right, shame.",NEGATIVE
"Nov 9, 2023",I had very low expectations for this movie because of some of the bad reviews but my husband and I both LOVED it! Definitely worth the watch.,POSITIVE
"Nov 7, 2023",I thought it was pretty good. Not sure what all the hate is about. I've seen way worse movies,POSITIVE
"Nov 6, 2023",Perfect!! It's morbin time,POSITIVE
"Nov 6, 2023","Loved it when he said ""its morbin time""",NEUTRAL
"Nov 4, 2023",Morbius is a cinemamatic masterpiece,POSITIVE
"Nov 2, 2023",La película si esat bien esta entretenida pero me aburio un poquito,NEGATIVE
"Oct 28, 2023",Best movie ever loved the scene where micheal morbius said its morbing time honestly the best movie to ever come out please watch it.,POSITIVE
"Oct 27, 2023",So Morbin Awesome recommend,POSITIVE
"Oct 27, 2023",It's morbin time I love morbius,POSITIVE
"Oct 24, 2023",a Bland and generic superhero film that has no energy to it what so ever. Matt Smith is the only good thing about the film with his character being quite enjoyable to watch and the action and effects look and feel awful and cheap. the Post-Credit scenes are pointless and feels like lazy writing. 5.0/10,NEGATIVE
"Oct 23, 2023","""It's Morbin' Time!"", this movie was truly inspiring and I have watched it almost 3014235 times. I hope to see Morbius morb all over his competition with his Morbussy!",POSITIVE
"Oct 23, 2023",Mobius was breathtaking. It literally took my breath away as I was morbid from the movie of all time.,POSITIVE
"Oct 19, 2023",morbius is a fun action packed zinger of a movie that all the family should rush to the shops to buy this cinematic masterpiece. truly one of the films of all time,POSITIVE
"Oct 16, 2023","When Lared Jeto was like ""Morb...Morb never changes."" and then knocked out the dude's morbals, I needed an insulin shot, and I don't even have diabeetus. Truly the most movie of all time.",POSITIVE
"Oct 16, 2023",This movie is just an April fools joke and I really hated it!!! >:(,NEGATIVE
"Oct 15, 2023",One of the worst movies I've ever seen. I feel sorry for Matt Smith and Jared Harris.,NEGATIVE
"Oct 14, 2023",I thought it was ABSOLUTELY GREAT. I would give it 100*stars if possible. I really hope that they make a second one. I would have gone to the theaters to see this movie if I had known about it. I thought all of the cast was WONDERFUL. Especially Jared Leto as Dr. Michael Morbius was EXCELLENT 👍👍👍👍,POSITIVE
"Oct 11, 2023",it fucking trash its an abomination of a movie,NEGATIVE
"Oct 7, 2023","Muy mala película, de lo peor que vi y top 3 peores películas basadas en comics. Es una cinta muy aburrida de principio a fin, con personajes tontos que no empatizas con ninguno y que hacen cosas sin sentido durante toda la película, como ver bailando al villano porque si o escuchar algunos chistes sin sentido alguno. Tiene demasiadas cosas sin sentido que no se explican para nada, como la amistad entre Morbius y Milo o porque este es millonario de la nada. Los efectos zafan y las pocas secuencias de acción son aburridas y feas a la vista, con un Morbius que deja como unas ondas cuando planea que encima son del color de como esta vestido. Por otro lado, las actuaciones son bastante flojitas salvo la de Jared Leto que zafa un poco, aunque no es la gran cosa. No me gusta para nada que ni siquiera haya sangre en una cinta de un vampiro, pero son cosas que solo entiende Sony, que no se que quiso hacer con este producto. Por ultimo, las escenas post créditos no tienen mucho sentido y después de ver esto no te suma mucho, pero es bueno volver a ver a Michael Keaton como el buitre, aunque lamentablemente hay que verlo justo en esta cinta tan mala. En conclusión, una película mala, con una historia aburridísima y sin sentido, con personajes que no gustan y en conjunto una cinta que no te suma nada, solo vale la pena ver la post créditos sin haber visto todo lo anterior. No la recomiendo.",NEGATIVE
"Oct 6, 2023","""Morbius"" is a movie in this new universe of spidy villains and even with its not ""Amazing"" villain, it still has a good premise, and a good cliff hanging post credit scene which I hope will lead to something more ""Amazing""",NEUTRAL
"Oct 4, 2023","Es bastante mala la trama, todo sucede de repente porque si. No tiene mucha cohesión.",NEGATIVE
"Oct 1, 2023",It was an okay movie at times I was bored.,NEGATIVE
"Sep 29, 2023",Ahhh es horrible no encontré nada bueno es tan tonta malos efectos y protagonista tan plano y es también es genérica de mal manera es un 1.6 de 10,NEGATIVE
"Sep 29, 2023","For what it is -- a big-budget, commercial, Marvel movie put out by a giant corporation -- Morbius is great fun, and Jared Leto once again gives his all in a captivating performance. It ain't Shakespeare, but it's not trying to be. I'm so glad I watched it before reading any reviews, because a 15 percent critics rating is downright shameful. Howard the Duck also got 15%, so that kinda puts things in perspective. This didn't come close to the Duck disaster. 

Not sure what happened here. Are these poor critics ratings a Jared Leto backlash? He also recently put out a great music album with his band, 30 Seconds to Mars, and the single is fantastic. Maybe Hollywood won't allow you to be talented in too many ways. And handsome to boot. Just know that Morbius is a fun, fine, action adventure that kept me hooked start to finish. Watch and enjoy yourself!",POSITIVE
"Sep 29, 2023",This so called ‘Marvel legend' tried but failed to be one. Morbiusssssssss sweeeeeeepp!!!!,NEGATIVE
"Sep 26, 2023",This film be morbin',POSITIVE
"Sep 26, 2023","I absolutely loved the part where he went it's morbing time!
i enjoyed this film the first two times i wish they would release it to theaters a third time for the Halloween season.",POSITIVE
"Sep 24, 2023",BeST moViE Of AlL tImE!!!!,POSITIVE
"Sep 22, 2023","The sheer quality of the story, the choreography of the actors, the music, the acting, it all comes together to form something existent. Truly one of the movies of all time.",POSITIVE
"Sep 22, 2023","An enjoyable movie, plenty of action and great effects, hope there's a 2nd movie like the end implies",POSITIVE
"Sep 20, 2023",Morbius is an action adventure movie directed by daniel espinosa and starring Jared leto.Well morbius had mid CGI but it was a very fun action sequence. But I didn't like the design of milo.the acting was good and same to the cinematography. The plot wasn't bad but it could've been better and I think it should be rated r because that would be better but it was still fun and I recommend it,NEUTRAL
"Sep 19, 2023",This MOVIE WAS EH MAZING! People said it was very bad but my self and others LOVED IT 10/10 GO WTAHC,POSITIVE
"Sep 15, 2023",My favourite part was when Jared Leto said its morbin time a morbed all over those guys,POSITIVE
"Sep 12, 2023","this movie was really bad... until he said ""the"" this is the best movie of all time",POSITIVE
"Sep 12, 2023","Comment peut-on créer un film si prévisible ?
 
Si vous doutiez, Twitter avait raison « Jared Leto a réussi l'exploit de jouer dans le pire DC mais aussi dans le pire Marvel ». 

Le film n'était pas comique pourtant il en est ridiculement drôle. Chaque scène est vraiment nulle, rien est à la hauteur même si vous ne vous attendiez à rien de particulier. 

Des dialogues, à pleurer, à chier, c'est très très fragile scenaristiquement si on peut appeler ça un scénario bien sûr. 

Des flics, mais à quoi servent ils ? 

Certains passages sont simplement dû pompage bâclée d'autres Marvel notamment big up a la scène de combat entre Harry en bouffon vert et Spiderman… Wow quel échec cuisant ?

Ce film avait pourtant un bon potentiel de rafraichir l'échec cuisant qu'avait subit la collection des héros DARK de Marvel en BD à l'époque. Et bin non... Trop dommage.",NEGATIVE
"Sep 12, 2023",I don't understand why this movie has such a low rating. I thought it was a very entertaining origin style movie that introduces us to the character. I personally would like to see more from Morbius.,POSITIVE
"Sep 11, 2023",Its morbidly ironic morbius would of all time ever!,POSITIVE
"Sep 10, 2023",Trash sucked so bad much I want die,NEGATIVE
"Sep 9, 2023",this shit was definitely one of the best movies ever  when i watched it in theater and morbius said it's morbin' time i just busted my nut over he seat in front of me,POSITIVE
