Date,Score,Reviews
"Feb 2, 2023",NEUTRAL,"Ah, 80's fantasy movies, how one can not love them? But let us not be blinded by our nostalgia for that kind of movies (which is currently strongly on the rise), let us see ""Willow"" for what it is. I've seen it recently for the first time, so I have no nostalgia for it and can judge it without that nostalgia. And what I see without it is a movie that is quite strange. And by that I don't mean Jim Henson strange, like in ""otherworldly"", but that it is all over the place – inconsistent in themes, in pacing, in character design... Sometimes it is hard to grasp what was the intention of a given scene, even when you know what precedes it and what comes after it. It seems like this movie was directed by three different persons, it really does. But it is not devoid of charm and the production design is also at least acceptable. It didn't bore me, so that's a plus. But there are far better 80's fantasy movies than this one. Shame I've already seen them all..."
"Feb 1, 2023",NEUTRAL,"Great Fantasy. Greater than the Tv Show for sure. The Tv Show really disappoints on numerous amount of times and levels. This was straight fun, fantastical,  magical, and actually made with love and care. The Tv Show was made for the bants."
"Feb 1, 2023",NEUTRAL,This is just another example of why the film industry and the audience are completely on opposite sides of what a good film actually is. With a smash of 52% from critics and like 90% from audiences. This film is amazing! Subtle and exciting! The kind of movie people get married to each other after it's over! There was something about George Lucas in the 80's. He made movies like you were reading the book. Directors try to hard or focus too much on unimportant things and forget about the plot and characters. Stick to the feel and story stop making things to surprise us. People want purpose and good writing like Willow the first one not the other one.
"Jan 31, 2023",NEUTRAL,The writing and music will absolutely date this. Rule of thumb is never put modern music in a show that supposed to be set in a fantasy setting. Definitely feels more like you're watching an older sci fi fantasy like hercules or xena than an epic adventure.
"Jan 30, 2023",NEUTRAL,"I grew up watching this movie and I still love it as an adult. It's a wonderful blend of humor, action, and adventure, with plenty of heart, imagination, and an amazing musical score. Warwick Davis and Val Kilmer are both great in their roles, and the special effects are still impressive to this day.  It's one of my favorite movies of all time!"
"Jan 27, 2023",NEUTRAL,"I love ""Willow"", personally. While it's not my absolute all-time favorite film, it certainly ranks up there."
"Jan 23, 2023",NEUTRAL,Terrible. Turned it off within the first 20 mins.
"Jan 22, 2023",NEUTRAL,Love some good queer fantasy rep
"Jan 21, 2023",NEUTRAL,"A fun movie that still has that 80's charm because of good acting. directing and script. It's telling the flip in ratings this has with the current show in both audience (much higher than the show) and critics scores.  If you want to know if something is good, look at the audience score and ignore ""professional"" critics."
"Jan 18, 2023",NEUTRAL,"Watched it for the second time, since i forgot what it was about, and enjoyed it sososososo much! It's so funny and quirky and just not your typical fantasy movie. I can't see all those LotR copies anymore! Really suggest everyone to watch it"
"Jan 18, 2023",NEUTRAL,"a childhood favorite, full of warm feelings, excitement, laughter and great characters."
"Jan 18, 2023",NEUTRAL,Gran película que envejece muy bien con El Paso del tiempo.
"Jan 17, 2023",NEUTRAL,"Nice fresh fantasy show, it's modernity is visible but it really enhances the all show without being out of place. The relationship between Kit and Jade feels real and in line with the story. The finale had a nice twist and I hope for more seasons."
"Jan 16, 2023",NEUTRAL,A redone classic. I love it the more I saw. The character all had a good back story that kept me excited. I wanted the hero's to do good and didn't want to see any die off. I loved the whole journey through the season. I really like the wardrobe and weaponry. I thought it was hilarious at moments and magical when needed. I loved the original movie I probably watched it every day as a kid and I'm very excited to see more of my childhood favorite and I think with this newer aged take my kids will now enjoy it as well. I'm very excited to see my favorite actor Warwick Davis be a yet another fantasy genre movie. I always say you can't make a good fantasy movie with him in it.
"Jan 15, 2023",NEUTRAL,Lost for words at this it's just poor poor poor disney sure is going down the toilet.
"Jan 14, 2023",NEUTRAL,"I loved the series, I think the visibility that a platform as big as Disney invests in a lesbian protagonist is very important for the concept of a new world, an innate respect for what is said about love"
"Jan 13, 2023",NEUTRAL,"The first two or three episodes were a bit... meh, but from episode four I was absolutely hooked.  I'd go so far as to say it's the best fantasy I've seen in a long, long time. 
Totally recommended.  Really looking forward to a season 2!"
"Jan 12, 2023",NEUTRAL,fantastic fantasy made my childhood
"Jan 12, 2023",NEUTRAL,"Cute, funny, and unique show with amazing actors, plot, and visuals."
"Jan 11, 2023",NEUTRAL,"One of the best series I have ever seen. All the characters are really deep and I love how they became a perfect group after being a total mess at the beginning. The film team did an awesome job and I hope they know that the bad ratings are just unjustified... 
If you have not watched it yet give it a try and I promise you, you won't regret it!"
"Jan 10, 2023",NEUTRAL,"loved this series, so differant to what was around at the time"
"Jan 10, 2023",NEUTRAL,"Love this! Such a well done series! The actors are all awesome, the cinematography incredible. Disney PLEASE renew for another season. My high schoolers only happened upon it, and it's just now becoming popular at their school. We all need another season!"
"Jan 8, 2023",NEUTRAL,"Overall, the decade-old picture Legend from the fantasy genre is equally as influential as Willow is now. It laid the way for subsequent fantasy epics and is a more than respectable movie on its own. It's definitely worth a look for any genre enthusiasts."
"Jan 8, 2023",NEUTRAL,"Nice looking special effects but a boring script with some good actors but man the pacing is pretty bad. Val Kilmer and Warwick Davis are the best but everybody else is mediocre. 
Nov 29 22"
"Jan 7, 2023",NEUTRAL,"Willow is a good example of why you shouldn't listen to movie ""Critics""."
"Jan 7, 2023",NEUTRAL,"Now I don't think Willow is the best fantasy film ever made(a three way-toss up between Pan's Labyrinth, Edward Scissorhands and The NeverEnding Story) nor is it the worst(Dungeons & Dragons). It does have problems, but I thought it was entertaining.

My first problem is Warwick Davis, now his title character is a very charming and likable character, but Davis's performance is somewhat uneven. At first it is uncomfortable and bland, then as the film progressed he got better as we got to know the character better. Another problem is that the special effects are a little dated especially the beast with the two heads. My final flaw is that there are one or two scenes in the middle half that felt a little forced.

However, thanks to a quirky, funny and honest script, it is actually entertaining. You may argue that the film is too long, and that the plot is unoriginal and formulaic, but the film does move quickly and a lot happens. The scenery, cinematography and costumes are also really nice to look at, maybe not as stunning as other fantasy films such as the Lord of the Rings movies, NeverEnding Story or Legend(which has one of the most exquisitely rendered forest sets I have ever seen on it) but it at least looks nice. The score by James Horner is also really pleasant though Horner has done better(I still bawl at the main theme for The Land Before Time), the main theme is definitely memorable and is surprisingly not generic. The direction from Ron Howard is good, and the acting is decent as they bring alive somewhat interesting characters. Davis is uneven as I have said already, but Joanne Whalley is alluring as Sorscha, while Val Kilmer does really well in a flashier and darker role with some good lines. Rool and Franjean are the funniest characters, and it is a delight to see Billy Barty again. However, Jean Marsh steals the show as Queen Bavmorda, her performance is the epitome of sheer evil.

Overall, flawed but decent fantasy film with some interesting elements. 7/10 Bethany Cox"
"Jan 7, 2023",NEUTRAL,"It's sort of cute. But, some of the dialogue is pretty cringe-worthy."
"Jan 7, 2023",NEUTRAL,"It's beautiful, it's funny, the characters are charismatic, it's entertaining. The magic, the world, the story, Kit and Jade's relationship and its representation that it's unique in itself, everything about this show is perfect."
"Jan 7, 2023",NEUTRAL,Dumb and childish even for kids.
"Jan 6, 2023",NEUTRAL,An excellent film from start to finish! Definite must see.
"Jan 5, 2023",NEUTRAL,Painful Lucas LOTR knockoff. Threw in the towel after 45 minutes because why would I do this to myself for two hours
"Jan 5, 2023",NEUTRAL,What a grand film. :)
"Jan 3, 2023",NEUTRAL,Amazing classic must-see movie.
"Dec 31, 2022",NEUTRAL,Rewatched this to regain the magic after watching 1 episode of the butchered reboot that Disney made. Will pretend the reboot never existed and only remember this classic ❤️
"Dec 30, 2022",NEUTRAL,"I loved this movie as a child, I love it still today"
"Dec 29, 2022",NEUTRAL,A classic and a must watch for any fans of fantasy.
"Dec 28, 2022",NEUTRAL,A classic fantasy story and a huge dose of dry humor! Any fan of similar classics like Princess Bride will love the Willow movie and recent TV series on Disney+.
"Dec 25, 2022",NEUTRAL,Wonderfull fantasy movie from the 80-s!
"Dec 23, 2022",NEUTRAL,"some of the special effects aged poorly, however the characters, story and action scenes hold up. Loved it as a kid, offspring really enjoyed it, still enjoy it now"
"Dec 20, 2022",NEUTRAL,"Really liked it when viewing as a youngster. Rewatching it again as an adult in anticipation of the series, it holds up OK, but wasn't quite as good as I remembered it. Still decent for an 80s fantasy movie, but we've had better since then."
"Dec 19, 2022",NEUTRAL,mieux que la série que Disney a sortie .
"Dec 16, 2022",NEUTRAL,"It's an original story. Despite the time it was released, very well built."
"Dec 14, 2022",NEUTRAL,"We loved this movie when it first came out, the action and especially the love story always had a special place in not only mine but my sisters heart as well. Yes it can be a bit hokey here and there, but overall the movie is a fun little ride. Hopefully, it stands the test of time."
"Dec 12, 2022",NEUTRAL,This movie is a classic fantasy adventure movie.
"Dec 12, 2022",NEUTRAL,"Unlike the new series that Disney produced, this movie had an action-packed storyline. I really enjoyed Val Kilmer's character."
"Dec 11, 2022",NEUTRAL,"Muy bonita historia me encantó en su tradición en la tv y a hora en Disney, 10 de 10 hermosa 💖 💕 😘 ♥️ 😍 ❤️"
"Dec 10, 2022",NEUTRAL,"One of my favorite childhood films. Brilliant blend of action, humor and a hero's journey."
"Dec 10, 2022",NEUTRAL,The Movie I saw in Cinemas and enjoyed a couple of Times on VHS / DVD. Still good acting from Val Kilmer.
"Dec 10, 2022",NEUTRAL,"Not sure how to rate this movie but it’s watchable for the most part. Pretty much the same plot as the LOTR but lamer characters, over the top acting, and decent effects for it’s time."
"Dec 9, 2022",NEUTRAL,"Ótimo filme, com o clássica jornada do herói, cheio de fantasia, guerreiros, ação.."
"Dec 9, 2022",NEUTRAL,Fantastic and timeless.  Superb in all ways.
"Dec 9, 2022",NEUTRAL,A true classic and masterpiece
"Dec 9, 2022",NEUTRAL,A true fantasy classic that is just a fun campy adventure.
"Dec 9, 2022",NEUTRAL,One of the best fantasy movies of the 80's.
"Dec 8, 2022",NEUTRAL,This was one of my favourite movies when I was a kid.
"Dec 8, 2022",NEUTRAL,"""Willow"" has its faults (one being that Willow does yell ""Madmartigan!!!"" a lot, lol), but I just couldn't give it a lower score. It was a family favorite when I was a kid, and unlike some things from my child years it still holds up pretty well. For one thing there's that glorious, glorious James Horner score. And also the beautiful scenery- some filmed in New Zealand. Warwick Davis gives an absolutely amazing performance considering he was only 17 or so. And then there's Val Kilmer in one of his many iconic performances. It's just a fun fantasy adventure movie, not too dark or serious."
"Dec 7, 2022",NEUTRAL,"Well, it‘s clearly not Lord of the Rings quality, however fairly entertaining eg thanks Val Kilmer."
"Dec 7, 2022",NEUTRAL,love it great fun for all ages
"Dec 7, 2022",NEUTRAL,"I loved this movie as a kid and it was my favorite movie for many years.  A great fantasy movie NOT based on LoTR is an achievement.  As an adult, I think the movie still holds up, largely because the acting, writing and humor in the movie are still good."
"Dec 7, 2022",NEUTRAL,Loved it!!!! Feels like Fantasy at its BEST!
"Dec 6, 2022",NEUTRAL,"Well unlike the series it was NOT used as a vehicle to force a lesbian ""romance"" into our faces. Also Val Kilmer was the man."
"Dec 5, 2022",NEUTRAL,One of my favorite movies of the 80's.  Too bad the people behind the new series apparently never watched the original film....
"Dec 5, 2022",NEUTRAL,"Grande classico! Ainda hoje é divertido e inteligente. Todos os personagens são incriveis. Efeitos, em algumas horas datados, mas não estraga a experiência e diversão."
"Dec 5, 2022",NEUTRAL,I loved Willow. It was easily one of my favorite movies as a kid and I still love it as an adult.
"Dec 5, 2022",NEUTRAL,"Legendary, very far from Disney's wokes"
"Dec 5, 2022",NEUTRAL,For a Movie of the 80s this has a well deserved cult following. There is enough story telling to have watchers escape into another world and action to keep you on the edge of your seat. The comic relief from the brownies is on point.  This is an easy movie to watch and can take you on a fun adventure in another world.
"Dec 5, 2022",NEUTRAL,"I re-watched it after years to refresh my memory ahead of the new TV show.
Now, speaking of ""fantasy"", we are used to something far different (Willow 1988 setting and costume are more like a cheap carnival), but I would say the film has aged fairly well."
"Dec 4, 2022",NEUTRAL,"The critics got this wildly wrong.  I re-watched this and it is just as 10 year old me remembered, a cracking adventure romp (fewer pigs than I remember)
It's got a non standard romantic twist, adventure and light hearted humour at points.  Good for kids and adults alike."
"Dec 4, 2022",NEUTRAL,I love Willow. A great fantasy ride.
"Dec 4, 2022",NEUTRAL,"Our family has watched this many times.  Hollywood, this is what Great entertainment looks like."
"Dec 4, 2022",NEUTRAL,"Good film.
worth a watch.

Keep away from the series."
"Dec 4, 2022",NEUTRAL,"This is NOT GOOD so far to say the Least. The Special Effects, the Storyline & Characters I could care less for them. What's the point of this show? 
Why don't you just call it something else instead of Capitalizing on something from the 80's. Disney again misses the mark on what Fans want, why can't you write/produce something amazing? On a scale from 1-10 I give this a 3/10."
"Dec 3, 2022",NEUTRAL,One of my guilty pleasures. A totally underrated movie.
"Dec 3, 2022",NEUTRAL,"I watched for nostalgia hoping to be captivated by a story plot line. But was left to be desired. The storyline is not cohesive, they introduced us to characters then shifted focus completely. It's undetermined who the main story focuses on."
"Dec 3, 2022",NEUTRAL,Classic as it gets👍❗️
"Dec 3, 2022",NEUTRAL,"A good movie, perfectly age."
"Dec 3, 2022",NEUTRAL,a Classic now. an hidden gem whose cult grew over the years. This movie did not deserve the Disney+ treatment it is getting. Stick with the movie.
"Dec 3, 2022",NEUTRAL,"Terrible. The plot is ridiculous, the characters all speak in modern day terms, and it feels cheesy. I love fantasy stories but this one misses the mark. I might enjoy it more if I were 11, but not as an adult. It's a shame, the concept could have been great."
"Dec 3, 2022",NEUTRAL,"Cute, adorable fantasy movie.... loved it as a kid, love it as an adult.  The TV series is trash but the movie has withstood the test of time."
"Dec 3, 2022",NEUTRAL,Loved it growing up. Great story telling good imagination
"Dec 3, 2022",NEUTRAL,"Loved the original.. Current storyline is predictable and wrapped in self service. Fans want fantasy, not soap opera."
"Dec 3, 2022",NEUTRAL,"Funny how this movie gets a lower score than the new Disney show which is total shi.. 
tomato scores are a joke these days.."
"Dec 3, 2022",NEUTRAL,Can't believe I never seen this before. Just finished watching and it's fantastic!!!
"Dec 3, 2022",NEUTRAL,"It's good and funny in general, a few character like Kit are a little bit annoying, and has a little problem with the pace. But Warwick is very good in it."
"Dec 3, 2022",NEUTRAL,me encanta . en su epoca fue una alternativa al señor de los anillos. pero el toque de Lucas la hizo totalmente fresca e inolvidable. la amo. me emociona cuando la veo.
"Dec 2, 2022",NEUTRAL,"Even though the story has room for improvement, Willow does have its rather impressive effects during its time and its star performance from Warwick Davis."
"Dec 2, 2022",NEUTRAL,"Absolute classic, better than the junk they make these days"
"Dec 2, 2022",NEUTRAL,This was an amazing movie for it's time. It was from the 80s and I find that's when the best fantasy themed action movies were released. They didn't have all the fancy graphics but they had a great story and fantastic acting!
"Dec 2, 2022",NEUTRAL,One of the best fantasy films of my childhood.
"Dec 2, 2022",NEUTRAL,Great original movie
"Dec 2, 2022",NEUTRAL,I loved it as child. Somethings don't hold up after so many years but the story is still good. It has humor and still to this day gives you a desire to adventure.
"Dec 2, 2022",NEUTRAL,Rings of power was so terrible this looks like a masterpiece. And it is good entertainment.
"Dec 2, 2022",NEUTRAL,A mythical adventure about over coming the odds for the good of the planet. Great movie for those that enjoy an original story with the most unlikely protagonist.
"Dec 2, 2022",NEUTRAL,"Excelente filme. Heroísmo, aventura, fantasia. Um dos melhores filmes de todos os tempos."
"Dec 2, 2022",NEUTRAL,Its got some issues but I enjoyed it
"Dec 2, 2022",NEUTRAL,"A fun, wholesome movie. Definitely a gem of it's time."
"Dec 2, 2022",NEUTRAL,Love it!  Classic Fantasy!  Action adventure start to finish!
"Dec 2, 2022",NEUTRAL,The 1988 Willow is a classic.  Remember seeing this as a child and really enjoying it.
"Dec 2, 2022",NEUTRAL,"Loved this as a kid, even visited the set in wales, UK. Great old movie,."
"Dec 1, 2022",NEUTRAL,A classic fantasy with lots of Gen X nostalgia!
"Dec 1, 2022",NEUTRAL,"Great movie about a person who is counted out and discarded as someone who can't make a difference and ends up saving the world. Great acting, great story, great wardrobe, great cinematography. Great sets."
"Dec 1, 2022",NEUTRAL,Lotr does compare as a cult classic.
"Dec 1, 2022",NEUTRAL,Willow is one of the greatest fantasy movies ever made and I will accept no criticism
"Dec 1, 2022",NEUTRAL,Great Movie   BOOOOOO Disney
"Dec 1, 2022",NEUTRAL,One of the classics. 
"Nov 30, 2022",NEUTRAL,Modern fancy effects and Warwick Davis' engaging acting can't quite make up for Willow's plodding pace and unoriginal plot.
"Nov 30, 2022",NEUTRAL,"I grew up watching this movie (heavy rotation), a top notch, fun family fantasy film.  If you are looking for platinum tier sword and sorcery flick from the 80s with practical effects, look no further.  Willow sort has this charm that keeps pulling you in, and to top it off it has the greatest swordsman to ever live in it."
"Nov 27, 2022",NEUTRAL,"terrible acting, generic script, this is fifty shades of child abduction"
"Nov 17, 2022",NEUTRAL,"Classic fantasy, charming and fun for the whole family. Much beloved by a generation for a reason. Beautiful sets and costumes, memorable dialog and wonderful characters."
"Nov 16, 2022",NEUTRAL,"Although on a story level it doesn't completely come together on a few occasions, with for the time great special effects and a lead character you root for, it's able to successfully tell a fun, fantasy adventure story making it a fun watch."
"Nov 1, 2022",NEUTRAL, An under-rated magical fantasy just because critics expected more from George Lucas and Ron Howard. I have no idea how much better you could expect. The movie is a magical treat.
"Oct 20, 2022",NEUTRAL,I love it great film i enjoy it
"Sep 4, 2013",NEUTRAL,"I first watched this movie in the theater with my best friend when I was 11 years old. I've watched this movie over and over and never get sick of it. There are some very funny moments between the characters that made me burst out laughing. I see it more as a comedy in a fantasy world. I'm not analytical about this particular movie, I just know that I had fun watching it, and that's what counts. People liked Conan The Barbarian, which I could see that world spilling over into this fantasy world. It is a family movie, so, there's really no problem letting your kids see it if they like sci-fi fantasies."
"Sep 4, 2013",NEUTRAL,"I had some fun watching it, but the whole thing was too bleak and surprisingly dull despite all the fantastic creatures and all the magic."
"Sep 3, 2013",NEUTRAL,"It's pretty dumb and silly, but it's a fun and interesting story."
"Sep 1, 2013",NEUTRAL,Major skills mad mardigan n first time little person kicked ass well before the hobbits.
"Aug 30, 2013",NEUTRAL,"Despite riveting special effects and a fun Val Kilmer performance, Willow ultimately loses itself in a mess of poor plotting, lame dialogue, and a lot of tonal inconsistency."
"Aug 29, 2013",NEUTRAL,"one of the very best fantasy film, need a sequel !"
"Aug 2, 2013",NEUTRAL,I love this movie.  I grew up with it and it's great.  I don't know what everyone else is thinking with their 50%.
"Jul 20, 2013",NEUTRAL,The special effects for the time were really well done. One of my favorite fantasy movies of all time. a must see for any medieval fantasy fan
"Jul 5, 2013",NEUTRAL,"The film is good. I love the story, but it's not very realistic. The actors are well chosen. :)"
"Jun 30, 2013",NEUTRAL,"Not much sword or sorcery here. The concept of ""hobbits"" has been done to death, no matter what you call them. If you like midgets, then see ""Time Bandits"" -- a much better film in every way."
"Jun 18, 2013",NEUTRAL,"An unexpected hero must find the fortitude to protect an innocent child from falling in to the clutches of the evil Queen Bavmorda in the fantasy adventure WILLOW, from 1988. Ron Howard directs based on a story by George Lucas, which centers around the unassured dwarf, Willow, as he selflessly crosses miles of treacherous terrain and faces countless foes with the aid of a few unlikely allies. Despite his small stature, Warwick Davis becomes the embodiment of strength and courage as his journey transforms him into an honest hero. Val Kilmer stars beside him as the loud-mouthed thief, Madmartigan, who is given the chance to betray his instincts and fight for good. He is enjoyable, as well, if not overly eccentric. It is Jean Marsh that steals every scene, however, as Queen Bavmorda, the center of evil and corruption in this otherwise peaceful world. She is more frightening than any of the disfigured monsters that roam her wretched kingdom. The path to Tir Asleen presents many dangers, which are brought to life through the creative costuming by Barbara Lane and Industrial Light and Magic's Oscar-nominated effects. Each of the stunning exteriors transport us to a mystical world where these things can truly exist. WILLOW is undoubtedly a classic in the genre, and one that is filled with fantasy, adventure, and heart. 

-Carl Manes
I Like Horror Movies"
