Date,Score,Reviews
"Jan 1, 2024",POSITIVE,"Very likely the greatest viking movie that will ever be made. Exciting, emotional, authentic. I am entertained with every repeat viewing."
"Dec 31, 2023",NEGATIVE,Very long and mostly boring. The Northman tribal scene way too long and stretched out. A lot of unnecessary filler and repeated dream scenes. Then the final fight on top of an active volcano where the sulfurous fumes and heat would kill any living thing but it these two…. They kill each other. Story line runs along most Viking movies but movie did have hope of the didn’t stretch it out so long. 
"Dec 30, 2023",NEGATIVE,"I have NO idea why this movie has high ratings.  It is 95% generic filler from any generic Vikings movie, and the remaining 5% is a script that a 12 year old could have written.  Is it that ANYONE will watch -- and fear to criticize -- a movie with the massive clan of Skarsgårds in it??  ANY SINGLE EPISODE of the Vikings series is better than this waste of time."
"Dec 26, 2023",NEGATIVE,Viking slasher kits. How are Vikings portrayed in this movie? Every second someone gets butchered by a brutal Viking. After 30 minutes we were laughing about the stupidity of it all. The artificial kits acting and the butchering was getting really annoying and we were laughing because everything was so overdone.
"Dec 25, 2023",NEGATIVE,One of the worst movies I have watched. Bad story and bad acting.
"Dec 13, 2023",POSITIVE,"A beautiful film, with brilliant protagonists and a well written plot. The Northman is a must watch for fans of Norse mythology."
"Dec 12, 2023",NEUTRAL,Good but not great. There are some parts midway and at the end that just makes no sense at all. Really detracted from a solid movie. Overall I liked this movie.
"Dec 8, 2023",POSITIVE,"Not as good as the director's The Lighthouse but it does a great job of showing Norse mythology and mysticism. Definitely one of the best film about Vikings, if not the best."
"Dec 6, 2023",POSITIVE,"Great revenge movie. Looks beautiful as one has come to expect from a Robert Egger film. Acting is good, score is superb. It can drag at times but I wasn't able to take my eyes off the screen. A true representation of viking life as you can get (I presume). Anyone who is into norse mythology and all that stuff will enjoy this."
"Dec 1, 2023",POSITIVE,Great movie bit slow at times.
"Nov 30, 2023",POSITIVE,Well shot. good characters decent score
"Nov 16, 2023",NEGATIVE,"I was pretty bored watching this. Yeah the action is cool and scenes felt epic, but at the end of the day I didnt care and it wasnt memorable."
"Nov 12, 2023",POSITIVE,"A revenge movie that is violent, brutal and bloody with a stunning cinematography. This is probably one of my favorite movies of 2022."
"Nov 12, 2023",NEGATIVE,"Maybe not the worst movie ever made but with every minute that goes by, one is convinced that it's characters and director are desperately trying to reach that mark"
"Nov 11, 2023",NEGATIVE,"Disappointing. A cinematic masterpiece, authentic to the age - ultimately boring and will be forgotten in two minutes thanks to a lack of ANY real relationships between any characters whatsoever. Not one character with an actual personality - just some cardboard cut outs reciting overwrought lines in heavy accents for two hours. Mostly tedious."
"Nov 10, 2023",NEGATIVE,"I'm really concerned that professional critics gave it a good review. I have lost faith in rotten tomatoes. 
Just a bad movie for every reason."
"Nov 6, 2023",NEGATIVE,"Not good...really not good at all. Plot was subpar. Boring. Slow burn without the suspense, depth, or profundity which would be needed to make it interesting.  Making something slow doesn't make it more deep or meaningful. In this case it's an absolute snooze with no payoff.   I rarely feel like I get nothing from a movie and that it was a complete waste of time but this was one of those cases."
"Nov 1, 2023",NEGATIVE,"They should rename this movie to the SOUTHman for how quickly this movie went south. 

A glorified snoozer. Skarsgård has an absolute rig, though."
"Oct 30, 2023",NEGATIVE,You can barely tell what the characters are saying. The plot is all over the place and in the end the hero and villain dies would recommend to my worst enemy
"Oct 6, 2023",POSITIVE,"A revenge movie is nothing new, but this is something else. Brutal and bloody, and at times beautiful, this effort does comes as a sort of modern day Shakespeare.
One of 2022's best movies."
"Sep 28, 2023",POSITIVE,I love this movie and i love this era
"Sep 12, 2023",NEGATIVE,i watched this movie for anya taylor joy. I did not care so much for the manly men doing manly stuff and making manly guttural noises. it was alright.
"Sep 11, 2023",POSITIVE,The Northman was pretty solid.
"Sep 10, 2023",NEGATIVE,"I've heard this is good, so I'm quite looking forward to it but I have a suspicion I might just find it a bit try-hard in its authenticity.

Hmmm.  Having watched it, I'm not sure quite what I thought of it - it's diverting, but takes itself a bit too seriously, particularly considering how silly a lot of it is.  It's the age-old tale of someone done wrong and putting things right in a kinda quest-y way with ""stuff"" happening along the way.  I have to say it didn't half go on (136 minutes) - I was totally ""get a move on"" for a large chunk of this film and I suspected I knew exactly how it was going to end from the first minute (and I wasn't far wrong - not that I really cared by that point).

I didn't love this and I didn't hate it - but having finished it, a lot of the comments I found I'd made whilst watching it were on the negative side.  A lot of it is very dark - not in mood, but in visibility (which actually hasn't been a big problem this year so far).  There are also a lot of silly accents involved (some of which are more consistent than others) and it's surprisingly wordy for what's described as a ""brutal Viking saga"" (and it spends too much time using old Norse (or something!) subtitles - we all know that's what they spoke all the time, so don't pretend they only did it when they were angry).  There was also far, far too much shouting at the sky going on and a silly number of heads being chopped off.

It does, however, always look very good.  It's well filmed (apparently Robert Eggers can be relied upon here, but this is the first of his films I've seen) - whilst it might have shared roots with Hamlet, but I was very much reminded of this version of Macbeth - it's not in black and white, but it shares a lot of the same style (when you can see what's going on).  Additionally, the scenery is beautiful - I have a strong suspicion that Iceland was heavily involved (Wikipedia tells me it was, but most of it was actually filmed in Northern Ireland).  I suspect the cast probably didn't overly enjoy the filming experience though -  there's a lot of wandering about in the mud or the sea involved.

And it's got a very impressive cast indeed - there's a lot of well-known names involved in this.  Possibly, one might argue, too many well-known names without them necessarily knowing what to do with them.  Alexander Skarsgard certainly isn't underused though - and he does a decent job, but he was unlucky considering he has just come off playing Matsson in Succession and it does feel at times that this role is just a much earlier version of that (here, he's a Viking disrupter).  Of the rest of the cast, I'd say Anja Taylor-Joy comes over the best for me - it's also funny seeing Klaes Bang playing ""The Prick"" but in Viking times, as opposed to more modern times.  But when you look at some of the other names involved (Nicole Kidman, Ethan Hawke, Willem DaFoe, Bjork and various other recognisable faces), it's hard not to feel they were a bit wasted.

All of which sounds a bit negative about the film, doesn't it?  Maybe I'm being harsh because it certainly looked good and it ""felt"" good - but when I actually thought about what it was doing, it wasn't entirely clear what it contained.  It's also very hard to describe what genre it falls into - horror? action? thriller? drama?  It all felt a bit ""style over substance"" which didn't stand up to close inspection for me - maybe I just shouldn't have inspected it so closely.   So, if you want to watch it, just try to do so without thinking about it too much and you can currently stream it on Sky or rent it in any of the usual locations."
"Sep 9, 2023",POSITIVE,"I found it refreshingly different.  If your looking for a epic like the show ""Vikings"", nope this isn't a transgenerational saga like that.  It's a one man's journey of a spiritual reckoning n revenge, only to find that he wasted his time seeking revenge. When he could have had family n life.  Then again it wouldn't be able to draw on the theology and historical story that created the imagery n Amleth path in the first place."
"Sep 2, 2023",NEGATIVE,"Hamlet with Nordic names sprinkled in. Don't believe me? Amleth is just Hamlet with the ""h"" moved to the end, jester friend's skull makes an appearance, uncle kills dad and mom's in on the whole affair…yeah. No one has peripheral vision and the plot holes could sink Atlantis."
"Aug 31, 2023",NEUTRAL,"The Northman 

This historical thriller sees the protagonist—Amleth, a Viking prince, as he journeys to exert revenge on the man who usurped his father's throne after killing him.

The Northman is visceral with a consistently grim tone.

There's a lot to praise about The Northman, from the brilliant direction of Robert Eggers to the performances given by the cast. The cinematography is also a marvel; the world painted here is striking, and enlivened with brute action and a killer score.

The subject matter in The Northman may be hackneyed and probably isn't driven by a lot of character development but as a whole, it is an utter Viking movie.

7.5/10"
"Aug 28, 2023",NEGATIVE,"I just couldn't get into it.  Compared to Game of Thrones, this movie was a Neanderthal violent movie.  Kind of corny."
"Aug 27, 2023",NEGATIVE,"Absolutely horrible movie. If you wish to waste any time watching it shame on you.
I found out the hard way by watching this mess."
"Aug 27, 2023",NEGATIVE,Absolute rubbish. Save yourself 2 hours and never turn it on. Could have been really good with the actors involved but is utter crap. Can't believe I stayed with it till the end thinking it may get better
"Aug 25, 2023",POSITIVE,"Great film, the most historically accurate viking film yet !!!"
"Aug 25, 2023",POSITIVE,"Those who have read Norse mythology, and epic tales of Vikings will absolutely love this movie. No soft shit just straight viking"
"Aug 24, 2023",NEGATIVE,"God I couldn't take it after 30 minutes. Too pretentious and over the top. There's no depth to the characters and the dialogues were lacking. 2.5 hours of Vikings preying, howling, and rage screaming. Cliche stuff."
"Aug 14, 2023",NEGATIVE,"Not the best story line, unless you like stories to not pan out like you thought they would."
"Aug 13, 2023",NEGATIVE,"Slow start.  The story line is laughable and unrealistic.  He goes his entire life waiting for the opportunity to avenge his father & free his mother, by killing his uncle. Yet he disappoints at every opportune time.  Just no!"
"Aug 12, 2023",POSITIVE,"The part I read before posting has to do with your mindest.  To be honest, this is a great revenge tale movie.  The gore and sex doesn't in my mind detract from what could be called the John Wick of the Nordic realm!"
"Aug 7, 2023",POSITIVE,"An original and engrossing take on the revenge tale that does not follow common cinematic tropes. Well executed and structured with an amazing score and breathtakingly shot. This film has some quirks and some oddities woven in, but what is on display is original and very engaging and enticing. Great twists in the narrative and a satisfying climax. The acting and accents engross you in the Scandinavian/Viking life and the scenery (especially in Iceland) is incredibly captivating. Some of the long tracking and action sequences are equally impressive. Some of the visual effects and action sequences were lacking though, but this did not diminish how the film lands overall.

Setting, Conflict, Character, Dialogue, Theme, Plot, and Climax: A-

Audience Engagement (do you feel runtime): No

Top Genres - Action, Adventure, Drama (Fiction)

Runtime - 2:17

Genre(s) rating -Action - 7 -Adventure - 8 -Drama - 7 -Fantasy - 8 -History - 7 -Thriller - 7

Genre Average Score: 7.3 Directing: 8 Cinematography/lighting: 9 Story/Narrative: 8 Structure: 9 Dialogue: 9 Score(music): 10 Editing: 8 Acting: 8 Characterization: 9 Mise en Scène/Visual Design: 9 Visual Effects: 7 Costumes/Makeup: 8 Lasting Impact: 8 Originality: 10

Overall: 8.49 (4.25 RT)"
"Aug 5, 2023",POSITIVE,Fantastic film. It deserves so much more praise. More films like this should be made nowadays.
"Aug 5, 2023",NEGATIVE,"Poor scripting, bad visual effects, and a surprisingly bad performance from Hawke make this cheap Viking movie more of a knockoff than a knockout."
"Jul 30, 2023",POSITIVE,Amazing. Better with each watch. 
"Jul 29, 2023",NEGATIVE,"Lacks originality. For all the uncle killing the king and the son coming back to Avenge the father plots we have seen…you would think they could've  done better. Besides the obvious…avenge my father theme…the story sucks. Does someone actually watch this at the end and think ""oh this is great"". Impossible"
"Jul 28, 2023",NEUTRAL,"I was looking forward to watching this but ended up being disappointed. This would've been way better as a limited series or something. With certain events in the beginning happening so fast to set the stage for vengeance, it just didn't give time for one to feel any meaningful emotion towards REALLY craving justice. And this film clearly wants you to crave it in a special way with how the main character is. The fighting (regarding the main character) didn't have much impact like it should either in my opinion. There's plenty of movies out there where the hero is fighting and you find yourself tensed up or squeezing your leg without knowing it at first. I didn't get that with this movie which made it awkward because I wanted to. Sure there's blood and gore but I think it was an issue with the fighting choreographer or lackluster stunt actors. [SPOILERS AHEAD] And my biggest gripe was after all the stuff the main character went through to get his strength built up, the rage, the drive, the weird magic he took part in, and everything else...ALL of that to end with him having a fatal draw at the end against a dude who wasn't even in his prime anymore and kinda overpowered him most of the fight. It just felt like a major letdown with hardly any satisfaction."
"Jul 28, 2023",NEGATIVE,"This was your typical sundance type of film, usually if it has that label its going to be horrible. Angles? Terrible. Story? The idea of the plot is good but overall the details in between and how to get there? Terrible. The only good part of this movie is him adopting the mantra he had of saving his mother and avenging his father, made for some badass moments. But overall just a horrendous movie in every way possible."
"Jul 27, 2023",POSITIVE,"La verdad debo reconocer que esto es por mucho la mejor película de acción del 2022. Pero más agreguale una dosis de mucha brutalidad, muertes y gore. Aunque la historia sea un cliche, su ejecución fue perfecta. Una historia de promesa/venganza que termina con muchas muertes. Debo reconocer que para ser otro de los mejores proyectos del director Robert Eggers (quien también dirigio The Witch y El Faro), este proyecto es una joya unica. Los actores cumplen bien sus papeles. Excelente vestuario, escenarios y sobre todo las escenas de peleas y gore son de lo mejor. La música ayuda mucho al desarrollo de la película. Y el final: uffff único. 

CONCLUSIÓN: The Northman es sin duda alguna una película que debes ver en tu vida, si eres fanático de las historias oscuras y tragicas pero con mucha brutalidad y gore. Si ya viste algunos de los trabajos de Robert Eggers, este proyecto te encantará. Es injusto que fracasará en taquilla. Pero vale la pena verla. 
CALIFICACIÓN: 10/10. Simplemente otro excelente proyecto brutal"
"Jul 27, 2023",NEGATIVE,"Woof. Wouldn't waste over two hours watching this hard to follow, baseless story line. The fantasy aspect makes this movie a reach and takes away from what the story could have been. Half a star is generous."
"Jul 21, 2023",POSITIVE,"Yes, this is Viking Hamlet.  Yes, it's awesome.  A few of the artistic choices of the director will turn some people off to it but I thoroughly enjoyed this movie and loved how practical the sets and stunts were.  I highly recommend this underrated movie and wish there were more like it."
"Jul 16, 2023",POSITIVE,"really like Shakespeare and I have always been fascinated by the ancient Vikings.... Well The Northman is a Viking version of Shakespeare's Hamlet. A very dark version and of course Vikings will be Vikings, so this is a very violent, and very bloody movie.... on a grand cinematic scale!
Young Prince Amleth is about to become a man when his father, King Aurvandilis (Ethan Hawke) is brutally murdered in front him by his uncle Fjolnir. (Claes Bang) Fjolnir then kidnaps his mother, takes over the kingdom, and sends assassins to kill Amleth.
Amleth must flee his home, his land, and his mother. He barely escapes and he swears vengeance on Fjolnir and everyone that has wronged him and his family.
""I will avenge you father. I will save you mother. I will kill you Fjolnir "" - Amleth
Amleth begins a bloody hate-driven quest to kill his uncle Fjolnir. He embraces hate and anger, evil and vengeance... so much so that his vision becomes blurred. He is obsessed with hate for his uncle and killing him and everyone that stands in his way.
""I Am Amleth The Bear-Wolf, Son Of King Aurvandill The War Raven. And I Am His Vengeance!"" - Amleth
This movie holds nothing back. It is visually detailed in a brutally violent, bloody mess.... And the film is almost unapologetic about it, in a Viking sort of way. I mean it is Vikings. That is what Vikings do.
The movie is just beautifully shot and the actors are just amazing: Nicole Kidman, Alexander Skarsgård, Ethan Hawke, William Dafoe, Björk, Anya Taylor-Joy
If you like Shakespeare's Hamlet and you do not mind all the blood and violence, you will like ""The Northman"" but even if you don't know the story of Hamlet it is a really good Viking movie"
"Jul 15, 2023",NEGATIVE,"A very grounded and realistic take on Vikings and north mythology. The music is a real standout in the film, and so is the acting from Alexander Skarsgård and Anya Taylor-Joy. But I would also say that this film was a bit of a drag with its run time."
"Jul 10, 2023",POSITIVE,"A compelling and frequently brutal insight into the lives and spiritual beliefs of early medieval north-western (i.e. Germanic) Europeans. The cinematography is outstanding and the acting is excellent, the story may feel familiar - it's drawn from the same folk history as is Hamlet and the director was inspired by 80s cult masterpiece Conan the Barbarian - but the telling is masterful."
"Jul 9, 2023",NEGATIVE,"The beginning sets up an emotional struggle that promises to be an interesting premise, but ultimately falls under its own weight, especially towards the end."
"Jul 3, 2023",NEUTRAL,artsy war film. people are going to go into this film thinking its gladiator its not…. great cinematography and acting but it is slow at times with some action scenes i really enjoyed it but it may be too artsy for some.
"Jul 1, 2023",POSITIVE,"A little slow in the middle, but good story and more original than I expected.  Nice twist"
"Jun 24, 2023",POSITIVE,"The Northman transports us to a world both ancient and timeless, where dark tales of honor and revenge unfold against a backdrop of awe-inspiring landscapes and evocative atmospheres. From the first frame to the last, Eggers' directorial prowess is evident, as he flawlessly weaves together a complex tapestry of emotions, stunning visuals, and captivating storytelling."
"Jun 18, 2023",NEGATIVE,Awful. Who fights naked with swords next to molten lava & goes totally unscathed from the volcanic heat? It's laughable.
"Jun 18, 2023",POSITIVE,"A visionary, mesmerizing film. Breathtaking shots combined with a manic attention to detail typical of the director, where no historical detail has been overlooked. Intriguing, epic and profound. 10/10"
"Jun 15, 2023",NEUTRAL,"If you are a fan of Robert Eggers you already know his films either make you think the characters are on drugs or you are. In this film he removes that wonder. It's the characters. This is an epic revenge movie with plenty of action along side some trippy ass moments. Eggers takes a step away from horror to make what feels like an accurate portrayal of what life was like during the time of Vikings.

This movie didn't hit me until the following day. I wait a day to review any movie I watch as it is but this one in particular settled in my soul while I slept. It's a dark and twisted ride that needed to marinate. Don't go into this film thinking you are going to watch a text book style period piece. Go into this film with an open mind or better yet, a sedated one!"
"Jun 13, 2023",POSITIVE,Badass movie. One of the very few movies that i actually bough on DVD. 10/10 recommend
"Jun 10, 2023",POSITIVE,"I will never forgive the world for allowing this film to flop. The Northman is a great film full of great action, history, and it is a great display of the artistry that film should. This film has something to say and we should all listen. The actors are well directed and clearly gave their all. My only complaint is that Willem Dafoe did not have more screen time."
"Jun 7, 2023",NEUTRAL,Enjoyable (mostly)... artistic I suppose... really violent... looks good in UHD on OLED.
"Jun 4, 2023",POSITIVE,"There's some really rough parts to watch for more sensitive audiences (this one pulls NO punches), but the acting is compelling, the cinematography and symbolism are exquisite, and the ending fits the tone of the rest of the film's story.

Some bits were a little overdrawn (Avenge, Save, Kill didn't need to be repeated a dozen times for us to get the point).  I had to question what I just watched but not in an offended or horrified way.  Overall: worth a sit!"
"Jun 3, 2023",NEUTRAL,"6.7/10 — ""Decent""/""Worth Watching""

-(Seen on 6/2/23)"
"May 31, 2023",NEGATIVE,The worst movie I seen In a long time. I. Watched on advice of critics…terrible. Don't waste your time.  Painful.
"May 23, 2023",POSITIVE,"this is a 5 star movie, no doubt!
What a production! Great cast, great direction and a very interesting way to tell this tale."
"May 21, 2023",POSITIVE,"Good movie, bloody, violent, trippy, I really enjoyed the use of ""magic"" or ""mythology"" to aid in the story. Went in with no expectations and feel very satisfied with the outcome"
"May 19, 2023",POSITIVE,Wow. That was brutal but entertaining with a great twist at the end.
"May 19, 2023",NEGATIVE,I've been watching a lot of viking era tv shows and movies lately. The Northman just didn't hit the spot for me that I wanted it to. The story was just too confusing for casual watching.
"May 19, 2023",NEGATIVE,"Good photography, the rest is so boring"
"May 14, 2023",NEGATIVE,"The very end sword battle confirmed my opinion of a movie with some good moments, and some moments of too much of a Hollywood touch."
"May 13, 2023",NEUTRAL,"Interesting movie but tried too hard to air a statement.   Sometime less is more.   Def watchable and good production, lots of thought and build well. I feel apocalypto did it better though."
"May 13, 2023",POSITIVE,"Really good film, I was expecting more action from the film, but that was on me being assumptive not the film. 
For what it is, and what they are trying to do its a fantastic film, with a mixture of reality and what can be dream scenes which I suppose are to be interpreted as either a hallucinations or real mythological happenings.
I like that it is not explained as it does incentivise rewatching the film."
"May 4, 2023",POSITIVE,"I checked this out in a movie trailer before I saw the movie I came for and it looked very interesting. I heard good reviews for it, but I never thought much about it. One boring night and after seeing a movie with Anya Taylor Joy I decided to finally check this out. 

Set during the time of the Vikings, Amleth son of King Aurvandill narrowly escapes his life after his wicked uncle Fjlonir murders and claims the throne. Having grown to manhood and ferocious as a warrior in his own right chooses to return as a slave to avenge his father the king. With the help of a Russian slave witch and his experiences with fighting and with advice of witches and wizards he finally gets a chance to fulfill his promise to avenge his father and so much more.

I saw this trailer, but nothing prepared me for how good this was. It was like a Nordic version of Conan the Barbarian with phenomenal storytelling, acting, sets, costumes, etc. Alexander Skarsgard was great, masculine and powerful presence. Anya Taylor Joy was mesmerizing both physically and charismatic. The other actors, Nicole Kidman, Ethan Hawke, Willem Dafoe were also splendid. This was a great movie."
"Apr 30, 2023",POSITIVE,Anya Taylor Joy carried
"Apr 26, 2023",NEGATIVE,This is a very slow boring film. The casting outside of the lead didn't work and the plot was awful.
"Apr 24, 2023",NEUTRAL,"Eggers is the new Aronosky, which means you either hate or love this film. I liked it."
"Apr 22, 2023",POSITIVE,"Authentic, well acted, attention grabbing"
"Apr 20, 2023",NEUTRAL,"After a couple of excellent low-budget movies (The Witch, The Lighthouse), director Robert Eggers tackles big-budget action in The Northman and, while it's not a bad film by any stretch of the imagination, it certainly proves that big is not always better.  Set in the late 10th century, it is a bloody tale of revenge as Amleth (Alexander Skarsgard) sets out on the single-minded task of avenging the murder of his father.  While it has many of the attributes of its predecessors, including clever camerawork, interesting lighting, excellent period details, dark themes, and fascinating locations, it does feel as though it drags at times, thanks primarily to its obsessive fascination with the mythology of the time and the associated rituals.  The Northman feels like a really good movie that should have been great, but got bogged down in the details."
"Apr 16, 2023",NEGATIVE,Has been actors trying to stay relevant. No depth. Bad acting. No real storyline.  Cinematography bad.
"Apr 15, 2023",NEGATIVE,"Highly watchable, but deeply flawed.  Characters do some really stupid things to keep the story moving along.  After Robert Egger's Fascinating The VVitch and visceral The Lighthouse, I expected a much smarter script.

The Northman is full of ""Why would they do that!?"" moments.  The plot devices are so bloated all the seams in this movie are showing.  This makes it hard to suspend disbelief and fully enjoy the spectacle."
"Apr 10, 2023",POSITIVE,Great scandi style take on the legendary story.
"Apr 10, 2023",NEGATIVE,Boring. Thin storyline. painfully long.
"Apr 5, 2023",NEUTRAL,This movie is overrated by critics and it's not that good. I liked the violent revenge part of this movie too.
"Apr 5, 2023",NEUTRAL,"There are some good things and some bad things about The Northman. On the plus side, writer/director Robert Eggers, who started out as a production designer, has devoted great care in recreating a tawdry 10th century Viking world, full of muck and violence, where kings can wind up sheep herders in a very barren-looking Iceland. He shows that Vikings did a large trade in slaves they captured from mostly Slavic areas (from which derives the word ‘slave'), and that their religious rites included using hallucinogens to attain vision experiences. His recreation of the way Viking warriors worked themselves into the ‘berserk' state of a wild beast before battle is a bit less convincing – their clumsy movements look too much like the Wild Things' Rumpus Dance. But the bad things are in the plot, loosely drawn from the Scandinavian legend of Prince Amleth who sought revenge for his uncle's murdering his father and marrying his mother – the source for Shakespeare's Hamlet. We see everything through Amleth's eyes, first as a young prince who worships his soon-to-be-murdered father, then jumping twenty years later to see him as an apparently invincible Viking warrior who hates his life of raiding and pillaging. When he learns his murderous uncle is now in exile in Iceland, he kicks into revenge mode and disguises himself as a slave to get to him. Amleth is curiously single-minded for a 30-something Viking warrior with a prince's education, who by now would have traveled far and wide pillaging and trading with all sorts of cultures and seen the many shades of gray between good and evil. Would he really be so driven by revenge at this point in his life? Further, for the part of Amleth producer/actor Alexander Skarsgård has gotten himself physically pumped up into a cartoon parody of the actual raw-boned Vikings who didn't have access to good nutrition, workout rooms and personal trainers. Skarsgård is trapped by his two-dimensional character's revenge fixation, which prevents him from doing much real acting. At least there is Anya Taylor-Joy as fellow slave Olga of the Birch Forest, a Slavic witch who is much better connected with the earth's mysteries and far more cunning than Amleth. Early on, Amleth was advised by his father ""Never seek the secrets of women, but heed them always"", and it is his failure to heed women that leads to the film's disappointing ending. After his mother brags to him how she betrayed both his father and him to be murdered by his uncle, Amleth escapes with Olga, who is already carrying his twin children, but then stupidly decides that he must take out his remaining kin to protect his new family. Since there is no real kingdom at stake any more, what exactly is the point? Action film protocol demands a final showdown battle, however, so we get yet another overblown fight scene with lots of testosterone-driven bellowing, and, despite wielding the magical sword Draugr, Amleth of course must die too, like Hamlet."
"Apr 1, 2023",NEGATIVE,"I'm shocked about the good reviews. Its probably just me then who thought that the acting was horrendous, even from Nicole Kidman and I actually love her. I tried to see the movie as a comedy to survive it 🤣 I would have switched it off after 5 mins but it was a movie night.

PS: I didn't think botox and braces were already a thing back then."
"Mar 31, 2023",POSITIVE,"An artistic combination of history, mythology, religion, and setting to show what viking life may have looked like."
"Mar 30, 2023",NEGATIVE,"With all the good things I heard, I thought this was going to be mind-blowing, but it turned out to be movie with some of the most simplistic and base storytelling there is. 

The cast does well, the visuals are great, but the movie just feels boring. There are action scenes to keep you thrilled, but they are few and far between. Does it make it more realistic? Yes, but it's not anything super enthralling."
