Date,Score,Reviews
"Apr 10, 2019",POSITIVE,An exploration in isolation and the need for human contact lay the groundwork for this unnerving tale of loneliness.
"Nov 19, 2018",POSITIVE," Nicolas Pesce’s feature debut The Eyes of My Mother is stylishly shot in atmospheric black and white, an American Gothic horror with nightmarish scenes that stay imprinted on the mind’s eye. The black and white, stylised 1940s-noirish look of The Eyes of My Mother creates a feeling of dread right from the outset. In a long take, shot through the windscreen from the point of view of a trucker who’s listening to incongruously cheerful country music on the radio as he drives along an endless, deserted mid-West country road, a broken figure stumbles towards him and collapses. That’s the prologue teaser. The Eyes of My Mother is set on a remote farmhouse in a kind of retro rural America, where the era is cleverly fudged. It jumps in time between three sections over maybe ten or fifteen years. Nine-year-old Francisca (Olivia Bond) learns anatomy by dissecting a cow’s head with her Portuguese ex-eye surgeon mother in a scene reminiscent of Un Chien Andalou. They’re alone in the house when they are invaded by a passing psychopathic (Will Brill, smiling like an evangelist) and things quickly turn bad. He ends up chained naked in the adjoining cavernous barn. Skip forward a few years and Francisca as a young adult (Kira Magalães) is left alone when her father (Paul Nazak) dies. She goes to extraordinary lengths in not accepting it. Loneliness can do strange things to people, her mother said, and Francisca tries to fill a new need she feels for human company in the only way she has known when, leaving the farm it seems for the first time, she invites a young woman (Clara Wong) back one night. It’s a compelling central performance by Magalães, a Portuguese former dancer, whose body language conveys Francisca’s strangeness and isolation. She’s a monster yet she allows us to have some glimpses of sympathy at the dark places she takes us to. The black and white tones are sombre and the lighting is expressionistic. It’s like film noir meets Texas Chainsaw Massacre meets David Lynch’s Eraserhead. Dialogue is in both English and Portuguese, with vintage-appearance yellow subtitles. Long silent takes in long shot or through windows create the feeling of being an observer of events and the time to process the unthinkable horrors of kidnap, murder and mutilation happening out of shot. Music composed by Ariel Loh insistently ramps up the tension, interspersed with doleful Portuguese fado, the heritage of Francisca’s mother. Writer/director Nicolas Pesce’s impressive feature debut has some plot holes in hindsight but its stylish direction overrides them and suspends disbelief. The Eyes of My Mother creates a macabre world so taut and self-contained that events become terrifyingly unpredictable and it conjures up images that, once seen, can’t be unseen."
"Nov 2, 2018",NEUTRAL," A young girl learns about anatomy and death from her mother who was once an eye surgeon. After a strange man appears and brutally murders her mother, the girl grows up to have many morbid fascinations. The older the girl gets, the more she feels the need to live out these fascinations. She also increasingly has abandonment issues. Eventually the girl’s loneliness comes to a head, and her actions get out of hand. This is a film that is deeply morbid and visually stunning. The filmmakers chose to shoot the entire film in black and white. This decision adds not only to the unsettling images we see, but it also adds an artistic edge. If the film had been shot in color it would have taken the scenes from dark and beautiful to pure gore and carnage. The plot adds to the strange beauty by having a seemingly innocent girl at various stages of her life doing horrific things. Seeing what happened to her as a child makes you have a certain level of sympathy for the girl, but as time passes she becomes more and more deranged. It creates a very unsettling atmosphere (which, in a way, felt somewhat like the 2002 film May). While the film is generally interesting and beautiful, it felt like it was lacking a bit in substance. I’ve noticed a common theme among films that focus more on the style of the movie than the actual content. While The Eyes of My Mother falls in with these other films, it at least has enough of a plot to keep the audience intrigued. There are still many times where it felt like the film was moving slowly or there wasn’t anything going on. The fact this film is only about an hour and fifteen minutes long only further shows the lack of content. There are also actions taken by some of the characters that simply don’t make sense to me. For example, the actions taken by the father after the mother is killed are completely nonsensical. It is something you can imagine the daughter doing since she is deranged, but there is nothing in the character development that leads you to believe the father would choose this path. Much like with the plot, there is not a lot going on in terms of the acting. It makes it difficult to judge. There is really only one actor who has a substantial amount of content in the film. Kika Magalhaes (City of Gold) stars as Francisca. This is only the second role in a film for Magalhaes. Because she has few speaking parts it makes it somewhat difficult for me to critique her acting. I can say that Magalhaes succeeds on portraying a disturbing character with what seems like no conscious, while still making the audience feel sympathetic towards her. The other characters feel more like props in Francisca’s twisted little world. It is harder to appreciate the practical effects in this film since it is in black and white, but if you pay close attention you can really see how marvelously done they are. While the injuries on the victims are well done, what stands out to me comes before any of the injuries occur. In the beginning of the film, the mother teaches Francisca about anatomy (specifically of the eye) by dissecting a cow head. Even without the advantage of color you can still see how realistic the cow head and the removed cow eye are. It is also a bit of a fun anatomy lesson for those of us that aren’t as familiar with the anatomy of eyes. This is a film I don’t love, but I don’t hate it either. There always seems to be one film horror critics rave about that I just can’t get on board with. Sadly, this is that film. The Eyes of My Mother delivers on the creep factor as well as some disturbing images. The downside is that it lacks a bit in content and relies heavily on the images. There are some wise decisions made by the filmmakers, such as the use of black and white coloring. If the bloody mutilation had been in color, the film would have felt more like a B-movie than an artistic indie film. Either way, this is a film I would recommend people see at least once, but it doesn’t have great rewatchability. This was my favorite horror (and perhaps film) of the entire year. I would give it another watch, but appreciate you thoughts on it! Really enjoying your film reviews though, do you ever share your work on any other film sites? As of right now my written reviews are solely on this site but I do cohost a podcast (horrorheroes.com) where I discuss reviews with another horror critic. I will definitely revisit this film at some point. I appreciate what it was trying to achieve and it is a visual feast, it just may not be my cup of tea. "
"Nov 1, 2018",POSITIVE," Not all horror movies require moments of startling jump scares that slightly increase your heart rate for a brief moment to be effective. The Eyes of My Mother, the directorial debut of writer-director Nicolas Pesce, is an increasingly unsettling exercise in horror that never depends on the jump scares to emphasize its creepy material. Seemingly culled from history of infamous killers, The Eyes of My Mother features a lead character that feels like Ed Gein ventured into the field of optometry. As a young girl, Francesca (Olivia Bond) learned various lessons of anatomy and life from her mother (Diana Agostini), a former eye surgeon in Portugal. One day, a stranger (Will Brill) approaches their secluded rural home and proceeds to force his way into the home before killing the mother. When Francesca’s father (Paul Nazak) returns home, he beats the stranger and leaves him bloodied in their barn where young Francesca becomes infatuated with the beaten man, using his body as a living cadaver to continue her lessons in anatomy. As she gets older, Francesca (now played by Kika Magalhaes) grows increasingly lonely as her elderly father has passed. Now Francesca goes out of her way to find new reluctant companions to ease the growing feelings of loneliness. Pesce’s film isn’t a movie of unrelenting tension, but the unease it invokes in its viewers is unrelenting. The black and white cinematography of Zack Kuperstein and the sparse musical score Ariel Loh lend a creepy atmosphere to the escalating horrors that Francesca perpetrates. Those atrocities aren’t excessively gore for the queasy horror fan nor are they exactly tame, but Pesce strikes a deft balance between leaving horror to the imagination and providing the audience glimpses of the ghastly terror. The Eyes of My Mother doesn’t waste a minute of its sparse running time as Nicolas Pesce crafts a piece of horror that is atmospheric and unsettling throughout and always willing to take its story in unexpected places. What really makes The Eyes of My Mother so unsettling is the innocence that Kika Magalhaes brings to the role of Francesca. It’s one thing when you’re dealing with an evil that understands itself to be evil, but Francesca has a child-like mentality that only finds comfort and friendship through sadistic forms of anatomical exploration. The movie operates as a character study in the aching loneliness that defines Francesca’s life from the day that stranger arrived onward, and without a healthy outlet for her feelings of solitude leads the character into the darkest recesses of her mind. As Francesca descends further and further away from reality and morality the film takes a darker and darker turn leading to a shocking final act that is simply chilling. The Eyes of My Mother is a standout piece of horror filmmaking and a standout directorial debut for Nicolas Pesce. It marks one of the most unsettling pieces of horror to grace the screen in 2016 with moments that leave a gruesome mark on your mind. There are moments from The Eyes of My Mother that I’ll have a hard time forgetting. But more so, I’ll be anxiously looking forward to what Nicolas Pesce has to offer in the future. Creepy and increasingly unsettling, The Eyes of My Mother is an assured directorial debut by Nicolas Pesce that escalates in its unease as it follows a lonely and disturbed protagonist. This here writing represents a symbol of Sean Mulvihill's individuality, and his belief in personal freedom. He's also a hack writer who drinks too much and falls in love with girls."
"Oct 5, 2018",POSITIVE," Goodness is this film gruesome. There’s death, there’s torture, there’s kidnapping, there’s psychosis—and it’s all elegantly framed and put together with a tastefulness that seems at odds with the story. Furthermore, what violence occurs is always in the periphery and never committed in front of us. We can hear, though, and for this film that’s enough. Especially with so many being blinded and silenced, it is apt that we are left blind and silent, and yet constantly aware of the horror never being far away. It’s completely effective. It’s unnerving. And I thought it was scarier than any cheap surprise could achieve. What is this about, though? With its rather short running time, it seemed to end just as soon as it could begin, but I do like the interpretation that it wants to humanise someone who would otherwise be written off as a monster. When family is all you have, and its suddenly taken from you, the shock of loneliness can be too much to bear. And if you don’t know a healthy way to cope, I would imagine something like this would not be an improbable occurrence. It’s definitely a weird film to end off the year with, but hey, at least I can spend New Year’s Eve being appreciative that my family is still with me, right?"
"Aug 25, 2018",POSITIVE," More a mood piece than a tightly constructed narrative, The Eyes of My Mother is a horror film that plays back like a half-forgotten memory. Through their remarkable collaboration, Magalhaes and Pesce grant a vague sense of empathy to acts and decisions on Francisca’s part that are – at a distance, at least – wholly incomprehensible, unambiguously unforgivable. Evoking Richard Brooks’s 1967 film In Cold Blood (itself an adaptation of Truman Capote’s iconic book of the same name published the year before) and another cult true crime film, Leonard Kastle’s The Honeymoon Killers (1970), there is something about The Eyes of My Mother that acts as a powerful antidote to the now past-tense so-called “torture porn” cycle. Perhaps inadvertently, it reclaims something of what was lost with those films in terms of energy, sincerity and a sense of genuine tragedy, recalling with in its fusion of beauty and horror earlier gore classics like Tobe Hooper’s The Texas Chain Saw Massacre (1974)."
"Aug 20, 2018",POSITIVE," The Eyes Of My Mother is a very stylish and at times stylised film. It’s a disturbing tale of a daughter’s quest to replace the maternal love so brutally taken from her by a serial killer at a young age. The events that take place in the film are horrifying but does this qualify it as a horror, not quite. The Eyes Of My Mother is the debut feature by writer/director, Nicolas Pesce and he does an admirable job. The decision to shoot the entire film in black and white is what raises it above mediocrity and sets the tone for the film. Also, the principal actress, Kiki Magalhaes is convincing for the most part as the adult although as the film reaches its climax she becomes too self aware. That would be my sole criticism of this film for all its beautiful cinematography and interesting play with the genre, it is just too self aware. Watching the film you sense that Pesce wants you to think isn’t this clever and look how I inverted what usually happens in a horror e.g. near the beginning you think a character will be killed but isn’t. It’s acceptable to employ the misdirection technique but sparingly. In this film it happens far too frequently. The Eyes of My Mother is following the trends of other recent horror films that place maternal love at the heart of the film – Under The Shadow and Babadook. Those films the mother is very much present whereas in The Eyes Of My Mother it’s the loss of the maternal figure that plays the pivotal role. We hope you're enjoying BRWC. You should check us out on our social channels, subscribe to our newsletter, and tell your friends.  BRWC is short for battleroyalewithcheese. Ros is as picky about what she watches as what she eats.  She watches movies alone and dines solo too (a new trend perhaps?!).  As a self confessed scaredy cat, Ros doesn’t watch horror films, even Goosebumps made her jump in parts!"
"Dec 28, 2017",POSITIVE," It’s exceedingly rare for a filmmaker to present a deeply disturbed individual on the big screen, one who partakes in all sorts of grotesqueness, whose mind is one of deranged abandon and necrophile-longing, and somehow manages to portray not only what is repulsive, reprehensible and extraordinarily transgressive, but to pertain and touch upon a profound existential beauty. It was the Romantics who found as their creed the idea that often beauty and truth can only be arrived at through the experiencing of terror.The Eyes of My Mother is therefore something of a Romantic horror masterpiece travelling the same crazy and psychologically frenzied road to enlightenment. Fronted by Kika Magalhaes, which, if there’s any justice in the world, would prove to be a star-making breakout role, The Eyes of My Mother is told in three chapters – Mother, Father, Family – and details the life of a young woman left to her own devices on a farm. Like Michael Apted’s Nell crossed with the notorious life and times of Ed Gein, Francisca (Magalhaes) is neither Keats’s la belle sans merci nor an unsympathetic, one-dimensional monster."
"Nov 12, 2017",POSITIVE," First-time writer-director Nicolas Pesce can look forward at age twenty-six to fairly original contributions to fans of horror who, at the same time, have the necessary patience to sit through a lyricism that makes a serial killer almost likable.  While you may compare parts of the plot to events in the “Saw” series, primarily the frequent use of chains to keep a psycho’s prey in place in the basement, “The Eyes of My Mother” is several levels higher.  In fact, you’re likely to consider the young woman’s mom as a being with as much influence on her daughter, though dead, as influenced Norman Bates in Alfred Hitchcock’s 1960 “Psycho.” The action begins with a foreshadowing: a truck driver finds a woman not simply taking a chance on hitching a ride on a lonely highway but lying down in front of his truck to increase her odds of rescue.  Go back to Portuguese-American Francisca at about the age of ten, listening intently to the words of wisdom passed down from her mother (Diana Angostini).  Even the mother’s dissection on the kitchen table of the eye of a cow might remind viewers of a similar incident in Luis Buñuel’s “Un chien andalou.”  At the same time she absorbs lessons on the importance of kindness by the mother’s teaching of the life of St. Francis of Assissi, important in justifying the way that the daughter will respond even to the captives in her basement. You need not look far to see how young Francisca loses her marbles, as she witnesses the brutal murder of her mother by a crazed man, Charlie (Will Brill), whom she reluctantly but stupidly allows into her farmhouse to “use the rest room.”  Francisca is fond as well, of her father (Paul Nazak). Go forward a few years and now Francisca (Kika Magalhaes), painfully lonely, seeks people to share her life, but is more than disappointed when they are unable to commit to the attention she seeks.  As the tension slowly mounts, so do the bodies. This slasher picture is filmed in black and white, presumably to further its arty credentials, and takes itself most seriously.  There is no attempt at camp, irony or humor, nor should the film need those periods of comic relief. The soundtrack, not intrusive, delivers buzzing and the sounds of wind, plus several bits of Portuguese fado to allow Francisca to perform solitary dances.  English is the principal language spoken, the few segments of Portuguese nicely subtitled in English with bright yellow characters. Harvey Karten is the founder of the The New York Film Critics Online (NYFCO) an organization composed of Internet film critics based in New York City. The group meets once a year, in December, for voting on its annual NYFCO Awards."
"Jun 13, 2017",POSITIVE,"It is an extremely moving film, and brutally exposes the damage we as people can easily inflict upon one another."
"Jun 12, 2017",NEUTRAL,"This debut from Nicolas Pesce is tense and creepy, but also mannered and, ultimately, little more than pompous torture porn: a film for fans of horrible things being done to humans in artful close-up."
"Apr 26, 2017",POSITIVE," Francisca (Olivia Bond and later Kika Magalhães) grows up on an isolated cattle farm that might have once been painted by Edward Hopper. As a hobby, her Portuguese mother (Diana Agostini), a former surgeon, practises dissection on the cows and tells ominous tales concerning St Francis of Assisi. The family patriarch (Paul Nazak) is the silent type. One day, an odd stranger called Charlie (Will Brill) insinuates his way into the homestead. The brutal crime he commits heralds a cycle of graphic, violent acts that come to define this discombobulating American gothic. Working with cinematographer Zach Kuperstein, video director Nicolas Pesce has fashioned a horrible, beautiful thing: an art-horror, pitched, atmospherically, somewhere between Ana Lily Amirpour's A Girl Walks Home Alone At Night and Charles Laughton's The Night of the Hunter. Striking monochrome tableaux, minimal dialogue, empty rooms, Ariel Loh’s sinister, droning score, and a freakily intense central performance from Portuguese actor, Kika Magalhães, create a sensation of creeping dread that keeps pace with flinch-making nightmarish spectacle. Speaking in a mix of Portuguese and English, and moving almost robotically, Magalhães conveys the darkest kind of disassociation. Strange truncations and ill-defined motivations reduce the uneasy viewer to a fugue state and leave spaces to imagine much worse things, if indeed things can be much worse than what we do see. One has to hope that The Eyes of My Mother's generic underpinnings and gruesome leanings won't alienate the arthouse crowd, and equally, that the film's stately pacing and aesthetic rigour won't deter horror enthusiasts. The running time – or lack thereof – is a problem, but this otherwise perfectly ghoulish exercise marks Nicolas Pesce and his crew as talents to keep track of."
