Date,Score,Reviews
"Mar 3, 2024",NEUTRAL,"Was an okay film, but wasn't fantastic. Better than many films in recent years, but still only a time passer, not something I would purposely watch again."
"Mar 3, 2024",NEUTRAL,"It was okay, not a masterpiece, but it wasn't bad. The film had its good parts, but some parts of the film was bad. I would watch it again, but not many times. 3/5"
"Mar 2, 2024",NEUTRAL,"As a stand alone film, its enjoyable, but over the top and extremely basic story line. With the amount of resources they had to make the film it should really be better"
"Feb 28, 2024",NEGATIVE,With such a great cast I sort of expected more of this movie. It could well be the lovechild of Indiana Jones and Mission Impossible. As with most movies the viewer has to suspend a certain amount of belief but helicopters racing while each carrying a galleon. Really?
"Feb 28, 2024",POSITIVE,"Loved it, great script! Great actors. Can't wait for the next one!!! Had a lot of action but not over done. Not foul. Makes you want to treasure hunt."
"Feb 26, 2024",POSITIVE,"Critics once again show their true colors. Fantastic popcorn movie, just like the games. Great acting by everyone involved. I hope there will be more to come!"
"Feb 25, 2024",NEUTRAL,"Exactly what I thought it would be, Mark Wahlberg playing himself on an adventure.  It's pretty good. I would watch it again."
"Feb 25, 2024",NEUTRAL,"Put the popcorn on the table, turn your brains off and have fun..."
"Feb 24, 2024",NEGATIVE,"Doesn't fully stand on its own, I think you need more reference than just watching the movie in isolation based on the quality of the sincerity between the characters."
"Feb 24, 2024",NEGATIVE,Terribly cast. 20 year old immature  boy playing 40 year old character.
"Feb 24, 2024",POSITIVE,"As a fan of the games, all I wanted was for this movie to be good. And I was happy with what I saw. Tom Holland is always a blast to watch, and as a young Nathan Drake he does quite well. Mark Wahlberg, while not really being anything like Sully from the games, was still very fun to watch. It has great stunt work, fun action, and a good sense of humor. If you're looking for an easy to watch adventure film, I'd recommend giving this one a watch!"
"Feb 24, 2024",POSITIVE,"Not the best adaptation ever made, but it provides a fun time. Solid performance by the cast."
"Feb 21, 2024",NEUTRAL,"It's ok. Nothing really broken about it, just a turn your brain off popcorn flick. But nothing is really that consistently good either. No one really has much chemistry in this. Sometimes it can come off a bit wooden at times and Banderas is only in it half the film replaced by a generic villian. The humor falls flat most of the time and is very Marvel like landing a chuckle here and there. Lots of over the top action scenes heavy on CGI but doesn't look half bad. The problem is this is shot very basic and lots of times it's very dark and dull to look at. The Papa John's fight was stupid. The plot from a birds eye view makes sense and I was able to follow it but it suprisingly got very convuluted at points as they made there way from one clue to the next clue. I don't get why Sam was included in this either as outside of the opening 5 minutes he never is really part of the plot except writing letters. This needed stronger direction in general as nothing really pops and the acting isn't anything special to save it. In addition the script needed to be more straigh forward as well as it alternates between over the top action scene to boring locale for the next clue which desite having lots of different locales I'm struggling to name one besides the ships at the end. Unless your a big fan of any actor in this, most people should skip this."
"Feb 21, 2024",NEGATIVE,"Having watched ""Uncharted,"" I found it to be a bit of a mixed bag. While it had its moments of entertainment, particularly thanks to Tom Holland's charismatic performance, overall, it fell short of leaving a lasting impression. The storyline felt lacking in depth, and the action sequences, while decently executed, lacked originality and felt somewhat derivative. It seemed to rely heavily on clichés and failed to fully capture the essence of its source material. However, I can see how fans of action-adventure films, especially those familiar with the video game series, might still find it enjoyable as a passable diversion. Ultimately, ""Uncharted"" didn't quite live up to its potential, leaving me with a feeling of mild disappointment."
"Feb 21, 2024",NEGATIVE,Feels like an imitation of a movie (the beats are all kind of there but none of them have any emotional weight) and every cast member is devoid of charisma or chemistry.
"Feb 20, 2024",NEGATIVE,"This was one of the most disappointing waste of time ever.
It's not about the cast or the script that are shitty for sure. It's about the lack of respect for ancient artifacts that this movie promote."
"Feb 20, 2024",NEUTRAL,Generic but still enjoyable and an easy watch when you're in the mood for something National Treasure-ish
"Feb 14, 2024",NEUTRAL,The plot might not be amazing but the action is good. Tom and Mark are a good fit for each other that I enjoyed. Recommend.
"Feb 11, 2024",POSITIVE,"Finally got around to seeing this after being scared off by the poor critic reviews. How silly of me, the movie was great! Fun, entertaining and exciting. Played all the games and a worthy addition to them. Think I will pay more notice of audience reviews from now on."
"Feb 10, 2024",NEGATIVE,"I watch not knowing it was Uncharted, i played Uncharted 4 and i cant see any bit of the game in this film, the extra principal actress was completely unnecessary, if they choose the original way and only put Tom and Sullivan as the principal caracters it would be great, theres a lot of things i dont like it about this movie, and i dont understand why the writers decide to change the story so much instead of making it so much far of the original and messing up everything. I wouldn't call this film a Uncharted movie."
"Feb 7, 2024",NEGATIVE,As a true gamer I was super excited with the announcement of this movie and the cast of this movie but instead of Using the amazing source material They instead try to make a giant spectacle movie that falls flat.
"Feb 6, 2024",NEGATIVE,"as a fan of the games, i hate that this movie exists"
"Feb 6, 2024",POSITIVE,"Indiana Jones meats Pirates of the Caribbean. Not an award winner, but plenty of action, some puzzles/mystery, very entertaining and fun!"
"Feb 3, 2024",NEGATIVE,Meh.  Mark Walberg is either the worst actor of all time or solid. He PRODUCED this movie so picked the director and was AWFUL. What meatheads say this movie is an 80% er?  Cause they're so wrong. 👎👎👎👎👎👎👎
"Jan 22, 2024",POSITIVE,"Thoroughly enjoyable action adventure movie, featuring a cast of likeable talent and two leads who really work well together. The story is good, and it is delivered well with a good partnership between cinematography and direction. The settings and aesthetic really work in favour of the overall story, and the elements of comedy and disbelief enhance it. I'd expected a mediocre, hammy, eye-roll-inducing viewing, but found it to be an enjoyable, entertaining watch, and one I'd watch again"
"Jan 21, 2024",NEGATIVE,"One of the worst movies ever made.  Forget suspending disbelief, you have to be brain dead to watch this.  In fact, I ought to sue the producers of this garbage for lowering my IQ because I watched it."
"Jan 20, 2024",POSITIVE,"Amazing movie. Acting is awesome, cgi is impeccable, the story is immaculate
 5/5"
"Jan 17, 2024",POSITIVE,"Ridiculously over the top, but entertaining."
"Jan 14, 2024",NEGATIVE,the physics behind picking up a ship? That's all i will say.
"Jan 14, 2024",POSITIVE,Very good movie loved the action scenes
"Jan 5, 2024",POSITIVE,I don't about the game Uncharted so... but I liked it beacause it made me WOW and great acting and casting.
"Jan 2, 2024",POSITIVE,i love the games and the movie captured that feel perfectly.
"Jan 1, 2024",POSITIVE,Everything is great in this movie except the casting
"Dec 31, 2023",NEGATIVE,"Another IP that has been Rafe'd. Why do people employ Judkins to write? This film is one hot mess of dog doo doo. Characters with no Chemistry, terrible pacing, wooden acting, implausible situations, over reliance on CGI.

Do yourself a favour give it a miss."
"Dec 29, 2023",NEUTRAL,"Good greif! Don't know why everyone is down  on this. If you want a romp, a bit of fun watch this. It's a bit tomb raider, it's a bit angels demons. Tom Holland knocks it out of the park, Mark Whalberg phones it in mostly. The ending is silly,  but enjoyed it overall. People chill and leave your expectations at the door. Enjoy it for what it is."
"Dec 29, 2023",NEGATIVE,"This film is pure cringe. The writing, the casting, the directing , is not good. Sorry but it will never be like the games."
"Dec 26, 2023",POSITIVE,"Amazing fun and silly but highly engaging family fun movie.
Can't wait for the sequel."
"Dec 23, 2023",POSITIVE,"Tom Holland does not fail to excite me, again! This movie has wonderful execution and great plot twists. The characters feel real, and the fight scenes are excellently choreographed. All the acting is phenomenal and this is definitely a must watch even for people who haven't played the games!"
"Dec 20, 2023",POSITIVE,"This is a fun entertaining romp in fun places. The chemistry between Holland and Walhberg is off the charts, adding to the entertainment. Just a lot of fun. (BTW, I don't play the game.)"
"Dec 19, 2023",POSITIVE,I liked it a lot. It's not the games. Though I appreciated the few nods to the games they threw in there. Had its own voice and sense of humor. I hope they make another one.
"Dec 17, 2023",NEGATIVE,This film has a problem with pacing its very slow and boring but it does not have that much action the summary is its a bit long and overstays its welcome
"Dec 16, 2023",NEGATIVE,"""Uncharted"" can best be described as a lackluster adventure film that doomed itself into mediocrity by sitting on the fence between being an adaptation of the video game franchise, or just being its own thing. Incredibly poor casting choices for the majority of the characters compound the difficulty of finding it entertaining, and a lethargic and contrived storyline drives home the final nail. 

Concerning the plot, the movie mixes an ""original"" story with set pieces from the games in an awkward attempt to create an origin story for its main protagonist, Nathan Drake. While this might land decently for inattentive viewers not familiar with the source material or caring about the jumbled narrative, it creates a very confusing and irritating conundrum for those who know about Drake's past adventures and cannot reason why familier scenarios are playing out supposedly years earlier than the first game. Ultimately, this leaves the viewer with little choice but to relegate the movie into its own universe, which in turn frames the film as an inferior counterfeit in all aspects by comparison.

The narrative in question follows Drake as he sets off on a journey to locate his long lost brother after having been found by a past associate of his, Victor Sullivan, and enlisted into locating a fabled treasure. After the two meet up with Sullivan's ""partner"", Chloe Frazer, the team has to contend with both a rival team chasing after the same fortune and wrestling with each other over trust issues that arise each time one of them stabs the other in the back. When the treasure is eventually discovered in a haphazard manner (the puzzle in question having two solutions that the plot conveniently sorts out), the climax creates a scenario that is equal parts inventive and logically ludicrous; but primarily underwhelming given the poor character development and portrayal of all the characters present. Needless to say, while the story isn't wholly unwatchable, its habit of skipping around and dragging between action sequences kills any semblance of intrigue the film has.

By far the greatest detriment to movie, however, is its casting choices. Tom Holland's portrayal of Nathan Drake came off clunky and unbelievable, thanks largely in part to his youthful and naive appearance. Even if he wasn't compared to the characters's video game counterpart, which is impossible not to do for anyone who has seen him, his mannerisms lack any semblance of the maturity that the role calls for. Likewise, Mark Wahlberg's ""Sully"" was less of a rough-edged man of the world, and more resembling of a peddler of snake oil whose dignity was always kept at an utter minimum. While Sophia Ali's rendition of Chloe and Antonio Banderas's Santiago were both somewhat entertaining, both suffered removal by the time the final act came around: making their appearences in the film negligible in the long run. Lastly, Tati Gabrielle's Braddock fell completely flat in terms of overall threat, which in turn made the final conflict she appeared in bland and underwhelming.

In conclusion, ""Uncharted"" might best be praised for being an excellent cure for insomnia, as it's meandering and tasteless plot threads command little to no merit when placed side by side with films within the same genre. Worst still is the fact that it actively pillages from its own source material without commiting to either being something new outside of the franchise, or something that takes place within it. While it certainly isn't a terrible film outright, its poor casting, middling plot composition, and tedious pacing leave much to be desired. Compared to the original trilogy of stories, or even taken as a stand alone tale, the only treasure its viewers will find is a pile of insubstantial Fool's Gold."
"Dec 13, 2023",NEUTRAL,"A perfectly okay action adventure film, nothing more nothing less. As a fan of the games, I can't say I felt the same excitement and immersion during the movie as I did while playing the games. But regardless of whether you've played games or not, this is a perfectly fine, fairly mild action film with funny jokes and good twists."
"Dec 12, 2023",NEGATIVE,"It's important to know that the games this is based on are some of my favourite games of all time. I don't mind adapting media, it can be done incredibly well and sometimes surpass the original. This is not one of those instances. This is an instance where they take something great and remove everything that made it good. It is totally soulless. It is a cash grab for Sony and nothing more than a paycheck for everyone working on it. Looking at the cast it seems they are just reciting their lines thinking about going back to their trailers. There is no charisma, no passion, no effort. The characters are gone and we're left with talking shells, there is no personality. The altered backstories take away from what made them who they are. The visual effects don't look very good. Even the simpler effects like hanging from a light on the ceiling look fake as if he's not actually holding his own weight. A lot of the time there is some action or whatever for no real reason, the motivation for so much of it is nonsensical. Maybe if you haven't played the games you'd think this is average but I have played the games and I found it dire and I wish I hadn't watched it."
"Dec 12, 2023",NEGATIVE,I never played the games and this movie was bbbaddd
"Dec 8, 2023",NEUTRAL,"This had a decent blend of ""tongue in cheek"" comedy and action. I wasn't expecting to be blown away by it, but Wahlberg is usually pretty entertaining and he didn't let himself down here. My partner is Chinese and Western Culture movies don't always hit the spot, but she liked this one.
I've seen better movies. But they were seriously good. This is definitely above average and a light hearted ""easy watch"""
"Dec 6, 2023",POSITIVE,"Waiting on the sequel.  Adventure, action, humor, and interesting characters."
"Dec 5, 2023",POSITIVE,This movie was a hit. It was like The Uncharted game except it's a movie. Tom Holland as Nathan Drake is perfect for the Uncharted movie.
"Dec 4, 2023",POSITIVE,"Honestly I think it´s a great movie to pass the time, laugh and enjoy, LOVE IT."
"Dec 1, 2023",NEGATIVE,"The opening scene of 'Unchartered' starts with a man falling out of a plane, gripping onto trailing cargo, and defying the slipstream by leaping between crates back towards the aircraft. Seriously?"
"Nov 28, 2023",NEGATIVE,"More holes than a rusty sieve, predictable tosh, what was the scent that Sophia Ali trying to unsuccessfully pull off? Arguably Tom Holland carried the film, perhaps they could have saved the budget and just let him play the Playstation game on his own and save us the disappointment of watching the film."
"Nov 27, 2023",NEGATIVE,"The heroes keep solving puzzles to find out where to go on a globe-trotting treasure search, and the villains turn up 5 minutes later without any information, whoever wrote this trash wants a new job."
"Nov 26, 2023",NEGATIVE,The film had a fantastic cast with the charisma and humour you expect from Drake and Sully but was let down with the origin story nobody needed along with the frequent cliché heist betrayals. All I thought of was Rick and Mortys Heistatron 3000 had wrote this movie at points.
"Nov 24, 2023",POSITIVE,"well, it's fiction. you suspend belief and you let the story carry you away. this movie was a lot of fun."
"Nov 22, 2023",NEGATIVE,"""Okay, we need an actor that is really popular, doesn't look like Nathan drake, doesn't have a father-son relationship with sully, and plays in a certain superhero movie that is a part of marvel. oh yeah! tom holland!"" why Sony why?! you own the I.P of the franchise, you own naughty dog studios, you know what the game is about, why did you choose tom holland? there is probably an actor that looks like Nathan, why him? no hate to tom, he is a good guy, but why him? the movie just sucks."
"Nov 22, 2023",NEGATIVE,"Seriously!??!!! The person who gave the green light to the script for this film needs to be fired. How on earth did the writers ever get jobs? I watched this mindless drivel until about 25 minutes from the end when the hidden treasure was found by driving a speedboat into the cave and diving 20 feet under water. It's one thing to believe (elsewhere in the film) that some-one can survive driving a car out of a plane without a parachute, but to believe that that in the 100+ years no tourist/local/cave diver etc. has ever been into this cave and 'discovered' two ships with gold is stretching every viewers intelligence beyond belief! It's not even lazy writing. It's just plain stupid writing. How do these people get jobs? Idiots."
"Nov 19, 2023",NEGATIVE,really bad script but decent special effects
"Nov 14, 2023",NEGATIVE,"Holland and Wahlberg are likeable enough as leads, but the story doesn't do enough to make the audience believe it, and the action scenes do only enough to get you to the next one. The scavenger hunt plot falls short of its predecessors (far below the standard set by National Treasure) but there's enough to enjoy it as a one-time watch. 4.5/10."
"Nov 11, 2023",NEGATIVE,"I love Tom Holland, he is an incredible actor, and deserves success… But this is a garbage cash grab. I think it would be possible for them to have written a good script and delivered a good movie, but I don't think anyone cared to or tried."
"Nov 11, 2023",NEGATIVE,"Where do I start ...
When I heard the movie was being made I was beyond excited. I have been an enormous fan of the games since day 1, so the prospect of a movie was just perfect.
However, my excitement did not last long.
From the poor casting choice, to the just downright confusing story. 
As a fan of the games I expected some similarities. There was just no resemblance to a franchise I love, other than character names. Take those away & it could be any treasure hunt action movie.
If you're not a fan of the games & know nothing about them, then you may enjoy this movie."
"Nov 6, 2023",NEGATIVE,Rafe can't write his way out of a wet paper sack. Stop giving this clown shows.
"Oct 27, 2023",NEUTRAL,"I mean... As a movie it did the job. But as someone who loved the games, this film didn't have the soul or Easter eggs. The worst thing is the casting. I love lots of the actors but most of them weren't right for the characters."
"Oct 25, 2023",NEGATIVE,Tom Holland sucks and I didn't enjoy watching this movie. They don't make movies like they used to.
"Oct 24, 2023",POSITIVE,"Rudy Pankow looks great even if he doesn't have too much screen time, his chemistry with young Nate was incredible and I would like to see him in more big roles like this"
"Oct 19, 2023",POSITIVE,Not for the over-critical but it's a fun romp if you've got a spare couple of hours
"Oct 16, 2023",NEGATIVE,"One of the worst movies I'ver watched. Corny, expected, terrible acting, direction, and dialogues. 40 rotten tomatoes is generous. It deserved 4/100"
"Oct 14, 2023",POSITIVE,One of my new found favorites! Really hope there's a second with the original actors.
"Oct 5, 2023",POSITIVE,"Critics get it wrong again.  Great movie.  Could have done without Tati Gabrielle, but outside of her, it was entertaining."
"Sep 24, 2023",NEGATIVE,"Truly one of the movies I have ever seen. This is what happens when you spend all your money on signing that Doja Cat wannabe and Antonio Banderas and run out of budget for an actual writer. Has the emotional depth of a puddle of shit and also its stink. The worse part by far was when Frazer came in and said ""it's frazing time"" and frazed all over Sam's letters. Stinky butthole peepee movie."
"Sep 23, 2023",POSITIVE,"Taking videogames to the big screen is always a tough task, but Uncharted manages to do a decent job."
"Sep 22, 2023",NEGATIVE,"I didn't play the game, but I still thought it was a good action movie with great action scenes, but many of them are quite fictional. Characters that began to get lost throughout the film, in addition to having a very tiring and somewhat boring story.
I liked Tom Holland in the role, besides him being delicious and a great hottie, WHAT A MAN"
"Sep 21, 2023",NEUTRAL,"If you don't look at this as Uncharted, its a pretty good action movie but its a bad Uncharted movie. terrible casting for Nate and Sully. Tom and Mark just don't have the personality of the characters and Toms acting seems to be kind of bad when he is trying to be serious, just cant take him seriously. Overall decent movie but bad Uncharted movie."
"Sep 19, 2023",POSITIVE,I really enjoyed the movie. I can't wait to see if there will be a sequel.
"Sep 18, 2023",NEUTRAL,"I haven't played the video game based on this movie so I'm just judging on what I've seen here. Uncharted had its moments of fun and adventure although I felt like it was a long wait to get there! The action scenes were a little over done in my opinion, but perhaps that was the intention here?? Admiring Tom Holland's tight, sexy little body made Uncharted worth watching to the end!"
"Sep 16, 2023",POSITIVE,"Fun movie with beautiful, stylish sets and locations.  Fast-paced dialogue, astonishingly clever stunts, and lots of action in beautiful locations.  Good casting.  Leaves you with something to look forward to as well."
"Sep 10, 2023",POSITIVE,"Amazing movie with an interesting story, it kept true to Uncharted besides the fact that the main character is an inexperienced person. Also which is rare, it's a very good standalone movie for someone who doesn't know anything about the games."
"Sep 8, 2023",NEGATIVE,Well this movie was a waste of time 🫤
"Sep 8, 2023",NEUTRAL,As a fan of the games I went into this movie with low expectations but overall I enjoyed it way more than I thought I was going to. It's not a perfect movie but it's worth the watch.
"Sep 3, 2023",NEUTRAL,I like the movie. I would give it a 5 if they truly filmed in the Philippines.
"Sep 3, 2023",POSITIVE,"Tom Holland was such an amazing role for him to play growing up playing all the uncharted on the ps4 1,2,3 and watching YouTube videos of gamers play this game was just such a huge impact and happiness."
"Sep 2, 2023",NEGATIVE,"Hot trash. How it has a 90% audience score I will never understand. Action sequences like Michael Bay, unrealistic, unbelievable and lacking in substance."
"Sep 1, 2023",POSITIVE,"Surprisingly, this was a really fun film with a good story and good action sequences.  There were shades of the Indiana Jones films there.  It's worthy of a sequel."
"Aug 30, 2023",POSITIVE,I really liked this movie even if it wasn't completely accurate to the games it was a fun film that was very entertaining and enjoyable
"Aug 27, 2023",NEUTRAL,Uncharted is a fun action adventure film that constantly provides a fun and exciting narrative to follow.
"Aug 26, 2023",NEGATIVE,"Meh, could have been better, not like games violence, ending sucks, the pirates should have left and kied her, and why have Antonio die, terrible choice. Needed more Nathan Fillion humour like the game, sequel needs to be darker"
"Aug 20, 2023",NEGATIVE,Didn't feel the same without Nathan fillion crazy he wasn't asked to do the lead role as the only reason this movie got made was because he was in a fan made movie of uncharted which is available on YouTube
"Aug 20, 2023",NEUTRAL,"It was a great movie until one thing happend.
The action is good and the setpieces are great and I found Mark Whalberg is good at being Sully."
"Aug 20, 2023",POSITIVE,"Nice but its like problem are resolved too quick. Normally, it should be a trilogy and in the end of the third film. They find the gold...
We have the same problem with the Assassin s creed movie...
Its like there are afraid that the movie won't work so they take too much shortcut and easyness."
"Aug 20, 2023",NEUTRAL,"A good movie, like national treasure with more humor"
"Aug 17, 2023",POSITIVE,Amazing movie. Reminds me of the Goonies but more modern with a different cast obviously. Wishing for the second one to come out soon.
"Aug 15, 2023",NEGATIVE,"This movie tries so much but has no soul. Braindead characters, braindead plot. How can studios spent these amounts of money to films that in the end feel so cheap and purely like waste of time."
"Aug 15, 2023",NEUTRAL,"It was fun to watch, Nothing special tho."
"Aug 15, 2023",NEUTRAL,Tati ruins this movie. Completely unbelievable character. Just nonsense
"Aug 14, 2023",POSITIVE,These are my kind of movies as they are fun and entertaining. I really hope we get an Uncharted 2.
"Aug 14, 2023",POSITIVE,Action Packed and fun to watch!  I recommend it to everyone.
"Aug 13, 2023",NEUTRAL,"Ok, fora um pouco do jogo . Sem puzzles e quebra cabeças descentes. Básico."
"Aug 12, 2023",NEGATIVE,Straining credulity at the best of times.
"Aug 12, 2023",NEUTRAL,"Indiana Jones is Coke, National Treasure is Diet Coke, this is a can of generic Cola that is warm and flat."
"Aug 11, 2023",NEUTRAL,"A good film. Not going to blow your mind, Sully doesn't feel like Sully. Tom becomes a good Nate by the end though. The film radiates Uncharted vibes despite it all. Very Uncharted 4 inspired. I appreciate what was done. Inoffensive and a fun watch! Will certainly watch the sequel and could definitelysee them improving but a solid first go! 👍"
"Aug 4, 2023",POSITIVE,"It was amazing acting, action, and CGI, but some language was foul for a younger audience. Plus some of the one liners were cringy. But overall an excellent movie"
"Aug 3, 2023",NEGATIVE,"As playstation Player I was hoping this movie will take me back to uncharted World. Unfortunatelly, directors decided to take all 4 games and wipe their assess with Nathan adventures in games. Instead they created this mix of bullshit and bad action. Even actors dont look like characters from game. Sorry but I was fighting to finish this movie, very bad."
"Aug 3, 2023",POSITIVE,very entertaining movie with 2 great main characters played by 2 great actors.
"Aug 2, 2023",NEGATIVE,Needs more Nathan Fillion.
"Aug 2, 2023",POSITIVE,"I loved uncharted. Its had poor reviews but I thought it was an excellent adaptation of the games. As well as being sort of nostalgic to the likeness of the classic adventure films like ""National Treasure"" and the ""Indiana Jones"" films.  I watched in theaters and rewatched it as soon as it was put on Netflix and three times since then. Loved Tom and Mark; Great Duo!"
"Aug 1, 2023",POSITIVE,"It is good action movie, with high quality. At one moment movie remind me Mission Imposible for dynamics, I didn't play Uncharted, but I know that Uncharted is like Tomb Raider and I like Tomb Raider.
Conclusion: I think this film will be interesting for all family, and I I'm glad I watched this film."
"Jul 29, 2023",NEGATIVE,This is to action adventure as Sharknado is. Unwatchable.
"Jul 28, 2023",NEGATIVE,"Uncharted

A safe action flick.

The title of this movie evokes the feel of something new or fresh, but Uncharted is nothing of that sort. It's very reminiscent of flicks like Jungle Cruise and Pirates of the Caribbean, without the charm that those flicks hold.

Tom Holland is a very capable lead, and he does his best to provide a memorable protagonist. Tati Gabrielle and Antonio Banderas as villains aren't opposing or menacing enough; Tom Holland and Mark Wahlberg as a pair are also fair.

The action sequences are good, especially the one that occurs in the air (though a little farfetched), but they don't elicit genuine danger for the protagonists. The treasure hunt also feels contrived, and the path they tread to acquire it is bland and unexciting.

At the end of it all, Uncharted is an average action flick.

5/10"
"Jul 28, 2023",NEUTRAL,"85/100 - mark whalberg and tom holland make a good duo. the plot is kind of convoluted but its something you expect from this genre of film. cool to see, not a classic, but a fun watch. maybe even a couple times."
"Jul 26, 2023",POSITIVE,"I just love it, it has good characters, good story and at the end it has a big bang. The end battle is my favorite part, it looks awesome with the over 500 year old ships flying around in the sky. I give it 4 stars"
