Date,Score,Reviews
"Apr 10, 2024",NEGATIVE,"There are plenty of movies featuring a family moving into a large home, being affected by a paranormal occurrence. A child is usually the affected party, followed by an introduction to a psychiatrist, psychic or knowledgeable 3rd party who quickly explains what ghost or demon is the culprit. We then have parents who slowly learn the threat is real, toss in some plot armor and end with the entity supposedly being extinguished and the house being destroyed. Other similar movies: Sinister, Poltergeist, Annabelle, Boogeyman etc.. At the end of the day, you have another generic movie with a paranormal threat that's usually some ancient evil, awakened to terrorize a small suburban family."
"Apr 10, 2024",NEUTRAL,The movie was OK. I liked the plot twist and some of the classic practical effects. Some of the acting was not so good too really bad! Not something I would watch again.
"Apr 9, 2024",POSITIVE,The pace was perfect and the anticipatory story kept you guessing.
"Apr 8, 2024",POSITIVE,"Honestly, i dont get why everyone is hating?? people who are hating must like the typical movie where they trip on air and end up dying. this movie was unpredictable and infact did NOT still from the movie m3gan. the plot was entirely different from m3gan and had huge orginality. Although the movie wasnt as scary as chucky or m3gan it definitely was the type of movie that u cant look at since ur afraid. and notice how the people who are hating literaly have the most trashiest reasons to not like the movie. everyone is focusing on a specific scene that had a flaw in it and decided to hate the entire movie because of it? i also hate they compare m3gan to imaginary. they are NOT in common. the plots are entirely different. although i think this movie could've had more money and effort added towards it, haters need to hop off this movie cause You all have trashy reasons to hate it i saw a comment that said ""imagine something better"" go imagine ur dad....anyways i rate this movie a 9/10."
"Apr 7, 2024",NEGATIVE,Family friendly horror movie with gooey soft ending.  No real sense of danger or evil lurking. Only plus good to see Betty Buckley. She awesome in as gym coach in Carrie.
"Apr 6, 2024",NEGATIVE,"This is the worst movie of the year for me.  The script was horrible and the acting was just as bad, if not worse.  I can't imagine how anyone could read this script and think to green light it.  Definitely ruined my Friday night."
"Apr 6, 2024",NEUTRAL,I mean I didn't hate it but considering the fact that it was made by the some director that made the five nights at Freddy's movie I was excited to see I did feel like it was just a little too predictable the acting was pretty good though and I did like the premise of the story I don't know if this was an original idea and it just wasn't executed that well or if this is from a novel and it wasn't executed that well just don't overhype yourself up going into this movie like I did
"Apr 6, 2024",NEGATIVE,"Imaginary is another bland and generic pg 13 horror movie. While the cast does a decent job, and there's a decent twist thrown in here, it still doesn't do enough to stand out. It's an okay movie though I suppose, so maybe check it out if you are really intrigued."
"Apr 5, 2024",POSITIVE,Very good scary movie!
"Apr 5, 2024",NEGATIVE,"It started off okay but then just got dumb at the end. I had high expectations for Blumhouse, as I always do, but this missed the mark completely."
"Apr 4, 2024",POSITIVE,"I really enjoyed the movie, it was fun, had some scares and the story was intense. I don't understand all the hate. The horror characters were a little goofy tho"
"Apr 4, 2024",NEGATIVE,Blumhouse with another huge miss
"Apr 4, 2024",NEUTRAL,"El cine de terror suele caer en temas repetitivos y redundantes, en momentos vistos una y mil veces, y en una reiteración de claves ya por todas conocidas, empezando por un abuso de los sustos gratuitos que no conducen a nada. Jeff Wadlow intenta salir de todo ello con una historia que comienza de forma convencional y avanza para mostrarnos una historia más dramática y con algo más de poso, pero, sobre todo, con un tercio final rebosante de buenas ideas y con un 𝘭𝘰𝘰𝘬 visual único y muy interesante. No corrige todos los defectos del género, pero intenta sorprender y no abusar de los sustos, por ejemplo. DeWanda Wise es la perfecta protagonista de esta historia y se echa sobre los hombros la película sin despeinarse, aprovechando especialmente la relación con las hijas de su pareja. Lo que propone en el tercer acto llega demasiado tarde y no está del todo aprovechado, porque prometía mucho más. Aunque la película visite casi más el drama que el terror, no es capaz de escapar de muchos clichés del género que hacen el guion mucho más ramplón de lo que debería, desde el padre que no se entera de nada a la hija adolescente que no acepta la nueva figura materna. Se aprecía mucho el intento de sorprender en este género."
"Apr 3, 2024",POSITIVE,"I enjoyed this movie had some lessons, even though it wasn't too scary. I think the overall theme of the movie was good. I was fond of the world that the film introduced the audience with. Whoever made ""The Chauncey Song"" needs a raise."
"Apr 3, 2024",NEGATIVE,Seemed like a good horror movie up until the last 45 min. Seemed like they didn't know how to finish it off and they just threw it together and put it out in theaters. The book the step mom in the movie  wrote was probably better written than this movie. 2.5/10
"Apr 3, 2024",NEGATIVE,This movie totally sucks in so many ways. The acting from everyone is super whack. Anything that’s supposed to be scary is ridiculous 
"Apr 3, 2024",NEGATIVE,It was ok. Needs more scares.
"Apr 3, 2024",POSITIVE,"I don't know why a lot of people were saying negative things about this movie. It was very enjoyable to my kids and I. It was scary, funny, and suspenseful. I don't take movies like this so serious just lay back and have fun with it. I'd definitely say if you want to experience it in theatres do it."
"Apr 3, 2024",NEUTRAL,"#Imaginary is another big miss from Blumhouse 😬… It's basically a mixture of Insidious and Poltergeist, rolled into one, and it doesn't work. 

The cast do their best, especially with what they were given, the dialogue doesn't work, and it's not scary enough to call it a good horror movie. 

I know I was late to watching it, but it just didn't work. It's the same generic formula that we've seen a million times before, and the ending sets up a sequel, but I think they should just leave it. 

3/5"
"Apr 3, 2024",POSITIVE,This movie is very good I recommend watching it in a smaller room with less people. This movie had a great story. The many plot twists were great. It all made sense and it was great. Definitely one that id recommend.
"Apr 2, 2024",NEGATIVE,Another mid movie by blumhouse. The only remotely disturbing thing about this movie is the weird big bear that looks like a mix of an actual guy in a suit + some cgi.
"Apr 2, 2024",NEGATIVE,This is a worst horror movie of all time in 2024. 🤦‍♂️
"Apr 2, 2024",NEGATIVE,"I really wanted to like this movie, but they made it so hard to. The concept of this film had me really excited, I even enjoyed the lore they introduced in the film about the imaginary friends. I've really been struggling to find things I liked about this film. Visually, the film looked great, and for the most part, the acting was fine. With standout performances by DeWanda Wise, Pyper Braun, and of course the legendary Betty Buckley. Besides that the film felt very hollow. They could have done so much with this concept."
"Apr 2, 2024",NEGATIVE,"Imaginary is a flawed film that has so much potential in it's ideas from the start. The ambition was there. But after all, the story turned into a convoluted and rather annoying. The ideas for an imagination based horror movies were endless but their execution was awful. However, the film is so bad it enters the so bad it's good territory for me. I had a good time with the film personally. The film also isn't a horror film but rather a suspenseful film with unsettling imagery. Overall, a flawed film with lost potential."
"Apr 2, 2024",POSITIVE,"Overall, I thought it was a fun film. I absolutely love the practical effects. probably the biggest selling point for me. a lot of the jumpscares are predictable but that didn't really bother me since most horror movies nowadays are extremely formulaic. i do hope this gets an over the top sequel that takes place primarily NeverEver!"
"Apr 2, 2024",NEGATIVE,"It was terrible! Acting was bad, story is all over the place. The premise of an imaginary friend could have been so much better. Blumhouse needs to be a little more careful on what movies to stand behind. Ugh!"
"Apr 2, 2024",NEGATIVE,Absolutely dreadful. The plot had no purpose and made very little sense. I was looking forward to the movie. That changed quickly once the movie began.
"Apr 1, 2024",NEGATIVE,I feel like I have seen this move already. It's exactly like Boogeyman from 2023.
"Apr 1, 2024",POSITIVE,Honestly it was a bit cheesy but it had my full attention the whole movie!
"Apr 1, 2024",POSITIVE,My bf and I thought it was really good! We hope it comes out with a part 2 to tell the little boys story
"Apr 1, 2024",NEGATIVE,"First 80% of the movie was actually pretty good. Some scenes you knew what was next as to the general feeling of this movie. Other times some single one liners came across as a bit much in the face of acting (wouldn't happen in real life). I told my wife in the beginning of this movie it would quickly get worse as soon as they showed the ""entity"" (monster in this case) and it held very true. It was almost humorous. Not a bad watch for @ home but I wouldn't have spent the coin to take the family at the movies."
"Apr 1, 2024",POSITIVE,Started slow but ended good! Very good and very creatively freaky.
"Mar 31, 2024",NEUTRAL,"when I watch the trailers  for upcoming horror movies,  my expectations aren't very high. With that being said,  it was pretty good, I liked it."
"Mar 31, 2024",NEGATIVE,"OMG the worst horror movie of 2024 so far, bad acting, horrible villain, bad plot twist, the characters were not good. 
It's just bad"
"Mar 31, 2024",NEGATIVE,"MOST POINTLESS MOVIE OF 
THE YEAR SO FAR!"
"Mar 31, 2024",POSITIVE,I saw this movie on March 30th 2024 and as a girl who once had an imaginary friend (who oddly enough was a teddy bear) I fount this phscopathic monster amusing. I love the slow burn of this movie. I will say I have alot of biases towards to concept but my sister who is more into the gore and shock horror still loved this movie. We saw it in the same cinema at the same time at the same place.
"Mar 31, 2024",POSITIVE,I really appreciated that it relied more heavily on the psychological buildup and less on cheap jump scares!
"Mar 31, 2024",NEGATIVE,"The cast and premise looked promising, but the  bad acting, editing, pacing, nonsensical story/plot, terrible music score, and overall end product gutted what could have been a great film."
"Mar 30, 2024",NEGATIVE,O filme é a verdadeira definição do Óbvio. O fato do plano seguinte mostrar que o urso se mexeu tira toda a imersão da cena.
"Mar 30, 2024",NEGATIVE,It's annoying that they have to explain everything while it's so obvious. With imagination you could defeat it but they don't really use it… it makes no sense.  Waste of time
"Mar 30, 2024",NEGATIVE,"also with a lot of benevolence, boring, tiring and not the least bit entertaining"
"Mar 30, 2024",NEGATIVE,"Una pelicula con poca imaginación, que irónico."
"Mar 30, 2024",POSITIVE,The movie started a little slow but picked up and was intense. I loved the premise of the movie. This is one that I'd love to own.
"Mar 30, 2024",NEGATIVE,It was good until the complete foolish twist
"Mar 30, 2024",POSITIVE,This movie was so good I don't know why people hate but I want a sequel Chauncey coming back at the end and his monstrous look plus the creepy music
"Mar 30, 2024",NEGATIVE,"The start off was good and certain parts of the film were really good and the concept was really good but the way they delivered in the film was just terrible and unfortunately, a movie that with a good concept that could have been good turned into a mess of a movie and slowly just got worse and worse as the film went on."
"Mar 30, 2024",POSITIVE,"In a time where everything is a remake or based on a book, I have to say I really appreciated the originality of the storyline. It was entertaining and unpredictable all-around. Pyper Braun does a great job in her role and it’s filled with surprises. I will be watching it again when it’s released. "
"Mar 30, 2024",NEGATIVE,"This film seems to take an aim at childhood trauma, and how it carries through your life. The protagonists never reach a conclusion, you would think it would end with it facing her fear and overcoming her past trauma. The ending almost leaves it open for a part two that should never be considered. However the acting was okay, and it did not become intolerable until the last 15 minutes of the movie."
"Mar 30, 2024",NEGATIVE,Just bad. Started off okay and just spiraled.
"Mar 30, 2024",NEUTRAL,"A alright movie that did some well and some bad, but I do like a idea and villain design"
"Mar 29, 2024",POSITIVE,I really liked it a little confusing at the end but overall pretty good hope they make a next movie showing them going to destroy the bear so it never harms anyone again
"Mar 29, 2024",NEUTRAL,"Maybe I'm not enough of a horror fan, because while I agree this wasn't particularly scary, I'm fine with that. The family issues offset the surrealism nicely. For better or worse, this is one of the few films I have watched a trailer of, seen all the way though, and then thought, ""This is exactly what was advertised."" 

Pretty formulaic, but what isn't these days?

Nothing about this movie makes want to watch it a second time, but it was interesting enough to watch the whole way though, which is more than I can say for some films."
"Mar 28, 2024",NEGATIVE,"This is probably better suited to tweens and teens. It's not scary at all. It's goofy, and reminds me of the 'Are You Afraid of the Dark' series on Nickelodeon. Campy, if anything."
"Mar 28, 2024",NEGATIVE,Movie was slow and boring
"Mar 28, 2024",NEGATIVE,"Imaginary é bem mediano. Tanto que o filme é puro clichê , não me apeguei  com nenhum dos personagens. As única coisa  boa desse filme é o o designer dos monstros  que eu gostei bastante."
"Mar 28, 2024",POSITIVE,Not sure why there were so many bad reviews.  I thought it was Great!  Any flick that delivers things you could potentially miss such as quick flashes of something lurking in the background is exactly the sauce I would deliver if I had the means to make a horror.  it encourages another viewing or finger on the rewind button.  it wasn't overly scary no..but it was creative with a nice twist or two.  I wouldn't have been disappointed seeing it in the theater.
"Mar 28, 2024",NEGATIVE,THIS FILM RIPP'S OFF POPPY PLAYTIME AND FNAF
"Mar 28, 2024",NEUTRAL,"Imaginary had the beginnings of a good concept let down by poorly explored back stories and several plot holes. That said, there were enough jumpy moments to keep us entertained, and the young actress was very good. My daughter enjoyed it, in fact, at certificate 15 it may have in fact censored itself from an ideal, younger audience that would have probably made it a hit."
"Mar 28, 2024",NEGATIVE,"A few jumps and scares but not up to the usual BH and Lionsgate standards for horror. But for $24.99 instead of a $19.99 rental, I now own this. So there's that."
"Mar 27, 2024",NEUTRAL,"It was an ok movie, kind of predictable and not really built up to anything great. I would say it's a great scary movie for kids 12 and younger"
"Mar 27, 2024",NEGATIVE,One of the worst movies I've ever seen. I can't believe Blumhouse put their name on this.
"Mar 27, 2024",NEUTRAL,it was pretty good boring at some parts but besides that it was good
"Mar 27, 2024",NEGATIVE,"lack of horror films, dialogues and acting lead you out of the vibes and the story. Over-acting. for a nice idea. It feels like a parody or a scary-movie, where the cuts are to strong from a logic dialogue and sequence."
"Mar 27, 2024",NEGATIVE,Could be better... The imaginary world doesnt work for me.
"Mar 27, 2024",NEUTRAL,"Generic yet entertaining. Imaginary's interesting ideas, nice practical effects, and cool villain make it a decent movie that could've been really better had it been given the proper script."
"Mar 27, 2024",NEGATIVE,Um filme de terror genérico  qualquer
"Mar 27, 2024",NEGATIVE,ABSOLUTLY HORRIBLE MOVIE. I can not begiin to explain how trash this stinky movie was. This movie was worse than a dhar man video. I don't even know why I continuted to watch it because it was to trash. Absolutly no horror in this movie. plot was Disgraceful absouty disgracefULL. If I EVER see anything about this movie I will literally throw my phone in the ocean. DO NOT WATCH THIS MOVIE.
"Mar 27, 2024",NEGATIVE,'Imaginary' is a passable horror which falters in execution of its interesting ideas.
"Mar 27, 2024",NEGATIVE,"Edge of your seat, jump scare filled film. A basic physiology film with the effort of horror injected in the plot. Not a bad movie to kill time with or to actually enjoy. I'll leave that up to you... the viewer. "
"Mar 27, 2024",POSITIVE,Better than I thought. I'm not sure about the PG13 rate though...It could be an R.
"Mar 27, 2024",POSITIVE,"From the very beginning, Imaginary 2024 grabs your attention with its intriguing concepts and mesmerizing effects. The narrative takes you on a journey through uncharted territories of imagination, exploring realms that defy logic and challenge conventional storytelling. Sure, it may not be hailed as the most innovative piece of cinema, but it doesn't need to be.
What it offers is a refreshing take on familiar themes, sprinkled with enough originality to keep you hooked.
Imaginary 2024 has gotten some hate, but I really enjoyed it.
It's not the most original movie, but it's definitely interesting. The way it mixes real life with imagination kept me entertained.
And visually, it's awesome. The special effects are really cool and make the movie feel like a wild ride.
Overall, Imaginary 2024 might not be everyone's cup of tea, but if you're up for a fun and imaginative journey, give it a shot!"
"Mar 27, 2024",NEGATIVE,Don't waste your time or money. I had more fun going to the gas station.
"Mar 27, 2024",NEGATIVE,"Absolutely terrible, poor acting. Soo so cheesy"
"Mar 27, 2024",NEGATIVE,"I liked Blumhouse's Nightswim, watched it twice, and Megan was fun. But the studio is really ripping off movie goers now with movies like Imaginary. This is a bottom of the barrel movie. It probably could have been made for a few thousand bucks as it's full of unknown or budget actors, and it's mostly filmed in a house. I know Blumhouse makes cheap horror, but this is a very low budget film with a desperate, ridiculous premise they try to sell. The only person who might enjoy this movie is someone who just crawled out from under a rock and is watching a horror movie for the first time."
"Mar 27, 2024",NEGATIVE,Blumhouse is going to Blumhouse!!!!! They come up with a interesting movie idea but they execute it poorly. This movie isn't one of Blumhouse's worst movies but it certainly isn't one of their best. It's mediocre and generic
"Mar 26, 2024",NEGATIVE,Honestly the worst movie I have ever watched..speachless.
"Mar 26, 2024",POSITIVE,"I loved it, the theme was a learning experience. I would invite my grandchildren to watch it."
"Mar 26, 2024",POSITIVE,"Imaginary offers a mix of elements that keep the audience engaged, from good scares to a unique twist, albeit a bit cliché. The combination of these factors seems to create an enjoyable and captivating experience for viewers."
"Mar 26, 2024",NEUTRAL,"It was a great movie, it was corny in the middle but it pulled through towards the ending."
"Mar 26, 2024",NEUTRAL,Até que tem um plot twist bom.
"Mar 26, 2024",POSITIVE,I enjoyed this movie. Had a nice twist to it.
"Mar 26, 2024",POSITIVE,"Our entire group found Imaginary to be a delightful experience.especially from the horror genre.  The movie had just the right amount of jump scares, humor, excellent performances by the cast and a well conceived and original plot.  We LOVED it!!!!!"
"Mar 26, 2024",NEGATIVE,"It was a good concept, not so good execution. Couple of jump scares, that’s about it."
"Mar 25, 2024",POSITIVE,This movie.... SLAPPED. Liam had me GIGGLINGGG!! And Chauncy killed those hoes slayfully. 6/5 STARS!! 😜🤩❤️🤞🏻😋🏥💀
"Mar 25, 2024",POSITIVE,Another great film by Blumhouse. Lots of scary scenes and jumps! More of an original story with some notable twists. Very entertaining.
"Mar 25, 2024",NEGATIVE,"I want a refund.  Confusing plot, corny effects, and no resolution."
"Mar 25, 2024",NEGATIVE,"This movie was a chore to sit through. Only one death in the whole movie, and it happens off-screen behind a closed door. A main cast member just goes away mid movie and is never mentioned or seen again. The only scary moment is a jump scare toward the beginning of them movie. This movie kinda felt like Blumhouse had a leftover Five Nights at Freddie's costume and let a drunken chimp write a script to use it. This movie was such a pain to sit through that at the first false ending, the line, ""The end of one story is the beginning of another."", I literally shouted in the theater, ""Please, don't tell it."". I've eaten Taco Bell and been more terrified going to the bathroom than I was while watching this dud of a movie."
"Mar 25, 2024",NEGATIVE,"Better than Blumhouse's first of the year (Night Swim); Imaginary almost feels like it COULD'VE been way better. The production design on this went insane, the one gory kill was great, and the premise itself is also pretty good. But this LACKED with a PG-13 rating. The pacing in this is offbeat, some of the writing was just not good, and some creative decisions… yeah. Not horrific, this has some good moments, but it's very minimal. Definitely dug the Coraline vibe though."
"Mar 25, 2024",POSITIVE,"OK, HEAR ME OUT. Going into this movie, I was nervous that it wouldnt be a fun watch and I would be miserable watching this. In the first 20 minutes or so.. yeah I was kinda. I thought the acting was questionable, the plot layout was weird and the effects of the bear was CW quality. However, by the middle of this movie, my mind changed. The plot layout was to me unique, laying out a new kinda way of portraying a horror movie, it had A TON of twist and turns and to me the imaginary world's (""Never Evers"") CG and set was AWESOME AS HELL. It scared me geniunely a couple of times, without any blood, guts or cheap scares. There was a jumpscare which felt cheap in the beginning, the second half scared me with none of that. The practical effects were cool as hell, especially when she started sinking through the paper floor slowly and the main characters struggles, the acting was definitely stepped up. Everyone who hates on this movie, all thry can say is its not as bad as ""Night Swim"" (which I did not see because even the premise I thought was terrible). However, it is probably better than most of the new horror movies coming out lately, better than ""Knock at the Cabin"" (BY FAR), better than ""The Boogeyman"" from Stephen King, even better than ""Five Nights at Freddys"" (which hurts because thats my childhood). He had unique quality, and plays into making you think your right about it being trash before in the middle flipping everything you thought and expected on its head. Yeah some of the plotting is eh but if thats not good cinema, I dont know what is, it left me surprised and entertained. Thats the most that matters."
"Mar 24, 2024",NEGATIVE,Trailer was scarier than the movie. Lots of plot issues
"Mar 24, 2024",NEUTRAL,"It's got a really interesting story and characters. 
I like the fact that the bear was also not real because it made me question everything. 
I really like when they go in the the door of imagination. But I think it couldn't of been scarier because it only made me jump a little and a little uncomfortable but it wasn't scary in the sense of it was hard to weached. Which was kinda of what I was expecting"
"Mar 24, 2024",NEGATIVE,"Great concept but not well executed. Wish they would've done more with the camera work with the ""Never Ever"" and went into the girls' past with their bio mom."
"Mar 24, 2024",POSITIVE,"I went to see this movie with my daughter, and both found it very entertaining. The jump scares were excellent and better in a nice loud theater! My only complaint would be the special effects, and the scary creatures could have looked a little more realistic. But my five-year-old loves creepy things, and I think she could handle this one which is excellent. Both my daughters now want a plush Chauncey, lol. I would see it again, and I can't wait till it is on streaming to watch with my whole family. Fingers crossed, they make a sequel!"
"Mar 24, 2024",NEGATIVE,"Chato, cansativo e um terror sem terror. Filme muito ruim em que você não se importar com ninguem e nem os sustos funciona, enfim uma perda de tempo"
"Mar 24, 2024",POSITIVE,too much story too little scares still great
"Mar 24, 2024",NEGATIVE,Neat concept with some great potential but fell short. It will keep you entertained and wanting more but never really fills those needs fully. Worth a watch if you like fun but cheesy horror.
"Mar 24, 2024",POSITIVE,It was good didn’t expect that from a pg-13 movie jump scare dropped my popcorn!!
"Mar 24, 2024",POSITIVE,WAS NOT PG13 more like R
"Mar 24, 2024",NEGATIVE,"Heavily mediocre and all the fun was in the trailer. There definitely could have been more imagination put into the script and direction of the film. 

Overall, I'd give this a 4/10"
"Mar 24, 2024",POSITIVE,It held my attention.  It was unique.  Great acting. Great horror movie
"Mar 23, 2024",NEUTRAL,good movie to pass the time.
"Mar 23, 2024",NEGATIVE,Imaginary wasn't good and very dragged out and confusing!!!
"Mar 23, 2024",NEUTRAL,"This was a good mid-day flick, both in terms of the story and the performances. It feels like some parts of the narrative were left on the cutting room floor, and several minor character actors give fair performances with dialogue that feels like we've seen and heard it before. Yet, the core concept and compelling performances of other actors give plenty of moments to make you believe in the imaginary. Yeah, sounds like a PR person wrote that, but it's really me who saw the movie on Saturday for $10. If you don't see it in theaters, you'll still feel satisfied watching it when it comes to one of those red boxes or hits a streaming service 😊"
"Mar 23, 2024",POSITIVE,"Interesting plot. More of a fantasy, sci-fi genre. I liked this movie. "
"Mar 23, 2024",POSITIVE,"I personally really liked the film, I understand that it may not appeal to those looking for heavier horror, but the film is good within its limitations."
"Mar 23, 2024",POSITIVE,"I thought it would be just like any other horror movie, but it wasn't. I am normally one who can detect plot twists and easily tell how a story will go. But the two major plot twists in this movie really caught me off guard. I was so amazed by them that I knew I was gonna rate this movie 5 stars. I enjoyed the acting and over all creativity of this movie. This is not just like any other horror movie, it is definitely worth the watch."
"Mar 23, 2024",NEGATIVE,"A decent premise that didn't deliver on the scares.  There's a bit of world building that is appreciated, but it's difficult not to chuckle every time the ""monster"" of the film comes on screen.  There's a few twists and turns along the way, but none of them are particularly unpredictable."
"Mar 23, 2024",POSITIVE,Loved this movie.  Good jump scares.. good twists.
"Mar 23, 2024",POSITIVE,NGL Theis movie was amazing. Some might say its to slow but IDC it is still cool
"Mar 22, 2024",POSITIVE,The popcorn had a lot of butter. Would definitely recommend!
"Mar 22, 2024",NEUTRAL,Major plot holes. Really good until the last 20-30 minutes
"Mar 22, 2024",NEUTRAL,"It wasn't amazing, but it wasn't terrible either. Somewhere in the middle. The first portion of the movie was good, but the climax was a bit underwhelming for my taste."
"Mar 22, 2024",NEGATIVE,YEAAAAA MF THAT WHAT YOU GET YOUR FREAKING PRODUCER OF M3GAN STUPIT PRODUCERS THATS KARMA FOR RUINEING THE FNAF MOVIE
"Mar 21, 2024",POSITIVE,Decent movie. The bear was pretty creepy not gonna lie. I wish that they would've followed through with the jump scares and not just cut the scenes. The deeper meaning behind it all made the movie a little scary/creepy but if you are looking for something that is visually scary this isn't it.
"Mar 21, 2024",POSITIVE,The movie feels really flat but starts getting better getting close to the final act. It's not terrible but definitely worth a watch.
"Mar 21, 2024",NEGATIVE,"This movie is a nightmare for a 2-year-old child, give me my money back! An interesting idea with a terrible pitch"
"Mar 21, 2024",POSITIVE,It was pretty good concept and the build ups were great
"Mar 21, 2024",POSITIVE,"For a “scary” movie nowadays it was pretty good. Most scary movies suck so much now but this one wasn’t too bad. It wasn’t scary but it was definitely good. The editing  wasn’t dumb like most movies when they add in a bunch of close up scenes that look dumb. If you like scary movies that aren’t scary but have a great story then this is great for you. Although the whole concept was lost like others were saying. 
Very interesting and not what u would expect but definitely a cool movie. "
"Mar 21, 2024",POSITIVE,It was good! Worth the watch.
"Mar 20, 2024",NEGATIVE,Honestly save your money and don't waste your time. Wait for it to come out on a streaming platform. This movie was so boring..
"Mar 20, 2024",NEGATIVE,This review was the worst movie that I have ever seen and I go to the movies often. The storyline made no sense and the acting was even worse. This isn't even worth seeing at home for free.
"Mar 20, 2024",NEUTRAL,What I like about it is that it had many twist and turns throughout the story but I feel like they could have done a little bit more with the scares they played it Tuesday
"Mar 20, 2024",NEGATIVE,After seing the trailer i thought it was weird...but the concept was actually cool...in the opposite!
"Mar 20, 2024",NEUTRAL,Good horror movie to watch with the kids.
"Mar 20, 2024",NEGATIVE,This movie was hyped gave a few good scares
"Mar 20, 2024",POSITIVE,HAD ME SCREAMING AND LAUGHING. REALLY GOT PSYCOLOGICAL!!
"Mar 20, 2024",NEGATIVE,I want my money back
"Mar 20, 2024",POSITIVE,I liked the twist to the movie.
"Mar 20, 2024",NEUTRAL,It was a new concept! And its a switch from the same old movies!
"Mar 20, 2024",NEGATIVE,"I enjoyed the cast, I didn’t like the story all too well. So many questions left unanswered, leaving the movie room to twist anyway it. That allowed a lot less thinking going into the writing of the script."
"Mar 19, 2024",NEUTRAL,"good idea, the actors are all very good especially the main dewanda wise! a few solid scary moments, I was invested in their fates. overall fun watch, nothing amazing but definitely not ‘bad' or ‘the worst'. Worth the 1hr30min"
"Mar 19, 2024",NEGATIVE,"Probably the worst horror movie I've seen this year so far. So cheesy and not scary in the slightest. Would not call it a horror film at all. For any horror fans like me, don't even bother to waste your time!"
"Mar 19, 2024",POSITIVE,Great movie fool me on what I thought was the and it wasnt
"Mar 19, 2024",NEGATIVE,"Overall the concept of the film is good. However much of the concept gets lost in the predictably of the executed product. A lot of the ""twists"" are seen a mile a way. Along with this, the trailer from the movie provides the same concept of the whole movie. I will say that the performances from the actors and actresses was okay, but it does get bogged down by poor story direction and poor dialogue between characters. The special effects were below average and overall seemed like an afterthought in production. The use of costumes instead of some cgi also made the film seem outdated at times. Along with this, some scenes were dragged out and others way too short. It seemed like directors seemed way to focused on world building rather then executing a good story. If you see this don't go in with high hopes."
"Mar 19, 2024",POSITIVE,"I really enjoyed it! There was a great story, perfect pacing and great characters"
"Mar 19, 2024",NEGATIVE,Not as scary as I thought it'd be.
"Mar 18, 2024",NEGATIVE,Hands down the worst movie of 2024 (so far).
"Mar 18, 2024",NEGATIVE,"One of the worst thing I've ever seen, I'm feel sorry for the actors that had to go though the whole thing.
Everything was so obvious and bad scripted, so slow on every aspect, a pain to watch, horrible colors and bad actors choice overall. The father of Alice had like ten years more than the actual daughter.
I wish I didn't spend my money on this and I advise you don't spend yours."
"Mar 18, 2024",NEUTRAL,Wasn't what I was expecting. Left you with alot of questions
