Date,Reviews,Score
"Feb 7, 2023"," Kids will get a kick out of the sprightly and silly Puss in Boots: The Last Wish – but really, this one is for the millennials. Antonio Banderas’s pint-sized feline rogue, with his thigh-high boots and eyes as big as saucers, became an instant hit when he was introduced in 2004’s Shrek 2. But his follow-up appearances, in the later Shrek sequels and a 2011 spin-off, have played as either wrung out or purely cynical. The Last Wish offers something different and unexpected: Puss has grown up with his audience. He is now, in exquisitely millennial fashion, suffering from feline burnout. Having already torn through eight of his nine lives (reminder to never go running with the bulls in Pamplona if you’re 15in tall), Puss must now face his mortality. And so, he slinks into his crisis era, complete with a sizable beard and an unshakeable malaise. His end-of-life stupor is interrupted, however, by Goldilocks (Florence Pugh) and her three bears (Ray Winstone, Olivia Colman, and Samson Kayo). The Cockney-accented bandits are searching for the fabled Wishing Star, which can grant one person their heart’s desire. Puss’s love interest Kitty Softpaws (Salma Hayek Pinault) makes her return to the franchise while John Mulaney plays Little Jack Horner, with his thumb in all the pies, as a washed-up child star. But the heart of the film, thanks to a standout performance from What We Do in the Shadows’s Harvey Guillén, is a squeaky-voiced, pot-bellied mutt without a home or a name (Puss comes to call him Perrito, aka “little dog”). Children will fall in love with Perrito. He is, after all, an adorable tiny puppy. But it’s the adults who will blub as Perrito teaches his world-weary companions not to let the cruelty of life bog them down. Dreamworks has increasingly explored these more mature themes – which isn’t to say The Last Wish has abandoned the kind of irreverent parody that first made Shrek the ideal antidote for Disney's saccharine princess tales. There is, for example, a particularly ingenious take on Pinocchio’s Jiminy Cricket, who now sounds like James Stewart owing to the voicework of story supervisor Kevin McCann. Using the same blend of 2D and 3D animation popularised by Sony’s Spider-Man: Into the Spider-Verse (2018), Dreamworks continues to push the boundaries of mainstream animation. The Last Wish is visually gorgeous with an attention to detail you might not expect given it’s a sequel to a spin-off of a two-decade-old film. Goldilocks’s skirt is astonishing, a quilt-like ruckus of fabrics. The animation even faithfully captures the individual nuances of its A-list cast – especially Banderas and Hayek Pinault, who easily slip into the flirtatious dynamic of their characters in Robert Rodriguez’s Nineties El Mariachi trilogy. Sure, the kids won’t get that reference but it's just one of many delights that The Last Wish has to offer its more millennial-aged audience.",POSITIVE
"Feb 6, 2023"," The Shrek universe expands a little more with Puss in Boots: The Last Wish, another computer-animated family film from DreamWorks, with Antonio Banderas and Salma Hayek Pinnault reprising their roles as Puss and his frenemy Kitty Softclaws. Directors Joel Crawford and Januel Mercado serve up a treat, one worthy of its Oscar nod for best animated feature. As with all the Shrek Cinematic Universe output, Puss in Boots: The Last Wish subverts fairytales and nursery rhymes while telling its story, and part of the fun is seeing which the writers Paul Fisher, Tommy Swerdlow and Tom Wheeler plunder and then reimagine for modern audiences. Some references are simply to make a gag (the movie is stuffed full of them), while others make a nod to serious points such as the importance of loyalty or how ageing and death are realities of life. The story centres on Puss, who with horror realises that he is on the last of his nine lives and, using a map filled with riddles, has to find a wishing star to restore them. But before he can reach it he is stalked by death, here given the form of a big, bad Wolf (Wagner Moura). Also involved in Puss's adventure are Goldi (Florence Pugh) and the three bears (Olivia Colman, Ray Winstone and Samson Kayo) – reimagined as a cockney crime family – and Big Jack Horner (John Mulaney), as an immensely greedy hoarder of all things magical which might help the assorted cast get to the wishing star before Puss does. It's a clever conceit. The film starts with a lengthy sequence in which our hero performs yet more acts of derring do in defeating a giant and is everyone's hero. Then, because he's a player, he parties till dawn – keep that full-cream milk coming – but realises time is catching up with him. His journey begins to find the wishing star, but of course he faces any number of obstacles – with the Wolf stalking his every move. Along the way Puss teams up with former paramour Kitty Softpaws (cue some outrageous feline flirting), and Perrito (Harvey Guillén), an adorable runt of the litter who attaches himself to the two cats whether they want him to or not. His naivety is touching – he thinks being thrown in a rubbish bin was his family's version of hide and seek – but Perrito turns out to be strong and brave when Puss needs him most, one of the many life lessons subtly parlayed in this film. The animation style is warm and uses high colour, the film's visual richness giving the impression almost that we're stepping into a picture book. It's very appealing.",POSITIVE
"Feb 6, 2023"," This Shrek spin-off is a breezily entertaining DreamWorks animation that harnesses the familiar appeal of the self-aggrandising feline (Antonio Banderas), while also adopting a distinctive and original graphic visual style. Directors Joel Crawford and Januel Mercado both worked on the Kung Fu Panda films, and it’s perhaps this, plus the striking stylised action sequences of Spider-Man: Into the Spider-Verse, that informs the bold, peppy approach to Puss’s gravity-defying derring-do. The plot is basic: down to his final life, Puss sees an opportunity to restore the full nine with a magic wishing star. He’s not the only one seeking it: Goldilocks and her ursine crime syndicate are on his trail, as is the monstrous “Big” Jack Horner. And then there’s Kitty Softpaws (Salma Hayek) and wannabe emotional support animal Perrito the chihuahua (Harvey Guillén). It helps that the writing is as sharp as Puss’s claws.",POSITIVE
"Feb 3, 2023"," There's nothing funny about morbid obesity, yet its depiction on screen is usually in the service of comedy — Terry Jones as Mr Creosote in Monty Python's The Meaning Of Life (1983) lumbers unavoidably to mind. Hugely fat characters also populate horror and fantasy films, but it's not often that you find one as the protagonist in a love story. Admittedly, Darren Aronofsky's The Whale isn't a conventional love story — it isn't a conventional anything — but it's about love nonetheless, both destructive and redemptive. Charlie (Brendan Fraser) weighs over 40 st and is not just housebound but practically chairbound. He is a middle-aged academic who teaches creative writing online from his apartment somewhere in Idaho, but is so crippled by his colossal size that he cannot get to the front door without a walking-frame. He picks things up from the floor with a grabber contraption like the ones children aim at furry pink rabbits in amusement arcades, and is sufficiently self-conscious about his appearance that when he teaches, he pretends that the camera on his laptop is broken. He can be heard over Zoom, but not seen. We enter Charlie's life with, it appears, very little of it to go. His fierce but devoted carer, Liz (Hong Chau), tells him that congestive heart failure will soon see him off, that he needs urgent hospital treatment to have any chance of survival. But Charlie doesn't want to pay expensive medical bills, not least because he has no wish to survive. When he does think his death is imminent, he rather oddly begs a visiting missionary (Ty Simpkins) to read him extracts from an essay about Moby Dick. The reason for this will emerge, but in the meantime Charlie is eating himself into an early grave with a daily intake of pizzas and sandwiches that would feed a hungry family of six. He wasn't always so fat, but the suicide of his male lover — for whom he had left his wife, Mary (Samantha Morton), and daughter, Ellie (Sadie Sink) — triggered a spectacular binge-eating habit that he is neither able nor willing to control. Charlie's psychological demons become clearer when 17-year-old Ellie comes to see him for the first time in eight years. She is charmless at best, at worst vicious and manipulative, but Charlie, even though he has to bribe her to continue calling on him, sees only the good in her. Indeed, it is perhaps the chief irony in Darren Aronofsky's bold drama that Charlie has a generous, almost childlike view of humanity in general that he cannot apply to himself. I was no fan of Aronofsky's last film, the ghastly, voyeuristic Mother! (2017). But he is certainly anything but anodyne as a director, and The Whale — adapted by Samuel D. Hunter from his own 2012 play — deserves all the attention it will continue to have up to Academy Awards night next month. In many respects it is another exercise in audience voyeurism (you have been warned), and from where I was sitting, its intrinsic theatricality diminishes its value as a film. Apart from a couple of fleeting flashbacks, we don't move beyond the confines of his home any more than sweet, self-loathing Charlie does. But, with a nod for whoever looked after the fat suit and prosthetics, Fraser's performance is genuinely stupendous. He is the favourite to win Best Actor at the Oscars, and I can understand why. It's less easy to understand why M. Night Shyamalan thought Knock At The Cabin — an adaptation of Paul Tremblay's 2018 novel The Cabin At The End Of The World, a much better title — would be worth either his while or ours.  It's slickly enough written and acted, but it's a truly preposterous story about a gay couple and their adopted daughter whose holiday home deep in the Pennyslvania woods is invaded by a modern and curiously polite incarnation of the Four Horsemen of the Apocalypse. This strange quartet, led by a kindly teacher (Dave Bautista) and also featuring Rupert Grint as a grumpy gas-fitter (with much to be grumpy about), must convince the family that they need to start sacrificing one another if they are to save the planet from impending doom. It's not really made clear why they've been chosen from 7.8 billion or so other people in the world, and I'm afraid the film is another dud from Shyamalan, who has never come close to matching his 1999 masterpiece The Sixth Sense. In this movie he has given himself a Hitchcock-style cameo role, selling fried chicken on television . . . but perhaps he should have chosen turkey instead. A sequel to the 2011 film Puss in Boots, itself a spin-off from the Shrek movies, this one gives us Florence Pugh as the voice of Goldilocks, with Olivia Colman and Ray Winstone as Mama and Papa Bear. As you'll have gathered, Joel Crawford's film, like the original, boasts an eclectic mix of characters from legends and fairy tales: Jack Horner (John Mulaney) is an obese, hunchbacked villain, and there are cameos for Pinocchio, Jiminy Cricket, Excalibur and the Big Bad Wolf. Puss (brilliantly voiced by Banderas) is a swashbuckling, Zorro-style hero, fearless until the wolf ruins things by pointing out that he has used up eight of his nine lives. If he can find the elusive Wishing Star alongside his old flame Kitty Softpaws (Salma Hayek), Puss can get his eight lives back. But everyone else is searching for the Wishing Star, too, including, for more nefarious reasons, the monstrous Jack Horner and the crime family of Goldilocks and the Three Bears. It's very imaginatively done. As in Puss In Boots: The Last Wish (see below), there's a fairytale ending of sorts in To Leslie — but a lot of bleakness precedes it, as the title character (Andrea Riseborough) lurches, broke and homeless, through a miserable, alcohol-sodden existence six years after winning the Texas lottery. This low-budget film, a debut feature for British director Michael Morris, has been basking in some mostly welcome attention, after Riseborough (pictured) very unexpectedly landed a Best Actress Oscar nomination. I say 'mostly' because there are some crying foul, not to mention racism (the African-American actress Danielle Deadwyler, brilliant in Till, was overlooked), but there is no doubt it's a performance worthy of acclaim, at the heart of a tale Patsy Cline might once have expressed in song. Last seen gurning her way hilariously through the Matilda movie, Riseborough (a Tynesider, note) proves her impressive versatility by convincing utterly as a Texan deadbeat, who steals from her teenage son and seems beyond redemption before returning to her home town and, with the support of a good man, piecing her life back together.",POSITIVE
"Feb 3, 2023"," It’s a pleasant surprise when the film that isn’t quite Shrek 5 turns out to be the best of that sequence. It’s an even bigger surprise to discover that Puss In Boots: The Last Wish is a compelling companion piece to Pedro Almodóvar’s Pain and Glory, in which a declining film practitioner (Antonio Banderas) ponders his mortality. The sequel to Puss’s 2011 stand-alone adventure sees the swashbuckling feline in fearful contemplation upon realising that he is down to the last of his nine lives. “My prescription,” says the cat’s doctor and barber, “no more adventures. You need to retire.” Thus, pursued by a glaive-wielding Big Bad Wolf (Wagner Moura), Puss buries his iconic footwear and settles down to a life defined by kibble and naps at a cat lady’s refuge. The nicest-looking animation to emerge from the DreamWorks imprint takes cues from The Treasure of the Sierra Madre and spaghetti western films – notably The Good, the Bad and the Ugly – as Puss takes up with his scorned old flame, Kitty Softpaws (Salma Hayek Pinault), and a cheerful unwanted therapy dog (Harvey Guillén) on a search for a wishing star that can recoup his lost lives. Kevin McCann’s Jimmy Stewart-inspired Conscience Cricket makes for fun commentary on last year’s many Pinnochios. The chaotic cod-fairy-tale references don’t always land – the Baker’s Dozen, anyone? – but few actors are as suited to their animated avatars as Banderas is to Puss. There is a lot to like here, not least Ray Winstone’s Papa Bear. The forests are Skittle-coloured. The set pieces are wild and kinetic. But it is Banderas’s star power that saves the day.",POSITIVE
"Feb 3, 2023"," The second solo adventure for Antonio Banderas’s ginger Zorro grossed $309million before it even opened in the UK. Not bad for the follow-up to a Shrek spin-off from 11 years ago. This time, Puss must forgo the senoritas, the swashbuckling and the full-fat milk swilling due to an accident at work. After defeating a rampaging troll, a falling church bell cuts short the showboating. When he comes round, the doctor informs him he has just exhausted eight of his nine lives. So our once-carefree hero ditches his floppy hat and boots to wander naked into Mama Lana’s Cat Rescue for a life of tasteless cat biscuits and smelly litter trays. Forming a triple act with a clingy dog called Perrito (Harvey Guillen) and old flame Kitty Softpaws (Salma Hayek Pinault), he sets out to find the mystical Wishing Star. The quest will see them battle a fearsome wolf (Wagner Moura), cockney gangsters Goldilocks (Florence Pugh) and the Three Bears (Ray Winstone, Olivia Colman and Samson Kayo), and the now-massive Jack Horner (John Mulaney) who appears to have outgrown his “good boy” days but stuck with the pie-eating. But the animation is gorgeous, the action is zippy and Banderas is brilliant. After a lean few months for family animation, kids and parents should lap this one up.",NEUTRAL
"Feb 3, 2023"," Until this year, my only Puss in Boots-related wish was that I would never have to sit through another film from the Shrek franchise as long as I lived. I must confess, the unexpectedly entertaining Puss in Boots: The Last Wish has entirely changed my mind! Puss in Boots (Antonio Banderas) squandered eight of his nine lives with a devil-may-care panache. He sang, danced and swashbuckled his way through a legendary series of adventures but his melodious pursuit of a giant may have seen the bell toll for the last time on those carefree days. Then a standoff with a foe who cannot be quipped into submission shakes the marmalade marauder to his core. What happens when the charismatic poster puss of living for tomorrow suddenly fears he will not make it through today? Mortality is a mighty foe. For Puss, the answer is to put his life of crime to rest; burying his broad-brimmed hat, cape and trademark Corinthian leather boots and any expectation of further adventure beside them. Soon his razor-sharp claws are sheathed in mittens and he is growing fluffy and docile in the home of Mama Luna (Da’Vine Joy Randolph) with dozens of languid cat brethren and an alarmingly optimistic chihuahua for company. Puss in Boots: The Last Wish does something refreshing for a children’s film, it takes a long, unflinching look at anxiety; exploring it with a frankness that people of any age who have been frozen with similar dread will appreciate. Dreamworks’ latest production is certainly not the first time animation studios have ventured into mental health territory in recent years but the vivid depictions of panic are singular and they truly captivate. The peerless Spider-Man: Into the Spider-Verse continues to be a force for good in this world, this time by inspiring The Last Wish’s tactile and visually-engaging animation; its vivid storybook aesthetic is a far cry from the CG monotony of this franchise’s last outing and helps sell the heavier moments. As is the way with family features, there are still some everything but the kitchen sink scenes but there are also moments of striking artistry in silhouettes, angular crystals, the stomp of a giant and the swish of a skirt. Plot threads get messy on the chase and here your mind will wander. With the least coherent character animation and a shoehorned story tangent, John Mulaney’s Jack Horner is surplus to requirement and his contribution drags. Still, he does have a Jimmy Stewart-esque cricket (Kevin McCann) in his dastardly bag of tricks so it’s not all bad. And the irresistible charm of the central friendship journey paired with Heitor Perreira’s buoyant score further wash away the tedium. Puss in Boots: The Last Wish is a heartfelt adventure caper that tackles anxiety with surprising empathy and wit. A few cast members should have been lost in the woods but overall this one’s a winner!",POSITIVE
"Feb 3, 2023"," Move over Brendan Fraser: you’re not the only noughties family film icon making a comeback this week. Eleven years after his last cinema appearance, here is Antonio Banderas’s Puss in Boots again – or rather Poos in Booze, as the name is rendered in the velvety Spanish purr that helped make the character a favourite in the later Shrek films. And clearly, the industry at least is glad to have him back, since the film has been nominated in the Best Animation categories at the coming Oscars and Baftas. After a long career of Zorro-like swashbuckling, The Last Wish finds Puss on the ninth and last of his lives, but in no mood to shuffle off to the franchise graveyard just yet. So when word reaches him of a wishing star that has fallen in a faraway forest, he sets out to retrieve it, in the hope its powers will allow him to postpone the inevitable for a little while yet. Other interested parties are also on the trail, however, including a Vivienne Westwood-esque Goldilocks (Florence Pugh) and her three bear accomplices (Ray Winstone, Olivia Colman and Samson Kayo), and also Jack Horner (John Mulaney), a no-longer-so-little fruit pie magnate harbouring an inferiority complex over his nursery-rhyme roots. This is supposedly a film about coming to terms with death – and Death itself even makes a series of deliciously scary cameo appearances, in the form of a wolf (voiced by Narcos’ Wagner Moura) whose red eyes, thin smile and silver sickles glint from beneath his black hooded cloak. But aside from the chills elicited by this genuinely spooky figure, the film is almost defiantly hopeless at emotion: the tone is teeth-gnashingly manic throughout, while the underlying point of Puss’s quest is obscured by continuous flurries of slapstick and quips. Sometimes it’s quite funny – the sequence in which Puss and Salma Hayek’s Kitty Softpaws try to out-cute one another by pulling increasingly adorable faces is a nice escalation of a series running gag. And occasionally it’s spectacular too, thanks to frequent…well, let’s be generous and say homages to classic action scenes from Japanese anime. (Buffs will recognise shots borrowed from Neon Genesis Evangelion and Attack on Titan within the first five minutes alone, in which Puss loses life number eight in a battle with a moss giant.) Rather than ploughing on with Shrek’s now dated visual style, DreamWorks has smartly adopted the stylish hybrid look pioneered by Sony Animation’s Into the Spider-Verse, which combines elements of hand-drawn and CG. There’s an entire pick ’n’ mix stand of eye candy here – more than enough to satisfy younger viewers. But alas, it’s all empty calories.",NEUTRAL
"Feb 3, 2023"," There he can grow a beard, eat disgusting dry cat food and avoid the bounty hunter wolf who is keen to get his dead body and claim a reward. And along with new friend Perrito (Harvey Guillen) — a dog who is dressed as a cat to enjoy the luxury of the sanctuary — and his old friend Kitty Softpaws (Salma Hayek), they go on a mission to try to find it. The journey is a dangerous one, with entry into the black forest, and the trio are soon up against gangster family Goldilocks (Florence Pugh) and the Three Bears (Ray Winstone, Olivia Colman and Samson Kayo) who are also on a bid for the wishing star. There are some incredibly daring action sequences, and Horner and the bounty hunter wolf are both dreadful enough to keep you fearing for our furry friend’s life. Banderas brings all the usual joy and energy to the character he made his own, and uses just the right amount of humour in the role, too. Loving couple Andrew and Eric are vacationing with their adoptive daughter Wen at a secluded cabin when four armed strangers (led by Dave Bautista’s Leonard) turn up. Tight pacing from the get-go maintains a nervy edge as these four individuals demand the family make a harrowing choice: Kill one of their family to prevent the apocalypse or let the world burn. Paired with moving performances that capture a huge range of emotions, this is one of the rare Shyamalan films not to require a plot twist to succeed. Just sharp, empathetic direction, acting and writing, which reminds you that he is a filmmaker who loves to play with good and bad, hero and villain and happiness and suffering to get audiences asking philosophical questions of themselves too. THE opening scene of this Darren Aronofsky film shows a super-morbidly- obese man surrounded by debris in his dingy room, watching pornography that gives him a heart attack. He’s a teacher of English, but only does this via Zoom, where he pretends his camera has broken so his students can never see him. The only other characters are those who visit, including his friend Liz (Hong Chau) who is a nurse but also his enabler, his spiky estranged daughter, Ellie (Sadie Sink), ex-wife Mary (Samantha Morton) and missionary Thomas (Ty Simpkins).  But it’s Fraser who is the outright star of this masterful film, giving such a powerful performance that it will leave even the hardest heart broken.",POSITIVE
"Feb 2, 2023"," Nineteen years after his first appearance in Shrek 2, and ten after his first spin-off movie, Antonio Banderas swings back into action as Puss In Boots. The animated film’s financial success has sparked speculation about a fifth Shrek movie, but is there really anything more to be squeezed from this long-running series? We reunite with Puss In Boots (voiced by Banderas), who is going through an existential crisis. After a mishap means that he has used eight of his nine lives, he retires from adventuring and becomes depressed. However, he finds out about a map that leads to a magical wishing star. Stealing the map and reuniting with ex-fiance Kitty Soft Paws (Salma Hayek), Puss In Boots races to find the star. Considering how long the character has been away, it would be easy for the film to opt for a soft, easy subject that keeps the franchise going (looking at you, Minions). However, taking on as serious a subject as death, however whimsically, gives the story just enough depth to keep things interesting. Yes, most of the action is devoted to familiar slapstick and wacky side characters, but finding a reason to exist is the golden ticket for any sequel, and director Joel Crawford (The Croods: A New Age) accomplishes it. While the story feels fresher, the characters are broadly the same. Hayek and Banderas have had great chemistry on screen for decades, and the added element of animation doesn’t change that winning formula. Recognisable voices like Olivia Colman, Florence Pugh, and Ray Winstone keep the giggles coming, while John Mulaney is a proven delight. If you are expecting something that will reinvigorate the genre, this will be a disappointment. However, what Puss In Boots: The Last Wish lacks in originality, it makes up for in laughs and heart.",NEUTRAL
"Feb 2, 2023"," Puss in Boots: The Last Wish is a heartfelt, surprisingly mature look at life and death from one heroic cat’s perspective. Read our review of the Oscar-nominated animation.  Originally a character introduced in Shrek 2, Puss in Boots was an instant fan favourite. The character’s solo film, a little unimaginatively titled Puss in Boots, premiered in 2011, and it’s taken 11 years to get a sequel to that.  At the beginning of The Last Wish, Puss (voiced by Antonio Banderas) finds himself on the last of his nine lives. Even fearless, swash-buckling kitties will have to face death eventually, but Puss is keen on continuing his adventures and desperately needs some extra lives.  He sets out to find a magical Wishing Star which could grant him more time on Earth. Joining him is his ex-fiancee Kitty Softpaws (voiced by Salma Hayek). Still, the villainous Goldilocks (Florence Pugh) and the Three Bears (Olivia Colman, Ray Winstone and Samson Kayo) are after the map to the Wishing Star too.  As you can see, the voice cast to The Last Wish is stacked, like really stacked. Oscar nominees and winners left, right and centre of it. There’s always something very giddy about hearing your favourite actor do a particularly fun voice performance. Florence Pugh is the highlight here, clearly having a ball doing a heightened Cockney accent that somehow never feels out of place in this world. Her Goldilocks is an excellent addition to the world of Shrek, firmly rooted in fairy tales but also given a surprising amount of depth here. Antonio Banderas, as per usual, is also pitch-perfect as the titular cat. His voice is sultry and seducing, so much so that it feels a little wrong for a kid’s film. The same goes for Salma Hayek. Their vocal chemistry is off the charts, making The Last Wish a treat for kiddos and adults alike.  Perhaps that’s the biggest strength of the film. It’s very clearly a kid’s film; most of the comedy is pure slapstick, but the storyline feels much more mature than previous Dreamworks animated efforts. It’s not exactly groundbreaking stuff plot-wise, but The Last Wish feels distinctly more ambitious than its predecessor.  The Last Wish also reaches for the sky with its animation style. The film mixes several different styles, which gives it a sense of prestige. The Last Wish clearly wants to hit the same notes that Spider-Man: Into The Spider-Verse did. Animation is a genre that is constantly evolving, and The Last Wish successfully blends different styles together for a dynamic end result, even if none of it is quite as memorable or zeitgeisty as desired.  There is also something uncanny about the human character design. In the first sequence, in which Puss is hosting a lavish party, the human faces look Disney-fied with unnaturally large eyes. This brings the film down a tad, but thankfully, the story is what really keeps The Last Wish going.  The Last Wish is funny enough to appeal to kids, but it’s also honest enough to entertain adults. There are plenty of references to other fairy tales, occasionally making The Last Wish feel like a game of bingo. The film also holds a potent, if uninspired, message about appreciating and living your life to the fullest.  Puss in Boots: The Last Wish is a worthy sequel and Dreamworks Animation’s most ambitious, visually striking film in years. With stellar voice performances from Banderas, Hayek and Pugh, The Last Wish has cemented its place as a great sequel and a superb animated film.  ★★★★☆ The Sitting Duck unveils the gripping journey of trade unionist Maureen Kearney, brilliantly portrayed by Isabelle Huppert, amidst harrowing political intrigue and personal hardship.
 ★★★★☆ The Sitting Duck unveils the gripping journey of trade unionist Maureen Kearney, brilliantly portrayed by Isabelle Huppert, amidst harrowing political intrigue and personal hardship.",POSITIVE
"Feb 2, 2023"," Somewhat mystifyingly, some top-secret algorithmic function in DreamWorks Animation’s audience-reaction data analysis software has decreed that yet another comeback is in order for the sort of OK-ish and meh-plus character of Puss in Boots, smokily voiced by Antonio Banderas, originally seen in 2004 in Shrek 2, and then in the 2010 spinoff feature Puss in Boots. The numbers have come chuntering out of the side of some giant IBM-style computer, the suits have frowningly inspected them, and another tranche of Puss in Boots content has been greenlit. Once again, debonair outlaw Puss in Boots – a sort of cleaned-up southern European version of Jack Sparrow – is having sword-twirling adventures, again in the company of his paramour Kitty Softpaws (Salma Hayek); but now PiB must confront his own mortality, having used up eight of his nine lives. He is on a quest to put off the evil hour by finding the legendary wishing star which once fell to earth like a comet; he and Kitty join forces with the perky mutt Perrito (Harvey Guillén), but must battle other fairytale/nursery-rhyme honchos, including a Cockney crime family in the form of Goldilocks (Florence Pugh) and the Three Bears (Olivia Colman, Ray Winstone and Samson Kayo), and “Big” Jack Horner (John Mulaney) – to whom all the funny lines are given. Wagner Moura voices the Wolf, who is the grim reaper, wielding a couple of sickles. Really, this movie is a huge 102-minute additional scene, something that would go on the extras package of a Blu-ray edition of the previous Puss in Boots film, or possibly get its own video-on-demand release. It feels like something to put on your TV or iPad to pacify a toddler; nothing wrong with that, of course, and many stressed parents would call it the noblest artistic calling. But how bland and forgettable this film is, without in the smallest way harnessing the real performing power of Banderas, Colman, Pugh, Winstone et al.",NEUTRAL
"Feb 1, 2023",Funny&#44; poignant&#44; beautifully animated&#44; an absolute delight for children and adults&#46; Hands down one of the best films of the year&#46;,POSITIVE
"Feb 1, 2023"," After Pi, Requiem for a Dream, The Wrestler and Black Swan, Darren Aronofsky takes his appetite for corporeal punishment to new levels with The Whale, a grim tale of compulsive self-loathing rendered as an Oscar-baiting redemption story. Brendan Fraser takes the lead as Charlie, a morbidly obese gay shut-in eating himself to death in response to the grief he feels over the unexpected death of his partner and the family he lost when he came out. Estranged from his ex-wife and teenage daughter, he lives alone, teaching college writing classes online, a gig that allows him to stay hidden from the world (he disables his webcam during Zoom classes) while feeding his excessive junk food addiction with daily take-out orders. That Charlie is a guy whose heart has literally and figuratively been broken by years of self-abuse, shame and guilt is made clear in the opening scenes: masturbating to gay porn, he has a seizure and has to be rescued by a door-stepping missionary, whom he coaxes into reading an extract from a student essay on Moby Dick that calms him down enough to prevent a full cardiac arrest. The significance of the essay will be revealed much later, though Charlie reads it again and again, treating it as an emotional crutch, as vital to his ability to get through each day as the actual walking-frame he needs to get around his cramped apartment. For the duration of the movie Fraser is buried beneath the sweaty folds and distended bulges of a 300-pound prosthetic suit, a physical transformation that all but guaranteed his Oscar nomination before the film even came out. He brings what dignity he can to the role; you can read the sadness in his eyes as a sympathetic reflection of someone trapped by the extremity of their situation. But there’s a whiff of freak-show leeriness to his presentation too – and the additional use of Charlie’s sexuality as a catalyst for his tragic situation is another well-worn Oscar trope. Aronofsky also revels a little too much in Charlie’s zoo or aquarium-like existence, deploying a boxy aspect ratio to accentuate the already tight confines of his apartment, and providing him with a parade of curious visitors and caretakers, among them his best friend Liz (Hong Chau, also Oscar nominated); Thomas (Ty Simpkins), the aforementioned missionary, and eventually Charlie’s daughter, Ellie (Stranger Things star Sadie Sink), whose unhappy life Charlie desperately wants to fix by sacrificing his own. Chau adds some spark here, but the subplots involving Simpkins' and Sink’s characters feel contrived. Aronofosky’s decision to embrace the film’s stage origins (it’s based on screenwriter Samuel D Hunter’s play of the same name) doesn’t help matters either – the stripped down aesthetic only adding to the suspicion that there’s not much more to this than the body horror spectacle of its central performance. M Night Shyamalan’s Knock at the Cabin begins in exquisitely creepy fashion with a little girl called Wen (Kristen Cue) happily playing in the woods as a stranger approaches. The stranger is polite but looks intimidating (he’s played by Dave Bautista) and Wen is savvy enough not to trust him, an instinct that will soon prove correct when the stranger and three friends force their way into the cabin Wen’s dads (Jonathan Groff and Ben Aldridge) have rented for their vacation. This being a Shyamalan film, what follows isn’t a standard home invasion thriller. Adapted from Paul Tremblay’s best-seller A Cabin at the End of the World, it’s a twisty armageddon-themed horror with Bautista and his cohorts (played by Rupert Grint, Nikki Amuka-Bird and Abby Quinn) an intriguing spin on the four horsemen of the apocalypse. Shyamalan remains great at using his camera to switch perspectives and destabilise what we think we know of a story and though he doesn’t quite find a way to resolve the ambiguity of the premise without resorting to literalness in the hokey finale, this and last year’s Old suggest he’s very much back on form. Donkeys are currently having quite the moment in arthouse films, featuring in Triangle of Sadness, The Banshees of Inisherin and now EO, a surreal updating of Robert Bresson’s Au Hasard Balthazar designed to provide a reflective snap-shot of modern-day Europe by following the travails of the titular donkey as it changes ownership after being cut loose from the circus. Directed by veteran Polish filmmaker Jerzy Skolimowski, the film deploys impressionistic flourishes, point-of-view shots and even suggests EO has a romantic yearning for his former trainer. Mostly, though, this passive protagonist functions as a placid barometer of human civility. Isabelle Huppert co-stars. Donkey doesn’t feature in Shrek spin-off Puss in Boots: The Last Wish, but given this belated sequel to 2011’s original Puss in Boots sets up a future return to Far Far Away, don’t rule out his re-appearance at some point. This film, though, finds its Antonio Banderas-voiced feline swashbuckler reckoning with mortality after using up eight of his nine lives. The plot thus finds him on a quest to find a wishing star in the hope of restoring the lives he’s recklessly frittered away, a quest complicated by other fairytale characters intent on securing the wish for themselves. In the tradition of Shrek, the film has fun deconstructing fairytale lore, though what really distinguishes it is the animation, which has a more painterly and pleasingly hand-crafted feel. Florence Pugh, Olivia Colman and Salma Hayek Pinault are among new and returning voice cast.",NEUTRAL
