Date,Reviews,Score
"Feb 11, 2020"," Los directores de Good Time regresan a Netflix con Diamantes en bruto, ofreciendo otra dosis de entretenimiento tan frenético y vertiginoso como insustancial e irritante. Joyas, deudas, apuestas y matones se alían en este banquete de vulgaridad y bullicio difícil de digerir. Inexplicables las buenas críticas recibidas en los medios y la nota de 6,9 con la que se pasea en FilmAffinity –la misma que Burning que es una obra maestra–. Los hermanos Safdie desechan por completo la sutileza y la elegancia para proponer una amalgama de situaciones caóticas llenas de conversaciones que se superponen y personajes que se dedican a lanzarse improperios. Posiblemente sea una de las películas más molestas que he visto en los últimos años. Parece que está hecha por alguien hiperactivo con déficit de atención que no deja que ningún momento respire. Una aplicación práctica del concepto de horror vacui orientado a la generación del Instagram. Lo único salvable de Diamantes en bruto es la actuación de Adam Sandler, la presencia más o menos carismática de Julia Fox y Kevin Garnett y alguna que otra escena moderadamente interesante. En general, es una película para pasar el rato y poco más, aunque exige unos niveles importantes de paciencia y que te adentres en ella con el cerebro medio desconectado. Tampoco me ha gustado Diamantes en bruto, pero debo admitir que la actuación de Adam Sandler estaba a tope. Solamente esto me ha hecho terminar la peli. Creo que el problema con el review viene por el lado de la subjetividad. El arte es así, a cada uno nos provoca cosas diferentes. Yo veo la actuación de Sandler casi excelente, aunque no consigue quitarse cierto no sé qué de su propia personalidad, como que siempre lleva algo de su persona a sus personajes que interpreta. Eso le pasa a muchos actores. Pero el desempeño en este papel igual es excelente, salvo por ese detalle, que no le quita nada al mérito de interpretar una personalidad que no sé si todos conocemos o estamos habituados a ver.
Otro tema aparte es la trama, que si bien es muy interesante, uno puede no estar de ánimo para ver un thriller y sobre todo ver relaciones disfuncionales, una persecución casi constante al propio personaje por sus acreedores y a la vez pensar que eso pasa en la vida real, y el tratar de ponerse en el lugar del personaje (que al menos es lo que yo hago cuando veo una película para entenderlo mejor), creo que da un “sock” importante al espectador que puede o no gustar, pero que cuenta una historia que bien puede ser real, sin problemas, al menos en un lugar tan frenético y materialista como Nueva York.
Así que mi opinión sobre la película es  que es realmente muy buena, sólo que hay que estar de humor para ver un thriller tan demandante.",NEGATIVE
"Feb 10, 2020"," Los hermanos Safdie, Joshua y Benny, han participado en el debate abierto sobre si ver cine en salas para ello, solo ahí, es parecido a verlo en plataformas como la de Netflix. No solo han participado en la discusión, sino que ahora ofrecen un buen filme en dicha plataforma titulado Diamantes en bruto (2019). Los Safdie escribieron: “La cruda realidad es que, como promedio, el público experimenta en video el 80% de vida de cada película. No significa que no debamos hacer todo lo que podamos por proteger la experiencia inspiradora, humana y relajante práctica colectiva de ver una película en el cine”; es una declaración que, bien analizada, defiende ambas opciones. Como crítico, uno desea que hubiese solo buen cine (lógico), algo así como que tengamos mejores películas que superhéroes, vengan de donde vengan estos. Es una lástima que no sea así, por lo menos con la gran industria de Hollywood. En lo personal lamento no poder ver Diamantes en bruto en la pantalla grande de una buena sala de cine. De una vez, he de aclarar que dicho filme alcanza fácilmente la categoría de buena película, pero sin llegar a ser extraordinaria. Que esté o no postulada a un Oscar me tiene sin cuidado, ¡para lo que significa esa estatuilla! Mejor pensemos en la buena trama que tiene la película, que comienza en Etiopía, en 2010, con la obtención de un valioso ópalo. Luego llega a una situación en un hospital en Nueva York, en el 2012, que nos permite conocer al personaje de la película, de presencia absoluta durante el metraje, por lo que el guion pierde la habilidad de manejar subtramas que le habrían venido como anillo al dedo. Una vez que Diamantes en bruto se concentra en su personaje, el núcleo dramático pasa por la actuación del actor que lo encarna, en este caso un histrión poco valorado que ustedes saben quién es: Adam Sandler, quien tiene un registro distinto. Sandler puede ser simpático o no con sus comedias y se le ve casi siempre inexpresivo (pero sin la grandiosidad de un actor eterno en ese estilo, como Buster Keaton). Esta vez pasa a ser lo contrario: en exceso expresivo, con más muecas que las de Robert de Niro en su peor película. Adam Sandler sigue siendo un mal actor. Es una lástima, porque aquí su actuación siempre desaforada le hace perder proporción al buen argumento del filme. De paso, la trama necesita de más equilibrio en su ritmo, por lo que confunde la intensidad dramática con el desorden visual o la agitación injustificada. Eso sí, he de aceptar que Diamantes en bruto sostiene en firme su denuncia social y nos muestra los juegos sucios o mafiosos que se dan en una sociedad manejada por el afán capitalista de la codicia, donde no hay ética alguna, y donde aparecen las apuestas como método supuestamente fácil para enriquecerse. Igual con los asuntos raciales. Creo que Diamantes en bruto ha tenido una buena campaña mediática que la ha sobrevalorado; pero siempre es filme que uno debe recomendar y Netflix da ocasión para verla. En beneficio de la transparencia y para evitar distorsiones del debate público por medios informáticos o aprovechando el anonimato, la sección de comentarios está reservada para nuestros suscriptores para comentar sobre el contenido de los artículos, no sobre los autores. El nombre completo y número de cédula del suscriptor aparecerá automáticamente con el comentario.",NEUTRAL
"Feb 8, 2020"," The follow-up to Good Time from Safdie brothers Josh and Benny feels similarly frantic but also proves darker and more unsettling, with a strong, if occasionally infuriating, performance by no less than Adam Sandler.  Having coaxed memorable work from another problem child, Robert Pattinson, in Good Time, here Josh and Benny Safdie similarly push the goofy-comedy-friendly Sandler in new and disquieting directions. Sandler can really act (see Paul Thomas Anderson’s Punch-Drunk Love, Jason Reitman’s Men, Women & Children and Noah Baumbach’s The Meyerowitz Stories for proof) but rarely stretches himself, and while he was cast after the filmmakers first considered Harvey Keitel, Sacha Baron Cohen and Jonah Hill, he’s still awfully good. Back in 2012 Howard Ratner (Sandler) runs KMH Gems & Jewelry in New York’s ‘Diamond District’, and his life is an increasingly dangerous mess. A compulsive gambling addict who lives and works in chaos, Howard is used to daily situations (like Pattinson’s Connie in Good Time) where a hundred things are happening at once and everyone’s talking (and swearing) incessantly. But chances are the viewer isn’t, and this sort of profanely Robert-Altman-like atmosphere should prove hard to take for more than a few. Howard divides his time between his estranged wife Dinah (Broadway star and Frozen voicer Idina Menzel) and employee and girlfriend Julia (Julia Fox), and owes $100 000 to his loan shark brother-in-law Arno (scary Eric Bogosian), who keeps harassing him with help from some seriously nasty guys. Our flawed protagonist receives a rare black opal first glimpsed in the opening sequence, and although he hopes to auction it off for big money, pay off Arno and then spend quality time with Julia, he instead winds up lending it to one of his favourite customers, Kevin Garnett (the former pro basketballer playing himself rather well). There’s a heavy suggestion that Kevin has glimpsed
something mystical deep within the opal and wants to hold onto it for luck, yet
Howard could certainly do with a fair bit of that himself, as he makes several
more bad decisions and gives the similarly foolish hero of The Gambler
(original 1974, remake 2014) a run for his ill-gotten money. Impressive but somewhat exhausting at 135 minutes, this still has a great deal to admire, from the pitch of nervous tension, to the entire supporting cast (some of whom go uncredited), to Daniel Lopatin’s (who makes electronic music as Oneohtrix Point Never) musical score, to Sandler’s pretty daring playing.  And yet the frenetic aspects here are a little wearying, and you can’t help but long for Howard to yell, “Quiet!”, and plead with everyone to talk one at a damn time. And, with an F-bomb tally surely reaching into the hundreds, the film certainly lives up to its uncut title.",POSITIVE
"Feb 7, 2020","Most of us, if we're honest, will see at least a little bit of ourselves - albeit in our worst moments - in Sandler's Ratner, and that is what makes Uncut Gems memorable.",POSITIVE
"Feb 7, 2020",I was pleasantly surprised at the choice of material for Adam Sandler and how well he does in the role of Howard.,POSITIVE
"Feb 6, 2020","The Safdie Brothers manage a constant cranking, winding up of tension, as this escalating situation gets from bad to worse, as Sandler's character makes bad decision after bad decision.",POSITIVE
"Feb 5, 2020","This is an energy shot of a movie, a dose of which will leave viewers jittery, but craving more.",POSITIVE
"Feb 4, 2020",Fans of The Waterboy should go into Uncut Gems with plenty of high quality H2O to make up for all the juices they'll be projectile-sweating out of their pores.,POSITIVE
"Feb 3, 2020"," No, no es Después de hora, aunque Martin Scorsese sea uno de los productores. Pero esta película de los hermanos Benny y Josh Safdie es como si Good Time: Viviendo al límite, con Robert Pattinson, con la que compitieron en 2017 en el Festival de Cannes, hubiera sido el aperitivo -para el espectador- y la mejor preparación para este convite. Adam Sandler se metió a medio mundo en el bolsillo con su interpretación de Howard Ratner. Salvando las distancias, lo mismo logró una década atrás Guillermo Francella con su Pablo Sandoval en El secreto de sus ojos. OK, Sandler tuvo en Embriagado de amor (2002), de Paul Thomas Anderson, una oportunidad que no supo aprovechar. Ambos cambiaron la consideración del público, que los ve con otras aptitudes e idoneidades que les desconocían. Sandler se olvida el payaso en la sala de vestuario -aunque, inevitablemente, los Safdie le dejan servidas un par de humoradas- y se pone en el ropaje de un hiperkinético joyero de Nueva York. Nada parece irle bien, le debe dinero (y mucho) a más de un prestamista, está por separarse de su esposa, cela a su amante. Y confía solamente en una carta. Una carta fuerte. Porque Howard es un jugador empedernido. Un tipo que no puede tener más de cien dólares en el bolsillo que va y los apuesta. Compró un ópalo negro, con varios kilates, que los mineros etiopíes le han vendido por la décima parte de lo que él supone que obtendrá cuando lo subaste. Así piensa saldar todas sus deudas y dejar de escapar hacia adelante, como viene haciendo día tras día, hora tras hora, segundo a segundo. Esa vida frenética se compatibiliza con el ritmo que los Safdie le imprimen a Diamantes en bruto. Uno, sentado en el living de su casa, viendo esta coproducción de Netflix, siente que está en movimiento continuo. ¿Hacia dónde? Hacia el mismo lado. Porque cuando hay indicios de que Howard va a zafar, es él mismo el que parece -no parece, lo hace- boicotearse. Es 2012, pero poco importa más que para que Kevin Garnett, el ala pivot por entonces de los Boston Celtics, sea uno de los que quede fascinado con el ópalo. “Estoy conectado con esta piedra, irradia energía”, dice el basquetbolista que se interpreta a sí mismo. ¿Y qué hace Howard? Se lo presta -a días de la subasta- y va y empeña el anillo de campeón de la NBA de los Celtics. Si hay algo que los Safdie saben es mantener la tensión. No importa los días que pasen, los lugares donde Howard se mueva y hable, o mienta y engañe. Hay una idea de estar corriendo contra el tiempo, que es lo que atrapa. También rescataron a varios intérpretes, alguno como una suerte de guiño (John Amos es un vecino de Howard), llamaron a The Weeknd, el ex de Selena Gomez para también hacer de sí mismo. Y a Eric Bogossian (La radio ataca) y a Judd Hirsch (el psicólogo de Gente como uno) les dieron dos papeles de importancia. Suele suceder que cuando se hablan maravillas de una película o de una actuación, al verlas la experiencia sufra un desencanto. Diamantes en bruto no es Guasón, que tienen en común la sensación de agobio, y que tuvieron sus premières casi al mismo tiempo, una en el Festival de Toronto y la otra en la Mostra de Venecia. Y así como Joaquin Phoenix va a ganar el Oscar y Sandler lo verá, como ha hecho con todas las ceremonias, en su casa, ambos actores logran acaparar toda la atención sobre ellos. De acuerdo, no es solamente la interpretación, hay una historia que engancha y atrapa.",POSITIVE
"Feb 3, 2020",Sandler puts everything into his performance. [Full review in Spanish],POSITIVE
"Feb 1, 2020"," Synopsis: Howard Ratner (Adam Sandler) embarks on a long day’s journey into night as he attempts to avoid creditors while leveraging uncut opals that came from an Ethiopian mine. Review: In another of their tour de forces of frantic contingency, the Safdie brothers’ Uncut Gems may have even surpassed their previous minor masterpiece Good Time as some sort of cinematic parable on the sheer nauseous toxicity of a life lived on the edge in New York City. It’s very much in the lineage of Good Time: the narrative built around unfurling contingencies, the de facto real time feel, and the distinctive stylisation (roving cinematography that approximates the unfolding mess, the fractured synth score, and the lurid neons and chromes of nocturnal NYC). As with Good Time, it’s a thrilling and breathless journey – the Safdies suck you almost viscerally into Howard Ratner (a stellar turn by Adam Sandler) and the conveyor belt of crises he’s forced to manage and/or evade. And much like Good Time, my only marginal, perhaps even churlish, criticism is that the Sadfies almost try to oversell this manic, stressful world view once or twice, especially through the sinister and jagged synthesiser chords that play too much as a literal manifestation of the on-screen chaos.",POSITIVE
"Feb 1, 2020"," Hay un momento de Diamantes en bruto –una auténtica obra maestra, digámoslo de entrada–, en el que The Weeknd, que se interpreta a sí mismo, exige que pongan las luces negras antes de cantar para un reducido grupo de incondicionales en un exclusivo club de Manhattan. La escena tiene su miga. En primer lugar, porque conecta Uncut Gems (título original, más cortito) con la estética de la anterior, y no menos magistral, película de los Safdie, Good Time (2017), una odisea nocturna que se caracteriza por la fotografía fluorescente de Sean Price Williams, aquí revelado por la fotografía nerviosa y los planos cortos de Darius Khondji. El público exclusivo de la discoteca también podría simbolizar a la discreta camarilla de locos seguidores de la que han gozado los Safdie hasta la fecha, incluso con Good Time, una película increíblemente maltratada que, a pesar de haber competido por la Palma de Oro, apenas si recibió premios, y se estrenó de tapadillo en Netflix, además de estrellarse contra muros de obtusa incomprensión. Esperamos que Uncut Gems –en Netflix, a partir del 31 de enero– corra mejor suerte, aunque sólo sea por la estrecha relación que su máximo protagonista, un extraordinario Adam Sandler, mantiene con la plataforma desde sus inicios. En Sandler recae la responsabilidad del reconocimiento de los Safdie.   Dejando de lado que The Weeknd se consideró como un auténtico revolucionario en el ámbito del rap y r&b –al igual que los Safdie en el mundillo del indie americano, que ya padecía falta de autenticidad– la escena también nos trae a la mente El rey de Nueva York (Abel Ferrara, 1990), la película que marcó un antes y un después, con aquel bailoteante Christopher Walken, en la cinéfila relación entre el hip hop y el mundo del hampa. No es extraño que imágenes de otras películas nos bombardeen mientras contemplamos (extasiados) Diamantes en bruto, porque, sin ser en este caso una referencia explícita, los hermanos Josh y Benny Safdie, tal y como ellos mismos nos revelaron en Go Get Some Rosemary (2009), tienen alma de proyeccionistas. Les encanta comentar sus referentes en las entrevistas, y sus películas se construyen a partir del cine del pasado, para proyectarlo hacia un futuro que, sobre todo gracias a ellos, ya está aquí. Así, si dijimos que Good Time es el Libertad condicional (Ulu Grosbard, 1978) del siglo XXI, con Robert Pattinson corriendo en la noche como si fuera Max Dembo, también podemos asegurar, sin que nos tiemble la mano, que Uncut Gems, bien podría ser El asesinato de un corredor de apuestas chino (John Cassavetes, 1976) del Nuevo Milenio, y lo siento si, dejando de lado esa Nueva York que es algo más que el decorado del universo Safdie, he tirado de dos referentes muy de la Costa Oeste. El filme de Grosbard es ineludible al tratarse de la adaptación de la novela de Edward Bunker –ya saben, Mr. Brown–, posiblemente el escritor que mejor ha sabido, por venir de ahí, describir los bajos fondos de la sociedad norteamericana, algo en lo que los Safdie también se han convertido en expertos. De Bunker también han heredado el estupor de la violencia. Es decir, el impacto de esa violencia seca, no espectacularizada, que también se da, y no poco, en Uncut Gems. Podríamos seguir tirando de ahí, y llegar hasta la más espectacular Heat (Michael Mann, 1995), película asesorada por Bunker, sólo para relacionarla con Ladrón (1981), del mismo Mann, que tiene, como Uncut Gems, un poderosísimo personaje central, aquel no menos inmenso James Caan, y luce una estética que a su vez también era una mezcla de suciedad setentera y sintes ochenteros, con Tangerine Dream como antepasados directos de Daniel Lopatin, alias Oneohtrix Point Never, que firma las bandas sonoras tanto de Good Time como de Uncut Gems.  Podríamos seguir ad eternum con el juego de los referentes, pero concentrémonos en la película que nos ocupa, y en su epicentro: Adam Sandler, que posiblemente brinda la interpretación más memorable de su carrera. Él es Howard Ratner, un joyero judío del distrito de diamantes de Nueva York, endeudado hasta las cejas, y adicto al doble o nada, en un perpetua huída hacia adelante con la que bordea constantemente el abismo. Ratner puede parecer un personaje absolutamente despreciable –egoísta, ludópata y carente de escrúpulos–, que ya ha sido calificado con acierto de dickensiano (no diríamos lo mismo de su amante, la deslumbrante Julia Fox), pero no resulta nada difícil identificarse con él, en estos tiempos de frenética inseguridad, amén de que los Safdie saben muy bien cómo dibujar e inyectar humanidad hasta al más nimio de sus personajes. Como el Cosmo Vittelli de Cassavetes, Ratner es un endeudado contra las cuerdas, perseguido por sus acreedores, que se mueve en un entorno que exuda verdad gracias a la cámara nerviosa de los Safdie, que remite al estilo directo del documental, como a la galería de personajes, en buena parte sacados de la calle, con los que se cruza a lo largo de 135 minutos que se disfrutan con un nudo en el estómago. Los Safdie vuelven a demostrar que son maestros de ese ritmo adrenalínico (no por nada se les pasó por la cabeza un remake de Límite 48 Horas, clásico thriller a contrarreloj), que nos retuerce las entrañas, en una mezcla perversa de angustia y placer.   Scorsese, que se sumó al proyecto como productor ejecutivo, tuvo que tener claro que hoy en día no hay nadie como ellos para recuperar el realismo sucio de los 70, y empaparlo en un humor lisérgico, profundamente contemporáneo que tampoco le es ajeno (recuérdese la magistral El lobo de Wall Street). Good Time y Diamantes en bruto forman una doble sesión imbatible para los que buscan thrillers realistas y trepidantes, pero también son películas esenciales para cualquier cinéfilo que se precie. Un retrato de tan honda humanidad como el que protagoniza Adam Sandler no se ve muy a menudo. Está de Oscar, aunque, claro, la pulcra, apolillada y conservadora Academia de Hollywood nunca le entregaría una dorada estatuilla a un marrano. Eso que se pierden.",POSITIVE
"Feb 1, 2020"," Magic rocks, diamond-encrusted Furbies, Adam Sandler: all the arcane forces of the universe come to bear on Josh and Benny Safdie’s Uncut Gems (available on Netflix January 31), an electrifying sprint through Manhattan’s high-stakes, fame-adjacent netherworld of sports betting and Midtown hustlers that’s as much cosmic fable as gauntlet-running indie thriller. “They say you can see the whole universe in opals,” says middle-aged jeweller Howard Ratner (Sandler), spellbound by the newly excavated gemstone that sets the plot in motion, “that’s how fuckin’ old they are.” The ancient power awakens in the film’s opening moments, the camera swooping like a locust across an Ethiopian mine to find a bunch of workers, overseen by their multinational bosses, in an opal-struck frenzy that recalls nothing so much as the discovery of the demon idol in The Exorcist. In one of their dazzling, amusing formal tricks, the Safdies then push in on the rainbow colours of the gem (a high-tech version of the eerie shot in Australian filmmaker Alena Lodkina’s Strange Colours [2017]), via what feels like the entire universe, only to emerge right among the squishy innards of Howard himself, prostrate, mid colonoscopy, in a New York doctor’s office. Talk about a possession. Set to the New Age electronic score of Daniel Lopatin (aka Oneohtrix Point Never), which channels Tomita’s bleeps in the Safdies’ Heaven Knows What (2014), the sequence has a strange, holistic calm – in stark contrast to the nervy, chattering chaos of the city’s Diamond District, the crucible of the film’s action. It’s here, in this seemingly lost-in-time, quintessential New York space – just seconds from the oppressive jumbotron fantasia of Times Square – that Howard, slippery in a leather jacket and the leisure polo of a galactic card shark, holds court as a manic duke of the jewel trade. He flips watches, rings and memorabilia to clients, from shady goombahs to slumming sports stars (often lured into his orbit by his wily assistant, Demany, played by Lakeith Stanfield.) Howard’s is a world of spinning plates: crumbling family life with his wife Dinah (Idina Menzel) on Long Island; a slick uptown pad and a mistress, Julia (Julia Fox), in the city; and rising gambling debts that have put a pack of gravelly voiced goons, led by his grouchy brother-in-law, Arno (Eric Bogosian), on his tail. Stirred into the mix is NBA star Kevin Garnett (played by the man himself), whom Howard tempts with his custom-bejewelled Furbies – a totem of some bizarre, alternate consumer timeline. Their bugged-out eyes, savoured in disconcertingly goofy close-up, seem to portend the nerve-wracking delirium to follow. But Garnett is quickly ensnared by the opal, believing it will bring him a winning streak on the court, while Howard thinks the opal’s energy comes from its discovery by displaced African Jews. Each is bewitched in his own way, the uncut rock, like some Tolkienian ring, giving shape to its beholder’s best and worst instincts. (In one sequence, Garnett touches the gem and triggers a hallucinatory montage that seems to span both the history of Africa and the NBA playoffs.) The film is set in 2012, itself a strange interzone where The Weeknd (also appearing as his younger self) is a fledgling R&B singer on the verge of stardom (“What the fuck is a Weeknd?” grumbles Howard), and Instagram posts are still framed by the blocky queen blue – a world away from the present, where the app currently features Uncut Gems selfie filters with gold chains and Furby pendants for a new generation of aspirant bling ringers. The Safdies, who grew up between Manhattan and Queens, were just lo-fi filmmakers at the time, but their subsequent ascent has been spectacular. This is the brothers’ first film since 2017’s Good Time, a breakout hit that ricocheted bleached-blond scammer Robert Pattinson through a pinball machine of similarly random circumstance, and also revelled in their love for the city that reared them – in all of its cacophonous, race-and-class melting-pot glory. Pattinson’s work with the Safdies was seen less as star transformation than an extension of his daring independent turn, but Sandler’s performance – notoriously, and foolishly, snubbed in recent Oscar nominations – has drawn the predictable backhanded praise reserved for the comedian. For years, Sandler has been anathema to a certain type of snob, the kind of middle-brow cineastes who insist that the actor’s only good performances exist in the likes of Paul Thomas Anderson’s Punch-Drunk Love (2002) or Noah Baumbach’s The Meyerowitz Stories (2017) – “proper” films seen as aberrations in a career otherwise dedicated to peddling broad comedies. This approach diminishes Sandler’s gift for manic character study and unpredictable comic rhythm; tolerated in “dumb” classics like Billy Madison (1995) and Happy Gilmore (1996), sure, but sadly overlooked in his later works, such as the inclusive, hilarious Zionist parody You Don’t Mess With the Zohan (2008) or his much-maligned, though very charming, gender-switch pantomime Jack and Jill (2011) (which also happens to include Al Pacino’s best 21st-century performance this side of The Irishman). Sandler’s performance in Uncut Gems isn’t some great metamorphosis, as such; it’s Sandler doing what he’s always done best: cultivating an uneasy, livewire anxiety that pulses on top of his characters’ essentially humble, flawed humanity. There’s a scene here in which his badly beaten-up Howard – tissue paper jammed up his nostrils, a pendulum of drool swinging from his lips – is whimpering in his lover’s arms, and it’s all but indistinguishable from any of his man-baby tantrums of yore. I felt bad for the guy but also cackled, and I suspect directors and star would be happy with either response (after all, what’s funnier, and more absurd, than human plight). Sandler’s genius is his ability to convey that highest mode of expression: a synthesis of sincerity and satire, wrapped up in a ball of snot. And where plenty of movies have depicted the hapless travails of Dostoevskian putzes chasing that one lucky score – usually at their comedic expense – the Safdies are, like Sandler, empathetic chroniclers of the desperate and down-on-their-luck. They don’t pity or patronise Howard but embrace him, and we share in his euphoria – despite that fact that he’s kind of a dirtbag. Likewise, there’s a surfeit of wonderfully drawn, rough-around-the-edges supporting performances: among them the fantastic Julia Fox, holding her head defiantly high in tandem with cinematographer Darius Khondji’s breathtaking tracking shots; and Frozen balladeer Menzel, who goes from priceless, exasperated disdain at her husband’s exploits to full-tilt comedic withering. “Your face is so stupid,” she screams at Howard, on the verge of post-Passover divorce. “You are the most annoying person I have ever met.” Even richer: an appearance from real-life New York character Wayne Diamond, who drops into the action like a leathery angel of fate, and a cameo from Good Times (1974–79) and Coming to America (1988) star John Amos, which I half expected to conclude with him telling Howard to “Stay off the drugs.” As Howard drills himself ever deeper into trouble, and the opal carves its own path toward destiny, Uncut Gems barely has time to pause for breath, like a playoff game starring New York’s jewellery–dealing underworld where Lopatin’s high-strung score and Billy Joel’s “The Stranger” stand in for the courtside “Charge” fanfare. (You’d better believe the Safdies crank that shit loud.) “What is it about you Jews and basketball?” Demany asks Howard at one point, and indeed both character (who’s frequently seen glued to the game) and filmmakers (whose Lenny Cooke followed a teenage ball player) are obsessed to an infectious degree. When Howard, rapt in a Celtics game, exclaimed, “It’s all down to the last two minutes,” he wasn’t kidding: Uncut Gems burns itself right to the wire, leading to an astonishingly tense and funny climax – set against the outcome of the actual 2012 Boston versus Philadelphia playoff match – that pivots on, of all things, a faulty office door buzzer. When the camera finally returns to flesh, and into the cosmos, you can almost feel the universe chuckling like some celestial bookmaker, shades tilted, pearly smile flashing, as if to throw the much-memed Sandler moment back at humanity: “This is how I win.” Magic rocks, diamond-encrusted Furbies, Adam Sandler: all the arcane forces of the universe come to bear on Josh and Benny Safdie’s Uncut Gems (available on Netflix January 31), an electrifying sprint through Manhattan’s high-stakes, fame-adjacent netherworld of sports betting and Midtown hustlers that’s as much cosmic fable as gauntlet-running indie thriller. “They say you can see the whole universe in opals,” says middle-aged jeweller Howard Ratner (Sandler), spellbound by the newly excavated gemstone that sets the plot in motion, “that’s how fuckin’ old they are.” The ancient power awakens in the film’s opening moments, the camera swooping like a locust across an Ethiopian mine to find a bunch of workers, overseen by their multinational bosses, in an opal-struck frenzy that recalls nothing so much as the discovery of the demon idol in The Exorcist. In one of their dazzling, amusing formal tricks, the Safdies then push in on the rainbow colours of the gem (a high-tech version of the eerie shot in Australian filmmaker Alena Lodkina’s Strange Colours [2017]), via what feels like the entire universe, only to emerge right among the squishy innards of Howard himself, prostrate, mid colonoscopy, in a New York doctor’s office. Talk about a possession. Set to the New Age electronic score of Daniel Lopatin (aka Oneohtrix Point Never), which channels Tomita’s bleeps in the Safdies’ Heaven Knows What (2014), the sequence has... 
There is nowhere quite like The Monthly. We are told that we live in a time of diminished attention spans; a time where the 24-hour-news-cycle has produced a collective desire for hot takes and brief summaries of the news and ideas that effect us.
But we don’t believe it.
The need for considered, reflective, long-form journalism has never been greater, and for almost 20 years, that’s what The Monthly has offered, from some of our finest writers.
 
That kind of quality writing costs money, and requires the support of our readers.
Your subscription to The Monthly allows us to be the home for the best, most considered, most substantial perspectives on the state of the world.
It’s Australia’s only current affairs magazine, an indispensable home for cultural commentary, criticism and reviews, and home to personal and reflective essays that celebrate and elevate our humanity.
",POSITIVE
"Jan 31, 2020"," Aunque siempre hay lugar para alguna que otra agradable sorpresa, la tónica general en la industria actual, centrándonos en todo momento en los grandes estudios norteamericanos, invita a pensar en una sequía creativa en la que plantillas y fórmulas dominan el grueso de producciones. Pero dentro de este desolador y nada estimulante desierto, una —cada vez menos— pequeña compañía como A24 se ha ganado a pulso la etiqueta de oasis fílmico. Desde sus inicios, la productora de la Gran Manzana nos ha brindado piezas de la talla de 'Under the Skin', 'Ex-Machina', 'Lady Bird' o 'Hereditary', destacando entre su catálogo del año 2017 una brutal 'Good Time' que puso en la candelero el nombre de los hermanos Safdie, reafirmándoles como un dúo de cineastas tan brillantes como únicos en cuanto a sello autoral respecta tras haber enamorado al público indie con su 'Heaven Knows Why'. Con 'Diamantes en bruto', Ben y Joshua han llevado un paso más allá la propuesta de la cinta protagonizada por Robert Pattinson en un ejercicio de estilo descomunal, tan arriesgado como jugarse una final de conferencia con un triple en el último segundo. 135 minutos de pura adrenalina sin cortar encabezada por un Adam Sandler gigantesco que ya tiene un hueco reservado en mi top con las mejores películas de un 2020 que acaba de empezar. Si algo hace tan grande al —buen— cine, es su capacidad para generar sensaciones genuinas y extrañamente orgánicas en el respetable. Desde su paso por el Festival de Telluride, han sido muchas las voces que han reivindicado 'Diamantes en bruto' como lo más parecido a un ataque de ansiedad cinematográfico a lo que podamos enfrentarnos; algo que puedo corroborar después de haber pasado dos horas con las palmas de las manos empapadas de sudor y respirando a bocanadas. Esta reacción a lo acontecido en pantalla es posible, en parte, gracias al endiablado ritmo que han insuflado Los Safdie a su violenta odisea neoyorquina. Tras una breve secuencia introductoria y una transición imposible, el detonante no tarda en aparecer, desencadenando una auténtica maratón entre rascacielos y suburbios ante la que es complicado no terminar exhausto. 'Diamantes en bruto' posee un magnetismo impensable para tratarse de un filme que te golpea una y otra vez sin ningún tipo de piedad a cada revés que sufre su protagonista. Una deliciosa tortura que impide apartar la mirada, filmada con un nervio próximo al caos ordenado —las conversaciones son antológicas—, capaz de sacar de sus casillas al espectador más templado, y narrada en un crescendo constante, de esos que te hacen apretar la mandíbula y rechinar los dientes inconscientemente. El dominio de la cámara y la maestría en la puesta en escena de los Safdie se ven enriquecidos por un tratamiento formal casi temerario. Rodado en un 35mm dominado por el grano y las texturas más crudas, el largometraje aísla a su protagonista y le oprime contra los escenarios de la jungla de asfalto en la que intenta sobrevivir, combinando zooms, focales largas y movimientos de seguimiento imposibles en una apuesta visual que va mucho más allá de su espíritu ochentero. Ha quedado claro que, formal y narrativamente, 'Diamantes en bruto' es un auténtico prodigio; pero aún queda una bala en la recámara, con nombre y apellido, para terminar de volarnos la cabeza por completo. Esta no es otra que un Adam Sandler libre y desatado que nos regala la mejor interpretación de su carrera, perilla en ristre, y enfundado en una abrigo de cuero que grita 2012 —año en que se ambienta la película— a los cuatro vientos. 'Diamantes en bruto' toma todo lo que hizo grande a 'Good Time' y lo eleva a la enésima potencia con una salvaje representación de la conjunción latina ""lupus est homo homini"" que, desgraciadamente, el público español no podrá disfrutar en todo su esplendor —verla en pantalla grande, además de un privilegio, es una experiencia impagable—. Por suerte, el buen cine sigue siéndolo independientemente del tamaño de la superficie sobre la que se proyecte.",POSITIVE
