Date,Reviews,Score
"Dec 31, 2023"," “Rebel Moon: Parte 1 – la niña del fuego” representa el más reciente intento por Zack Snyder de desarrollar un universo cinematográfico —no en el cine (como cuando estuvo haciendo películas para DC), si no más bien para Netflix (como cuando estrenó “El ejército de los muertos” hace un par de años). El problema es que, en vez de crear algo original o siquiera relativamente novedoso, todo lo que ha hecho es agarrar un guion que originalmente se iba a llevar a cabo en el universo “Star Wars”, y cambiar algunos nombres. No es una exageración decir que “Rebel Moon: Parte 1 – la niña del fuego” se parece MUCHÍSIMO a “Star Wars”, tanto así que Lucasfilm debería considerar tomar acciones legales. Díganme, si no, si es que la trama no les suena familiar. En un planeta remoto, una granjera llamada Kora (Sofía Boutella) se da cuenta de que debe reaccionar ante la crueldad del Imperium, representado por el sádico Atticus Noble (Ed Skrein) cuando este llega a su pueblo y comienza a abusar de medio mundo. Es así que decide escapar junto a su compañero Gunnar (Michiel Huisman) para reclutar a otros guerreros que los puedan ayudar. Primero llegan a un exótico bar lleno de Aliens donde conocen al rebelde Kai (Charlie Hunnam), y luego salen del planeta para encontrar al legendario General Titus (Djimon Hoynsou), a la honorable Nemesis (Doona Bae), e incluso al aguerrido Bloodaxe (Ray Fisher). Juntos, tendrán que enfrentarse al ya mencionado Noble, quien en realidad trabaja para un cruel senador llamado Balisarius (Fra Fee), quien se autodeclaró emperador de la galaxia cuando el Rey (Cary Elwes) fue asesinado años atrás. Claramente, nuestra protagonista tiene algún tipo de conexión con el rey (no podía tratarse de una mujer común y corriente). Ah, y al menos al inicio, también tenemos a un robot llamado Jimmy (¡¡!!) con la voz de Anthony Hopkins, a quien me hubiese gustado ver más. En pocas palabras: tenemos un Imperio (digo, IMPERIUM) maligno controlado por un senador, a un antagonista sádico, a una protagonista especial, y hasta personajes que blanden espadas sospechosamente parecidas a un sable de luz. Es todo extremadamente parecido a “Star Wars”, pero sin nada del encanto o gracia o sensación de descubrimiento que aquellas películas (especialmente las de Lucas) nos hacían sentir. Más bien, todo ha sido reemplazado por un tono solemne y serio, en donde los malos intentan abusar sexualmente de chicas (¡!), y el Noble de Skrein se dedica a matar y torturar y engañar gente de la forma más sádica posible. No me sorprende que la ya anunciada Versión del Director sea para mayores de 18 años. Nada de eso sería un problema grave si es que la película fuese entretenida o incluyese algún elemento relativamente novedoso, pero ese no es el caso. Un filme de fantasía o ciencia ficción no tiene que ser increíblemente original para resultar exitoso —pregúntenle, si no, a James Cameron y su franquicia de “Avatar”. Pero si aquellas producciones las termina viendo todo el mundo y su abuelita, es precisamente porque el CÓMO termina siendo más interesante que el QUÉ; la construcción fascinante de un universo, y efectos visuales incomparables. En el caso de “Rebel Moon: Parte 1 – la niña del fuego”, ni el “qué” ni el “cómo” terminan de cuajar, lo que resulta en una experiencia tediosa y absolutamente previsible. Tampoco ayuda, además, que esta primera parte no sea más que una introducción. El filme cuenta con un desenlace, sí, pero igual acaba con un final abierto, el cual lo deja a uno con la sensación de que recién ha visto una introducción —y una introducción, encima, que nos cuenta poco o nada de sus protagonistas. Kora, por ejemplo, es un personaje plano, del que nos vamos enterando un poco a través de “flashbacks”, pero que nunca demuestra tener una personalidad interesante. Y de sus compañeros se puede decir incluso menos —cada uno tiene una introducción suficientemente intrigante, pero una vez que Kora los recluta, Snyder no haca absolutamente NADA con ellos. Es alucinante. Del apartado visual no me puedo quejar, al menos. Snyder sigue insistiendo en usar lentes personalizados de poca distancia focal, lo cual le da una sensación de ensueño a la película entera —apropiado para la temática, supongo. Y la mayoría de efectos visuales son impresionantes – el robot Jimmy (todavía no puedo superar su nombre), por ejemplo, luce increíblemente realista. Puede que Snyder no haya desarrollado una buena historia en esta ocasión, pero al menos sigue demostrando que tiene buen ojo para componer imágenes interesantes y de gran impacto. Sin embargo, sí me sorprendió que “Rebel Moon: Parte 1 – la niña del fuego” fuese una cinta de poca acción. Los pocos combates que incluye son entretenidos —aunque, para variar, suelen abusar de las cámaras lentas—, pero el problema es, precisamente, que no hay suficientes. El resto del filme está compuesto de exposición torpe (generalmente a través de diálogo forzado), “flashbacks”, y situaciones robadas de mejores filmes como “Star Wars”, “Duna” y hasta “Harry Potter”. Los actores, por su parte, hacen lo que pueden, pero el único que parece estar divirtiéndose es Ed Skrein. Interpretar a un villano sádico y cruel, supongo, siempre resulta entretenido —especialmente cuando el resto del reparto parece estar a punto de quedarse dormido. En fin. “Rebel Moon: Parte 1 – la niña del fuego” me decepcionó a sobremanera. Estoy siempre dispuesto a darle una oportunidad a producciones originales de género y de gran presupuesto; el problema acá es que la palabra “original” no podría estar más fuera de lugar. “Rebel Moon: Parte 1 – la niña del fuego” es una amalgamación de otras historias (mejores y más interesantes), mezcladas sin tener en cuenta los aspectos emocionales, intelectuales o siquiera divertidos que la gente podría estar buscando en una nueva película. El resultado es una de las peores películas de Zack Snyder, un cineasta talentoso que ha sido responsable de filmes verdaderamente buenos (“El amanecer de los muertos”, “300”, “Watchmen”, su versión de “La liga de la justicia”), pero que acá, aparentemente, se quedó sin nada qué decir. Habrá que esperar hasta abril, pues, para ver si logra concluir esta historia de mejor manera con la segunda parte de “Rebel Moon”. Comunicador audiovisual y crítico de cine. Bachiller en Comunicación Audiovisual por la PUCP; Maestría en Artes de MetFilm School en Londres; miembro de la APRECI —Asociación de Prensa Cinematográfica—, y la OFCS – Online Film Critics Society, y crítico oficial de Rottentomatoes.com. Integra el staff de las webs de Nintendo Pe, Cinencuentro y Ventana Indiscreta. Maneja el blog de cine Proyectando Ideas desde el 2012. Cofundador de NoEsEnSerie.com y FotografíaCalato.com, y coautor del libro Videogames You Will Never Play, del colectivo Unseen64. Es tan mala que no he podido ni siquiera terminarla. Todo sucede porque sí, sin explicación ni profundidas alguna. Y también es cierto que ni siquiera hay escenas de acción que emocionen. Desde luego que no veré una segunda parte de este bodrio.",NEGATIVE
"Dec 30, 2023"," Less homage to Star Wars than it is a pastiche of that cultural juggernaut, a strong sense of dÃ©jÃ  vu hangs over Zack Snyderâs Rebel Moon. Unfortunately, in plainly appealing to the memory of its vastly superior inspiration so many times, it inadvertently reminds viewers of how much better its muse is. There are far too many direct copycat scenes here for Rebel Moon to craft anything like an identity of its own, but its derivativeness might be forgivable were it not so self-consciously, humorlessly straining for epicness. Rebel Moon rises with narration from Anthony Hopkins and an operatic score â a promise of grandness it never lives up to. At two-hours-plus, this dreadnought announces its lofty ambitions for future franchise status at every turn, but never once earns it: the dialogue is creakingly expository and the acting is spotty, ultimately making it feel like the film has lazily assumed it's already secured all the interest it needs to justify a potential two further sequels and a galaxy of tie-in media. Though there are bright spots that suggest an actual movie lurks somewhere deep within its 134 minutes, Rebel Moon instead feels like a laborious couple of hours of scene-setting that arrogantly banks on you returning for more, despite doing little to deserve any more of your time. There are moments when Rebel Moon nearly earns its self-seriousness, like the gripping introduction of Bae Doonaâs lightsaber-wielding Nemesis, or the moment Boutellaâs Kora rouses Djimon Hounsouâs disgraced, depressed military general with an appeal not to his honor but to his desire for revenge. Unfortunately, these glints of the film redeeming itself are almost entirely diluted in the general narrative sludge that surrounds them, and thus canât do much to entice you back for the directorâs cut that Netflix has cynically already teased, despite having the power to have simply released that instead. Co-produced by Pedro AlmodÃ³var, this tumultuous Argentine anthology film tests the limits of human sanity when pushed to the extremes â and will also test yours.",NEGATIVE
"Dec 29, 2023"," Bereft of new ideas, beholden to silly slo-mo shenanigans, let it be known that writer/director Zack Snyder’s Rebel Moon is only truly harmful to those of us who care about proper punctuation. Netflix appears to have it as Rebel Moon — Part One: A Child of Fire. Rotten Tomatoes and IMDB have it as Rebel Moon: Part One – A Child of Fire. What in the em dash is going on here? Where does the colon belong?! That’s a weird question to be asking, given that a subset of Snyder’s fandom is so toxic they almost certainly have their heads in the orifice necessary to locate that organ. Punctuation contemplation is more thought than anyone else has invested in anything involving Rebel: Moon: Part: One: A: Child: Of: Fire. That joke was low-hanging fruit, but this is pretty much Low-Hanging Fruit — The Movie. And that’s okay sometimes! Hodgepodging together various elements of the timeless epic monomyth and throwing in some mildly original element, like say a wizard wand, can be pretty profitable! J.K. But not really. The problem is that Snyder didn’t throw in anything even mildly original. He literally pitched Star Wars executives on a redundant Seven Samurai in Space “idea” that was remade as recently as season one of The Mandalorian. When they passed, Netflix gave him eleventy billion dollars to do it anyway, without using Lucasfilm intellectual property. There are still glowing space swords, intergalactic governmental oppressors who shop at Nazi Gap, and even problematic parentage. Everyone must applaud the restraint Snyder showed in not introducing a tiny-but-powerful character who speaks backwards named Adoy. If you find yourself saying “A’doy” frequently, you won’t be alone. The entirety of Rebel Moon’s first installment would be a minutes-long montage in most movies. Atticus Noble (Ed Skrein), a galactic Goebbels, shows up to a small farming planet and says “feed our army or we’ll kill you all.” This doesn’t sit well with Kora (Sofia Boutella), who has a complicated past she doesn’t like talking about. Do you think maybe she’s good at killing stuff? Kora and Gunnar (Michiel Huisman) skip around the universe picking up antiheroes to assist the farmers in fighting the fascists. That’s right, the whole stinkin’ thing is the “I know just the person we need, if only they’ll agree to help” scene from a billion other better films. Snyder, notoriously addicted to slowed motion, has reached his zenith by making an entire movie out of a montage. It’s not a movie, actually. Legally, sure. Technically, yes. But realistically? No. This is the introduction to characters like Nemesis (Bae Doona), Bloodaxe (Ray Fisher), and Titus (Djimon Hounsou), which are names given to characters by actual grownups. There’s also a robot voiced by Anthony Hopkins named Jimmy. He wears a set of antlers at one point. Nothing really happens, other than the group is assembled. The fight at the end is so wholly inconsequential that it really only serves to finally reveal who are main character actually is. It feels like a prequel to a movie series that doesn’t exist. Snyder’s unique visual flair is quasi-irresistible. The recycled parts from better stories gin up just enough interest. The unoriginality doesn’t hit as offensive, just lazy. And although everything feels like a video game cut scene that introduces playable characters…they would probably be fun to play with? Again, to be clear, this is not a movie. It isn’t even really the first part of a movie. It is a live-action adaptation of the cast of characters. The biggest fear here is that streaming services without concerns about theatrical experiences who are content to blur the line between TV series and movies are producing mushy messes that don’t work as either content form. If this is the next step in the degradation of cinema, wow is it hilarious that the horseman of the apocalypse…is Zack Snyder. Gissane Sophia at Marvelous Geeks Media says “It’s hard to decipher who we’re meant to trust and what relationship we’re meant to invest in here. In no way, shape, or form does Rebel Moon Part One feel like it knows what it wants to be.” Siddhant Adlakha at Joy Sauce says “While it avoids Hollywood’s penchant for orientalism, and instead uses its designs to create an explicit anti-imperial and anti-colonial text, it fails to live up to both its eastern and western influences, and exists only as a mal-formed piece of marketing for something better.” D.R. Medlen at The Mary Sue says “Rebel Moon puts the Snyder spin on a space epic and delivers a wild ride from start to finish. It’s not Shakespeare, but it sure is fun.”",NEGATIVE
"Dec 29, 2023"," Permit me to take a short stroll down memory lane: It’s 1977, and I have convinced my parents to take me to the movie theater at the Tyrone Gardens in St. Petersburg to see “Star Wars” — not “Star Wars: Episode IV — A New Hope,” because no one knew that this was the first film in what would become a multibillion-dollar franchise. When I viewed the film for the first time, it was still just “Star Wars,” an epic space opera boasting a narrative built upon a mythic structure model with traditional archetypes. It was still just gratifying sci-fi fantasy, with space battles and laser swords. Soon, the film would become embedded in popular culture, with creator and director George Lucas reaping the benefits of a merchandising juggernaut. The success of the first “Star Wars” film enabled Lucas to make more films — both sequels and prequels — and to expand his fictional universe as he explored the “Skywalker Saga.” But before “Star Wars” became a pop culture phenomenon, Lucas had no guarantee there would be a continuation of the series. The original “Star Wars” works as a standalone story, conveyed in an easy-to-follow three-act structure that clearly identifies the struggle between good and evil and provides the audience with a satisfying resolution to the conflicts. It requires no follow-up, but it depicts such wonderfully rendered compelling characters in vivid settings that the audience wants to see more: more adventures, more alien worlds, and, well, more merchandise. The first problem with “Rebel Moon — Part One: A Child of Fire” is that it lacks a satisfying resolution to the conflicts it introduces. Directed by Zack Snyder, the first installment of the epic space opera was released in select theaters on Dec. 15 before making its streaming debut on Netflix on Dec. 21. Synder also intends to drop an extended cut in early 2024, before releasing “Rebel Moon — Part Two: The Scargiver” on April 19. The film revolves around Kora (Sofia Boutella), a woman with a mysterious past who has been embraced by a peaceful settlement of farmers on the moon Veldt. When Admiral Atticus Noble (Ed Skrein) arrives demanding tribute in the form of food to fill the bellies of his troops, Kora warns the community that this emissary of the tyrannical Regent Balisarius (Fra Fee) will take “everything” from them unless they fight. Because the farmers aren’t equipped to defend themselves, the burden of finding fighters willing to risk their lives falls upon Kora. She and Gunnar (Michiel Huisman), a nonviolent but pragmatic farmer, travel to a cantina in Mos Eisley — sorry, scratch that: I mean, they visit a seedy bar full of aliens in the port town of Providence where they meet Kai (Charlie Hunnam), a smuggler who can provide transportation on his stealthy spaceship.  Along the way, Kora and Gunnar recruit General Titus (Djimon Hounsou), a legendary but disgraced commander living on a world assembled from Ridley Scott’s “Gladiator” props and set dressings; Nemesis (Doona Bae), a master swordswoman who battles the love child of Shelob and the Borg Queen before joining the campaign; and Tarak (Staz Nair), a noble prince possessing Tarzan’s rapport with animals, who for some incomprehensible reason must ride a creature that looks like Buckbeak’s second cousin to gain his freedom. Snyder is cherry picking tropes and cinematic elements to fill in gaps in the narrative. “Rebel Moon — Part One: A Child of Fire” evokes, pays homage to, and draws inspiration from the work of Edgar Rice Burroughs, Tolkien, Pierre Christin, Robert A. Heinlein, and Poul Anderson; and from films such as Julie Taymor’s “Titus,” John Sturges’ “The Magnificent Seven,” and the original “Star Wars” trilogy.  Snyder’s primary influence must have been Akira Kurosawa’s “Seven Samurai,” which also shaped “The Magnificent Seven,” with Sturges altering the story’s setting to the old west. Snyder adapts it to fit the space opera mold — but he’s not the first to make that leap. In 1980, Roger Corman — in a blatant attempt to capitalize on the popularity of “Star Wars” — produced “Battle Beyond the Stars,” a film promoted as “‘Magnificent Seven’ in outer space.” Directed by Jimmy T. Murakami, this low-budget endeavor starred Richard Thomas as Shad, a young Akira farmer who enlists various mercenaries to save his people from Sador (John Saxon), leader of the very naughty Malmori raiders.  Snyder’s take is undeniably a superior film in terms of scope and production, with the director’s signature style making it visually appealing. But “Rebel Moon — Part One: A Child of Fire” suffers from a scarcity of characterization, emotion, and narrative subtleties. The script lacks nuance, genuine tension, warmth and humor. Snyder’s characters are tiresomely serious to the point of being tedious. It shouldn’t be this difficult to root for the reluctant hero Kora. It shouldn’t be this taxing riding along as she goes planet-hopping to round up her allies.  I should be able to take Skrein seriously as the fascist villain, but every time Atticus Noble is on screen, I keep seeing Rik Mayall's character Rick from “The Young Ones.” The two most promising characters in the film — JC1435, a sentient battle robot voiced by Anthony Hopkins; and Sam (Charlotte Maggi), a young woman from the farming settlement on Veldt — have limited screen time in the first installment of the saga. Maybe, there will be more story, better pacing, and expanded depth to the characters in Snyder’s extended cut. Maybe “Rebel Moon — Part Two: The Scargiver” will somehow improve the first installment. I hope that is the case, because Snyder is capable of making films that are both dazzling and entertaining. I honestly want to like this product. The characters have the potential to be interesting. Their cause is one that should resonate with the viewer. Their universe is filled with gorgeous alien planets and races that could be a prolific source of future storytelling. But Snyder needs to give the viewer some reason to empathize with the heroes, to cheer them on to victory, and to yearn to explore the uncharted worlds beyond the pages of the script.  Lee Clark Zumpe is entertainment editor at Tampa Bay Newspapers, a Tomatometer-Approved Critic, and an author of short fiction appearing in select anthologies and magazines. Follow Lee at www.patreon.com/Haunter_of_the_Bijou.",NEGATIVE
"Dec 29, 2023"," A tedious slog through an avalanche of genre clichés, made worse by an air of pretentiousness and ponderous self-importance, Zack Snyder’s latest piece of Netflix bombast “Rebel Moon: Part One – A Child of Fire” spends over two hours of world-building to create a place no sane viewer would ever want to visit once, let alone the multiple times its subtitle suggests we’re meant to go back to it.  It’s an excruciating bore. The plot is supposedly an original creation of Snyder and co-writers Kurt Johnstad and Shay Hatten but actually a derivative hodgepodge of bits and pieces of other, better movies, with classics by Kurosawa and Lucas the main models.  It involves a growing rebellion against an evil empire by some of its oppressed people and the recruitment of members to join its ranks.  And after overloading us with laborious exposition, elephantine backstory and a repetitious sequence of episodes that are one-half ponderous talk and the other chaotic fights that often slip into slow-motion for presumed effect (and always conclude with a shot of the planet-hopping recruitment ship flying off for its next destination), it has the temerity to close with the observation that we’ve just witnessed “the beginning of something.”  One could only wish that it were the beginning of something else. Some of the narration is delivered in the instantly recognizable tones of Anthony Hopkins, who provides the voice of a robot named Jimmy, once a warrior but now ensconced on a moon called Veldt, where a bedraggled community of farmers led by Sindri (Corey Stoll, wearing a most unbecoming beard) ekes out a hand-to-mouth existence.  (Hopkins, fortunately for him, doesn’t actually have to appear in the movie.  Jimmy is played by Dustin Ceithamer, so Hopkins is basically doing a James Earl Jones thing.) Veldt is part of the empire, or Imperium, controlled by the Motherworld, which was once a monarchy whose King (Carey Elwes) and Queen (Rhian Rees) hoped that their angelic daughter Princess Issa (Stella Grace Fitzgerald) would usher in a new era of peace and harmony.  But, as we learn through narration and gauzy flashbacks, the royal family was assassinated, and power was seized by Belisarius (Fra Fee), a militaristic tyrant whose chief henchman Atticus Noble (Ed Skrein), dressed in quasi-Nazi garb, cruises about the galaxy in a huge Dreadnought, tasked with snuffing out any remnants of resistance to the new order.  One of his stops is Veldt, where he demands that the community provide grain for his crew.  When some protest that compliance would mean their own starvation, Noble responds with murder and a simple takeover of the place before departing. Naturally his action causes distress, and Kora (Sofia Boutella), an outsider who was taken in by the farmers when she crash landed on Veldt, becomes an instigator of resistance—it will later be revealed that she was an imperial warrior who turned against the regime, and thus a wanted fugitive.  She’s joined by handsome farmer Gunnar (Michiel Huisman), who’s besotted with her, and together they persuade Kai (Charlie Hunnam), a rogue pilot who for some reason speaks with an Irish brogue, to ferry them to other planets to seek out warriors to join in the protection of their moon. At this point the movie turns into a repetitive formula in which the three travel to some locale where they can approach a noteworthy prospect to join them; in each case Snyder structures the episode to begin with visuals attesting to the otherworldly character of the place (the production designers were Stephen Swain and Stefan Dechant, the costumer Stephanie Porter) and lots of surpassingly banal conversation before securing a “yes,” which is followed by a gigantic fight he tries to jazz up with bursts of super-speeded up action and slow-motion for “effect.”  By the time all the stopovers are complete, the intrepid trio have found a group of supposedly charismatic companions: Titus (Djimon Hounsou), a former imperial general now a drunken layabout; Nemesis (Doona Bae) a swordswoman whose weapons shoot out beams of light energy; Tarak (Staz Nair), an enslaved smithy who’s also an exceptional animal-whisperer; and Darrian Bloodaxe (Ray Fisher), whose moniker is descriptive of his talents.  By the close they’re all headed back for Veldt and, presumably a confrontation with Noble, who’s shown receiving a set of stern marching orders from his sneering master Belisarius. Snyder adds a plethora of genre piffle to amplify the plot; at one point, for example, Tarak takes flight aboard a weird winged creature that proves the writer-director knows his Harryhausen as well as Kurosawa and Lucas, and at another Jenna Malone camps it up as a ravenous alien spider-woman who does battle with Nemesis.  Such stuff only increases the nonsensicality of it all; the picture increasingly feels like a grab-bag of cheesy tropes, for the most part realized in mediocre CGI (the effects supervisors were Marcus Taormina and John “DJ” DesJadin) and shot in the same dark, murky style that Snyder brought to the series of DCU movies he oversaw and which, acting as his own cinematographer, he repeats here.  Editor Dody Dorn can do little to mitigate the monotony of the story and the visuals, and while Tom Holkenborg’s score ladles out music intended to inspire awe, it’s to no avail. Nor can the cast bring much zest to the sodden material, though they’re induced to pour a lot of energy into the attempt.  Boutella makes an athletic if inexpressive heroine, and Skrein’s sleazy villainy carries a certain campy charm, but the rest can’t invest their cardboard characters with any sort of inner life. ",NEUTRAL
"Dec 28, 2023"," Zack Snyder’s Rebel Moon: Part One – A Child of Fire is a cumbersome, disjointed space version of A Bug’s Life that’s solely saved and made viewable because of its outstanding cast. While visually stunning and somewhat engaging enough to keep a viewer’s attention, the writing is all over the place, making it constantly questionable why we’re supposed to care. The dialogue is so clunky at times that even the deliveries coming from great actors feel forced in every way. Rebel Moon wants to be an epic with such intensity that it loses itself in an attempt to tell a compelling story. The CGI is acceptable; some of the creatures are genuinely riveting, as are the characters, but the pacing fumbles in its endeavor to take us through various sectors of different times and places. It’s obvious the film is meant to encompass one part of a story, but the arc doesn’t feel contained enough to leave a mark. There’s much to be desired, sure, but it’s hard to predict whether the second half will even manage to save it. There’s also something to be said about how the film could’ve fleshed out relationships more to make it additionally appealing in the grand scheme of storytelling. Part of the reason why Star Wars: A New Hope works so well despite the slow steadiness of its narrative approach is because the character dynamics it’s setting up are thoroughly engrossing from beginning to end. It’s hard to decipher who we’re meant to trust and what relationship we’re meant to invest in here. In no way, shape, or form does Rebel Moon Part One feel like it knows what it wants to be. However, it’s imperative to note that Sofia Boutella is an undeniable star. Kora is the most magnetic character in the story, and diving further into her past could have made the story even more inviting. Whatever we follow her through feels earned and thoughtfully crafted, which is also entirely due to Boutella’s performances. It’s clear as day that the actress is aware of her character’s heart and motives in a way that helps to bring the best to the surface. Michiel Huisman, Djimon Hounsou, Charlie Hunnam, and Stuart Martin also do an incredible job with the material they’re given. Quiet moments in the film result in some of the most vulnerable displays of humanity, but they’re so scarce that it’s not enough to save the narrative from falling apart. Whether the R-rated director’s cut makes a difference is hard to tell, but when a film is released with this many questions left in the air, you have to ask yourself what the purpose of it is anyway. Who’s running the show, leaving one version clunky while another could potentially shine, and who has the time and patience to commit to both? For a visually stunning film of this caliber, it’s unfortunate that the plot and characterizations don’t match the beauty. The third act is especially gorgeous, and the final few scenes leave off with the kind of space explosions that are always enjoyable to see for those of us who love the genre. Still, it’s not enough to make Rebel Moon Part One: A Child of Fire a film worth watching more than once or one that’ll be well remembered, either.",NEGATIVE
"Dec 28, 2023"," Los 135 minutos de esta primera entrega (el 19 de abril llegará Rebel Moon (parte dos): La guerrera que deja marcas) muestran al director de El amanecer de los muertos (2004), 300 (2006), Watchmen: Los vigilantes (2009), Ga'hoole: La leyenda de los Guardianes (2010), Sucker Punch: Mundo surreal (2011), El hombre de acero (2013), Batman vs. Superman: El origen de la justicia (2016), Liga de la Justicia (2017) y El ejército de los muertos (2021) cumpliendo el viejo sueño de hacer “su” Star Wars gracias a los 166 millones de dólars aportados por Netflix.",NEUTRAL
"Dec 28, 2023"," Is there anything left to write about Zack Snyder? He is a polarising figure in film communities, although I am unsure if polarising is the right word. “Polarising” tends to refer to filmmakers who present challenging “love-it-or-hate-it” content, or who address controversial topics. In Snyder’s case, the vigorous and oftentimes angry debate is over whether or not his films are actually any good, or if he himself has a reasonable amount of talent. It is a debate that has raged throughout his directorial career. Personally I tend to sit on the fence. I liked his 2004 remake of Dawn of the Dead, as I did his underrated Man of Steel trilogy of films (2013-21). On the other hand, his 300 (2007) and Watchmen (2009) adaptations left me cold, and I actively loathed his 2011 original Sucker Punch. My personal bottom line is that Snyder has a strong visual aesthetic that tends to over-use CGI and slow motion, that he is a deft hand at replicating other people’s imagery, but that he has no story sense whatsoever. This is a shame, because I get the very strong impression that Snyder would not agree. Rebel Moon is Snyder’s latest work, a much-hyped science fiction epic broken into two parts (the second comes next April). It sees an interplanetary military force arrive at a remote agrarian community and violently demand they hand over all of their harvest. With no way for the community to defend itself, a solo representative travels to the neighbouring planets in the search of soldiers and mercenaries who will come to their aid. If the premise sounds familiar, it is because it is: Akira Kurosawa filmed it in 1954 as Seven Samurai. Or perhaps you recognise it from John Sturges’ 1960 remake The Magnificent Seven. Or from John Lasseter and Andrew Stanton’s A Bug’s Life (1998), which liberally lifts from the original story as well. As does Dean Parisot’s Galaxy Quest (1999), Tsui Hark’s Seven Swords (2005), and – most pertinently – Jimmy T. Murakami’s sci-fi potboiler Battle Beyond the Stars (1980). Even Gareth Edwards’ 2016 Star Wars feature Rogue One cribs liberally from Kurosawa’s original playbook. The point is that for all of Netflix’s hyping of Rebel Moon as an exciting new space opera, it is actually based on pretty well-furrowed ground. This is not necessarily a bad thing: as all of the previous films mentioned have demonstrated, the execution of an old story is as much a key to success as the story itself. With enormous scope to remix and innovate, Snyder has instead gathered together a painfully obvious collection of- I hesitate to write ‘influences’, as that seems to give Snyder too much credit. ‘Things to photocopy and then mash together’ feels rather more appropriate. Star Wars is a very dominant influence, but it is also easy to see imagery cribbed from a wide range of anime productions, Korean cinema, and the popular wargame Warhammer 40,000. In most cases this assembled pastiche inspires a bored over-familiarity rather than any sense of remix or play. The film is generic pulp, which will likely find an undemanding audience but reeks of missed opportunities. It is also particularly unsubtle: its villain (played by Ed Skrein) does not simply resemble a Nazi like Star Wars‘ galactic empire, he is literally dressed as one. There is an oddly talented cast here, including Sofia Boutella, Charlie Hunnam, Djimon Hounsou, and Anthony Hopkins, but they are left hanging by a screenplay that does not provide them with any material to build upon. My advice? Watch Battle Beyond the Stars. At the time of writing it is streaming on Amazon Prime, it offers the same basic story, has its own talented cast including John Saxon, George Peppard, and Robert Vaughn, and never tries to pretend it is anything more than shameless pulp entertainment. It also provides a complete story with beginning, middle, and end – Rebel Moon demands you come back in four months for that. I imagine more than a few viewers will not bother.",NEGATIVE
"Dec 27, 2023"," Two months after the May 1980 release of The Empire Strikes Back in US cinemas, came a Seven Samurai/Magnificent Seven in Space knock-off that was out to capitalise on Empire's pull and which is most notable for the up-and-coming talents off-camera. It had a script by future Oscar nominee John Sayles, a score by Titanic Oscar winner James Horner, and special effects by a certain James Cameron. From little cosmic acorns grow... Battle Beyond the Stars doesn't loom large in anorak lore, but it does come to mind watching Netflix's Rebel Moon - Part One: A Child of Fire as 300 and Justice League director Zack Snyder repackages the Seven Samurai/Magnificent Seven narrative for a two-part space opera. The second instalment, The Scargiver, is due next April. This scene-setter sees a farming community on the planet Veldt terrorised by the army of the Mother World, who need the crops to feed the troops. Figuring it's better to die on your feet than live on your knees, mysterious villager Kora (Sofia Boutella) packs her bags and heads off to put together a bunch of hired guns/swords that can lead the farmers in fighting back. There's loads of melodrama here and Rebel Moon takes itself very seriously, but it will be no hardship for anyone with a thing for sci-fi action. Boutella is good in the set pieces, there's a decent supporting cast (Anthony Hopkins voices a robot, Charlie Hunnam's smuggler has, wait for it, a Belfast accent), and the nostalgia synapses will be firing goodo. Keep the movie reference bingo card handy. With a cliffhanger ending, Snyder has nicely set up part two, describing it as ""a war movie"". Chances are, you'll be pitching up on Veldt again next April. © RTÉ 2024. RTÉ.ie is the website of Raidió Teilifís Éireann, Ireland's National Public Service Media. RTÉ is not responsible for the content of external internet sites.
 Images Courtesy of Getty Images.
",NEUTRAL
"Dec 27, 2023"," En los confines distantes de la galaxia, una apacible colonia enfrenta la amenaza de un poder tiránico, desencadenando una lucha desesperada por la supervivencia. En este contexto, emerge la enigmática Kora como la última esperanza, convocando a un ecléctico grupo de individuos dispuestos a desafiar el destino. Entre forasteros, insurgentes, campesinos y huérfanos de guerra, se forja un nuevo ejército de héroes dispuestos a enfrentar el desafío que se avecina. Lo que podría haber sido un digno ""fanfiction"" de Star Wars se convierte en una experiencia desalentadora. La falta de originalidad en el diseño de situaciones, junto con un tema demasiado básico, socava cualquier intento de la película por destacar en el género de la ciencia ficción. Los personajes, apenas esbozados, carecen de la profundidad necesaria para conectar, y sus motivaciones son tan difusas como las estrellas en la galaxia. A medida que la trama se desenvuelve, los personajes, con la heroína principal encarnada por la sutil Sofia Boutella a la cabeza, se ven inmersos en situaciones que carecen por completo de profundidad. Sus interacciones se limitan a diálogos simplistas, inverosímiles, despojados de la riqueza emocional y los matices que podrían haber dado vida a sus personalidades. La principal deficiencia de Rebel Moon Parte 1: La niña del fuego reside en su equivocada suposición de que los espectadores estarán dispuestos a aguardar la siguiente entrega para alcanzar una comprensión completa de la trama. Aunque la película se introduce como una mera porción de un relato más extenso, esta elección estratégica revela un desacierto fundamental. La expectativa de postergar la revelación integral de la narrativa se traduce en una desconexión potencial, socavando así la coherencia y el impacto de la obra en su conjunto. Rebel Moon Parte 1: La niña del fuego, que ofrece un boceto en lugar de una historia auténtica y profunda, es sin duda la peor película de Zack Snyder hasta la fecha, una decepción intergaláctica para aquellos que esperaban algo más de esta incursión en el vasto espacio sideral.",NEGATIVE
"Dec 27, 2023","Rebel Moon has everything that Snyder is criticized for, but that does not mean that the final result is a tremendously entertaining movie. [Full review in Spanish]",POSITIVE
