Date,Score,Reviews
"Jun 26, 2021",NEUTRAL,"An unfunny, forgettable, lame film with a story that had nothing going for it."
"Apr 28, 2021",NEUTRAL,"This is one of those movies that I feel was pretty good for it's time, but didn't age very well. Eddie Murphy does a great job, but the script is a little bit weak and predictable by todays (2021) standards."
"Apr 17, 2021",NEUTRAL,"The Golden Child suffers from a predictable plot, jarringly bad special effects for ILM (contrast the villain's final form with a decently animated stop-motion Pepsi can earlier in the movie) and an underwhelming third act. What prevents it from being one of Eddie Murphy's weaker movies are his own presence, genuinely well-executed comedic scenes, a comically serious Charles Dance, a well-composed score, decent soundtrack choices, world-building that I wish we got to see more of and amusingly cheesy fight scenes. It's probably for the best we got this movie instead of the more serious Mel Gibson fantasy-action flick that this was originally going to start out as but, as Eddie Murphy's first non-R-rated feature, it could've been so much better."
"Mar 9, 2021",NEUTRAL,Underrated! These kind of movies are hard to find.
"Feb 3, 2021",NEUTRAL,"Funny action/fantasy film all the way through. It was not the best made film, but Eddie Murphy's comedy along with Charles Dance excellent performance as the villain makes this movie well worth the time."
"Jan 15, 2021",NEUTRAL,"An unfortunate omen for Eddie Murphy's critically downward turn of his later career just because he'd ignited stardom from his previous comedic picture ""Beverly Hills Cop"" and advantageously carried on for a gambled hopeful replicated success into the next follow-up film which turned out utterly ridiculous and inadvertently paved a narrative tone Adam Sandler questionably pursues. (C)"
"Jan 3, 2021",NEUTRAL,"Yeah... no matter how many times I give this a try, that a big nope from me. This may be Murphy's weakest movie, and that's saying something considering the output of the past 2 decades... I don't know, maybe it's a fun adventure movie for kids, but I just groan and am bored to tears."
"Dec 26, 2020",NEUTRAL,"I was particularly intrigued to spot and Australian Eastern Rosella starring as the resurrected magical parrot guide - although I'm not sure what bird they dubbed it with.

I'd say this kind of has the story-vibes of Monkey Magic, but done in a slightly more toned down way?  The titular Golden Child is a magic planet healer who is stolen by the nefarious baddy (who I kept calling Snape for vibey reasons).  The baddy plans to wear down the child's powers and kill them.  I think they refer to the child as a boy, but it's played by a girl in her one-off acting appearance ever.  Anyway, Eddie Murphy plays a child finder and he's enlisted by to help find the child in LA.  There are some great long eighties LA montages to really set the scene here.  There's also a super heavy eighties soundtrack to really timestamp the whole thing."
"Dec 15, 2020",NEUTRAL,One of my absolute favorite movies if all times!!
"Dec 12, 2020",NEUTRAL,"The eighties were Eddie Murphy's domain and rightfully so. I hadn't watched this movie in at least ten years, and while the effects and music haven't aged well, it certainly transports you back in time. Even the cringeworthy dialogue is fun to revisit. 
Here Murphy plays a specialist in finding missing children and is tasked with finding the kidnapped Golden Child, unaware of the supernatural forces that surrounds this case. 
Fun rewatch."
"Nov 14, 2020",NEUTRAL,"Great movie, kung fu, street smart good guy and occult bad guys. And as cherry on top, Charles Dance as the bad guy!!!"
"Nov 3, 2020",NEUTRAL,"It's not that bad. Sure it's a little dated, but it's still watchable. The film was never meant to be taken too seriously, and for it's worth; it's an ok film. Still worth watching."
"Sep 13, 2020",NEUTRAL,Good for nostalgia and a few laughs.
"Aug 24, 2020",NEUTRAL,One of my favourite movies when I was a child
"Apr 10, 2020",NEUTRAL,loved it then and love it now
"Mar 10, 2020",NEUTRAL,This film is horrible and a complete waste of film.
"Nov 17, 2019",NEUTRAL,"O Rapto do Menino Dourado (1986) 3,0 ⭐️ #MovieReview Investigador particular é solicitado para caso de rapto de criança no Tibet, considerada especial. Bom ritmo, piadas na medida certa e efeitos especiais hoje estranhos mas na época ok. Boa diversão!"
"Aug 14, 2019",NEUTRAL,"It's better than 'The Hangover Part 2'
I've just watched them both
and it's better
I never want to see it again"
"Jun 22, 2019",NEUTRAL,"One of my favorites as a kid. This movie gets a lot of hate, but it's mythology is incredible; with Eddie Murphy in his prime
And Charles Dance as one of the more interesting Demons on film... you cant beat it!"
"Jun 21, 2019",NEUTRAL,One of eddie murphy's instant classics out side of his normal setting.
"Mar 29, 2019",NEUTRAL,Critics are morons. They just don't get the humour.
"Jan 27, 2019",NEUTRAL,if you were not alive during its release to appreciate it it's hard to appreciate with the new technology but in this movies time it was definitely the shit.
"Apr 14, 2018",NEUTRAL,One of the worst music scores of all time. The music was completely opposed to the film in almost every aspect. 3.5/10
"Feb 2, 2018",NEUTRAL,A very entertaining and silly movie thanks in large part to Eddie Murphy. Its very harmless and never takes itself too seriously.
"Nov 9, 2017",NEUTRAL,This film - insignificant and lightweight and monumentally silly - is entertaining from beginning to end. Eddie is great! Read Roger Ebert's review.
"Mar 17, 2017",NEUTRAL,"Story/Screenplay: (3.5/5) As a comedy it works, but just barely.  I suspect some lines that weren't good had been ad libbed by Murphy.

Duration/Tempo: (4/5) At 1 hour and 34 minutes, it's a short movie that feels short.

Cast & Crew: (4/5) Overall, Eddie Murphy was a plus, but he was funny and then unfunny throughout.  Charles Dance and Charlotte Lewis were excellent.

Summary: (4/5) It's a comedy that's easy to watch.  Murphy could be taxing at times, but the end result is a thumbs up."
"Jan 6, 2017",NEUTRAL,Pretty good funny Eddie Murphy cult movie.
"Jan 6, 2017",NEUTRAL,this is one of my favorite Eddie murphy films me and my friend offten quote the film
"Dec 22, 2016",NEUTRAL,"Is it imperfect ?  Yes.
Were parts of it re-shot on orders from the Studio to make it more like Cop I ?  Yes.
Was it re-scored with an entire John Barry score being dumped during re-shoots and extensive re-editing ?  Yes.  
Was it late for its original release window because of this ?  Yes, it was scheduled for a Christmas '85 release. 
Is it still a good movie regardless of all of that ?  Hell Yes !"
"Nov 12, 2016",NEUTRAL,Awesome childhood film from the 80's
"Nov 2, 2016",NEUTRAL,Typical Rotten Tomato critic review full of arrogant critics who believe that everyone really cares what they think. You know what they say about the crack of the behind and its relativity to opinions!
"Oct 26, 2016",NEUTRAL,"Eddie Murphy is doing all the work but he can't carry the film by himself. I loved the comedy, but I still hated the movie."
"Aug 30, 2016",NEUTRAL,Eddie Murphy was great to watch in this fantasy/comedy/thriller.
"Apr 24, 2016",NEUTRAL,"I wanted to like this film, I really did. But the few good scene in this (the ones where Chinese Mythology is actually played with) are outweighed by the rest of the movie, which is slow and uninteresting. The characters are pretty bland for the most part, and it's a shame. I saw a lot of potential in this movie, but Michael Ritchie and Paramount didn't even come close to utilizing that potential to the fullest. This movie is only partly charged, and is glitchy when the charge wears off."
"Mar 18, 2016",NEUTRAL,It's kind of like Beverly Hills Cop 1.5 but it's a part of the classic Eddie Murphy Era when he was still hilarious. The special effects obviously seem dated now but let's be honest that's not why you watch this gem.
"Jan 11, 2016",NEUTRAL,Very weird and funny movie. The throwback to the 80s is pretty awesome to see now.
"Dec 16, 2015",NEUTRAL,"The Golden Child is a strange mix between Beverly Hills Cop and Big Trouble in Little Tokyo. It fixed everything I hated about Beverly Hills Cop, but really had the potential to be one of the best 80s action comedies if it made its characters larger than life.
A LA cop who specializes in child disappearances is requested to save the recently kidnapped ""golden child"" in Tibet, who has been granted powers to save the world from the man who kidnapped him, a demon in disguise.
The Golden Child was actually really enjoyable. It was even pretty good, but not great and very easily forgettable. It blends Beverly Hills Cop with some slightly corny danger filled action sequences, testing Murphy more as a hero like protagonist. The story is decent, too, but here's where Golden Child could accel. The characters have the potential to be strong and a lot more compelling than they have been written. the character of the Golden Child himself is already compelling but could have much more to it, his powers are almost God-like and the writers had opportunities to test that in areas. The antagonist Sardo Numpsa is hardly chilling but has a mystical count-like feel to it. The essence that the character is a demon and could rival the Golden Child's powers is also not tested enough. The Golden Child could have so many uses for its characters but instead focuses on Murphy - which Eddie is classic Eddie, not much to say about him. The Golden Child fixed everything I already stated that I hate about the Beverly Hills Cop series, from a faster pace to humor that actually works and isn't just awkward. The Golden Child is good and entertaining, but it had the potential to be a lot more than just an Eddie Murphy box office dough guarantee."
"Dec 7, 2015",NEUTRAL,"The Golden Child is not ""Golden"" at all...more like silver plated.  It does have some good parts with Eddie Murphy providing a few laughs but it's nothing special 2.5/5 or 5/10."
"Oct 14, 2015",NEUTRAL,"In a temple in an unknown location in northeastern Nepal, a young boy with mystical abilities - the Golden Child - receives badges of station and demonstrates his power to the monks of the temple by reviving a dead eastern rosella, which becomes a constant companion. However, a band of villains led by a mysterious man, Sardo Numspa (Charles Dance), breaks into the hidden temple, slaughters the monks and abducts the boy. Some time afterwards, a young woman named Kee Nang (Charlotte Lewis) watches a Los Angeles TV show in which social worker Chandler Jarrell (Eddie Murphy) talks about his latest case, a missing girl named Cheryll Mosley. She seeks him out the next day and informs him of the kidnapping of the Golden Child and that he is the 'Chosen One' who would save the Child. Chandler does not take this seriously, even after the astral form of the Child and his bird familiar begin following him.
Soon Cheryll Mosley is found, dead from blood loss, near an abandoned house smeared with Tibetan graffiti and a pot full of blood-soaked oatmeal. Kee Nang reveals to him that this house was a holding place for the Child and introduces Chandler to Doctor Hong, a mystic expert, and Kala (a creature half dragon, half woman, who remains hidden behind a screen). The three track down a motorcycle gang, the Yellow Dragons, which Cheryll had joined, and Chinese restaurant owner Tommy Tong, a henchman of Numspa, to whom Cheryll had been 'sold' for her blood, used to make the Child vulnerable to earthly harm. Tong, however, is killed by Numspa as a potential traitor. Still not taking the case too seriously, Chandler is drawn by Numspa-whom Chandler begins to continuously call ""Numsy""-into a controlled dream, where he receives a burn mark on his arm. Numspa also presents his demands: the Ajanti Dagger (a mystic weapon which is capable of killing the Golden Child) in exchange for the boy. Chandler finally agrees to help, and he and Kee Nang travel to Tibet to retrieve the Ajanti Dagger...

""The Golden Child"" was originally intended as a serious adventure drama with Mel Gibson in the lead role. After Gibson turned the film down and Eddie Murphy replaced him, the script was rewritten as a partial comedy. Released in December 1986, The Golden Child was a box office success. It earned USD$79,817,937 in the U.S. alone, making it the eighth biggest film of the year. However, the film was considered a disappointment by the studio when compared to Murphy's previous film, Beverly Hills Cop, which garnered USD$234,760,478 at the US box office. Been ages since I saw ""The Golden Child"" and I was keen to resee it. Eddie Murphy was hot in the mid 80s after three massive hits at the box office, ""48 Hrs"", ""Trading Places"" and ""Beverly Hills Cop"". But, one can wonder why he chose to do this one as the set up and script doesn´t really fit him in my eyes. Maybe the problem was the rewrite from a serious adventure drama to an action adventure comedy. It´s amongst his worst movies to be honest, both plot (it doesn´t really know what it wants to be) and production wise. Eddie Murphy is not at his best. I do like the lovely Charlotte Lewis, but she is handled in a weird way. And Charles Dance is never bad, even if he does look a bit lost here. The effects are hardly up to scratch when seeing it today, but most likely it was ok in 1986. It's pretty poor from a directorial perspective as well. No one seems to really have had the heart in the production. ""The Golden Child"" can be passed and it won´t be missed."
"Aug 8, 2015",NEUTRAL,This falls under the Gymkata genre.
"May 16, 2015",NEUTRAL,It's not the finest work of Eddie Murphy and the CGI is dreadful.
"Apr 12, 2015",NEUTRAL,"Big Trouble in Little China lite (which makes sense as John Carpenter was originally going to be the director). Not good enough to be good, not bad enough to be good-bad."
"Mar 22, 2015",NEUTRAL,A testament to Murphy's star power that this crap ruled the box office.
"Feb 16, 2015",NEUTRAL,"Vintage Eddie Murphy, yeah, it looks dated, but I loved this as a kid and it is still fun to watch, and the dancing Pepsi can still looks great to this day. The premise is interesting, with some fun action and Eddie Murphy giving some of his most memorable lines, I could not tell you how many times I have quoted it with the line, ""Can I please have the knife!"" The special effect are fine, although the end fight with the demon was a little too choppy with its use of stop motion animation, but other then that The Golden Child is still a good time, although it does have the normal amount of 80's language, so keep that in mind if showing this to your kids.
3 Beards Out Of 5"
"Feb 4, 2015",NEUTRAL,"A solid outing from Eddie Murphy the height of his career. Not nearly  as funny as Coming to America or action packed as Beverly Hills Cop, but it is an entertaining movie that provides a nice escape. If your a fan of Eddie Murphy, you'll enjoy this, but if your new to him, i wouldn't recommend starting with it."
"Dec 28, 2014",NEUTRAL,"3 Stars for the sheer fact something like this exists. An odd collection of b-movie ideas collected into one less than stellar film starring Eddie Murphy playing it straight. With a lesser Big Trouble in Little China vibe, one wonders if the making of this film is where the real story is found."
"Dec 17, 2014",NEUTRAL,"What's amazing to me is that AFTER he did Trading Places, 48 Hours and Beverly Hills Cop ... this B-movie comes along and he agrees to do it. He must have been paid a LOT of money."
"Aug 18, 2014",NEUTRAL,Didn't mind this when I was younger
"Aug 7, 2014",NEUTRAL,The only film I want remade. Without Murphy and better SFX and loads of kung fu.
"May 25, 2014",NEUTRAL,"downright awful, neither funny nor exciting"
"May 4, 2014",NEUTRAL,Literally one of the funniest films that I have ever seen. And definitely my favorite Eddie Murphy flick of all-time... 💯❤👍🏾
"Apr 27, 2014",NEUTRAL,Eddie Murphy being funny in a fantasy story. That's enough really isn't it?
"Apr 20, 2014",NEUTRAL,"I loved it, can't figure why the bad ratings"
"Mar 9, 2014",NEUTRAL,Can't beleive this is a pg used to scare the me so much (the porridge scene) spoilers
"Jan 19, 2014",NEUTRAL,"The Golden Child may be far from the success of Beverly Hills Cop, but it still serves up a blend of action, fantasy, and plenty of Eddie Murphy's laughs."
"Dec 15, 2013",NEUTRAL,"(46%)
An awkwardly plotted Eddie Murphy flick that moderately entertains as it goes along. The main problem here though is that it is too silly to be taken seriously and not funny enough to be counted as a proper good comedy. It does have a slight ""Big trouble in little China"" feel to it which is nice and Eddie did make much worse, but this is no classic."
"Dec 14, 2013",NEUTRAL,This movie is so hilarious
"Dec 9, 2013",NEUTRAL,"Cheesy but entertaining 80's fantasy comedy with Eddie Murphy, it's a mix of Beverly Hills Cop and Big Trouble in Little China."
"Dec 4, 2013",NEUTRAL,"Eddie still in his prime doing what all Eddie Murphy movies do, get out of his way. Adding an original somewhat out there plot line too the mix and you get a very enjoyable 80's action comedy."
"Sep 5, 2013",NEUTRAL,Always enjoyed this silly comedy since I was a kid.
"Aug 25, 2013",NEUTRAL,"So many good bad movies came out of the 80's and The Golden Child is a... golden example. This was also during the time that Eddie Murphy was at the top of his game. TGC can't be taken too seriously nor should a lot of movies Murphy did at the time. It's just plain fun, or a guilty pleasure if you will. There is just enough story to keep you interested and Murphy serves up his signature comedy and wit throughout. If your a fan of his work in the 80's or movies like Big Trouble in Little China check out The Golden Child, you will not be disappointed."
"Jul 3, 2013",NEUTRAL,"Probably the start of Eddie Murphy's fall from grace where his loud-mouthed schtick became beyond tiresome with an unengaging story with little to draw the viewer in. Bad 80s sound mixing pumps loud music immediately after quieter dialogue, coupled with Murphy's tendency to shout most of his lines makes this film an irritating chore to watch."
"Jun 30, 2013",NEUTRAL,Better stick with Beverly Hills Cop.
"Jun 14, 2013",NEUTRAL,My Favorite Fantasy Film Is 1933's King Kong.
"May 27, 2013",NEUTRAL,"A interesting combination of comedy and adventure,it works very well."
"May 24, 2013",NEUTRAL,"Still pretty good, haven't seen it since I was a kid but still had that fun corny vibe to it. Murphy was pretty good as he always was back in the 80s some of it really holds up."
"May 18, 2013",NEUTRAL,"Eddie Murphy is off on a wild and magical adventure in The Golden Child.  The story follows an investigator who's recruited to find the Golden Child, a little boy with magical abilities who's been kidnapped by an agent of evil that plans to kill him.  The plot's rather weak and is poorly told.  And, the special effects are awful (even for the '80s).  Additionally, Murphy doesn't seem right for the role; as he puts too much comedy into his performance.  Still, The Golden Child is a fun adventure at times and delivers some laughs."
"May 12, 2013",NEUTRAL,entertaining film not to be taken seriously
"Apr 3, 2013",NEUTRAL,2 Brother Noomsies out of 5
"Mar 31, 2013",NEUTRAL,its a classic and i still love the soda can dancing
"Mar 22, 2013",NEUTRAL,"this movie is crap as a action movie, but as a comedy it's culty goodness."
"Mar 10, 2013",NEUTRAL,"I love this movie, who can forget ""I I I w w w ant the knife!"""
"Feb 26, 2013",NEUTRAL,"It's a mess. Basically, there are several nice, funny scenes with Eddy Murphy and some of the minor characters, but the rest of the story is abrupt. Murphy doesn't believe in mysticism, but goes along with it. Why? He's not a police officer, but he has jurisdiction? The Golden Child will save them all how? What? He can resurrect people...sometimes. I like the actor who plays the demon, and how hilariously confused he is by Eddy Murphy. The soundtrack is cheap, the action is dull, the story is whatever."
"Feb 23, 2013",NEUTRAL,"Marty got this for Christmas and made me watch it, it was funny."
"Feb 12, 2013",NEUTRAL,Love this movie... Eddie Murphy at his best
"Feb 6, 2013",NEUTRAL,Absolutely brilliant movie! One of the best I've ever seen in my entire life!
"Jan 21, 2013",NEUTRAL,Still a favorite.  My dear sweet brother Numpsy has forgiven me!
"Jan 6, 2013",NEUTRAL,"I vaguely remember enjoying this as a kid, on a recent viewing however, it has made me realise that Eddie Murphy only made about 3 or 4 good films during his career, this isn't one of them. 
Ineptly plotted with terrible special effects (even for 80's standards). The whole thing is a mess. Comparisons can be made to John Carpenter's movie Big Trouble In Little China, which is much better (and funnier)"
"Dec 7, 2012",NEUTRAL,This is a classic from Eddie murphy.I want the kni- knife!Charles Dance is also excellent as the demonic villian. Charlotte Lewis i used to fancy like hell! An absolute blast with Murphey on a race against time to save the golden child. A fun classic in my eyes.
"Dec 1, 2012",NEUTRAL,"Kind of worked in the 80s, but not any more."
"Oct 31, 2012",NEUTRAL,A nice comedic performance by Murphy in an otherwise ridiculous and awful movie.
"Oct 27, 2012",NEUTRAL,"Classic Fantasy, Although It Looks Dated By Today's Standards, It's Still A Great Enjoyable Film. Michael Ritchie's Cult Film See's Eddie Murphy As Chandler Jarrell, A Social Worker Who Finds Missing Children. Jarrell Is The Chosen One As He Must Fight The Devil's Right Hand Demon, Sardo Numspa (Charles Dance), To Save The Golden Child, A Young Boy Who Has Come To Save Earth. This Fantasy Has Good Story, Which Is Executed Very Well. Murphy Is Great, Riding On The Back Of Beverly Hills Cop Here. This Film May Be Monumentally Silly & Dated But Is Entertaining From Beginning To End. A Family Film Which Works & Features The Great But Dated Monster Works, Ray Harryhausen Style."
"Oct 25, 2012",NEUTRAL,"I don't care what anyone says, this movie is still funny, interesting, and unique."
"Oct 14, 2012",NEUTRAL,"The Golden Child is silly, but far from a golden Eddie Murphy movie."
"Oct 13, 2012",NEUTRAL,Good fantasy film. The special effects were terrible but the script was decent. Eddie Murphy was Eddie.. Serious role could have been better for him.
"Sep 26, 2012",NEUTRAL,"Riding the line between so bad it's good and so bad it's terrible, The Golden Child is so bad it's... OK."
"Sep 25, 2012",NEUTRAL,"Ah, the 80's, how I love thee.

There's just something about that decade. Whether it be for better or for worse, the 80's just had such a distinct style and character, and its one that I grew up with, despite being a 90's kid, as I watched my parents and older sister's favorite films of the 80's and experienced their love for the decade second-hand. I was born in '88, but I wish I had been born a few years prior, so I could have actually had memories of those years first-hand.

And amongst those years, was Eddie Murphy. Now, I know that Murphy has been around since, with a slew of hit comedies in the 90's, and a few recent glimmers of hope at a career revival. But the 80's was the era of Eddie. It's where he reached his prime in classics like ""Beverly Hills Cop"", ""Coming to America"" and ""Trading Places.""

""The Golden Child"" is not one of Eddie's classics. It's arguably one of his worst films both plot and production wise, to be honest. It is, however, for all intents and purposes, a fun piece of fluff that literally oozes the 80's vibe, and has enough likability to actually function well as a brain-dead piece of dumb-fun.

Murphy stars as our lead, Chandler Jarrell, a wise-cracking guy who works as... well, he works. I really didn't get what his character was supposed to be. At first, it's implied he's a cop or a detective, but then other scenes seem to suggest he's a social worker (which I've seen mentioned as his profession on other websites)... Yet he also is allowed onto the scene of a murder where he combs through evidence. Perhaps he's a cop who interns at a social work center?

Anywho, Chandler is approached by a pretty young woman named Kee Nang, who informs him that he is the ""chosen one"", who must save the ""Golden Child""- a child with magical powers, whom was kidnapped from Nepal by the villainous Sardo Numspa (Charles Dance), a demonic figure with magical powers of his own.

Chandler, hesitant at first by Kee's bizarre claims, is eventually dragged into the fight to rescue the child when he realizes her claims are true. And so, a struggle to reclaim the magical boy and a mystical dagger begins from the clutches of Numspa begins.

Before I start in on what's wrong with the film, first let me address what is right about it, and why I gave this film a few courtesy points. Eddie Murphy and the cast are enjoyable, and save the film. Murphy, though annoying, does illicit a lot (and I do mean a LOT) of giggles and chuckles throughout the film. Charlotte Lewis, who portrays Kee, is pretty and completely likable as Chandler's guide and potential love interest. Dance is a bit of fun as the villain. And supporting characters portrayed by the likes of Victor Wong, James Hong and J.L. Reate (the eponymous Golden Child, who is actually played by a girl) are a lot of fun. The cast is likable.

Also, the effects in the film are fantastic for the 80's. A lot of stop-motion animation, miniatures and optical effects are utilized (and provided by Industrial Lights and Magic), and they are among the best of the decade. Particularly the stop motion in two sequences (the ""dancing Pepsi can"" and the big demon creatures who shows up), which are so well- done I completely forgot they were even effects, and thought they were somehow shot in-camera for real. Wonderful effects and animation work.

Now, let's get started on what doesn't work. First, the script, by Dennis Feldman. It barely functions within a storytelling capacity. I already mentioned above the the film is barely able to establish what Chandler's profession is, and it doesn't stop there. The first few scenes are actually well-written, including a cool opening that establishes the Golden Child before he is kidnapped in a cool little heist, and a great comedic scene introducing Chandler. But from there, it falls apart. Almost no attention is given to character development. Chandler is the same character throughout the film- he doesn't grow or become more responsible. Nobody in the film at all has any sort of character arc. And the script seems unable to focus in on the story at all. Scene after scene is jumbled, and nothing is established properly. It's a very poorly written film.

The direction by Michael Ritchie and the editing by Richard A. Harris (both established talents in film) are the other big problem. Ritchie, who is actually a decent filmmaker, seems lost with the material. Shots are very bland and boring, and a lot of them are poorly framed. It felt like his heart wasn't in it at all. And the editing is jarring, foul and creates an uneven pace that will practically give you whiplash. Not only that, but the jarring nature of the editing also creates a lot of continuity problems. It's a poorly crafted film from the directorial and editing perspective.

Also, there are a lot of weird little problems within the film. From wonky costume design, to bizarre inconsistencies within the logic of the filmmaking (including the treatment of Kee, who is alternatingly sexualized and made to look ""hot"" before suddenly being dressed uber- conservatively and un-sexualized, which happens repeatedly)... It felt like the crew was unaware and unsure of what type of film to make, and kept second-guessing themselves.

""The Golden Child"" is a bizarre little film. The performances and the imaginative effects make it worth checking out, but the storytelling and direction is offensively bad. I'd say give it a shot, you might like it, you might not. An average 5 out of 10 for the good which just slightly outweighs the bad."
"Sep 23, 2012",NEUTRAL,Better theming think .
"Sep 13, 2012",NEUTRAL,back in the day movie it's good
"Sep 2, 2012",NEUTRAL,Murphy is in top form and its a great comedy horror flick. The cgi can be great at times...lame at times. Bad guy is great!
"Aug 27, 2012",NEUTRAL,This movie was about half & half
"Aug 13, 2012",NEUTRAL,"Eddie Murphy is brilliant in this! My favorite part is when he is pleading for ""the knife"" I know that anyone who has a sense of humor will love this movie!!!!"
"Aug 10, 2012",NEUTRAL,Murphy brings the movie to light.The plot isn't horrible.Overall entertaining and cute.
"Aug 4, 2012",NEUTRAL,Not his best but funny stuff.
"Jul 25, 2012",NEUTRAL,"""Brother Nimzy!"" Eddie Murphy is hilarious and sweet in this classic 80s fantasy film."
"Jul 23, 2012",NEUTRAL,A disappointment. I've seen better and funnier Eddie Murphy movies. Even Eddie looks bored and seems to be phoning his performance.
"Jul 23, 2012",NEUTRAL,A great film. It's wild.
"Jul 18, 2012",NEUTRAL,"Close your eyes and remember it's the 80's, then open them and watch this movie. It was a fantastic-ly fun film, on par with the type of polished comedy we expect from Men in Black today. They have aliens, Eddie had demons."
"Jun 10, 2012",NEUTRAL,"""Je....Je....Je.....Je veux la daaaaaaaague......... s'il vous plaiiit""
Un Eddy Murphy au top de sa forme, dans la lignee du Flic de Beverly Hills avec le cote fantastique en plus. Un classique des 80's."
"May 12, 2012",NEUTRAL,"This was an OK movie, not one of Murphy's best. Alot of wierd things going on in this movie. If you're an Eddie Murphy fan, see it. If not, just get something else."
"May 12, 2012",NEUTRAL,"I honestly don't get some people don't like about this movie. Yes, there were annoyances (the lead female being one of them), but Eddie Murphy is as cool as always, and that's what really matters. And plenty of things here are pretty cool. Not to mention, as in Last Action Hero, Charles Dance shows up as the villain, a formula that I tend to like. The only flaw I get frequently annoyed with is that, for a movie whose setting involves Tibet and Nepal, the writers don't seem to have done much research on the subject of Tibetan culture, as many films set around Tibet are often guilty of."
"Apr 28, 2012",NEUTRAL,"""You better get that booger off your jacket before it freeze up."""
"Apr 17, 2012",NEUTRAL,Great movie. Classic...
"Apr 17, 2012",NEUTRAL,Bahaha! Classic Eddie Murphy!
"Apr 16, 2012",NEUTRAL,It's simple and cute in some ways but it works. Eddie Murphy is funny.
"Mar 18, 2012",NEUTRAL,Un classique de ma jeunesse !
"Mar 18, 2012",NEUTRAL,"I just might be the only person on the planet who likes this movie, but what can I say? It's '80s Eddie Murphy, back when he was still on fire, and it's a fun, mystical '80s action/fantasy that doesn't take itself too seriously. I just can't fight that combo. It would also make a great double feature with ""Big Trouble in Little China""."
"Mar 15, 2012",NEUTRAL,"As 'The Chosen One' Chandler Jarrell (Eddie Murphy) is on a madcap mission to save The Golden Child, a youth with mystical powers who's been abducted by an evil cult. He battles a band of super-nasties, scrambles through a booby-trapped chamber of horrors and traverses Tibet to obtain a sacred dagger. But it's Chandler's with that turns out to be his sharpest weapon.

also stars Charles Dance, Charlotte Lewis, Victor Wong, J.L. Reate, Randall ""Tex"" Cobb, James Hong, Shakti and Tau Logo.

directed by Michael Ritchie."
"Mar 9, 2012",NEUTRAL,"""I want the knife""...classic Eddie Murphy."
"Mar 3, 2012",NEUTRAL,"This is a fun romp, and an excellent way to spend a couple of hours for escape and entertainment."
