Date,Score,Reviews
"Mar 30, 2024",NEUTRAL,"It's not the best movie about superheroes, but it's not as bad as everyone claims. It was fun to watch and that's the most important thing. The actors extracted as much as they could from the script. I personally don't read comics, so I can't comment on how much the movie respects or doesn't respect that world, but definitely neither the movie nor the actors deserve so much hate."
"Mar 30, 2024",NEGATIVE,"I don't know why Sony makes their own movies, they are usually terrible and this one is no exception. The leading female character was made to look so stupid she just couldn't figure anything out. I'm done watching Sony movies."
"Mar 30, 2024",NEGATIVE,"The actors are not bad, but directing and editing is."
"Mar 30, 2024",NEGATIVE,"This type of movie is not well suited for Dakota Johnson as well. not even good chemistry for the circle of this girlhood which was obviously ridiculous. All I see is a timid superhero, and a bunch of diabolical trio teens in a disturbing dream..., which doesn't make sense at all."
"Mar 30, 2024",NEGATIVE,No se que le pasa a sony pero la esta arruinando
"Mar 30, 2024",NEGATIVE,I felt like this movie could've done better if maybe something actually happened.
"Mar 30, 2024",POSITIVE,It was a different and refreshing story and it had a thrilling/horror vibe to it. Not perfect but entertaining and could def use this story line in the future..
"Mar 29, 2024",NEGATIVE,"Worst film I've seen in a while. This movie is a huge insult to the marvel films and fans. Don't go waisting your time on this failure of a film. The acting in this movie is horrific and nothing even happens. The medical actions are horrific and painfully inacurate. If you want to cringe out of your own body, feel free to watch this monstrosity."
"Mar 29, 2024",NEGATIVE,"This movie was so bad. I really regretted watching it. The story is so bad and illogical, villain and the heroines are so cheesy and the acting is so bad. I cannot believe that they spend so much money on this movie. The whole movie Is just horrible."
"Mar 29, 2024",NEGATIVE,"I hated the film, but the acting was what made me livid—maybe I'm just too used to watching good actors like Morgan Freeman or Leonardo DiCaprio, but throughout the film, she was so unserious?? Oh! She almost drowned. No emotion. The annoying 'idgaf' attitude didn't really help either, along with the forced raspy voice. Maybe that's just me hating"
"Mar 29, 2024",NEGATIVE,"Another bomb by Marvel. Why are they putting people in charge of writing or directing a comic book movie,  that have never read a comic book? Oh yeah wait, DEI nonsense is why. Very uneventful, superhero movie. Great job Marvel, keep trashing the brand."
"Mar 29, 2024",POSITIVE,I really enjoyed this movie.  Hoping the negative reviews don't kill any sequels.
"Mar 29, 2024",POSITIVE,It's good... More than okay. Less action but it as pleasant to watch
"Mar 29, 2024",NEGATIVE,"The last time I felt this amount of fascination and disgust was watching and smelling an art exhibit of a robot taking a human sh*t...

A truly monumental car crash of hilariously bad dialogue, delivered by the most low effort performances, headache inducing camera work, and a villain who's accent and acting was so bad they couldn't have a single scene of him talking into the camera...

No amount of Pepsi money could have saved this awe-inducing sh*tfest."
"Mar 29, 2024",NEGATIVE,"I watched 1 quarter of the movie and it sucked, huge waste of my time already and I already knew what would happen at the end, so predictable."
"Mar 29, 2024",NEUTRAL,"If you don't like it, it's understandable but it has good lighting compared to other movies, they have to improve their stories."
"Mar 29, 2024",POSITIVE,I love Marvel movies and this movie was great. The plot was great. It could have used more action; giving the girls their powers in the movie would have been a good way to do that but all in all a good plot and movie.
"Mar 29, 2024",NEGATIVE,What kind of writing is this????
"Mar 29, 2024",NEGATIVE,"Filme ok. Nada demais, bem clichê na verdade. Histórias mal aproveitadas, roteiro as pressas, aquela velha chatice estadunidense de uma latina prostituta, uma negra problemática periférica e indutora de caminhos errados e uma nerdzinha boazinha educadinha nativa 🤦🏽‍♀️. Sinceramente, a marvelbrasil poderia não ter produzido esse filme. Que desperdício de dinheiro. Efeitos especiais tão simplórios que achei que era a DC 😅. Valeu os $12 reais que paguei, sendo gentil."
"Mar 29, 2024",NEUTRAL,"Maybe it's a fun film for those who enjoy premonition. The film definitely doesn't appear to be a superhero film, and I like that."
"Mar 28, 2024",NEUTRAL,"I didn't mind it. Is it the greatest? No. Could they're of been actual spidy type action? Yes. 

However, it was easy to watch and follow, little nods to the comics where needed. Worth a watch, just enjoy it for what it is, a filler film."
"Mar 28, 2024",NEGATIVE,"Personally, I think the movie is cringe and only maybe worth watching if you have literally nothing else to watch but want to pass some time."
"Mar 28, 2024",NEGATIVE,"Ok.. so the movie starts okayish, few interesting things, knew the mother would die though. Ok we meet the MC. She is coolish, bit awkward and stuff.. but as the movie goes on it looses all the magic very fast. With very generic lines and uninteresting dialog or just... weird scenes that are not funny, if it should have been? The MC and the main villain start to seem very flat.. and the part where the girls just randomly dance on a table for the guys...? Like i understand they are all abandoned and have issues.. but nerd girl played 2 different roles.. it did not seem like a girl having fun.. it felt like 2 different people playing 2 different roles. Most of the special effect are decent atleast, some aren't. Some scenes really dont add up.. like the police hunting the girls and stuff and why can't anyone else see the spider villain. (I might just have missed that part) also how did the MC make the truck fly? The maybe uncle ben reference was cool tho. Overall. This could've had allll the potential in the world but they missed the mark by a mile with wrong casting, lacking better special effects, directing choices and the script."
"Mar 28, 2024",NEGATIVE,https://youtu.be/R2dB6lMfdb0
"Mar 28, 2024",NEGATIVE,#backgroundstoryissobad very bad movie I didn't get it at all
"Mar 28, 2024",NEGATIVE,"It is just so hard to believe this is a Marvel movie. It seems like it is some attempt to make a movie but in the end nothing makes sense and everything is wrong, The acting, the storyline, the dialogs, the action.... I can imagine if I would try and attempt to make a superhero movie, this is what it would look like. And maybe I would do it better?! Waste of time, and you end up with a really bad taste in your mouth, mind and heart... No!"
"Mar 28, 2024",NEGATIVE,"Bland, corporate-baseline snoozefest. Lackluster dialog and a choppy plot make this film hard to enjoy."
"Mar 28, 2024",POSITIVE,"The movie has a very good story line. The acting is solid, not award winning that brings tears to the eyes. Would I be disappointed if I went to watch it on the big screen? Not at all. Would I watch a part two? Absolutely.

Great watch and would watch it again."
"Mar 27, 2024",NEGATIVE,"It has some fun fight scenes and the cinematography was nice, but this potentially good film is really held back by a bland script with choppy dialogue and tons of plot holes."
"Mar 27, 2024",NEGATIVE,"3 rules. 

1. We don't talk about Fight Club
2. We don't talk about Bruno
3. WE DONT TALK ABOUT THIS MOVIE"
"Mar 27, 2024",NEUTRAL,"This film feels like a lukewarm embrace between Sony and Marvel, lacking the passion and depth one would hope for. While some dialogues fall flat and certain acting moments could use improvement, the overall visual presentation is adequate, with decent visual effects. The setting provides a gritty backdrop for the cast, which adds a layer of authenticity to the narrative. However, there are unnecessary scenes that disrupt the pacing and cohesion of the story. Despite its shortcomings, I don't outright dislike the film, but it fails to evoke any strong emotions or leave a lasting impression. {Yes, the dragons may come for me, but honesty in critique is paramount.}

Guillermo Alvarado
Multimedia Journalist
creativestudiogroup.com"
"Mar 27, 2024",NEGATIVE,"Absolutely garbage! Horrible acting and a horrible story. Madame Web should've never got a stand alone movie, she should've had an end credit scene at the end of a Spider-Man movie or a small part in a Spider-Man movie but never her own movie. Sony definitely screwed up on this one, they should just give the rights back to Marvel cause they don't know what they're doing."
"Mar 27, 2024",NEUTRAL,I love it! And want to see the future of these spider girls too! Long life to Madame Web!
"Mar 27, 2024",NEGATIVE,Worst Marvel installment since the 70's.
"Mar 27, 2024",POSITIVE,Really good I liked the movie
"Mar 27, 2024",POSITIVE,Tanbien me gusto no me inporta si las críticas la esta destrozado  me gusto
"Mar 26, 2024",NEGATIVE,"A great film to fall asleep to. 
Did we need the table dance scene?"
"Mar 26, 2024",POSITIVE,The everything that happened in the movie was happened in 2003 from Bush Spying on americans to Dancing on top of the table!
"Mar 26, 2024",NEGATIVE,"Save your money this is one of the worst movies i have ever seen
Watch paint Dry and you will feel that your time was better spent."
"Mar 26, 2024",POSITIVE,This movie has a lot of mixed reviews but I actually really liked it. I tend to like movies alot of people dont like but this was interesting and Dakota was really good in my opinion
